record_group,sample_type,concentration_molar,concentration_label,instrument,replicate,raman_shift_cm-1,intensity_mean,intensity_sd,n_scans
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1264.1480413557888,205.55984788912687,133.67309903119556,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1267.8514213539261,143.80353199189724,145.54868131664259,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1271.5548013520634,84.382586629573282,78.365115681879274,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1275.2581813502006,117.59714477556061,23.745037807027956,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1278.9615613483377,208.62659480316569,146.2945409440299,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1282.664941346475,246.3711129019276,232.05801344834975,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1286.368321344612,153.87105454621093,93.464590274421326,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1290.0717013427493,100.50045256936161,42.887945484675129,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1293.7750813408866,111.0905710464511,159.66600955725184,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1297.4784613390239,133.93932195861328,157.76972653498424,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1301.1818413371611,187.82025642161926,46.452319453887945,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1304.8852213352984,230.86819943635305,52.220895754585257,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1308.5886013334357,256.2079828468427,178.73876237339812,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1312.2919813315727,153.94899592632174,145.57043149852558,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1315.99536132971,98.104559137377521,18.94594660760804,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1319.6987413278473,117.25092258648772,52.607678579902249,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1323.4021213259844,232.37194981098159,106.16896169801673,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1327.1055013241216,400.58183180656135,76.026549061654052,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1330.8088813222589,400.33908506200044,67.366071240308912,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1334.5122613203962,386.61933473544121,59.57197341017082,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1338.2156413185335,297.66393296740762,53.435622088096892,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1341.9190213166708,217.21637754596037,89.850578079727228,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1345.622401314808,185.81969382613366,97.20520167215146,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1349.3257813129451,147.08906942237513,65.89473696171774,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1353.0291613110824,242.91349686388162,45.581545475215968,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1356.7325413092194,318.86741726708681,85.385314587524789,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1360.4359213073567,350.19244628612461,112.61668477561264,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1364.139301305494,392.77692922073538,69.053891291884938,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1367.8426813036313,411.53058551693323,74.8689803794216,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1371.5460613017685,480.2055935211086,84.785630002557312,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1375.2494412999058,571.85580700672767,93.976612471712002,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1378.9528212980429,648.9626067309955,95.683319738930052,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1382.6562012961801,716.41586421526983,71.415490807624636,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1386.3595812943174,714.59194912000112,89.88022956660302,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1390.0629612924547,640.92112300489828,84.232771968825105,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1393.766341290592,554.76671861389354,24.104034206893573,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1397.469721288729,493.49375680400806,30.071279916398705,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1401.1731012868663,414.73307900076918,98.847138998661222,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1404.8764812850036,277.67078973372116,121.46702169966726,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1408.5798612831409,99.815919552657633,39.163915722600713,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1412.2832412812782,64.294358782284078,54.154733765224911,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1415.9866212794152,194.35161385112434,94.406400608428726,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1419.6900012775525,340.31535851164415,219.27852470149369,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1423.3933812756898,545.69127395311511,101.11820348379931,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1427.096761273827,616.66638612480187,93.36714227773399,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1430.8001412719643,565.03956872340927,177.46523759392835,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1434.5035212701014,556.59431964090129,106.74220010633957,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1438.2069012682387,431.9808411584695,107.91916644741572,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1441.9102812663759,257.68666802017447,129.45217977726651,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1445.6136612645132,156.5162709487426,66.726520893777746,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1449.3170412626505,132.32478298593213,64.457288690343518,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1453.0204212607875,178.18748214080932,109.58211915258499,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1456.7238012589248,245.95975711895215,99.321640391049485,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1460.4271812570621,284.2379477543189,124.60437759153925,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1464.1305612551994,260.3321878966197,147.30472555212674,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1467.8339412533364,163.56782419869393,107.7471492774683,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1471.5373212514737,121.26578992300139,50.146071406130545,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1475.240701249611,178.89297173325767,56.497554868887768,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1478.9440812477483,216.55418571668687,149.602425857594,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1482.6474612458856,207.6543746849643,131.3694312501265,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1486.3508412440226,163.78280099346281,88.599688292532832,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1490.0542212421599,200.2642659550533,84.145784047209929,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1493.7576012402972,259.52328917057207,99.537770218534277,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1497.4609812384344,210.99333505936366,98.358994566508514,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1501.1643612365717,127.67808342943826,30.425848379773683,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1504.8677412347088,88.055587085129858,47.586276453199424,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1508.5711212328461,126.72054646544788,41.059968246254556,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1512.2745012309833,154.01284236560599,79.554460794242658,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1515.9778812291206,165.16550644940997,48.910234319200697,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1519.6812612272579,96.533311981954711,64.898716100509688,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1523.3846412253949,7.4354582921729619,40.846761096471965,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1527.0880212235322,56.436339308784682,29.767484353375306,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1530.7914012216695,52.660235067855481,40.022022029254309,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1534.4947812198068,146.31572377645566,22.195242267144558,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1538.1981612179438,262.19662407560577,44.227299363827086,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1541.9015412160811,292.24089746150338,59.182633368179381,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1545.6049212142184,396.28013070923174,129.540486749514,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1549.3083012123557,379.25284157528489,80.68975389288866,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1553.011681210493,361.68319692090165,100.13791997584075,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1556.71506120863,342.40275103064823,137.3536194011721,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1560.4184412067673,370.65583837572638,116.57394824089408,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1564.1218212049046,599.00331556225706,72.543954523974932,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1567.8252012030418,815.44929067933901,35.576453907472875,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1571.5285812011791,934.3142387535363,42.850506616357919,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1575.2319611993162,1072.3505587984698,101.69336816906153,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1578.9353411974535,1227.0540732809418,90.87372842828178,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1582.6387211955907,1301.0720193552916,111.42987429015376,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1586.342101193728,1330.4085892700111,88.434362080369795,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1590.0454811918653,1218.049405927203,86.533354915419437,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1593.7488611900023,966.4065903920407,77.980970741317378,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1597.4522411881396,716.99091165488176,71.00676935372222,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1601.1556211862769,514.62517623867848,53.389577879825453,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1604.8590011844142,370.09927042758829,76.959414381681498,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1608.5623811825515,278.18336974274462,25.480540141030872,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1612.2657611806885,139.35830823081102,55.253963173836055,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1615.9691411788258,37.135033701449316,35.868187438368665,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1619.6725211769631,100.53744869928184,38.628000293343298,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1623.3759011751004,91.97436607510987,35.000110607160231,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1627.0792811732374,89.07442127827558,26.881197503928931,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1630.7826611713747,127.04456709230217,39.319485962499051,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1634.486041169512,122.97332666308799,16.750724075449792,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1638.1894211676492,194.61044324206281,76.219095717024501,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1641.8928011657865,237.52791026877708,23.864611143611778,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1645.5961811639236,258.17385493836207,37.127073027720684,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1649.2995611620609,238.57516638989381,116.89313691121973,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1653.0029411601981,185.8530396954346,39.515930776295733,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1656.7063211583354,189.74152404588983,76.644122550240823,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1660.4097011564727,177.78927445205159,110.73967878395545,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1664.1130811546097,202.28069208815668,75.2532740251158,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1667.816461152747,293.90974698694947,81.484338163685123,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1671.5198411508843,309.15838357174721,83.653250508304112,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1675.2232211490216,261.5697051312913,74.937730476977563,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1678.9266011471589,225.11258017104961,54.873287780729505,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1682.6299811452959,170.02694508847753,29.077335482041676,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1686.3333611434332,116.59625088438739,66.72608116790974,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1690.0367411415705,53.341214659732486,27.635842478310227,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1693.7401211397078,50.954655404721862,30.639474177780833,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1697.443501137845,95.208885352831672,33.742548648240202,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1701.1468811359821,120.2234200181319,16.607989815492314,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1704.8502611341194,205.4531017439293,40.724526086040854,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1708.5536411322566,248.97770411743795,67.390914249005959,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1712.2570211303939,244.02097465404941,38.876323890336465,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1715.960401128531,257.23262482978976,49.524594301980791,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1719.6637811266683,230.43479001699114,85.680773657643854,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1723.3671611248055,160.3205194122749,61.64652086160325,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1727.0705411229428,73.612523829139178,43.565794159862563,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1730.7739211210801,65.35946835648501,47.577192745684322,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1734.4773011192171,112.93648397328032,34.027326377137257,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1738.1806811173544,194.40045754766811,45.815497552140371,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1741.8840611154917,265.87459284033127,70.925345458298992,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1745.587441113629,254.27354050327955,20.674020078843736,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1749.2908211117663,221.37017889495323,42.703442429620139,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1752.9942011099033,167.86325973693846,26.596366951781278,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1756.6975811080406,160.80426526079927,18.607257728477897,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1760.4009611061779,113.31417814315334,52.726920694080803,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1764.1043411043152,59.635212824197424,28.030958962703593,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1767.8077211024524,101.25749499755662,70.991273927738419,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1771.5111011005895,97.303038264909134,62.60632318542195,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1775.2144810987268,158.82184155443866,23.04497594081732,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1778.917861096864,261.9123442431183,95.801397791984243,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1782.6212410950013,290.45539151606943,55.049078715069236,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1786.3246210931384,257.55406806495267,93.018534101617007,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1790.0280010912757,206.30544659994979,67.507975552797618,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1793.7313810894129,244.92329661773562,80.1567537456406,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1797.4347610875502,317.31785282097746,46.59769079187074,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1801.1381410856875,354.94189961669724,91.322325605386268,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1804.8415210838245,316.13838176948104,39.472592898295794,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1808.5449010819618,222.15056408768564,28.765453148403662,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1812.2482810800991,137.97766452507463,63.319579250994039,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1815.9516610782364,71.910036388989482,25.353741425620768,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1819.6550410763737,46.674819863988944,24.193751500518868,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1823.3584210745107,70.299856048913668,37.748107775406922,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1827.061801072648,126.26950359013797,43.117941326317833,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1830.7651810707853,115.30790406056812,40.243141290075528,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1834.4685610689226,124.44580315908874,58.359783956696624,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1838.1719410670598,155.17605126243225,91.286356825889399,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1841.8753210651969,140.70425562740948,69.801343522704997,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1845.5787010633342,160.10297633902826,72.104854634422253,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1849.2820810614714,85.683153331740797,63.20149313065285,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1852.9854610596087,135.00594246573502,14.190816997846104,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1856.688841057746,219.75654664515682,66.009234579715482,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1860.3922210558831,163.77844038669764,106.59512056170669,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1864.0956010540203,209.76925151519882,76.290961295580004,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1867.7989810521576,101.43519561975469,31.151417247477763,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1871.5023610502949,-3.0967632474537083,24.400871993311966,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1875.2057410484319,36.536214051883142,25.520994696706982,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1878.9091210465692,70.513326214083321,35.075483795854417,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-09,1 nM,portable_raman,1,1882.6125010447065,152.88085916594255,35.75779450120384,5
