record_group,sample_type,concentration_molar,concentration_label,instrument,replicate,band,center_cm-1,window_cm-1,method,peak_value_mean,peak_value_sd,observed_shift_mean_cm-1,n_scans
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,9.9999999999999995e-08,100 nM,portable_raman,1,peak_392.32_height,392.31999999999999,10,height,3619.926774994482,305.44466573473335,393.85374179353926,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,9.9999999999999995e-08,100 nM,portable_raman,2,peak_1078.5_height,1078.5,7,height,4620.39478204022,103.93770371173267,1078.9790414489271,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,9.9999999999999995e-08,100 nM,portable_raman,2,peak_1589.62_height,1589.6199999999999,8,height,2413.805209206469,54.54064610358536,1586.342101193728,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,9.9999999999999995e-08,100 nM,portable_raman,2,peak_392.32_height,392.31999999999999,10,height,6895.2103403587344,209.39150268075593,393.85374179353926,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,9.9999999999999995e-08,100 nM,portable_raman,3,peak_1078.5_height,1078.5,7,height,2923.2280089701294,2424.2832684267873,1078.9790414489271,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,9.9999999999999995e-08,100 nM,portable_raman,3,peak_1589.62_height,1589.6199999999999,8,height,6120.5640762015064,3793.3846808114504,1582.6387211955907,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,9.9999999999999995e-08,100 nM,portable_raman,3,peak_392.32_height,392.31999999999999,10,height,591.00626208782182,256.31352535380751,395.33509379279423,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,9.9999999999999998e-13,1 pM,portable_raman,1,peak_1078.5_height,1078.5,7,height,1979.6729922013437,194.66668370412344,1078.9790414489271,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,9.9999999999999998e-13,1 pM,portable_raman,1,peak_1589.62_height,1589.6199999999999,8,height,996.03653878551052,160.85971815396047,1584.8607491944731,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,9.9999999999999998e-13,1 pM,portable_raman,1,peak_392.32_height,392.31999999999999,10,height,1950.2761041621511,162.79758412112304,392.37238979428435,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,9.9999999999999998e-13,1 pM,portable_raman,2,peak_1078.5_height,1078.5,7,height,6582.4328296775784,477.34370486630212,1082.6824214470644,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,9.9999999999999998e-13,1 pM,portable_raman,2,peak_1589.62_height,1589.6199999999999,8,height,10992.662506347791,1159.3328929662343,1582.6387211955907,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,9.9999999999999998e-13,1 pM,portable_raman,2,peak_392.32_height,392.31999999999999,10,height,809.19575833078557,486.12071802311556,390.89103779502955,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,9.9999999999999998e-13,1 pM,portable_raman,3,peak_1078.5_height,1078.5,7,height,2825.7117950585211,197.09990841339035,1080.460393448182,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,9.9999999999999998e-13,1 pM,portable_raman,3,peak_1589.62_height,1589.6199999999999,8,height,1361.4565554947444,133.30240275308955,1587.8234531929829,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,9.9999999999999998e-13,1 pM,portable_raman,3,peak_392.32_height,392.31999999999999,10,height,3003.2884806271181,271.50649541962343,395.33509379279417,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,blank,,Blank,portable_raman,1,peak_1078.5_height,1078.5,7,height,363.137690863057,233.94321117959274,1082.6824214470644,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,blank,,Blank,portable_raman,1,peak_1589.62_height,1589.6199999999999,8,height,314.61922532744592,182.07199646456678,1584.8607491944731,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,blank,,Blank,portable_raman,1,peak_392.32_height,392.31999999999999,10,height,225.89938031411089,90.952450285403529,393.85374179353931,5
