record_group,sample_type,concentration_molar,concentration_label,instrument,raman_shift_cm-1,intensity_mean,intensity_sd,n_replicates,cv_percent
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,556.80246171157751,92.909081244018466,203.63355239655328,3,219.17507919567691
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,560.50584170971467,209.32153449291286,322.17246614158279,3,153.91271945433343
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,564.20922170785195,287.0112352262459,284.99213237550202,3,99.296507382663179
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,567.91260170598912,234.54736484319906,121.71389024206377,3,51.893096442772929
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,571.6159817041264,200.74984103671886,120.60847527898197,3,60.078989181825378
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,575.31936170226368,239.29305169681857,147.4217265845478,3,61.607190655635648
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,579.02274170040084,281.48435234955463,134.79269836627194,3,47.886391282909699
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,582.72612169853812,317.0158311280457,64.943708880850437,3,20.485951332386001
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,586.42950169667529,317.33862020663474,56.270029588326814,3,17.731856762875768
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,590.13288169481257,332.76658130437238,112.59727417572138,3,33.836713330516737
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,593.83626169294985,361.20761534107072,139.30302764090857,3,38.565916587714106
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,597.53964169108701,357.26187430588487,61.76502866919769,3,17.288446686117688
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,601.24302168922418,406.52566882922292,67.474753181669882,3,16.597907181604146
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,604.94640168736146,448.64071599031558,42.90800656468452,3,9.5640018917968064
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,608.64978168549874,455.34600838740084,95.525975260868577,3,20.978766366959491
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,612.35316168363602,435.45235284567275,121.54993319454796,3,27.913486378066736
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,616.05654168177318,422.88046217892838,92.367375531351584,3,21.842431559836236
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,619.75992167991035,436.96323820698063,113.11614346631373,3,25.886878706426309
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,623.46330167804763,559.79585736470278,157.94727830977789,3,28.21515669182175
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,627.16668167618491,747.81538378176094,336.42579098260688,3,44.987813607320469
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,630.87006167432219,864.50534986788432,612.59733692032898,3,70.861023244557998
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,634.57344167245935,996.86464762854291,778.97138426258584,3,78.142141575156984
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,638.27682167059652,1115.5495088133641,749.2942280186785,3,67.168173361998086
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,641.9802016687338,1062.9137621682435,619.65975052551516,3,58.298215018071453
