Raman_shift_cm-1,concentration_label,concentration_M,intensity,intensity_with_offset,offset_applied
1064.6064231137454,10µM,9.999999999999999e-06,9265.276274808719,13229.409927070781,3964.133652262063
1068.5321098058937,10µM,9.999999999999999e-06,13246.082331389767,17210.21598365183,3964.133652262063
1072.457796498042,10µM,9.999999999999999e-06,16221.594926375774,20185.728578637838,3964.133652262063
1076.3834831901902,10µM,9.999999999999999e-06,16921.552711234064,20885.686363496126,3964.133652262063
1080.3091698823384,10µM,9.999999999999999e-06,14808.249784454829,18772.383436716893,3964.133652262063
1084.234856574487,10µM,9.999999999999999e-06,10830.345769306929,14794.47942156899,3964.133652262063
1088.1605432666352,10µM,9.999999999999999e-06,6557.194725551995,10521.328377814058,3964.133652262063
1092.0862299587834,10µM,9.999999999999999e-06,3328.6135176031594,7292.7471698652225,3964.133652262063
1096.0119166509317,10µM,9.999999999999999e-06,1601.1940152727188,5565.327667534782,3964.133652262063
1099.93760334308,10µM,9.999999999999999e-06,945.364851990111,4909.498504252174,3964.133652262063
1103.8632900352284,10µM,9.999999999999999e-06,773.5030068703351,4737.636659132399,3964.133652262063
1107.7889767273766,10µM,9.999999999999999e-06,780.5791260795995,4744.712778341663,3964.133652262063
1111.7146634195249,10µM,9.999999999999999e-06,923.6284872581439,4887.762139520207,3964.133652262063
1115.6403501116731,10µM,9.999999999999999e-06,1300.4944621166392,5264.628114378702,3964.133652262063
1119.5660368038214,10µM,9.999999999999999e-06,2025.5739326735313,5989.707584935594,3964.133652262063
1123.4917234959698,10µM,9.999999999999999e-06,3404.9743053848247,7369.107957646887,3964.133652262063
1127.417410188118,10µM,9.999999999999999e-06,5870.099795127816,9834.233447389879,3964.133652262063
1131.3430968802663,10µM,9.999999999999999e-06,9068.170225775717,13032.30387803778,3964.133652262063
1135.2687835724146,10µM,9.999999999999999e-06,11955.482586288661,15919.616238550723,3964.133652262063
1139.1944702645628,10µM,9.999999999999999e-06,13268.194936820697,17232.32858908276,3964.133652262063
1143.120156956711,10µM,9.999999999999999e-06,12108.249287660547,16072.382939922609,3964.133652262063
1147.0458436488595,10µM,9.999999999999999e-06,9167.9726023547,13132.106254616763,3964.133652262063
1150.9715303410078,10µM,9.999999999999999e-06,5983.627012701499,9947.760664963562,3964.133652262063
1154.897217033156,10µM,9.999999999999999e-06,3662.916824894593,7627.050477156656,3964.133652262063
1158.8229037253043,10µM,9.999999999999999e-06,2583.005791897592,6547.139444159655,3964.133652262063
1162.7485904174525,10µM,9.999999999999999e-06,2219.7749879694184,6183.9086402314815,3964.133652262063
1166.674277109601,10µM,9.999999999999999e-06,2217.8231658785094,6181.956818140572,3964.133652262063
1170.5999638017493,10µM,9.999999999999999e-06,2419.470271521318,6383.603923783381,3964.133652262063
1174.5256504938975,10µM,9.999999999999999e-06,2709.9562328006014,6674.0898850626645,3964.133652262063
1178.4513371860457,10µM,9.999999999999999e-06,3115.1702135594,7079.303865821463,3964.133652262063
1182.377023878194,10µM,9.999999999999999e-06,3348.282074891288,7312.415727153351,3964.133652262063
1186.3027105703422,10µM,9.999999999999999e-06,3285.465583849883,7249.599236111946,3964.133652262063
1190.2283972624907,10µM,9.999999999999999e-06,2890.0635245446674,6854.197176806731,3964.133652262063
1194.154083954639,10µM,9.999999999999999e-06,2201.3563442926297,6165.489996554693,3964.133652262063
1198.0797706467872,10µM,9.999999999999999e-06,1388.2484187009236,5352.382070962987,3964.133652262063
1202.0054573389355,10µM,9.999999999999999e-06,735.4032236125829,4699.536875874646,3964.133652262063
1205.9311440310837,10µM,9.999999999999999e-06,382.6466486450477,4346.780300907111,3964.133652262063
1209.8568307232322,10µM,9.999999999999999e-06,232.05088237362233,4196.184534635686,3964.133652262063
1213.7825174153804,10µM,9.999999999999999e-06,203.4750738532006,4167.608726115263,3964.133652262063
1217.7082041075287,10µM,9.999999999999999e-06,141.13667720870203,4105.270329470765,3964.133652262063
1221.633890799677,10µM,9.999999999999999e-06,161.72338840643854,4125.857040668502,3964.133652262063
1225.5595774918252,10µM,9.999999999999999e-06,220.4585931383785,4184.592245400441,3964.133652262063
1229.4852641839736,10µM,9.999999999999999e-06,197.5817400429958,4161.715392305059,3964.133652262063
1233.410950876122,10µM,9.999999999999999e-06,264.50375744289926,4228.637409704962,3964.133652262063
1237.3366375682701,10µM,9.999999999999999e-06,383.97980250893846,4348.113454771002,3964.133652262063
1241.2623242604184,10µM,9.999999999999999e-06,477.45202260227967,4441.585674864343,3964.133652262063
1245.1880109525666,10µM,9.999999999999999e-06,470.7519407187647,4434.885592980828,3964.133652262063
1249.1136976447149,10µM,9.999999999999999e-06,443.3693550409471,4407.50300730301,3964.133652262063
1253.0393843368633,10µM,9.999999999999999e-06,405.49022362870494,4369.623875890768,3964.133652262063
1256.9650710290116,10µM,9.999999999999999e-06,242.08685093173526,4206.220503193798,3964.133652262063
1260.8907577211598,10µM,9.999999999999999e-06,165.72307473168493,4129.856726993748,3964.133652262063
1264.816444413308,10µM,9.999999999999999e-06,132.55218298584492,4096.6858352479085,3964.133652262063
1268.7421311054563,10µM,9.999999999999999e-06,81.77161183154156,4045.9052640936047,3964.133652262063
1272.6678177976048,10µM,9.999999999999999e-06,99.97574088982999,4064.109393151893,3964.133652262063
1276.593504489753,10µM,9.999999999999999e-06,111.5832979073006,4075.716950169364,3964.133652262063
1280.5191911819013,10µM,9.999999999999999e-06,144.35002204230238,4108.483674304365,3964.133652262063
1284.4448778740496,10µM,9.999999999999999e-06,212.20485002372465,4176.338502285787,3964.133652262063
1288.3705645661978,10µM,9.999999999999999e-06,337.79762171090965,4301.931273972973,3964.133652262063
1292.296251258346,10µM,9.999999999999999e-06,477.6023638994238,4441.736016161487,3964.133652262063
1296.2219379504945,10µM,9.999999999999999e-06,692.4103594940456,4656.544011756108,3964.133652262063
1300.1476246426428,10µM,9.999999999999999e-06,992.8228808090788,4956.956533071142,3964.133652262063
1304.073311334791,10µM,9.999999999999999e-06,1132.0856589227826,5096.2193111848455,3964.133652262063
1307.9989980269393,10µM,9.999999999999999e-06,1034.2205019704459,4998.354154232509,3964.133652262063
1311.9246847190875,10µM,9.999999999999999e-06,789.7906027235609,4753.924254985624,3964.133652262063
1315.850371411236,10µM,9.999999999999999e-06,621.8388091047018,4585.972461366765,3964.133652262063
1319.7760581033842,10µM,9.999999999999999e-06,479.62885605524815,4443.762508317312,3964.133652262063
1323.7017447955325,10µM,9.999999999999999e-06,408.69862354539254,4372.8322758074555,3964.133652262063
1327.6274314876807,10µM,9.999999999999999e-06,454.70152561645267,4418.835177878515,3964.133652262063
1331.553118179829,10µM,9.999999999999999e-06,431.2951129868519,4395.428765248915,3964.133652262063
1335.4788048719774,10µM,9.999999999999999e-06,454.5920331466808,4418.725685408744,3964.133652262063
1339.4044915641257,10µM,9.999999999999999e-06,483.7597217621494,4447.893374024213,3964.133652262063
1343.330178256274,10µM,9.999999999999999e-06,552.7960658997841,4516.929718161848,3964.133652262063
1347.2558649484222,10µM,9.999999999999999e-06,673.1712189946993,4637.304871256762,3964.133652262063
1351.1815516405704,10µM,9.999999999999999e-06,830.0984417784314,4794.232094040494,3964.133652262063
1355.1072383327187,10µM,9.999999999999999e-06,983.7312498648541,4947.8649021269175,3964.133652262063
1359.0329250248672,10µM,9.999999999999999e-06,1097.1653372511503,5061.298989513213,3964.133652262063
1362.9586117170154,10µM,9.999999999999999e-06,1306.6374487818846,5270.771101043948,3964.133652262063
1366.8842984091636,10µM,9.999999999999999e-06,1485.7654736262289,5449.8991258882925,3964.133652262063
1370.809985101312,10µM,9.999999999999999e-06,1754.099048344699,5718.232700606763,3964.133652262063
1374.7356717934601,10µM,9.999999999999999e-06,2345.071275572768,6309.204927834831,3964.133652262063
1378.6613584856086,10µM,9.999999999999999e-06,3392.293941354586,7356.427593616649,3964.133652262063
1382.5870451777569,10µM,9.999999999999999e-06,4742.8210901374505,8706.954742399514,3964.133652262063
1386.512731869905,10µM,9.999999999999999e-06,5760.45751624902,9724.591168511084,3964.133652262063
1390.4384185620534,10µM,9.999999999999999e-06,5836.380421972306,9800.514074234368,3964.133652262063
1394.3641052542016,10µM,9.999999999999999e-06,4783.2482993567055,8747.381951618769,3964.133652262063
1398.28979194635,10µM,9.999999999999999e-06,3139.5776017449753,7103.711254007038,3964.133652262063
1402.2154786384983,10µM,9.999999999999999e-06,1733.9816961025645,5698.115348364628,3964.133652262063
1406.1411653306466,10µM,9.999999999999999e-06,1001.9956868854831,4966.1293391475465,3964.133652262063
1410.0668520227948,10µM,9.999999999999999e-06,990.6947729075594,4954.828425169622,3964.133652262063
1413.992538714943,10µM,9.999999999999999e-06,1660.570493297853,5624.7041455599165,3964.133652262063
1417.9182254070913,10µM,9.999999999999999e-06,2999.6431300014647,6963.776782263528,3964.133652262063
1421.8439120992398,10µM,9.999999999999999e-06,4971.357622140783,8935.491274402846,3964.133652262063
1425.769598791388,10µM,9.999999999999999e-06,6871.455666057759,10835.589318319822,3964.133652262063
1429.6952854835363,10µM,9.999999999999999e-06,7924.849239549077,11888.98289181114,3964.133652262063
1433.6209721756845,10µM,9.999999999999999e-06,7908.177364999075,11872.311017261138,3964.133652262063
1437.5466588678328,10µM,9.999999999999999e-06,6758.697744248833,10722.831396510897,3964.133652262063
1441.4723455599812,10µM,9.999999999999999e-06,5082.757782848508,9046.89143511057,3964.133652262063
1445.3980322521295,10µM,9.999999999999999e-06,3517.681244448059,7481.814896710122,3964.133652262063
1449.3237189442777,10µM,9.999999999999999e-06,2253.920526369084,6218.054178631148,3964.133652262063
1453.249405636426,10µM,9.999999999999999e-06,1411.5293115456764,5375.662963807739,3964.133652262063
1457.1750923285742,10µM,9.999999999999999e-06,968.0585292065845,4932.1921814686475,3964.133652262063
1461.1007790207225,10µM,9.999999999999999e-06,807.9605143965547,4772.094166658618,3964.133652262063
1465.026465712871,10µM,9.999999999999999e-06,828.9151039900852,4793.048756252148,3964.133652262063
1468.9521524050192,10µM,9.999999999999999e-06,938.0875173814444,4902.221169643508,3964.133652262063
1472.8778390971675,10µM,9.999999999999999e-06,934.6478814814054,4898.781533743469,3964.133652262063
1476.8035257893157,10µM,9.999999999999999e-06,771.5278429753384,4735.661495237402,3964.133652262063
1480.729212481464,10µM,9.999999999999999e-06,572.903731730201,4537.037383992264,3964.133652262063
1484.6548991736124,10µM,9.999999999999999e-06,457.21823662451123,4421.351888886575,3964.133652262063
1488.5805858657607,10µM,9.999999999999999e-06,424.64414916864735,4388.7778014307105,3964.133652262063
1492.506272557909,10µM,9.999999999999999e-06,312.5799077875296,4276.713560049593,3964.133652262063
1496.4319592500572,10µM,9.999999999999999e-06,174.71280481028143,4138.8464570723445,3964.133652262063
1500.3576459422054,10µM,9.999999999999999e-06,133.20518606294016,4097.338838325003,3964.133652262063
1504.2833326343539,10µM,9.999999999999999e-06,112.12376191524227,4076.2574141773052,3964.133652262063
1508.2090193265021,10µM,9.999999999999999e-06,94.93913498481119,4059.072787246874,3964.133652262063
1512.1347060186504,10µM,9.999999999999999e-06,139.00851063881004,4103.142162900873,3964.133652262063
1516.0603927107986,10µM,9.999999999999999e-06,213.4815776591227,4177.615229921186,3964.133652262063
1519.9860794029469,10µM,9.999999999999999e-06,225.43305397402034,4189.5667062360835,3964.133652262063
1523.9117660950951,10µM,9.999999999999999e-06,292.5344183039115,4256.668070565975,3964.133652262063
1527.8374527872436,10µM,9.999999999999999e-06,381.2677924431973,4345.4014447052605,3964.133652262063
1531.7631394793918,10µM,9.999999999999999e-06,461.95079326018345,4426.084445522247,3964.133652262063
1535.68882617154,10µM,9.999999999999999e-06,690.9983362151382,4655.131988477201,3964.133652262063
1539.6145128636883,10µM,9.999999999999999e-06,909.5532406255037,4873.6868928875665,3964.133652262063
1543.5401995558366,10µM,9.999999999999999e-06,1137.5842307327828,5101.717882994846,3964.133652262063
1547.465886247985,10µM,9.999999999999999e-06,1360.2703757987688,5324.4040280608315,3964.133652262063
1551.3915729401333,10µM,9.999999999999999e-06,1582.6718259205627,5546.805478182626,3964.133652262063
1555.3172596322815,10µM,9.999999999999999e-06,2025.2573380120552,5989.390990274118,3964.133652262063
1559.2429463244298,10µM,9.999999999999999e-06,2599.8218337553994,6563.955486017463,3964.133652262063
1563.168633016578,10µM,9.999999999999999e-06,3277.093666100466,7241.227318362529,3964.133652262063
1567.0943197087263,10µM,9.999999999999999e-06,4070.6919499853757,8034.825602247439,3964.133652262063
1571.0200064008748,10µM,9.999999999999999e-06,4808.697560909106,8772.831213171168,3964.133652262063
1574.945693093023,10µM,9.999999999999999e-06,5362.522482216988,9326.65613447905,3964.133652262063
1578.8713797851713,10µM,9.999999999999999e-06,5714.167156123583,9678.300808385646,3964.133652262063
1582.7970664773195,10µM,9.999999999999999e-06,5892.333412270789,9856.467064532852,3964.133652262063
1586.7227531694678,10µM,9.999999999999999e-06,5842.117688576521,9806.251340838584,3964.133652262063
1590.6484398616162,10µM,9.999999999999999e-06,5319.522601589507,9283.65625385157,3964.133652262063
1594.5741265537645,10µM,9.999999999999999e-06,4239.107994641251,8203.241646903314,3964.133652262063
1598.4998132459127,10µM,9.999999999999999e-06,2951.369646157636,6915.503298419699,3964.133652262063
1602.425499938061,10µM,9.999999999999999e-06,1767.4983035236198,5731.631955785683,3964.133652262063
1606.3511866302092,10µM,9.999999999999999e-06,1059.2400501858094,5023.373702447872,3964.133652262063
1610.2768733223577,10µM,9.999999999999999e-06,759.8976729785516,4724.031325240615,3964.133652262063
1614.202560014506,10µM,9.999999999999999e-06,562.6446193465409,4526.778271608604,3964.133652262063
1618.1282467066542,10µM,9.999999999999999e-06,544.9785486679035,4509.112200929967,3964.133652262063
1622.0539333988024,10µM,9.999999999999999e-06,439.6250033319054,4403.758655593969,3964.133652262063
1625.9796200909507,10µM,9.999999999999999e-06,359.29304111111236,4323.426693373175,3964.133652262063
1629.905306783099,10µM,9.999999999999999e-06,317.12908634922405,4281.262738611287,3964.133652262063
1633.8309934752474,10µM,9.999999999999999e-06,248.02026763987254,4212.153919901935,3964.133652262063
1637.7566801673956,10µM,9.999999999999999e-06,243.31261964120827,4207.446271903272,3964.133652262063
1641.682366859544,10µM,9.999999999999999e-06,232.13237186692822,4196.266024128991,3964.133652262063
1645.6080535516921,10µM,9.999999999999999e-06,237.72483388988815,4201.858486151951,3964.133652262063
1649.5337402438404,10µM,9.999999999999999e-06,128.09771544115503,4092.231367703218,3964.133652262063
1653.4594269359889,10µM,9.999999999999999e-06,169.85175471089934,4133.985406972963,3964.133652262063
1657.385113628137,10µM,9.999999999999999e-06,152.6808397783356,4116.814492040398,3964.133652262063
1661.3108003202854,10µM,9.999999999999999e-06,40.18646619023267,4004.320118452296,3964.133652262063
1665.2364870124336,10µM,9.999999999999999e-06,116.04383243268104,4080.177484694744,3964.133652262063
1669.1621737045818,10µM,9.999999999999999e-06,93.29110205055443,4057.4247543126176,3964.133652262063
1673.08786039673,10µM,9.999999999999999e-06,63.74115904991683,4027.87481131198,3964.133652262063
1677.0135470888786,10µM,9.999999999999999e-06,97.01982770409255,4061.153479966156,3964.133652262063
1680.9392337810268,10µM,9.999999999999999e-06,86.79756788484393,4050.931220146907,3964.133652262063
1684.864920473175,10µM,9.999999999999999e-06,63.216068628133584,4027.3497208901967,3964.133652262063
1688.7906071653233,10µM,9.999999999999999e-06,50.97423354352608,4015.1078858055894,3964.133652262063
1692.7162938574716,10µM,9.999999999999999e-06,72.597163235899,4036.7308154979623,3964.133652262063
1696.64198054962,10µM,9.999999999999999e-06,77.43674680942313,4041.5703990714865,3964.133652262063
1700.5676672417683,10µM,9.999999999999999e-06,113.36357652502929,4077.4972287870924,3964.133652262063
1704.4933539339165,10µM,9.999999999999999e-06,155.25482515078647,4119.388477412849,3964.133652262063
1708.4190406260648,10µM,9.999999999999999e-06,145.63047126534263,4109.764123527406,3964.133652262063
1712.344727318213,10µM,9.999999999999999e-06,163.1998259058646,4127.333478167928,3964.133652262063
1716.2704140103615,10µM,9.999999999999999e-06,149.55934618626227,4113.692998448326,3964.133652262063
1720.1961007025097,10µM,9.999999999999999e-06,83.57914844554125,4047.7128007076044,3964.133652262063
1724.121787394658,10µM,9.999999999999999e-06,31.999763610467628,3996.133415872531,3964.133652262063
1728.0474740868062,10µM,9.999999999999999e-06,66.86473171857106,4030.998383980634,3964.133652262063
1731.9731607789545,10µM,9.999999999999999e-06,26.897636331191205,3991.0312885932544,3964.133652262063
1735.8988474711027,10µM,9.999999999999999e-06,61.82438964612756,4025.958041908191,3964.133652262063
1739.8245341632512,10µM,9.999999999999999e-06,151.37411070469287,4115.507762966756,3964.133652262063
1743.7502208553994,10µM,9.999999999999999e-06,105.6710826830788,4069.8047349451417,3964.133652262063
1747.6759075475477,10µM,9.999999999999999e-06,181.38625784039306,4145.519910102456,3964.133652262063
1751.601594239696,10µM,9.999999999999999e-06,166.27157304116633,4130.40522530323,3964.133652262063
1755.5272809318442,10µM,9.999999999999999e-06,132.7914403134954,4096.925092575559,3964.133652262063
1759.4529676239927,10µM,9.999999999999999e-06,127.38446333023042,4091.5181155922937,3964.133652262063
1763.378654316141,10µM,9.999999999999999e-06,119.73905451398288,4083.872706776046,3964.133652262063
1767.3043410082892,10µM,9.999999999999999e-06,145.05788016850894,4109.191532430572,3964.133652262063
1771.2300277004374,10µM,9.999999999999999e-06,66.18837566959064,4030.322027931654,3964.133652262063
1775.1557143925857,10µM,9.999999999999999e-06,130.03498434103884,4094.168636603102,3964.133652262063
1779.0814010847341,10µM,9.999999999999999e-06,180.24670749815309,4144.380359760216,3964.133652262063
1783.0070877768824,10µM,9.999999999999999e-06,118.99763462709656,4083.1312868891596,3964.133652262063
1786.9327744690306,10µM,9.999999999999999e-06,99.7129257714761,4063.846578033539,3964.133652262063
1790.8584611611789,10µM,9.999999999999999e-06,131.0569954556141,4095.190647717677,3964.133652262063
1794.784147853327,10µM,9.999999999999999e-06,162.90811436029642,4127.041766622359,3964.133652262063
1798.7098345454754,10µM,9.999999999999999e-06,153.459950245552,4117.593602507615,3964.133652262063
1802.6355212376238,10µM,9.999999999999999e-06,179.66140526189798,4143.795057523961,3964.133652262063
1806.561207929772,10µM,9.999999999999999e-06,181.90947923869678,4146.04313150076,3964.133652262063
1810.4868946219203,10µM,9.999999999999999e-06,147.93646142533638,4112.0701136873995,3964.133652262063
1814.4125813140686,10µM,9.999999999999999e-06,102.70732099878248,4066.8409732608457,3964.133652262063
1818.3382680062168,10µM,9.999999999999999e-06,77.12209694133453,4041.2557492033975,3964.133652262063
1822.2639546983653,10µM,9.999999999999999e-06,75.87734043656249,4040.0109926986256,3964.133652262063
1826.1896413905135,10µM,9.999999999999999e-06,103.71698441175228,4067.8506366738156,3964.133652262063
1830.1153280826618,10µM,9.999999999999999e-06,106.29806491511843,4070.431717177182,3964.133652262063
1834.04101477481,10µM,9.999999999999999e-06,101.12555663124165,4065.2592088933047,3964.133652262063
1837.9667014669583,10µM,9.999999999999999e-06,102.91577311974676,4067.04942538181,3964.133652262063
1841.8923881591065,10µM,9.999999999999999e-06,99.07603670562321,4063.2096889676864,3964.133652262063
1845.818074851255,10µM,9.999999999999999e-06,147.02532592246405,4111.158978184527,3964.133652262063
1849.7437615434033,10µM,9.999999999999999e-06,101.65661507400723,4065.7902673360704,3964.133652262063
1853.6694482355515,10µM,9.999999999999999e-06,118.45487801459963,4082.588530276663,3964.133652262063
1857.5951349276997,10µM,9.999999999999999e-06,159.544987120455,4123.678639382518,3964.133652262063
1861.520821619848,10µM,9.999999999999999e-06,122.8007621452601,4086.9344144073234,3964.133652262063
1865.4465083119965,10µM,9.999999999999999e-06,127.51048713525279,4091.644139397316,3964.133652262063
1869.3721950041447,10µM,9.999999999999999e-06,111.97362680032415,4076.1072790623875,3964.133652262063
1873.297881696293,10µM,9.999999999999999e-06,76.89343838801794,4041.027090650081,3964.133652262063
1877.2235683884412,10µM,9.999999999999999e-06,62.23400618755859,4026.3676584496216,3964.133652262063
1881.1492550805895,10µM,9.999999999999999e-06,98.50844426601931,4062.6420965280827,3964.133652262063
1885.074941772738,10µM,9.999999999999999e-06,85.62029361957144,4049.7539458816345,3964.133652262063
1889.0006284648862,10µM,9.999999999999999e-06,98.86941812247834,4063.0030703845414,3964.133652262063
1892.9263151570344,10µM,9.999999999999999e-06,66.63388658906891,4030.767538851132,3964.133652262063
1896.8520018491827,10µM,9.999999999999999e-06,29.849910739055108,3993.9835630011185,3964.133652262063
1900.777688541331,10µM,9.999999999999999e-06,101.91203139728826,4066.045683659351,3964.133652262063
1904.7033752334792,10µM,9.999999999999999e-06,102.08415178147912,4066.2178040435424,3964.133652262063
1908.6290619256276,10µM,9.999999999999999e-06,122.57887990332569,4086.712532165389,3964.133652262063
1912.5547486177759,10µM,9.999999999999999e-06,169.61157910381084,4133.745231365874,3964.133652262063
1916.4804353099241,10µM,9.999999999999999e-06,149.91299197257752,4114.046644234641,3964.133652262063
1920.4061220020724,10µM,9.999999999999999e-06,128.73893874756357,4092.872591009627,3964.133652262063
1924.3318086942206,10µM,9.999999999999999e-06,125.14140925285686,4089.27506151492,3964.133652262063
1928.257495386369,10µM,9.999999999999999e-06,82.14436014974379,4046.278012411807,3964.133652262063
1932.1831820785173,10µM,9.999999999999999e-06,67.98516949875523,4032.1188217608183,3964.133652262063
1936.1088687706656,10µM,9.999999999999999e-06,65.43714581013663,4029.5707980722,3964.133652262063
1940.0345554628138,10µM,9.999999999999999e-06,138.50540957043916,4102.639061832502,3964.133652262063
1943.960242154962,10µM,9.999999999999999e-06,187.7605120832259,4151.894164345289,3964.133652262063
1947.8859288471103,10µM,9.999999999999999e-06,153.02024065870444,4117.153892920767,3964.133652262063
1951.8116155392588,10µM,9.999999999999999e-06,194.41665223316244,4158.550304495226,3964.133652262063
1955.7373022314068,10µM,9.999999999999999e-06,148.76265976785814,4112.896312029921,3964.133652262063
1959.6629889235555,10µM,9.999999999999999e-06,105.00243711358671,4069.13608937565,3964.133652262063
1963.5886756157038,10µM,9.999999999999999e-06,86.19313122046506,4050.3267834825283,3964.133652262063
1967.514362307852,10µM,9.999999999999999e-06,50.87976179268569,4015.013414054749,3964.133652262063
1971.440049,10µM,9.999999999999999e-06,105.56983461163364,4069.703486873697,3964.133652262063
342.28007175846005,1µM,1e-06,325.76061753181614,6271.961095924911,5946.200478393095
346.20575845060836,1µM,1e-06,868.4003163535759,6814.600794746671,5946.200478393095
350.13144514275666,1µM,1e-06,1283.6875710858965,7229.888049478992,5946.200478393095
354.05713183490496,1µM,1e-06,1552.9094892726184,7499.109967665714,5946.200478393095
357.9828185270532,1µM,1e-06,1649.1338551096333,7595.334333502728,5946.200478393095
361.9085052192015,1µM,1e-06,1621.2978154490506,7567.498293842145,5946.200478393095
365.8341919113498,1µM,1e-06,1600.7418722082778,7546.942350601373,5946.200478393095
369.7598786034981,1µM,1e-06,1771.6496055160103,7717.850083909106,5946.200478393095
373.68556529564637,1µM,1e-06,2272.0019891121897,8218.202467505285,5946.200478393095
377.6112519877947,1µM,1e-06,3349.844221487523,9296.044699880618,5946.200478393095
381.536938679943,1µM,1e-06,5082.218590790852,11028.419069183947,5946.200478393095
385.4626253720913,1µM,1e-06,6959.171865559872,12905.372343952968,5946.200478393095
389.3883120642395,1µM,1e-06,8279.046910049436,14225.24738844253,5946.200478393095
393.31399875638783,1µM,1e-06,8675.076935399107,14621.277413792202,5946.200478393095
397.23968544853614,1µM,1e-06,8140.506799264407,14086.707277657502,5946.200478393095
401.16537214068444,1µM,1e-06,6918.829426009538,12865.029904402632,5946.200478393095
405.0910588328327,1µM,1e-06,5530.9027094385665,11477.10318783166,5946.200478393095
409.016745524981,1µM,1e-06,4228.326124271203,10174.526602664298,5946.200478393095
412.9424322171293,1µM,1e-06,3106.778866863901,9052.979345256996,5946.200478393095
416.86811890927754,1µM,1e-06,2284.0513215441097,8230.251799937205,5946.200478393095
420.7938056014259,1µM,1e-06,1657.776771417895,7603.9772498109905,5946.200478393095
424.71949229357415,1µM,1e-06,1197.909392672946,7144.109871066041,5946.200478393095
428.6451789857224,1µM,1e-06,866.8569521189168,6813.057430512012,5946.200478393095
432.57086567787076,1µM,1e-06,627.4910557388205,6573.691534131915,5946.200478393095
436.496552370019,1µM,1e-06,447.85995562112913,6394.0604340142245,5946.200478393095
440.42223906216725,1µM,1e-06,272.31120429879826,6218.511682691894,5946.200478393095
444.3479257543156,1µM,1e-06,128.93260024806295,6075.133078641158,5946.200478393095
448.27361244646386,1µM,1e-06,35.356925017126926,5981.557403410222,5946.200478393095
452.1992991386122,1µM,1e-06,-7.484449441742771,5938.716028951352,5946.200478393095
456.12498583076047,1µM,1e-06,-5.258897577249767,5940.941580815846,5946.200478393095
460.0506725229087,1µM,1e-06,94.37732469628092,6040.577803089376,5946.200478393095
463.9763592150571,1µM,1e-06,220.6316136840518,6166.832092077147,5946.200478393095
467.9020459072053,1µM,1e-06,417.72133673474605,6363.921815127841,5946.200478393095
471.82773259935357,1µM,1e-06,864.9584748197353,6811.158953212831,5946.200478393095
475.7534192915019,1µM,1e-06,1562.1502389711275,7508.350717364223,5946.200478393095
479.6791059836502,1µM,1e-06,2443.3785440409847,8389.57902243408,5946.200478393095
483.60479267579854,1µM,1e-06,3126.9565555586782,9073.157033951773,5946.200478393095
487.5304793679468,1µM,1e-06,3318.7823541085395,9264.982832501635,5946.200478393095
491.45616606009503,1µM,1e-06,3012.3521403386494,8958.552618731745,5946.200478393095
495.3818527522434,1µM,1e-06,2379.4699926120907,8325.670471005185,5946.200478393095
499.30753944439164,1µM,1e-06,1765.1744411630011,7711.374919556096,5946.200478393095
503.2332261365399,1µM,1e-06,1318.8797807120054,7265.080259105101,5946.200478393095
507.15891282868824,1µM,1e-06,1019.8303582355835,6966.030836628679,5946.200478393095
511.0845995208365,1µM,1e-06,823.7941141234046,6769.994592516499,5946.200478393095
515.0102862129849,1µM,1e-06,688.1541401223147,6634.35461851541,5946.200478393095
518.9359729051331,1µM,1e-06,591.1425291561151,6537.343007549211,5946.200478393095
522.8616595972813,1µM,1e-06,579.2386328023841,6525.439111195479,5946.200478393095
526.7873462894297,1µM,1e-06,588.8809253153219,6535.081403708417,5946.200478393095
530.713032981578,1µM,1e-06,671.7615692260723,6617.962047619168,5946.200478393095
534.6387196737262,1µM,1e-06,904.2108716852575,6850.411350078352,5946.200478393095
538.5644063658746,1µM,1e-06,1105.402522424524,7051.603000817619,5946.200478393095
542.4900930580228,1µM,1e-06,1048.5503600802062,6994.750838473301,5946.200478393095
546.415779750171,1µM,1e-06,767.7389452798939,6713.9394236729895,5946.200478393095
550.3414664423194,1µM,1e-06,451.7445348554439,6397.945013248539,5946.200478393095
554.2671531344677,1µM,1e-06,226.3794143544643,6172.57989274756,5946.200478393095
558.192839826616,1µM,1e-06,181.5491871477031,6127.749665540799,5946.200478393095
562.1185265187643,1µM,1e-06,166.9046963811191,6113.105174774214,5946.200478393095
566.0442132109125,1µM,1e-06,203.25275876503963,6149.4532371581345,5946.200478393095
569.9698999030609,1µM,1e-06,282.98399532877556,6229.184473721871,5946.200478393095
573.8955865952091,1µM,1e-06,308.37436355998057,6254.5748419530755,5946.200478393095
577.8212732873574,1µM,1e-06,342.8216609734706,6289.022139366566,5946.200478393095
581.7469599795057,1µM,1e-06,401.94442190768956,6348.144900300785,5946.200478393095
585.672646671654,1µM,1e-06,501.4733363418831,6447.673814734978,5946.200478393095
589.5983333638023,1µM,1e-06,532.7865948910409,6478.987073284136,5946.200478393095
593.5240200559506,1µM,1e-06,577.0656338055245,6523.266112198619,5946.200478393095
597.4497067480988,1µM,1e-06,688.1054068770177,6634.305885270112,5946.200478393095
601.3753934402472,1µM,1e-06,754.9993677329417,6701.199846126037,5946.200478393095
