file,type,concentration_M,concentration_label,replicate,accumulation,peak_392.32_height,peak_1078.5_height,peak_1589.62_height
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_1uM_rep2_acc2.csv,sample,1e-06,1µM,2,2,5782.676380914591,7752.147929466162,2493.774102395128
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_1uM_rep2_acc3.csv,sample,1e-06,1µM,2,3,5717.937122563575,7517.08927924034,2497.2801751709835
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_1uM_rep2_acc4.csv,sample,1e-06,1µM,2,4,5236.330112301214,6969.7682901084845,2375.158407756699
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_1uM_rep2_acc5.csv,sample,1e-06,1µM,2,5,5502.097647158919,7041.4139641186985,2465.8928376573144
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_1uM_rep3_acc1.csv,sample,1e-06,1µM,3,1,6175.932840854615,8965.306897721437,3637.54397308952
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_1uM_rep3_acc2.csv,sample,1e-06,1µM,3,2,6488.218148131737,9120.000916731902,3616.6663078148827
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_1uM_rep3_acc3.csv,sample,1e-06,1µM,3,3,6077.587127170626,8848.915772965458,3604.4264936874724
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_1uM_rep3_acc4.csv,sample,1e-06,1µM,3,4,6135.744925419292,8645.359333724075,3588.8596104769745
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_1uM_rep3_acc5.csv,sample,1e-06,1µM,3,5,6358.251873751419,8911.72742924803,3450.9044036796176
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_100nM_rep1_acc1.csv,sample,1e-07,100nM,1,1,1250.6124569391122,714.7183138053413,499.9045406104815
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_100nM_rep1_acc2.csv,sample,1e-07,100nM,1,2,1421.2298330765095,921.7677208303635,651.6201853053981
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_100nM_rep1_acc3.csv,sample,1e-07,100nM,1,3,1275.3391685125357,790.9024268952272,497.95358717592825
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_100nM_rep1_acc4.csv,sample,1e-07,100nM,1,4,1483.4377002295641,883.4327641133746,710.4237281889415
