comparison_id,left_lineage,right_lineage,interpretation,level,file,concentration_molar,concentration_label,replicate,accumulation,band,center_cm-1,window_cm-1,left_peak_value,right_peak_value,absolute_change,percent_change_from_left,left_observed_shift_cm-1,right_observed_shift_cm-1,left_n_points,right_n_points
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,scan,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10uM_rep2_acc1.csv,1e-05,10 µM,2,1,peak_392.32_height,392.31999999999999,10,42967.458057491021,41562.980423993671,-1404.4776334973503,-3.2687007726129407,387.28426439999998,387.28426439999998,3,3
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,scan,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10uM_rep2_acc1.csv,1e-05,10 µM,2,1,peak_1078.5_height,1078.5,7,26147.806138324126,26305.452676496643,157.64653817251747,0.60290541140833698,1079.299422,1075.303942,3,3
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,scan,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10uM_rep2_acc1.csv,1e-05,10 µM,2,1,peak_1589.62_height,1589.6199999999999,8,17598.60943660717,17497.772376785826,-100.83705982134416,-0.57298311087915421,1581.7814310000001,1581.7814310000001,5,5
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,scan,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10uM_rep2_acc2.csv,1e-05,10 µM,2,2,peak_392.32_height,392.31999999999999,10,46279.389264384939,42120.985834780229,-4158.4034296047103,-8.9854328151319791,387.28426439999998,387.28426439999998,3,3
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,scan,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10uM_rep2_acc2.csv,1e-05,10 µM,2,2,peak_1078.5_height,1078.5,7,30148.886525002585,28643.252354996686,-1505.6341700058983,-4.9939959432905434,1079.299422,1075.303942,3,3
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,scan,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10uM_rep2_acc2.csv,1e-05,10 µM,2,2,peak_1589.62_height,1589.6199999999999,8,18334.170505832801,17341.329204832145,-992.84130100065522,-5.4152507236953777,1581.7814310000001,1581.7814310000001,5,5
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,scan,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10uM_rep2_acc3.csv,1e-05,10 µM,2,3,peak_392.32_height,392.31999999999999,10,43694.904273586377,42332.02598116835,-1362.8782924180268,-3.1190783343628663,387.28426439999998,387.28426439999998,3,3
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,scan,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10uM_rep2_acc3.csv,1e-05,10 µM,2,3,peak_1078.5_height,1078.5,7,29647.765854005029,29704.413499916103,56.647645911074505,0.19106885216925087,1075.303942,1075.303942,3,3
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,scan,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10uM_rep2_acc3.csv,1e-05,10 µM,2,3,peak_1589.62_height,1589.6199999999999,8,17757.309077978382,18101.060215594251,343.75113761586908,1.9358289936067508,1581.7814310000001,1581.7814310000001,5,5
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,scan,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10uM_rep2_acc4.csv,1e-05,10 µM,2,4,peak_392.32_height,392.31999999999999,10,43966.600938224212,42757.469918836992,-1209.1310193872196,-2.7501125708719747,392.32072840000001,392.32072840000001,3,3
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,scan,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10uM_rep2_acc4.csv,1e-05,10 µM,2,4,peak_1078.5_height,1078.5,7,31615.274103103133,31586.965444994581,-28.308658108551754,-0.089541080732787881,1079.299422,1079.299422,3,3
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,scan,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10uM_rep2_acc4.csv,1e-05,10 µM,2,4,peak_1589.62_height,1589.6199999999999,8,16707.011698431717,16800.311681938962,93.299983507244178,0.55844806474877984,1581.7814310000001,1581.7814310000001,5,5
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,scan,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10uM_rep2_acc5.csv,1e-05,10 µM,2,5,peak_392.32_height,392.31999999999999,10,43942.136064912869,42640.919200849756,-1301.2168640631135,-2.9612053044961448,392.32072840000001,392.32072840000001,3,3
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,scan,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10uM_rep2_acc5.csv,1e-05,10 µM,2,5,peak_1078.5_height,1078.5,7,30811.981456338432,30916.464566371909,104.48311003347771,0.33909896441270304,1079.299422,1079.299422,3,3
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,scan,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10uM_rep2_acc5.csv,1e-05,10 µM,2,5,peak_1589.62_height,1589.6199999999999,8,15823.883428581794,15696.987809535338,-126.89561904645598,-0.80192463259209512,1581.7814310000001,1581.7814310000001,5,5
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,scan,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10uM_rep3_acc1.csv,1e-05,10 µM,3,1,peak_392.32_height,392.31999999999999,10,179.45383113432928,296.84287139377454,117.38904025944527,65.414619190589633,387.28426439999998,387.28426439999998,3,3
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,scan,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10uM_rep3_acc1.csv,1e-05,10 µM,3,1,peak_1078.5_height,1078.5,7,213.95708093666701,226.50809628483168,12.551015348164668,5.8661369342012426,1079.299422,1079.299422,3,3
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,scan,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10uM_rep3_acc1.csv,1e-05,10 µM,3,1,peak_1589.62_height,1589.6199999999999,8,312.90566003325273,352.28300090953297,39.377340876280243,12.584413101410687,1581.7814310000001,1581.7814310000001,5,5
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,scan,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10uM_rep3_acc2.csv,1e-05,10 µM,3,2,peak_392.32_height,392.31999999999999,10,176.52895059357701,346.07640766908258,169.54745707550558,96.045128295049508,392.32072840000001,392.32072840000001,3,3
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,scan,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10uM_rep3_acc2.csv,1e-05,10 µM,3,2,peak_1078.5_height,1078.5,7,181.06101777969371,222.03890209767621,40.9778843179825,22.632085481725507,1079.299422,1079.299422,3,3
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,scan,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10uM_rep3_acc2.csv,1e-05,10 µM,3,2,peak_1589.62_height,1589.6199999999999,8,56.817045745717905,104.75670801424059,47.939662268522682,84.3754926700597,1591.579872,1581.7814310000001,5,5
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,scan,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10uM_rep3_acc3.csv,1e-05,10 µM,3,3,peak_392.32_height,392.31999999999999,10,77.524780230041102,203.97889038913172,126.45411015909062,163.11443874314813,392.32072840000001,392.32072840000001,3,3
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,scan,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10uM_rep3_acc3.csv,1e-05,10 µM,3,3,peak_1078.5_height,1078.5,7,270.30062196354663,300.00157014952794,29.700948185981304,10.988116849389582,1075.303942,1075.303942,3,3
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,scan,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10uM_rep3_acc3.csv,1e-05,10 µM,3,3,peak_1589.62_height,1589.6199999999999,8,233.41123863455891,275.92830778982449,42.517069155265574,18.21551927147457,1581.7814310000001,1581.7814310000001,5,5
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,scan,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10uM_rep3_acc4.csv,1e-05,10 µM,3,4,peak_392.32_height,392.31999999999999,10,173.78843984961665,291.23251066637778,117.44407081676113,67.578758931484927,392.32072840000001,392.32072840000001,3,3
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,scan,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10uM_rep3_acc4.csv,1e-05,10 µM,3,4,peak_1078.5_height,1078.5,7,206.81739005743458,313.42801121218793,106.61062115475335,51.548189987866529,1079.299422,1079.299422,3,3
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,scan,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10uM_rep3_acc4.csv,1e-05,10 µM,3,4,peak_1589.62_height,1589.6199999999999,8,332.33469175298455,320.80848691462842,-11.526204838356136,-3.4682520737026321,1581.7814310000001,1581.7814310000001,5,5
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,scan,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10uM_rep3_acc5.csv,1e-05,10 µM,3,5,peak_392.32_height,392.31999999999999,10,159.19578478342132,247.06235147501138,87.866566691590066,55.194028416725082,392.32072840000001,392.32072840000001,3,3
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,scan,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10uM_rep3_acc5.csv,1e-05,10 µM,3,5,peak_1078.5_height,1078.5,7,163.62549637579454,204.49135672746868,40.865860351674144,24.975239957603282,1075.303942,1075.303942,3,3
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,scan,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10uM_rep3_acc5.csv,1e-05,10 µM,3,5,peak_1589.62_height,1589.6199999999999,8,236.99217171946358,237.53107564758329,0.53890392811970855,0.22739313463806268,1585.0519710000001,1581.7814310000001,5,5
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,scan,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep1_acc1.csv,1e-15,1 fM,1,1,peak_392.32_height,392.31999999999999,10,7016.4142783769894,7937.081938987666,920.66766061067665,13.121626290624933,392.32072840000001,392.32072840000001,3,3
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,scan,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep1_acc1.csv,1e-15,1 fM,1,1,peak_1078.5_height,1078.5,7,2515.1394862448269,2496.3316434991007,-18.807842745726248,-0.74778527586980392,1079.299422,1079.299422,3,3
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,scan,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep1_acc1.csv,1e-15,1 fM,1,1,peak_1589.62_height,1589.6199999999999,8,1092.3985143895732,1253.3759350658452,160.977420676272,14.736144232695647,1588.3181139999999,1585.0519710000001,5,5
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,scan,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep1_acc2.csv,1e-15,1 fM,1,2,peak_392.32_height,392.31999999999999,10,9179.517830507044,6945.3058583835173,-2234.2119721235267,-24.339099431763039,392.32072840000001,392.32072840000001,3,3
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,scan,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep1_acc2.csv,1e-15,1 fM,1,2,peak_1078.5_height,1078.5,7,2472.8348692495374,2546.8908003753409,74.055931125803454,2.9947786666514511,1079.299422,1079.299422,3,3
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,scan,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep1_acc2.csv,1e-15,1 fM,1,2,peak_1589.62_height,1589.6199999999999,8,1347.1931676678055,1268.7036373267888,-78.489530341016689,-5.8261526427493617,1585.0519710000001,1581.7814310000001,5,5
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,scan,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep1_acc3.csv,1e-15,1 fM,1,3,peak_392.32_height,392.31999999999999,10,8341.4577798197806,6484.2057832970686,-1857.251996522712,-22.265316753336592,392.32072840000001,392.32072840000001,3,3
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,scan,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep1_acc3.csv,1e-15,1 fM,1,3,peak_1078.5_height,1078.5,7,2249.2176157680265,2367.1483928431312,117.93077707510474,5.2431910655668439,1079.299422,1079.299422,3,3
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,scan,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep1_acc3.csv,1e-15,1 fM,1,3,peak_1589.62_height,1589.6199999999999,8,1145.6919098432904,1077.4864197896386,-68.205490053651829,-5.953213902241929,1585.0519710000001,1585.0519710000001,5,5
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,scan,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep1_acc4.csv,1e-15,1 fM,1,4,peak_392.32_height,392.31999999999999,10,6185.0449181795657,7117.3094002342586,932.26448205469296,15.072881351508192,392.32072840000001,392.32072840000001,3,3
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,scan,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep1_acc4.csv,1e-15,1 fM,1,4,peak_1078.5_height,1078.5,7,2414.7011430814914,2418.7226410124281,4.0214979309366754,0.1665422631060956,1079.299422,1079.299422,3,3
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,scan,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep1_acc4.csv,1e-15,1 fM,1,4,peak_1589.62_height,1589.6199999999999,8,1119.8668434377655,1186.402909803332,66.536066365566512,5.9414265861568145,1591.579872,1585.0519710000001,5,5
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,scan,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep1_acc5.csv,1e-15,1 fM,1,5,peak_392.32_height,392.31999999999999,10,7851.7031523308578,6211.8200537150542,-1639.8830986158036,-20.885699150877702,392.32072840000001,392.32072840000001,3,3
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,scan,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep1_acc5.csv,1e-15,1 fM,1,5,peak_1078.5_height,1078.5,7,2227.6154018314901,2277.3569895431519,49.74158771166185,2.2329522264375417,1079.299422,1079.299422,3,3
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,scan,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep1_acc5.csv,1e-15,1 fM,1,5,peak_1589.62_height,1589.6199999999999,8,1388.6895917679028,1396.3632196763658,7.6736279084630041,0.55258050135552017,1585.0519710000001,1581.7814310000001,5,5
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,scan,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep2_acc1.csv,1e-15,1 fM,2,1,peak_392.32_height,392.31999999999999,10,2845.1718096151544,1556.2377440611463,-1288.9340655540082,-45.302503743292498,397.34948329999997,397.34948329999997,3,3
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,scan,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep2_acc1.csv,1e-15,1 fM,2,1,peak_1078.5_height,1078.5,7,1448.6478948069137,1382.9990029756193,-65.64889183129435,-4.5317355629778149,1083.2889660000001,1083.2889660000001,3,3
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,scan,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep2_acc1.csv,1e-15,1 fM,2,1,peak_1589.62_height,1589.6199999999999,8,730.5263938106433,649.80646454082239,-80.719929269820909,-11.049556861150727,1591.579872,1591.579872,5,5
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,scan,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep2_acc2.csv,1e-15,1 fM,2,2,peak_392.32_height,392.31999999999999,10,3239.8472948375256,2522.4541589964351,-717.3931358410905,-22.142807069463036,397.34948329999997,397.34948329999997,3,3
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,scan,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep2_acc2.csv,1e-15,1 fM,2,2,peak_1078.5_height,1078.5,7,1868.1729171398279,1816.9169256126715,-51.255991527156311,-2.7436427889999186,1083.2889660000001,1083.2889660000001,3,3
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,scan,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep2_acc2.csv,1e-15,1 fM,2,2,peak_1589.62_height,1589.6199999999999,8,993.31279818703854,827.26193955709562,-166.05085862994292,-16.716874979665359,1591.579872,1594.8372549999999,5,5
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,scan,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep2_acc3.csv,1e-15,1 fM,2,3,peak_392.32_height,392.31999999999999,10,2845.8571025533829,1715.765856699541,-1130.0912458538419,-39.710048858036203,397.34948329999997,397.34948329999997,3,3
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,scan,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep2_acc3.csv,1e-15,1 fM,2,3,peak_1078.5_height,1078.5,7,1762.6978727936278,1753.5453103013051,-9.1525624923226587,-0.51923603208399727,1083.2889660000001,1083.2889660000001,3,3
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,scan,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep2_acc3.csv,1e-15,1 fM,2,3,peak_1589.62_height,1589.6199999999999,8,883.47482227821661,868.6687324001756,-14.806089878041007,-1.6758926802079703,1591.579872,1591.579872,5,5
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,scan,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep2_acc4.csv,1e-15,1 fM,2,4,peak_392.32_height,392.31999999999999,10,3212.0290048978882,2690.1952677001223,-521.83373719776591,-16.246233654865616,397.34948329999997,397.34948329999997,3,3
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,scan,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep2_acc4.csv,1e-15,1 fM,2,4,peak_1078.5_height,1078.5,7,1637.3847894582527,1620.1002867549785,-17.284502703274256,-1.0556164204379246,1083.2889660000001,1083.2889660000001,3,3
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,scan,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep2_acc4.csv,1e-15,1 fM,2,4,peak_1589.62_height,1589.6199999999999,8,881.06610518149785,873.86298272111981,-7.2031224603780402,-0.81754619977058496,1591.579872,1591.579872,5,5
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,scan,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep2_acc5.csv,1e-15,1 fM,2,5,peak_392.32_height,392.31999999999999,10,4542.1430762871914,3088.8185680163406,-1453.3245082708509,-31.996449338157305,392.32072840000001,392.32072840000001,3,3
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,scan,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep2_acc5.csv,1e-15,1 fM,2,5,peak_1078.5_height,1078.5,7,1800.6829947392582,1855.3660679881161,54.683073248857909,3.0367962272435469,1079.299422,1079.299422,3,3
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,scan,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep2_acc5.csv,1e-15,1 fM,2,5,peak_1589.62_height,1589.6199999999999,8,930.66570544949116,900.3275402608781,-30.338165188613061,-3.2598348699182367,1591.579872,1591.579872,5,5
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,scan,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep3_acc1.csv,1e-15,1 fM,3,1,peak_392.32_height,392.31999999999999,10,11245.466794362876,10065.801856291426,-1179.6649380714498,-10.490137578484443,392.32072840000001,392.32072840000001,3,3
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,scan,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep3_acc1.csv,1e-15,1 fM,3,1,peak_1078.5_height,1078.5,7,1737.3890149469064,1737.351003772515,-0.038011174391385794,-0.0021878332408212789,1079.299422,1079.299422,3,3
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,scan,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep3_acc1.csv,1e-15,1 fM,3,1,peak_1589.62_height,1589.6199999999999,8,871.32332506212174,936.48444947826874,65.161124416147004,7.478409281824435,1591.579872,1588.3181139999999,5,5
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,scan,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep3_acc2.csv,1e-15,1 fM,3,2,peak_392.32_height,392.31999999999999,10,11591.202695826349,10200.444789892023,-1390.7579059343261,-11.998391732335913,392.32072840000001,392.32072840000001,3,3
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,scan,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep3_acc2.csv,1e-15,1 fM,3,2,peak_1078.5_height,1078.5,7,1756.0282102869917,1826.1950256650537,70.166815378061983,3.9957681184742735,1079.299422,1079.299422,3,3
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,scan,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep3_acc2.csv,1e-15,1 fM,3,2,peak_1589.62_height,1589.6199999999999,8,789.21339947995557,809.60190990567514,20.388510425719574,2.5833963841914471,1588.3181139999999,1581.7814310000001,5,5
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,scan,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep3_acc3.csv,1e-15,1 fM,3,3,peak_392.32_height,392.31999999999999,10,11474.492519289844,10134.770838408318,-1339.7216808815265,-11.675650828385757,392.32072840000001,392.32072840000001,3,3
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,scan,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep3_acc3.csv,1e-15,1 fM,3,3,peak_1078.5_height,1078.5,7,1656.3244803748162,1725.2434803581909,68.918999983374761,4.160960053417722,1079.299422,1079.299422,3,3
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,scan,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep3_acc3.csv,1e-15,1 fM,3,3,peak_1589.62_height,1589.6199999999999,8,832.60419149336917,978.62863144075993,146.02443994739076,17.538278264667337,1581.7814310000001,1581.7814310000001,5,5
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,scan,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep3_acc4.csv,1e-15,1 fM,3,4,peak_392.32_height,392.31999999999999,10,10469.750882008286,10217.62488139312,-252.12600061516605,-2.4081375331330115,392.32072840000001,392.32072840000001,3,3
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,scan,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep3_acc4.csv,1e-15,1 fM,3,4,peak_1078.5_height,1078.5,7,1611.5366322452048,1577.7303294463529,-33.806302798851902,-2.0977681873574734,1079.299422,1079.299422,3,3
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,scan,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep3_acc4.csv,1e-15,1 fM,3,4,peak_1589.62_height,1589.6199999999999,8,938.69853115079491,837.54749615156857,-101.15103499922634,-10.775667761535805,1591.579872,1588.3181139999999,5,5
