comparison_id,left_lineage,right_lineage,interpretation,file,concentration_molar,concentration_label,replicate,accumulation,grid_basis,n_points,x_min_cm-1,x_max_cm-1,axis_max_abs_difference_cm-1,rmse,mae,max_abs,mean_signed_difference,pearson_r,nrmse_percent_of_left_range,relative_l2_percent
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10uM_rep3_acc2.csv,1e-05,10 µM,3,2,shared_native_grid,512,-93.471151070000005,1971.4936210000001,0,175.62158854154109,83.221285865552176,1113.37255264549,42.869045455429756,0.99019848495592155,6.6862163705094062,38.190004014131219
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10uM_rep3_acc3.csv,1e-05,10 µM,3,3,shared_native_grid,512,-93.471151070000005,1971.4936210000001,0,245.51303088013987,83.670946212073062,1404.1850644741562,67.882806811270754,0.99723397944516357,8.5399643269781418,47.095883708799754
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10uM_rep3_acc4.csv,1e-05,10 µM,3,4,shared_native_grid,512,-93.471151070000005,1971.4936210000001,0,221.90849488606418,100.28758120334717,1298.1639303408156,54.442032285635321,0.9929516357632161,7.5260277700381808,43.447347716019728
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10uM_rep3_acc5.csv,1e-05,10 µM,3,5,shared_native_grid,512,-93.471151070000005,1971.4936210000001,0,749.16321810625152,295.67028841978924,2487.5483366669769,285.81227244391408,0.91591009930316936,23.705623239667609,126.25598544794646
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep1_acc1.csv,1e-15,1 fM,1,1,shared_native_grid,512,-93.471151070000005,1971.4936210000001,0,429.91814167489412,201.18295619146048,2161.2610844395385,159.06625573431091,0.95389978416810128,5.8729893872788663,32.816673856799198
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep1_acc2.csv,1e-15,1 fM,1,2,shared_native_grid,512,-93.471151070000005,1971.4936210000001,0,713.64165136795532,271.97791254901671,2522.2100686429808,-250.56607766077886,0.95773068697650277,7.6907805334196473,39.60470788881851
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep1_acc3.csv,1e-15,1 fM,1,3,shared_native_grid,512,-93.471151070000005,1971.4936210000001,0,554.12721144880629,204.50055549965322,2045.9878829556956,-183.37445453803144,0.97890857082651472,6.5775539829957799,33.541148476828077
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep1_acc4.csv,1e-15,1 fM,1,4,shared_native_grid,512,-93.471151070000005,1971.4936210000001,0,471.68355419041438,203.85804974815073,2396.4103823752798,137.82309385157421,0.93265625160039978,7.1185183101468956,39.683080021029838
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep1_acc5.csv,1e-15,1 fM,1,5,shared_native_grid,512,-93.471151070000005,1971.4936210000001,0,452.08306161920035,177.99915899316753,1826.9607526370783,-139.50541603208717,0.9864078934280105,5.7048128064900396,30.016750831801705
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep2_acc1.csv,1e-15,1 fM,2,1,shared_native_grid,512,-93.471151070000005,1971.4936210000001,0,335.35265952340052,104.90904057369673,1830.0488006568485,-82.936755073316178,0.74597273304673883,10.759989457820618,67.191930819818012
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep2_acc2.csv,1e-15,1 fM,2,2,shared_native_grid,512,-93.471151070000005,1971.4936210000001,0,244.56185935897082,125.56576174114242,1408.7166092265284,-8.8376704016715806,0.91275784046006836,6.9390424119988579,45.19206849634147
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep2_acc3.csv,1e-15,1 fM,2,3,shared_native_grid,512,-93.471151070000005,1971.4936210000001,0,316.99419896455066,99.042382413092213,1770.9929551968821,-64.102770528394359,0.7233174858064777,10.147753202588605,66.129977880623485
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep2_acc4.csv,1e-15,1 fM,2,4,shared_native_grid,512,-93.471151070000005,1971.4936210000001,0,198.41072707023463,67.649846993628927,1232.1522791229693,-43.901635550508672,0.95000314722509582,5.8956897287775245,37.150760988335186
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep2_acc5.csv,1e-15,1 fM,2,5,shared_native_grid,512,-93.471151070000005,1971.4936210000001,0,369.73835313834144,128.65486373437895,1637.4284003905609,-117.5398554317795,0.93865191593886199,7.9981020965096032,48.014029464484054
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep3_acc1.csv,1e-15,1 fM,3,1,shared_native_grid,512,-93.471151070000005,1971.4936210000001,0,291.39961394717017,123.80131995516726,1386.2400778606861,-75.36884656558604,0.99935976057739317,2.480368965527838,12.031465073909676
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep3_acc2.csv,1e-15,1 fM,3,2,shared_native_grid,512,-93.471151070000005,1971.4936210000001,0,408.41663575919847,175.43768494577131,1637.6219772951044,-122.4409109784411,0.99771036753757514,3.4773280939897457,16.264224946633888
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep3_acc3.csv,1e-15,1 fM,3,3,shared_native_grid,512,-93.471151070000005,1971.4936210000001,0,354.02740384454142,139.67026824069097,1561.4246677530482,-96.573608132614723,0.99900018321504069,2.9400296134905837,14.387001027659611
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep3_acc4.csv,1e-15,1 fM,3,4,shared_native_grid,512,-93.471151070000005,1971.4936210000001,0,347.07203594378456,165.67521404934845,1484.9649122365017,84.938958564414122,0.98753808136340449,3.1821086981238271,15.446884846167414
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep3_acc5.csv,1e-15,1 fM,3,5,shared_native_grid,512,-93.471151070000005,1971.4936210000001,0,662.31823858142025,286.70191084114555,2400.7302315917586,-223.67664743519379,0.98543677297771604,5.850280986723952,26.9732626054689
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1mM_rep1_acc1.csv,0.001,1 mM,1,1,shared_native_grid,512,-93.471151070000005,1971.4936210000001,0,3361.8888201878722,1353.6021729545391,12267.245319442911,1323.5115819456717,0.96236306557023155,6.7440480585743829,33.62301974228388
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1mM_rep1_acc2.csv,0.001,1 mM,1,2,shared_native_grid,512,-93.471151070000005,1971.4936210000001,0,234.53160184972231,120.47309125854215,1248.2839472529377,-86.520725174075125,0.999843188468859,0.45918374047363469,1.9482269014148976
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1mM_rep1_acc3.csv,0.001,1 mM,1,3,shared_native_grid,512,-93.471151070000005,1971.4936210000001,0,364.16044745010015,150.6186975082432,1831.6402835255358,-109.64368260689191,0.99992469362367908,0.71948510618006722,3.5730377192185401
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1mM_rep1_acc4.csv,0.001,1 mM,1,4,shared_native_grid,512,-93.471151070000005,1971.4936210000001,0,3853.8519509597145,1640.2952618865327,13138.987596189789,-1600.7835419125051,0.96163583044436951,7.400615912357698,31.539088543534735
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1mM_rep1_acc5.csv,0.001,1 mM,1,5,shared_native_grid,512,-93.471151070000005,1971.4936210000001,0,710.76960933674877,326.29092420563842,3077.5863888007443,-150.7769732880877,0.99934982199784461,1.4199389808508553,7.0126767379859283
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1mM_rep2_acc1.csv,0.001,1 mM,2,1,shared_native_grid,512,-93.471151070000005,1971.4936210000001,0,392.58126048814654,184.75917581584991,1760.3079717155924,-141.8885523837167,0.99989863663739242,0.82070919098076711,3.4146789025390425
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1mM_rep2_acc2.csv,0.001,1 mM,2,2,shared_native_grid,512,-93.471151070000005,1971.4936210000001,0,7229.1053948365543,3304.948712056057,23103.480307715887,-3286.9115085281423,0.87368844579279359,14.773272942970472,49.295024902984167
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1mM_rep2_acc3.csv,0.001,1 mM,2,3,shared_native_grid,512,-93.471151070000005,1971.4936210000001,0,318.75495207003843,168.02500533957777,1272.2433230091265,-85.87605974140935,0.99986382282861153,0.6578310080437646,2.6074186418783762
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1mM_rep2_acc4.csv,0.001,1 mM,2,4,shared_native_grid,512,-93.471151070000005,1971.4936210000001,0,3980.558288984661,1604.6953030770701,13528.105953938819,-1551.1485612344775,0.95687161168415669,8.1419768308241309,32.073247426792186
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1mM_rep2_acc5.csv,0.001,1 mM,2,5,shared_native_grid,512,-93.471151070000005,1971.4936210000001,0,3419.0297696204452,1324.8549953503793,12396.925835882459,1278.4715473910335,0.9601430886363983,7.1116092544789762,33.879555159972398
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1mM_rep3_acc1.csv,0.001,1 mM,3,1,shared_native_grid,512,-93.471151070000005,1971.4936210000001,0,4007.114569162788,2281.6802735760143,11690.193526737261,1656.8902955064102,0.96118793634480748,8.6901026989039121,29.504257748979956
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1mM_rep3_acc2.csv,0.001,1 mM,3,2,shared_native_grid,512,-93.471151070000005,1971.4936210000001,0,7051.1667453313084,3134.0804433903504,22083.554627117366,-3043.1297643158509,0.8891585458245842,14.798576551176021,43.909954334916286
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1mM_rep3_acc3.csv,0.001,1 mM,3,3,shared_native_grid,512,-93.471151070000005,1971.4936210000001,0,530.43960252018383,282.20360574935148,1764.8334006992809,-222.76370917978838,0.99988439022947906,1.1109527207787386,3.3035314784562169
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1mM_rep3_acc4.csv,0.001,1 mM,3,4,shared_native_grid,512,-93.471151070000005,1971.4936210000001,0,544.20101112780583,348.08054512762197,1572.796835928777,-210.82785508132727,0.99960856632270156,1.1372630091221509,3.3869704288812241
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1mM_rep3_acc5.csv,0.001,1 mM,3,5,shared_native_grid,512,-93.471151070000005,1971.4936210000001,0,573.06073866240411,348.27573098155392,1651.4661267441261,-155.65555027216416,0.99971746909289727,1.1928553971070892,3.5458133904800122
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1nM_rep1_acc1.csv,1e-09,1 nM,1,1,shared_native_grid,512,-93.471151070000005,1971.4936210000001,0,286.85485780140351,144.8055841269483,1206.9985360942956,46.357222383069178,0.98334242693193918,3.1605848410516368,18.10850893597955
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1nM_rep1_acc2.csv,1e-09,1 nM,1,2,shared_native_grid,512,-93.471151070000005,1971.4936210000001,0,452.57279055498839,171.01789966273523,1743.5696320211846,-145.70213962846515,0.98654993777624844,5.148505792417323,28.706551109503284
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1nM_rep1_acc3.csv,1e-09,1 nM,1,3,shared_native_grid,512,-93.471151070000005,1971.4936210000001,0,306.87496302552955,118.17332257216167,1479.0633171397694,-103.21648677841689,0.99797556934970844,3.4442904066173479,18.290351677490733
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1nM_rep1_acc4.csv,1e-09,1 nM,1,4,shared_native_grid,512,-93.471151070000005,1971.4936210000001,0,523.52215858965144,225.16701129874735,1912.0794446854106,-198.16221864325655,0.98254178978493878,6.0233170663472526,31.304631480853104
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1nM_rep1_acc5.csv,1e-09,1 nM,1,5,shared_native_grid,512,-93.471151070000005,1971.4936210000001,0,346.5346161892403,160.03943963665796,1535.8420816086882,-90.352972995535836,0.99511276403819737,3.7812627369724554,20.202824374637878
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1nM_rep2_acc1.csv,1e-09,1 nM,2,1,shared_native_grid,512,-93.471151070000005,1971.4936210000001,0,313.85944661909048,114.94998459461956,1476.7499404032224,-102.76702887491808,0.99906889437670388,3.0430828019308147,16.117382677925239
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1nM_rep2_acc2.csv,1e-09,1 nM,2,2,shared_native_grid,512,-93.471151070000005,1971.4936210000001,0,554.01795829157368,176.24128159578919,2891.8649479770033,149.2123722245702,0.94166677719878378,7.0367032636181772,39.302161631447163
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1nM_rep2_acc3.csv,1e-09,1 nM,2,3,shared_native_grid,512,-93.471151070000005,1971.4936210000001,0,292.22568234362973,111.25746248483345,1412.8564046679294,-64.020555842673829,0.99936719193913648,2.7667340539961662,13.911373869380663
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1nM_rep2_acc4.csv,1e-09,1 nM,2,4,shared_native_grid,512,-93.471151070000005,1971.4936210000001,0,267.36173172675132,106.4356393366991,1343.1477302654594,-68.902777021370525,0.9991130234269735,2.7254512617339381,13.451511230768913
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1nM_rep2_acc5.csv,1e-09,1 nM,2,5,shared_native_grid,512,-93.471151070000005,1971.4936210000001,0,754.39347281664379,320.1319123329817,2616.1278429848653,-273.82202061983486,0.97722901052222122,6.730245232671014,31.328862845743764
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1nM_rep3_acc1.csv,1e-09,1 nM,3,1,shared_native_grid,512,-93.471151070000005,1971.4936210000001,0,574.81930464373875,301.54376591374364,1705.0930671626293,140.38729930689144,0.99508246108294862,2.4334265114147167,9.2608307795151461
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1nM_rep3_acc2.csv,1e-09,1 nM,3,2,shared_native_grid,512,-93.471151070000005,1971.4936210000001,0,372.65816219018222,177.0179726085783,1557.0359896728587,-98.195817325985885,0.99976369616979621,1.7955992874499611,7.8782745831717333
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1nM_rep3_acc3.csv,1e-09,1 nM,3,3,shared_native_grid,512,-93.471151070000005,1971.4936210000001,0,958.82092488540707,436.7155632467759,3121.1981232404669,-407.66700963150231,0.98928939831386731,4.6774322743425953,19.579845568728473
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1nM_rep3_acc4.csv,1e-09,1 nM,3,4,shared_native_grid,512,-93.471151070000005,1971.4936210000001,0,365.9067691846297,157.86697490423117,1528.3596361085729,-95.627664062615196,0.99977484342964185,1.8239469784867424,7.9207531556135438
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1nM_rep3_acc5.csv,1e-09,1 nM,3,5,shared_native_grid,512,-93.471151070000005,1971.4936210000001,0,358.8609986135412,172.20645806552105,1619.067850407635,-130.64598666828385,0.99973366317192658,1.8202231630234198,8.0059039555082165
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1pM_rep1_acc1.csv,1e-12,1 pM,1,1,shared_native_grid,512,-93.471151070000005,1971.4936210000001,0,318.83450528155367,123.19864649026843,1674.9839344175762,76.460251158343894,0.95097961504845407,5.5773428938176579,30.685844970987233
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1pM_rep1_acc2.csv,1e-12,1 pM,1,2,shared_native_grid,512,-93.471151070000005,1971.4936210000001,0,357.35832987704043,129.98150788151224,1871.32984375659,100.29111450794582,0.93997077323630762,6.4324765448618608,35.914728357475582
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1pM_rep1_acc3.csv,1e-12,1 pM,1,3,shared_native_grid,512,-93.471151070000005,1971.4936210000001,0,199.90688769345201,72.68599543848309,1234.0478632296858,-31.789411057292355,0.99483269429100785,3.8398623316929887,21.31762048302647
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1pM_rep1_acc4.csv,1e-12,1 pM,1,4,shared_native_grid,512,-93.471151070000005,1971.4936210000001,0,554.79586299316782,207.45736729784693,2273.9615751499055,-190.45753305241846,0.94947868015949588,8.8301291221976221,45.874920100770638
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1pM_rep1_acc5.csv,1e-12,1 pM,1,5,shared_native_grid,512,-93.471151070000005,1971.4936210000001,0,301.73003971026117,144.47800782667227,1481.2301817957161,94.480800077330997,0.94340956971613144,6.0314040597654435,33.19925988234997
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1pM_rep2_acc1.csv,1e-12,1 pM,2,1,shared_native_grid,512,-93.471151070000005,1971.4936210000001,0,3856.6074575794441,1699.1391676721578,12897.033527013919,-1649.8456857234669,0.9583185924853399,8.1082148541777919,32.973975405195304
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1pM_rep2_acc2.csv,1e-12,1 pM,2,2,shared_native_grid,512,-93.471151070000005,1971.4936210000001,0,3852.1805486882627,1575.029278208533,13087.779980659576,-1502.7872362938961,0.95892467095317968,7.9909695157418428,32.719302204335399
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1pM_rep2_acc3.csv,1e-12,1 pM,2,3,shared_native_grid,512,-93.471151070000005,1971.4936210000001,0,387.12305391881762,167.42996073767529,1912.5826196569251,-108.16695987441507,0.99992969635837525,0.82315733887022591,4.0589614595962304
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1pM_rep2_acc4.csv,1e-12,1 pM,2,4,shared_native_grid,512,-93.471151070000005,1971.4936210000001,0,330.57910606620027,136.45130516109651,1461.1135560286421,-121.07074264150759,0.99994770425606483,0.70209841565481224,3.4843824751117181
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1pM_rep2_acc5.csv,1e-12,1 pM,2,5,shared_native_grid,512,-93.471151070000005,1971.4936210000001,0,3243.2171535734178,1413.8291571474469,11585.758899261353,1372.1838947418903,0.96129190480488591,6.9479689825329718,34.024526767305083
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1pM_rep3_acc1.csv,1e-12,1 pM,3,1,shared_native_grid,512,-93.471151070000005,1971.4936210000001,0,608.88799678575265,250.13440511975517,2505.6121716323887,-223.52924306314901,0.94969322002840129,7.6983900788620918,43.095421130629845
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1pM_rep3_acc2.csv,1e-12,1 pM,3,2,shared_native_grid,512,-93.471151070000005,1971.4936210000001,0,602.78593873748957,220.18840655937097,2487.8359512587358,-173.80979482026504,0.94639845724806049,7.9789290539347038,44.386855319857084
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1pM_rep3_acc3.csv,1e-12,1 pM,3,3,shared_native_grid,512,-93.471151070000005,1971.4936210000001,0,202.19443502678729,71.767909141216776,1225.3566256753211,-30.263493729298204,0.99149582854726803,3.3815765370107482,20.792249218925768
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1pM_rep3_acc4.csv,1e-12,1 pM,3,4,shared_native_grid,512,-93.471151070000005,1971.4936210000001,0,207.81695089541185,125.10842167654816,1062.4469965170224,38.98804140934817,0.97329309842456535,3.6369760708822652,22.56675855530354
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1pM_rep3_acc5.csv,1e-12,1 pM,3,5,shared_native_grid,512,-93.471151070000005,1971.4936210000001,0,405.862548251102,148.70944953489894,1791.361725317186,-125.79438146783812,0.95850503086796379,7.0536696969502124,41.103254449887714
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1uM_rep1_acc1.csv,1e-06,1 µM,1,1,shared_native_grid,512,-93.471151070000005,1971.4936210000001,0,3988.7537030257267,1628.717313959987,13473.950511917083,-1554.6337876645832,0.95754213747578132,8.2027008993214849,33.130341204712735
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1uM_rep1_acc2.csv,1e-06,1 µM,1,2,shared_native_grid,512,-93.471151070000005,1971.4936210000001,0,366.58020681005604,156.53024208004675,1539.2269150153588,-130.9879942325947,0.99988934994559064,0.76250269517415681,3.7806636225647101
historical_vs_controlled_legacy,historical_mixed_blank_legacy,controlled_legacy_confirmed_blank,blank_only_effect,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1uM_rep1_acc3.csv,1e-06,1 µM,1,3,shared_native_grid,512,-93.471151070000005,1971.4936210000001,0,400.78749671813898,197.4923426898863,1706.6706671224383,-150.2671944981555,0.99962107578841397,0.84107800749002171,4.1489504254290841
