record_id,file,source_sha256,source_intensity_column,source_intensity_column_index,processed_file,sample_type,analyte,matrix,concentration_molar,concentration_label,replicate,accumulation,instrument,acquisition,analysis_lineage,baseline_lambda,blank_replication_design,manifest_row,provenance_status,record_group,source_axis_status,source_record_group
row00082__4ATP_10nM_rep2_acc1__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10nM_rep2_acc1.csv,48436586f00070d0425d073446e9c042fb9e46f919ae9840824ca6937edc58cb,Intensity,1,processed_spectra/4ATP_10nM_rep2_acc1_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,1e-08,10 nM,2,1,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,82,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00083__4ATP_10nM_rep2_acc2__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10nM_rep2_acc2.csv,03ac7902fbc3c4ac06d72a3aca62278e8cdb67d0064440ad90bd9004afa83c2c,Intensity,1,processed_spectra/4ATP_10nM_rep2_acc2_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,1e-08,10 nM,2,2,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,83,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00084__4ATP_10nM_rep2_acc3__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10nM_rep2_acc3.csv,d911ed9572f1289d4bcbf79107860ace82b6caad83676bd7f5abdfbe2061e4b8,Intensity,1,processed_spectra/4ATP_10nM_rep2_acc3_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,1e-08,10 nM,2,3,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,84,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00085__4ATP_10nM_rep2_acc4__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10nM_rep2_acc4.csv,285803121ad9ff03b002f1a881f569bd648dead199651938548e2c34e842a5f4,Intensity,1,processed_spectra/4ATP_10nM_rep2_acc4_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,1e-08,10 nM,2,4,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,85,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00086__4ATP_10nM_rep2_acc5__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10nM_rep2_acc5.csv,ce9389df3a9787b4a241470a6e88bec81d44f3f3477f82c8f84fda947920f340,Intensity,1,processed_spectra/4ATP_10nM_rep2_acc5_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,1e-08,10 nM,2,5,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,86,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00087__4ATP_10nM_rep3_acc1__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10nM_rep3_acc1.csv,9ca4b0ea40606612a5dbc3713cb3ca4de73a64b6b92af9e9bbbddd838115f138,Intensity,1,processed_spectra/4ATP_10nM_rep3_acc1_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,1e-08,10 nM,3,1,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,87,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00088__4ATP_10nM_rep3_acc2__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10nM_rep3_acc2.csv,afbfa67e97598c75caec9f52b67aecd5414938141983832294cbb6b1497716fa,Intensity,1,processed_spectra/4ATP_10nM_rep3_acc2_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,1e-08,10 nM,3,2,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,88,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00089__4ATP_10nM_rep3_acc3__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10nM_rep3_acc3.csv,e3b7f9b14ceeb5b1bf4033f6435fffeeeb1a75bf9d3f339cd95fe7d1bea994c6,Intensity,1,processed_spectra/4ATP_10nM_rep3_acc3_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,1e-08,10 nM,3,3,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,89,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00090__4ATP_10nM_rep3_acc4__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10nM_rep3_acc4.csv,616f30f3a4208aff83f8699790f7d99f5f8542cfa842c52f027c2909154763a6,Intensity,1,processed_spectra/4ATP_10nM_rep3_acc4_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,1e-08,10 nM,3,4,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,90,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00091__4ATP_10nM_rep3_acc5__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10nM_rep3_acc5.csv,b4419840e8aa5520ccfe6be508ea63c7b6d01d6440475af0fa35c10543aacfc2,Intensity,1,processed_spectra/4ATP_10nM_rep3_acc5_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,1e-08,10 nM,3,5,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,91,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00092__4ATP_10pM_rep1_acc1__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10pM_rep1_acc1.csv,d5fa3f0456fa8655dcd81b3748c135140578c88f8432aeed1a90d8f7ff05a9f5,Intensity,1,processed_spectra/4ATP_10pM_rep1_acc1_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,9.9999999999999994e-12,10 pM,1,1,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,92,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00093__4ATP_10pM_rep1_acc2__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10pM_rep1_acc2.csv,bae5cee82892da0b9bd86b71754b8493d8d2eb0623d7d5921eed79fad2d0d244,Intensity,1,processed_spectra/4ATP_10pM_rep1_acc2_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,9.9999999999999994e-12,10 pM,1,2,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,93,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00094__4ATP_10pM_rep1_acc3__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10pM_rep1_acc3.csv,6fb35a3c619f064c6ee4380ac8c5cc68039af1278fb41145b16ea817a179a1c5,Intensity,1,processed_spectra/4ATP_10pM_rep1_acc3_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,9.9999999999999994e-12,10 pM,1,3,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,94,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00095__4ATP_10pM_rep1_acc4__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10pM_rep1_acc4.csv,985d1361f3a5a58b07081c95acd9860ded02e3dcc6a363eed1d7acbf445b60c5,Intensity,1,processed_spectra/4ATP_10pM_rep1_acc4_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,9.9999999999999994e-12,10 pM,1,4,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,95,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00096__4ATP_10pM_rep1_acc5__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10pM_rep1_acc5.csv,93a06da9f10183641c7f1385fa4b8da362ab5dab0ec680bc1c01c47035bd0c8a,Intensity,1,processed_spectra/4ATP_10pM_rep1_acc5_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,9.9999999999999994e-12,10 pM,1,5,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,96,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00097__4ATP_10pM_rep2_acc1__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10pM_rep2_acc1.csv,01d7e6e5daa4f0dc9338d470eccb969f043d292264ccc5548bbdeb6763aa8d05,Intensity,1,processed_spectra/4ATP_10pM_rep2_acc1_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,9.9999999999999994e-12,10 pM,2,1,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,97,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00098__4ATP_10pM_rep2_acc2__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10pM_rep2_acc2.csv,99331acd1929731b7f2b14908366db651df2ef2bc3b7c0e7f45f8fe7b2002824,Intensity,1,processed_spectra/4ATP_10pM_rep2_acc2_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,9.9999999999999994e-12,10 pM,2,2,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,98,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00099__4ATP_10pM_rep2_acc3__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10pM_rep2_acc3.csv,fea037d15eb5a62fb12f849d89af3035a80fd337f99f4d5b314f3bd4d46a2a95,Intensity,1,processed_spectra/4ATP_10pM_rep2_acc3_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,9.9999999999999994e-12,10 pM,2,3,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,99,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00100__4ATP_10pM_rep2_acc4__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10pM_rep2_acc4.csv,acd6b7bf3baceaa7e6e305cb12a5a9f8f88219b9b878ac8db9841c0840d1e2d1,Intensity,1,processed_spectra/4ATP_10pM_rep2_acc4_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,9.9999999999999994e-12,10 pM,2,4,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,100,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00101__4ATP_10pM_rep2_acc5__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10pM_rep2_acc5.csv,872d36ef41a87bf9137755ee4498461a4d147eed65fc94fa028ba9254b864061,Intensity,1,processed_spectra/4ATP_10pM_rep2_acc5_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,9.9999999999999994e-12,10 pM,2,5,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,101,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00102__4ATP_10pM_rep3_acc1__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10pM_rep3_acc1.csv,f2dd7e065d02f2735880b7818c86e8b6f857efb1240cc3dd5defafc462d64602,Intensity,1,processed_spectra/4ATP_10pM_rep3_acc1_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,9.9999999999999994e-12,10 pM,3,1,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,102,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00103__4ATP_10pM_rep3_acc2__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10pM_rep3_acc2.csv,1616ebb420b5bc3b74aa13e37c531fa449adba5dd3b703e74a9d4f05cf297bc5,Intensity,1,processed_spectra/4ATP_10pM_rep3_acc2_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,9.9999999999999994e-12,10 pM,3,2,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,103,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00104__4ATP_10pM_rep3_acc3__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10pM_rep3_acc3.csv,6f6d3d47f6209baf678e7f2ed91274b90735383a7d8662869428db65362a36e4,Intensity,1,processed_spectra/4ATP_10pM_rep3_acc3_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,9.9999999999999994e-12,10 pM,3,3,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,104,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00105__4ATP_10pM_rep3_acc4__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10pM_rep3_acc4.csv,b3cffad04efbbc06991eb7ed9775ac456deabb5e8d5f597b18440f08994fa09a,Intensity,1,processed_spectra/4ATP_10pM_rep3_acc4_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,9.9999999999999994e-12,10 pM,3,4,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,105,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00106__4ATP_10pM_rep3_acc5__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10pM_rep3_acc5.csv,0b4ab4d18e44fa0da021b128d5ff2f4d1402ca275c6db60aa2370a11877e5bd8,Intensity,1,processed_spectra/4ATP_10pM_rep3_acc5_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,9.9999999999999994e-12,10 pM,3,5,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,106,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00107__4ATP_10uM_rep1_acc1__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10uM_rep1_acc1.csv,bcc32a07bffff7c6ad0c5745f8aa76c70d5ac9d9bc422e08431135713e90f8dd,Intensity,1,processed_spectra/4ATP_10uM_rep1_acc1_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,1.0000000000000001e-05,10 µM,1,1,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,107,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00108__4ATP_10uM_rep1_acc2__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10uM_rep1_acc2.csv,083f5d8f89e4d2fa1420f0792be400aada871a5a07be7ac0c7816158516c7ea7,Intensity,1,processed_spectra/4ATP_10uM_rep1_acc2_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,1.0000000000000001e-05,10 µM,1,2,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,108,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00109__4ATP_10uM_rep1_acc3__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10uM_rep1_acc3.csv,e8a3ff217521ff99bc831d0975c147b3fe79304dd018255a589f801e3ea40e3e,Intensity,1,processed_spectra/4ATP_10uM_rep1_acc3_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,1.0000000000000001e-05,10 µM,1,3,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,109,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00110__4ATP_10uM_rep1_acc4__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10uM_rep1_acc4.csv,f86513d459aa8cb828d4cbbabbf2079dd67bbe398e67a2fea484d822637b0f9b,Intensity,1,processed_spectra/4ATP_10uM_rep1_acc4_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,1.0000000000000001e-05,10 µM,1,4,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,110,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00111__4ATP_10uM_rep1_acc5__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10uM_rep1_acc5.csv,21b857a617010194fad7d2b5825a3b32d6d1a6aceba53cdb3cd250cb962a260b,Intensity,1,processed_spectra/4ATP_10uM_rep1_acc5_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,1.0000000000000001e-05,10 µM,1,5,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,111,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00112__4ATP_10uM_rep2_acc1__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10uM_rep2_acc1.csv,e72f77cf015dd0ce50aad932b6b145931337dcab8c961eb6b1bc5188a23e4ae8,Intensity,1,processed_spectra/4ATP_10uM_rep2_acc1_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,1.0000000000000001e-05,10 µM,2,1,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,112,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00113__4ATP_10uM_rep2_acc2__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10uM_rep2_acc2.csv,19899e39785cf3f084866813c6d8cbcf91a931f2dc40f67ee9bbb0af388de53b,Intensity,1,processed_spectra/4ATP_10uM_rep2_acc2_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,1.0000000000000001e-05,10 µM,2,2,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,113,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00114__4ATP_10uM_rep2_acc3__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10uM_rep2_acc3.csv,32ec04ea890353d0fd02c9a081e777ce1c4bebcea1a8fed84bd29602360c1d2d,Intensity,1,processed_spectra/4ATP_10uM_rep2_acc3_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,1.0000000000000001e-05,10 µM,2,3,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,114,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00115__4ATP_10uM_rep2_acc4__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10uM_rep2_acc4.csv,54d172db881244c5e4595bc7538de6d431981ebe9a1d3e224af54a3009c79f7b,Intensity,1,processed_spectra/4ATP_10uM_rep2_acc4_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,1.0000000000000001e-05,10 µM,2,4,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,115,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00116__4ATP_10uM_rep2_acc5__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10uM_rep2_acc5.csv,b268b1bbc62b9cd4acb1306af28c3293ef32714c607aafd4103b4290286f8a0c,Intensity,1,processed_spectra/4ATP_10uM_rep2_acc5_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,1.0000000000000001e-05,10 µM,2,5,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,116,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00117__4ATP_10uM_rep3_acc1__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10uM_rep3_acc1.csv,4da2595ec0fe70f3f71f3e5353846aeaa8bff6d782c2aacdc91c643a6475df55,Intensity,1,processed_spectra/4ATP_10uM_rep3_acc1_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,1.0000000000000001e-05,10 µM,3,1,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,117,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00118__4ATP_10uM_rep3_acc2__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10uM_rep3_acc2.csv,daf6c22ffb4d84df1559b409a2616413bb3282b3c28f5c3467be0876bf454fa4,Intensity,1,processed_spectra/4ATP_10uM_rep3_acc2_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,1.0000000000000001e-05,10 µM,3,2,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,118,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00119__4ATP_10uM_rep3_acc3__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10uM_rep3_acc3.csv,f9751af3172756f5f2ad772c81561c3abd21f162b55d2c1b476718865f76a5ff,Intensity,1,processed_spectra/4ATP_10uM_rep3_acc3_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,1.0000000000000001e-05,10 µM,3,3,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,119,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00120__4ATP_10uM_rep3_acc4__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10uM_rep3_acc4.csv,13e0e68e982b569f0f314a6e847a3d4190448f229de45227191280f8df870bca,Intensity,1,processed_spectra/4ATP_10uM_rep3_acc4_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,1.0000000000000001e-05,10 µM,3,4,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,120,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00121__4ATP_10uM_rep3_acc5__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10uM_rep3_acc5.csv,f22eec80457c5fced8110fdccef9a54799e637f1bf440cc15641e9faec8470c3,Intensity,1,processed_spectra/4ATP_10uM_rep3_acc5_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,1.0000000000000001e-05,10 µM,3,5,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,121,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00122__4ATP_1fM_rep1_acc1__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep1_acc1.csv,1168567dee269d19c308db7d80ff5d2fc871f4be01ef65658dd8b6234cf7d858,Intensity,1,processed_spectra/4ATP_1fM_rep1_acc1_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,1.0000000000000001e-15,1 fM,1,1,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,122,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00123__4ATP_1fM_rep1_acc2__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep1_acc2.csv,738c77a5d54f7755ea952bcf1aa590e9c7fd2c1b55475ea0bd845eedd488f4ee,Intensity,1,processed_spectra/4ATP_1fM_rep1_acc2_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,1.0000000000000001e-15,1 fM,1,2,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,123,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00124__4ATP_1fM_rep1_acc3__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep1_acc3.csv,fbd2994cc7d0466a938386b31347e84d816fd874851d54534f3a567c4973f52a,Intensity,1,processed_spectra/4ATP_1fM_rep1_acc3_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,1.0000000000000001e-15,1 fM,1,3,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,124,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
