record_group,sample_type,concentration_molar,concentration_label,instrument,raman_shift_cm-1,intensity_mean,intensity_sd,n_replicates,cv_percent
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,108.9739282,32.182937455193304,21.470560078078858,3,66.714109325698573
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,114.43802549999999,-11.70220913627538,43.207474293990295,3,-369.2249368544658
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,119.8936944,101.44863884836626,24.841369703396371,3,24.486646627685552
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,125.34094949999999,205.58274167605177,10.82721206152735,3,5.2665958111349607
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,130.77980500000001,3.7085728862570377,6.9258168290010751,3,186.75153600637776
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,136.21027530000001,-98.059148991794316,3.2114504947847409,3,-3.2750136298383321
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,141.63237470000001,55.371012498435,30.421635908515871,3,54.941447764524277
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,147.04611740000001,95.646228033909495,36.943837368336659,3,38.625503721107478
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,152.45151759999999,58.444129900019561,45.112320808513488,3,77.188797036908895
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,157.8485895,25.885425650551124,49.419113584124773,3,190.91481921632064
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,163.23734719999999,29.509380463393068,79.761310859422238,3,270.29137720586044
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,168.61780490000001,132.7438192202687,70.262129448405432,3,52.930622202315753
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,173.98997660000001,202.27300622129542,105.955833100113,3,52.382586821393623
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,179.35387639999999,120.16558824427595,134.85547973213161,3,112.22470734133439
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,184.70951819999999,159.2633864580811,156.2341693798798,3,98.097982753243414
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,190.0569161,212.52890497956886,163.63009747818546,3,76.991926107140941
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,195.396084,195.62661068146724,178.37104453201286,3,91.179335935257242
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,200.72703580000001,167.45780640077911,185.29437705987399,3,110.65138200628662
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,206.04978539999999,169.19768952850185,190.32312703744989,3,112.48565365627489
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,211.3643466,203.50937855467279,225.46806216887674,3,110.79001064725121
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,216.67073329999999,226.89061140474197,200.98283302099298,3,88.581379271999481
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,221.96895929999999,188.35445134549832,229.09860543235922,3,121.63163853883333
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,227.25903819999999,170.52870370396985,209.65616706879382,3,122.94479610467658
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,232.54098389999999,226.88093587780909,266.71653922787652,3,117.55793328158768
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,237.81481009999999,137.68240761375947,169.73088710609557,3,123.27710565771172
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,243.08053029999999,233.33168090039189,257.98538233852651,3,110.56594687142341
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,248.33815820000001,126.41598806898513,111.22054707697416,3,87.979810762766164
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,253.58770749999999,131.86902379791871,179.6442853346733,3,136.22932828407622
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,258.82919170000002,103.69955320871792,129.78485246545389,3,125.15468818292172
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,264.0626244,73.64006216651444,100.52887786177763,3,136.51384165654611
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,269.28801900000002,64.783118639354825,67.120897991030589,3,103.60862428480804
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,274.5053891,68.693924071749549,102.91513912355443,3,149.81694598791799
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,279.71474810000001,-101.01660267379812,80.488629829989989,3,-79.678614900466542
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,284.91610939999998,548.33832784287188,953.83972826693355,3,173.95094959334293
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,290.1094865,1883.9531947623066,2220.472840706951,3,117.86242072681122
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,295.29489269999999,8436.7505977697019,9570.3565395021578,3,113.43652308546528
