duplicate_group,sha256,copies,source,relative_path
507,c6b9ebc165362df211b80a84c7e78207c2ef597c3cca748863443f8f8cdabd15,2,master_portable,Test 4-ATP/Elegidos/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-12M_750_5_5_L_S2.csv
508,c6ed2a3267fad2b5e5efd4dd6325c8c9d926619665fdeedd84542c2dd12ad656,2,master_benchtop,Daniela Patino_Dr. Eden/Sustratos AuAgBC/Mediciones 638 nm_10_1200/Artifical Sweat + 4-ATP/aa.rs
508,c6ed2a3267fad2b5e5efd4dd6325c8c9d926619665fdeedd84542c2dd12ad656,2,master_benchtop,Daniela Patino_Dr. Eden/Sustratos AuAgBC/Mediciones 638 nm_10_1200/Artifical Sweat + 4-ATP/AAB_AS_4-ATP_10-3M_638_10_1ET_5A_r.rs
509,c6f189c1ad92499638276256b80e204e550938529864d9df22e656a8500dc866,2,master_portable,Precision y exactitud/10-09-24/Elegidos/Sustrato AAG/AAB_4 ATP_B_750_5_5_L_S3.csv
509,c6f189c1ad92499638276256b80e204e550938529864d9df22e656a8500dc866,2,master_portable,Precision y exactitud/10-09-24/Sustrato AAG/AAB_4 ATP_B_750_5_5_L_S3.csv
510,c700535220351f201efdd5f936e887243779e01c6e8d591cd83462e11604fe89,2,master_benchtop,24-10-21/Measures/Analitos elegidos/Artificial Sweat/Metadata/240731_GOAAB_AS_Blank_S1_C1_M1_c_md.csv
510,c700535220351f201efdd5f936e887243779e01c6e8d591cd83462e11604fe89,2,master_benchtop,24-10-21/Measures/Artificial Sweat/Metadata/240731_GOAAB_AS_Blank_S1_C1_M1_c_md.csv
511,c809dc9bf7987b047d79c4e357210fc1d5db0140d09c13f354f577c1f4386cd5,2,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-7M_750_5_5_H_S1.csv
511,c809dc9bf7987b047d79c4e357210fc1d5db0140d09c13f354f577c1f4386cd5,2,master_portable,Test 4-ATP/Elegidos/24-09-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-7M_750_5_5_H_S1.csv
512,c82162357f053a2a06176738ad3745c3c14a10ec93904445a22c28d1e9e1bcfb,2,master_portable,Test 4-ATP/18-09-24/GOAABC/750_5_5_H/GOAAB_4 ATP_10^-5M_750_5_5_H_S1.csv
512,c82162357f053a2a06176738ad3745c3c14a10ec93904445a22c28d1e9e1bcfb,2,master_portable,Test 4-ATP/Elegidos/18-09-24/GOAABC/750_5_5_H/GOAAB_4 ATP_10^-5M_750_5_5_H_S1.csv
513,c8e0465b788e3f18aa5f9d21aeb88a70c9165734ffefba5034f298b9717107b8,2,curated,Raman_spectra_data/Blind samples/Processed spectra/blank_rep1_acc2_blank_subtracted_processed.csv
513,c8e0465b788e3f18aa5f9d21aeb88a70c9165734ffefba5034f298b9717107b8,2,curated,Raman_spectra_data/Calibration curve/Processed spectra/blank_rep1_acc2_blank_subtracted_processed.csv
514,ca541683751b6697ccb8f955f9782035ebc3b0e53ae6b416ecea0f99a29db191,2,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-13M_750_5_5_L_S2.csv
514,ca541683751b6697ccb8f955f9782035ebc3b0e53ae6b416ecea0f99a29db191,2,master_portable,Test 4-ATP/Elegidos/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-13M_750_5_5_L_S2.csv
515,caabef09d39c3e3d5875fe3e8bd3e032e3fc3af9a599316be1e783d4ffadf113,3,curated,Raman_spectra_data/Calibration curve/Original spectra/4ATP_100pM_rep1_acc2.csv
515,caabef09d39c3e3d5875fe3e8bd3e032e3fc3af9a599316be1e783d4ffadf113,3,curated,Raman_spectra_data/Stability/03_07_24/4ATP_100pM_rep3_acc2.csv
515,caabef09d39c3e3d5875fe3e8bd3e032e3fc3af9a599316be1e783d4ffadf113,3,curated,Raman_spectra_data/Stability/19_05_24/4ATP_10pM_rep3_acc2.csv
516,cabe424556e468b4ee860e0954ca57dd230ec2c2f9e2f33f4bddf9a9757c8c83,5,curated,Raman_spectra_data/Optimisation/500_5_5_L/Processed Spectra/blank_rep2_acc3_blank_subtracted_processed.csv
516,cabe424556e468b4ee860e0954ca57dd230ec2c2f9e2f33f4bddf9a9757c8c83,5,curated,Raman_spectra_data/Optimisation/750_5_5_H/Processed Spectra/blank_rep2_acc3_blank_subtracted_processed.csv
516,cabe424556e468b4ee860e0954ca57dd230ec2c2f9e2f33f4bddf9a9757c8c83,5,curated,Raman_spectra_data/Stability/03_07_24/Processed Spectra/blank_rep2_acc3_blank_subtracted_processed.csv
516,cabe424556e468b4ee860e0954ca57dd230ec2c2f9e2f33f4bddf9a9757c8c83,5,curated,Raman_spectra_data/Stability/19_05_24/Processed Spectra/blank_rep2_acc3_blank_subtracted_processed.csv
516,cabe424556e468b4ee860e0954ca57dd230ec2c2f9e2f33f4bddf9a9757c8c83,5,curated,Raman_spectra_data/Stability/24_09_24/Processed Spectra/blank_rep2_acc3_blank_subtracted_processed.csv
517,cae02685664bef9e76f259f8807bc0c6391cfe2bb0a3f33ca50b5222d7d48628,2,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-4M_750_5_5_L_S2.csv
517,cae02685664bef9e76f259f8807bc0c6391cfe2bb0a3f33ca50b5222d7d48628,2,master_portable,Test 4-ATP/Elegidos/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-4M_750_5_5_L_S2.csv
518,cae0852537834adf160a019243fc6287036e489cf1ac9740199da7cadd9138ac,2,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-9M_750_5_5_H_S1.csv
518,cae0852537834adf160a019243fc6287036e489cf1ac9740199da7cadd9138ac,2,master_portable,Test 4-ATP/Elegidos/24-09-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-9M_750_5_5_H_S1.csv
519,caeab04069d7c7193be1d6d7a8fe8986aeda5b0855bec767026cd5b1fa8435ab,2,master_portable,Test 4-ATP/03-07-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-8M_750_5_5_H_S3.csv
519,caeab04069d7c7193be1d6d7a8fe8986aeda5b0855bec767026cd5b1fa8435ab,2,master_portable,Test 4-ATP/Elegidos/03-07-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-8M_750_5_5_H_S3.csv
520,cbc1fc485b9fa4463521c82f6aa8e6b824e3d921e958b9109ec10e94764bd850,3,curated,Raman_spectra_data/Calibration curve/Original spectra/4ATP_100pM_rep2_acc5.csv
520,cbc1fc485b9fa4463521c82f6aa8e6b824e3d921e958b9109ec10e94764bd850,3,curated,Raman_spectra_data/Stability/03_07_24/4ATP_100pM_rep1_acc5.csv
520,cbc1fc485b9fa4463521c82f6aa8e6b824e3d921e958b9109ec10e94764bd850,3,curated,Raman_spectra_data/Stability/19_05_24/4ATP_10pM_rep1_acc5.csv
521,cc280b872f2935223618c49edaf03d07b307314f219901f8d79075c8f6bcabad,3,curated,Raman_spectra_data/Calibration curve/Original spectra/4ATP_1nM_rep3_acc4.csv
521,cc280b872f2935223618c49edaf03d07b307314f219901f8d79075c8f6bcabad,3,curated,Raman_spectra_data/Stability/03_07_24/4ATP_1nM_rep3_acc4.csv
521,cc280b872f2935223618c49edaf03d07b307314f219901f8d79075c8f6bcabad,3,curated,Raman_spectra_data/Stability/19_05_24/4ATP_100pM_rep3_acc4.csv
522,cce87d51a448d5cf6d90faa885a48c6f3b046b26781a231a50482cabe25e52fd,3,curated,Raman_spectra_data/Blind samples/Original spectra/AAB_4 ATP_10^-11M_750_5_5_L_S2.csv
522,cce87d51a448d5cf6d90faa885a48c6f3b046b26781a231a50482cabe25e52fd,3,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-11M_750_5_5_L_S2.csv
522,cce87d51a448d5cf6d90faa885a48c6f3b046b26781a231a50482cabe25e52fd,3,master_portable,Test 4-ATP/Elegidos/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-11M_750_5_5_L_S2.csv
523,cd4537f5ab03ccddd4e7489efd78ccfb99f7a509f3258d8d0e49bac01557cf68,2,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-15M_750_5_5_L_S2.csv
523,cd4537f5ab03ccddd4e7489efd78ccfb99f7a509f3258d8d0e49bac01557cf68,2,master_portable,Test 4-ATP/Elegidos/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-15M_750_5_5_L_S2.csv
524,cd674cbf801e75e98f52e717088b98c251fef0519a10906a495fca9565b98cab,3,curated,Raman_spectra_data/Calibration curve/Original spectra/4ATP_1nM_rep2_acc2.csv
524,cd674cbf801e75e98f52e717088b98c251fef0519a10906a495fca9565b98cab,3,curated,Raman_spectra_data/Stability/03_07_24/4ATP_1nM_rep2_acc2.csv
524,cd674cbf801e75e98f52e717088b98c251fef0519a10906a495fca9565b98cab,3,curated,Raman_spectra_data/Stability/19_05_24/4ATP_100pM_rep2_acc2.csv
525,ce29fbe8feee58f8d671bc799dd1cf44fa4c3bce7bad93bd6134b7b5d7ab96bd,2,master_portable,Test 4-ATP/03-07-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-7M_750_5_5_M_S1.csv
525,ce29fbe8feee58f8d671bc799dd1cf44fa4c3bce7bad93bd6134b7b5d7ab96bd,2,master_portable,Test 4-ATP/Elegidos/03-07-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-7M_750_5_5_M_S1.csv
526,ce3128541c05c997b26821d488c9a655daba54a1cbc0ee607bd1c0d8261b99b1,2,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-5M_750_5_5_M_S3.csv
526,ce3128541c05c997b26821d488c9a655daba54a1cbc0ee607bd1c0d8261b99b1,2,master_portable,Test 4-ATP/Elegidos/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-5M_750_5_5_M_S3.csv
527,ce8a77693e9082b669aad1ab954e2c43388dcb8a7bec8ed7d3c96fb72462c5ab,2,master_portable,Test HS/25-09-24/Blank/GO BLANK_750_5_5_H.csv
527,ce8a77693e9082b669aad1ab954e2c43388dcb8a7bec8ed7d3c96fb72462c5ab,2,master_portable,Test HS/Elegidos/25-09-24/Blank/GO BLANK_750_5_5_H.csv
528,cf2f4f9a9bb48497a05d0269684f78ac124e0b509f5a3a9152be57877b0a7550,2,curated,Raman_spectra_data/Calibration curve/Original spectra/4ATP_1fM_rep1_acc5.csv
528,cf2f4f9a9bb48497a05d0269684f78ac124e0b509f5a3a9152be57877b0a7550,2,curated,Raman_spectra_data/Stability/03_07_24/4ATP_1fM_rep3_acc5.csv
529,cf87383d0292674a57bf1c14349e2e86de33e79b87ca2fb75882420cb54bcf36,2,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-5M_750_5_5_H_S2.csv
529,cf87383d0292674a57bf1c14349e2e86de33e79b87ca2fb75882420cb54bcf36,2,master_portable,Test 4-ATP/Elegidos/24-09-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-5M_750_5_5_H_S2.csv
530,cfd580f59ee45df5fcab6b45600098ff41ecce94fb1697870317e4395acdae78,2,master_portable,Test AS   4-ATP/13-09-24/4ATP AS/750_5_5_L/AAB_AS_4 ATP_10^-7M_750_5_5_L_S2.csv
530,cfd580f59ee45df5fcab6b45600098ff41ecce94fb1697870317e4395acdae78,2,master_portable,Test AS   4-ATP/Elegidos/13-09-24/4ATP AS/750_5_5_L/AAB_AS_4 ATP_10^-7M_750_5_5_L_S2.csv
531,cfe9e1a4c99a2fcef15f3539aa192f38ccde3aef4b0642be093ba5c819d3315b,2,master_portable,Test AS   4-ATP/25-07-24/4 ATP   AS/750_5_5_M/AAB_AS_4 ATP_10^-11M_750_5_5_M_S3.csv
531,cfe9e1a4c99a2fcef15f3539aa192f38ccde3aef4b0642be093ba5c819d3315b,2,master_portable,Test AS   4-ATP/Elegidos/25-07-24/4 ATP   AS/750_5_5_M/AAB_AS_4 ATP_10^-11M_750_5_5_M_S3.csv
532,d026c1ec6c7cad4a1a5a8824fb52a0f86808175814a9294b78ddccad4ce5c1c8,8,curated,Raman_spectra_data/Blind samples/Original spectra/blank_rep3_acc3.csv
532,d026c1ec6c7cad4a1a5a8824fb52a0f86808175814a9294b78ddccad4ce5c1c8,8,curated,Raman_spectra_data/Calibration curve/Original spectra/blank_rep3_acc3.csv
532,d026c1ec6c7cad4a1a5a8824fb52a0f86808175814a9294b78ddccad4ce5c1c8,8,curated,Raman_spectra_data/Optimisation/500_5_5_L/blank_rep3_acc3.csv
532,d026c1ec6c7cad4a1a5a8824fb52a0f86808175814a9294b78ddccad4ce5c1c8,8,curated,Raman_spectra_data/Optimisation/750_5_5_H/blank_rep3_acc3.csv
532,d026c1ec6c7cad4a1a5a8824fb52a0f86808175814a9294b78ddccad4ce5c1c8,8,curated,Raman_spectra_data/Optimisation/750_5_5_M/blank_rep3_acc3.csv
532,d026c1ec6c7cad4a1a5a8824fb52a0f86808175814a9294b78ddccad4ce5c1c8,8,curated,Raman_spectra_data/Stability/03_07_24/blank_rep3_acc3.csv
532,d026c1ec6c7cad4a1a5a8824fb52a0f86808175814a9294b78ddccad4ce5c1c8,8,curated,Raman_spectra_data/Stability/19_05_24/blank_rep3_acc3.csv
532,d026c1ec6c7cad4a1a5a8824fb52a0f86808175814a9294b78ddccad4ce5c1c8,8,curated,Raman_spectra_data/Stability/24_09_24/blank_rep3_acc3.csv
533,d0331241341b406df63007b70b9254cf3a1d4179457864a1a94215ec0996315a,2,curated,Raman_spectra_data/Calibration curve/Original spectra/4ATP_10pM_rep1_acc1.csv
533,d0331241341b406df63007b70b9254cf3a1d4179457864a1a94215ec0996315a,2,curated,Raman_spectra_data/Stability/03_07_24/4ATP_10pM_rep2_acc1.csv
534,d08ed12bb174b108a8b29cd67d7599d1720a379f59bdaf6c7068821c1f72c129,2,master_benchtop,24-10-21/Measures/Analitos elegidos/Blanks/GOAAB/Baseline Corrected/GOAAB_Blank_S2_C1_M2_1_wb.csv
534,d08ed12bb174b108a8b29cd67d7599d1720a379f59bdaf6c7068821c1f72c129,2,master_benchtop,24-10-21/Measures/Blanks/GOAAB/Baseline Corrected/GOAAB_Blank_S2_C1_M2_1_wb.csv
535,d132ce143f3ee3a97a262971b92cf78e704d2c068a2d450cbb4d956a16167e3c,2,curated,Raman_spectra_data/Calibration curve/Original spectra/4ATP_1pM_rep3_acc2.csv
535,d132ce143f3ee3a97a262971b92cf78e704d2c068a2d450cbb4d956a16167e3c,2,curated,Raman_spectra_data/Stability/03_07_24/4ATP_1pM_rep1_acc2.csv
536,d167ae99dea3488537a0f4e4a161165264150340f4e17d1739cd4b556fdfd534,2,master_portable,Test AS   Glu/24-07-24/Sustrato GoAuAgBC/Sudor artificial   Glu/GAABC_AS_Glu_10^-3M_750_5_5_H_S1.csv
536,d167ae99dea3488537a0f4e4a161165264150340f4e17d1739cd4b556fdfd534,2,master_portable,Test AS   Glu/Elegidos/24-07-24/Sustrato GoAuAgBC/Sudor artificial   Glu/GAABC_AS_Glu_10^-3M_750_5_5_H_S1.csv
537,d1874c2f8bafd828e68cd25b7d5bca2c11ac820fa804430553a2d9072176c514,2,master_portable,Test 4-ATP/03-07-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-12M_750_5_5_H_S3.csv
537,d1874c2f8bafd828e68cd25b7d5bca2c11ac820fa804430553a2d9072176c514,2,master_portable,Test 4-ATP/Elegidos/03-07-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-12M_750_5_5_H_S3.csv
538,d1a62b5d08c8059874728721b4f62d9508850c56bf88674fc382e9d3af0ee716,8,curated,Raman_spectra_data/Blind samples/Original spectra/blank_rep2_acc4.csv
538,d1a62b5d08c8059874728721b4f62d9508850c56bf88674fc382e9d3af0ee716,8,curated,Raman_spectra_data/Calibration curve/Original spectra/blank_rep2_acc4.csv
538,d1a62b5d08c8059874728721b4f62d9508850c56bf88674fc382e9d3af0ee716,8,curated,Raman_spectra_data/Optimisation/500_5_5_L/blank_rep2_acc4.csv
538,d1a62b5d08c8059874728721b4f62d9508850c56bf88674fc382e9d3af0ee716,8,curated,Raman_spectra_data/Optimisation/750_5_5_H/blank_rep2_acc4.csv
538,d1a62b5d08c8059874728721b4f62d9508850c56bf88674fc382e9d3af0ee716,8,curated,Raman_spectra_data/Optimisation/750_5_5_M/blank_rep2_acc4.csv
538,d1a62b5d08c8059874728721b4f62d9508850c56bf88674fc382e9d3af0ee716,8,curated,Raman_spectra_data/Stability/03_07_24/blank_rep2_acc4.csv
538,d1a62b5d08c8059874728721b4f62d9508850c56bf88674fc382e9d3af0ee716,8,curated,Raman_spectra_data/Stability/19_05_24/blank_rep2_acc4.csv
538,d1a62b5d08c8059874728721b4f62d9508850c56bf88674fc382e9d3af0ee716,8,curated,Raman_spectra_data/Stability/24_09_24/blank_rep2_acc4.csv
539,d1ecdf0027c48335f462d728b4239dca6bf189c43ea95350039ba72310a61576,2,master_portable,Test 4-ATP/18-09-24/GOAABC/750_5_5_L/GOAAB_4 ATP_10^-5M_750_5_5_L_S3.csv
539,d1ecdf0027c48335f462d728b4239dca6bf189c43ea95350039ba72310a61576,2,master_portable,Test 4-ATP/Elegidos/18-09-24/GOAABC/750_5_5_L/GOAAB_4 ATP_10^-5M_750_5_5_L_S3.csv
540,d217fc9780101f9af06ce4d944c815517f6a591cda7f2d37142a6a8565b0c3a6,2,master_portable,Precision y exactitud/10-09-24/Elegidos/Sustrato AAG/AAB_4 ATP_y_750_5_5_L_S2.csv
540,d217fc9780101f9af06ce4d944c815517f6a591cda7f2d37142a6a8565b0c3a6,2,master_portable,Precision y exactitud/10-09-24/Sustrato AAG/AAB_4 ATP_y_750_5_5_L_S2.csv
541,d3bc6ff32ba8185683c395777cb923d31aa2905be1b805ae644bb7b8762081d5,2,master_portable,Test AS   4-ATP/25-07-24/4 ATP   AS/750_5_5_M/AAB_AS_4 ATP_10^-6M_750_5_5_M_S3.csv
541,d3bc6ff32ba8185683c395777cb923d31aa2905be1b805ae644bb7b8762081d5,2,master_portable,Test AS   4-ATP/Elegidos/25-07-24/4 ATP   AS/750_5_5_M/AAB_AS_4 ATP_10^-6M_750_5_5_M_S3.csv
542,d44558bfc6ffa2edfa58b64a7ca94a6392af15cdd52cf9712583d69ed25d0665,2,master_portable,Test 4-ATP/18-09-24/GOAABC/750_5_5_M/GOAAB_4 ATP_10^-5M_750_5_5_M_S3.csv
542,d44558bfc6ffa2edfa58b64a7ca94a6392af15cdd52cf9712583d69ed25d0665,2,master_portable,Test 4-ATP/Elegidos/18-09-24/GOAABC/750_5_5_M/GOAAB_4 ATP_10^-5M_750_5_5_M_S3.csv
543,d4ec979c0c087c75eb26ae16bd4b0eb6f9382fec690b2dbf1ee6d2c708fb14af,2,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-15M_750_5_5_H_S1.csv
543,d4ec979c0c087c75eb26ae16bd4b0eb6f9382fec690b2dbf1ee6d2c708fb14af,2,master_portable,Test 4-ATP/Elegidos/24-09-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-15M_750_5_5_H_S1.csv
544,d52656da7a9b7419be2f9529d1c98a0abf8a1f0211c4cc883862e18fe9cf6e5f,5,curated,Raman_spectra_data/Optimisation/500_5_5_L/Processed Spectra/blank_rep2_acc4_blank_subtracted_processed.csv
544,d52656da7a9b7419be2f9529d1c98a0abf8a1f0211c4cc883862e18fe9cf6e5f,5,curated,Raman_spectra_data/Optimisation/750_5_5_H/Processed Spectra/blank_rep2_acc4_blank_subtracted_processed.csv
544,d52656da7a9b7419be2f9529d1c98a0abf8a1f0211c4cc883862e18fe9cf6e5f,5,curated,Raman_spectra_data/Stability/03_07_24/Processed Spectra/blank_rep2_acc4_blank_subtracted_processed.csv
544,d52656da7a9b7419be2f9529d1c98a0abf8a1f0211c4cc883862e18fe9cf6e5f,5,curated,Raman_spectra_data/Stability/19_05_24/Processed Spectra/blank_rep2_acc4_blank_subtracted_processed.csv
544,d52656da7a9b7419be2f9529d1c98a0abf8a1f0211c4cc883862e18fe9cf6e5f,5,curated,Raman_spectra_data/Stability/24_09_24/Processed Spectra/blank_rep2_acc4_blank_subtracted_processed.csv
545,d6b2b9b3fc1ca2d1274b6e0814a88f9243168e8e107f2a121d7cc3cbf545449f,3,curated,Raman_spectra_data/Calibration curve/Original spectra/4ATP_10uM_rep2_acc4.csv
545,d6b2b9b3fc1ca2d1274b6e0814a88f9243168e8e107f2a121d7cc3cbf545449f,3,curated,Raman_spectra_data/Calibration curve/Original spectra/4ATP_10uM_rep3_acc4.csv
545,d6b2b9b3fc1ca2d1274b6e0814a88f9243168e8e107f2a121d7cc3cbf545449f,3,curated,Raman_spectra_data/Stability/03_07_24/4ATP_10uM_rep2_acc4.csv
546,d6ca4a661ef57af17890e58a62d2c55101077ddec98ab45f350eff98b07d350a,2,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-3M_750_5_5_L_S3.csv
546,d6ca4a661ef57af17890e58a62d2c55101077ddec98ab45f350eff98b07d350a,2,master_portable,Test 4-ATP/Elegidos/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-3M_750_5_5_L_S3.csv
547,d808d8a3151643ae5fc729085f346d1648c7bf51e712387bb0997b2aecaf97f8,2,master_portable,Test 4-ATP/03-07-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-11M_750_5_5_H_S1.csv
547,d808d8a3151643ae5fc729085f346d1648c7bf51e712387bb0997b2aecaf97f8,2,master_portable,Test 4-ATP/Elegidos/03-07-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-11M_750_5_5_H_S1.csv
548,d85e48ee67d40a02926dc9ad73732247506e43938fdf58639f7d375d0900cace,2,master_portable,Test 4-ATP/03-07-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-6M_750_5_5_H_S1.csv
548,d85e48ee67d40a02926dc9ad73732247506e43938fdf58639f7d375d0900cace,2,master_portable,Test 4-ATP/Elegidos/03-07-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-6M_750_5_5_H_S1.csv
549,d8940016371aec69933ca1f058a8d1588abf0f38dd18ff8bb4d7576e2800dead,2,master_portable,Test AS   4-ATP/13-09-24/4ATP AS/750_5_5_L/AAB_AS_4 ATP_10^-5M_750_5_5_L_S2.csv
549,d8940016371aec69933ca1f058a8d1588abf0f38dd18ff8bb4d7576e2800dead,2,master_portable,Test AS   4-ATP/Elegidos/13-09-24/4ATP AS/750_5_5_L/AAB_AS_4 ATP_10^-5M_750_5_5_L_S2.csv
550,d8b08fe384d040210207d3008ecf4d2b0066f1ac70b979f1281527a11fd5d775,2,curated,Raman_spectra_data/Calibration curve/Original spectra/4ATP_1pM_rep3_acc5.csv
550,d8b08fe384d040210207d3008ecf4d2b0066f1ac70b979f1281527a11fd5d775,2,curated,Raman_spectra_data/Stability/03_07_24/4ATP_1pM_rep1_acc5.csv
551,d95b0c3c048b644c3b6b4d1e444b8a29505470d29925ebd6c4c5e14380f0d666,2,curated,Raman_spectra_data/Calibration curve/Original spectra/4ATP_100nM_rep3_acc1.csv
551,d95b0c3c048b644c3b6b4d1e444b8a29505470d29925ebd6c4c5e14380f0d666,2,curated,Raman_spectra_data/Stability/19_05_24/4ATP_10nM_rep3_acc1.csv
552,da0317ccd9f42e9effb61dd242f09bb0605fe7bc55003337aeeac10e0c2f08e4,2,master_portable,Test 4-ATP/03-07-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-7M_750_5_5_H_S2.csv
552,da0317ccd9f42e9effb61dd242f09bb0605fe7bc55003337aeeac10e0c2f08e4,2,master_portable,Test 4-ATP/Elegidos/03-07-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-7M_750_5_5_H_S2.csv
553,da451d7ddf88c33a5b0c07374e53b3cdc49d08a6fcce3fa26a2887d8b7a3fd50,3,curated,Raman_spectra_data/Calibration curve/Original spectra/4ATP_100fM_rep3_acc2.csv
553,da451d7ddf88c33a5b0c07374e53b3cdc49d08a6fcce3fa26a2887d8b7a3fd50,3,curated,Raman_spectra_data/Stability/03_07_24/4ATP_100fM_rep3_acc2.csv
553,da451d7ddf88c33a5b0c07374e53b3cdc49d08a6fcce3fa26a2887d8b7a3fd50,3,curated,Raman_spectra_data/Stability/19_05_24/4ATP_10fM_rep3_acc2.csv
554,dacca7206f1e396e8a1d54ba8abcd944fe43ce78ed5bdc2bd3cd330a30b75f86,3,curated,Raman_spectra_data/Blind samples/Original spectra/AAB_4 ATP_10^-10M_750_5_5_L_S3.csv
554,dacca7206f1e396e8a1d54ba8abcd944fe43ce78ed5bdc2bd3cd330a30b75f86,3,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-10M_750_5_5_L_S3.csv
554,dacca7206f1e396e8a1d54ba8abcd944fe43ce78ed5bdc2bd3cd330a30b75f86,3,master_portable,Test 4-ATP/Elegidos/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-10M_750_5_5_L_S3.csv
555,daf5e494c8d8b10292c146decbf9ebcb616c89b9fbf6bc5beedccf0563ed4a62,2,master_portable,Test HS/30-09-24/HS/AABC/750_5_5_M/HS_AABC_P2_750_5_5_M_S3.csv
555,daf5e494c8d8b10292c146decbf9ebcb616c89b9fbf6bc5beedccf0563ed4a62,2,master_portable,Test HS/Elegidos/30-09-24/HS/AABC/750_5_5_M/HS_AABC_P2_750_5_5_M_S3.csv
556,db6124efd45f61238dee1d6d10d707263bf51bb2ec98cc08b1d7288fee74036f,2,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-4M_750_5_5_L_S1.csv
556,db6124efd45f61238dee1d6d10d707263bf51bb2ec98cc08b1d7288fee74036f,2,master_portable,Test 4-ATP/Elegidos/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-4M_750_5_5_L_S1.csv
557,db81f77011e5f257b18f2a57e43e274b1b713d36fe75ea94142d95b0483172db,2,curated,Raman_spectra_data/Calibration curve/Original spectra/4ATP_1mM_rep2_acc2.csv
557,db81f77011e5f257b18f2a57e43e274b1b713d36fe75ea94142d95b0483172db,2,curated,Raman_spectra_data/Stability/03_07_24/4ATP_1mM_rep3_acc2.csv
558,dbde70a9aac0f7c79cfc75cc21d593ccf3a83049430977097b583cc14f73afc6,2,master_portable,Test 4-ATP/03-07-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-12M_750_5_5_H_S1.csv
558,dbde70a9aac0f7c79cfc75cc21d593ccf3a83049430977097b583cc14f73afc6,2,master_portable,Test 4-ATP/Elegidos/03-07-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-12M_750_5_5_H_S1.csv
559,dbe94aaf286c0364458f9bb9e7ab66372cb2211a0d5bb9543e59bf89f8e0daf7,2,master_portable,Test 4-ATP/18-09-24/Blank/Test/AAB_Blank_750_5_5_H_t.csv
559,dbe94aaf286c0364458f9bb9e7ab66372cb2211a0d5bb9543e59bf89f8e0daf7,2,master_portable,Test 4-ATP/Elegidos/18-09-24/Blank/Test/AAB_Blank_750_5_5_H_t.csv
560,dc1fa181a5891fd8a3674ce5ea6650dce1d7bc1d1fdd3f51e0582dae2d5b686a,2,master_portable,Test AS   4-ATP/13-09-24/4ATP AS/750_5_5_L/AAB_AS_4 ATP_10^-6M_750_5_5_L_S3.csv
560,dc1fa181a5891fd8a3674ce5ea6650dce1d7bc1d1fdd3f51e0582dae2d5b686a,2,master_portable,Test AS   4-ATP/Elegidos/13-09-24/4ATP AS/750_5_5_L/AAB_AS_4 ATP_10^-6M_750_5_5_L_S3.csv
