Raman shift (cm-1),RM_AS,RM_HS_V1,RM_HS_V2,RM_HS_V3
1934.447897,127.736477,108.8919094,28.57320396,44.04724
1933.591953,122.4337754,112.1254042,29.96802241,46.43431
1932.735865,108.7352037,110.791396,28.7252988,43.60481
1931.879633,93.78976249,106.5208418,27.14048854,39.72729
1931.023257,87.40301561,106.2244327,28.99499883,37.96207
1930.166738,91.08464495,112.7279181,35.27336649,41.01258
1929.310075,100.6425633,122.7842762,42.46410552,48.32846
1928.453269,107.7308531,128.2302531,45.88910799,51.2743
1927.596318,103.1778497,124.921892,45.69268058,48.61729
1926.739224,93.10161918,117.7058082,45.0450641,42.67797
1925.881986,87.28152789,108.4658495,44.09175154,37.24401
1925.024604,79.32930844,98.02318578,42.45043053,33.56676
1924.167079,78.94784059,90.46010364,41.1848546,33.08984
1923.309409,80.75787926,82.78584822,39.22602572,36.42371
1922.451595,78.06929013,75.8636779,35.90714469,35.90903
1921.593638,77.19933061,70.63858317,34.08017083,34.50014
1920.735536,72.95867267,66.78075918,35.56349585,36.49127
1919.87729,74.31981119,67.98652519,37.76122736,37.27844
1919.0189,74.0905719,66.27280278,37.67027095,36.93889
1918.160366,67.76169718,59.72775831,36.75510461,36.16317
1917.301688,65.27146749,57.05740488,37.08724965,36.54728
1916.442866,60.96906246,56.59283535,36.97750555,38.13868
1915.5839,57.17741701,56.4185883,36.08470691,38.00776
1914.724789,53.57929218,57.32768144,36.74801532,38.12678
1913.865534,47.77480143,58.21160424,38.7960515,40.67934
1913.006135,45.57747011,59.61460363,40.52036672,43.56668
1912.146591,48.02655045,60.18791172,41.89214189,44.49233
1911.286903,52.02166365,61.72901986,44.16044339,46.55654
1910.427071,59.37961421,67.21673297,47.9958616,51.86934
1909.567094,69.81356533,73.5293532,50.5914786,55.78126
1908.706973,67.7184575,72.27924685,48.18377265,52.65541
1907.846707,58.2235114,61.39608173,42.1690531,44.54696
1906.986297,50.59651903,49.59209022,36.48982018,38.41351
1906.125742,44.56335143,43.38555423,33.48375688,37.04084
1905.265043,49.59113009,47.01160148,34.44920393,42.44193
1904.404199,59.22757145,58.54577607,37.42313049,50.54241
1903.54321,66.8923572,67.95915581,38.38507655,54.87576
1902.682077,64.17193682,69.46387726,36.89600803,51.78018
1901.820799,58.21990728,68.25298206,35.81327703,44.63861
1900.959376,62.47576688,71.14352739,37.60261849,44.28123
1900.097809,63.69014042,76.31282335,40.51093584,46.94883
1899.236097,63.78356945,80.11121868,39.80167888,47.32605
1898.374239,61.53475159,79.63980127,36.38102488,46.55516
1897.512238,54.78894213,77.44836436,34.86762862,42.98783
1896.650091,52.73741995,79.33497946,34.58778843,40.0646
1895.787799,52.67935012,82.59976144,35.13794309,41.83972
1894.925362,57.00782036,87.30697542,40.20597742,46.38874
1894.06278,61.40000489,91.82680108,48.60846785,49.53736
1893.200054,62.45141726,92.65861312,55.72523978,51.03678
1892.337182,63.38338516,94.51853024,60.70711406,51.71852
1891.474165,61.26705602,95.72189339,63.4464683,52.87469
1890.611003,61.76865829,96.36845735,63.09874385,54.39381
1889.747696,62.95889845,96.05344801,60.1881261,53.40728
1888.884244,57.99255613,90.84103153,56.2082222,48.9589
1888.020646,52.69275301,84.54798486,53.14123864,46.34243
1887.156904,53.08479027,79.51708937,50.88951776,48.9608
1886.293016,55.19668507,79.4465969,48.40295371,52.23129
1885.428982,59.39328072,85.77241727,48.11018066,56.88348
1884.564804,69.30897362,93.12374227,50.4499758,63.27767
1883.70048,74.18736402,95.35770605,49.8476634,65.90747
1882.83601,70.63049711,89.18787723,43.83452101,60.83905
1881.971396,62.96730939,78.71676624,37.17323882,52.08302
1881.106635,56.16642349,69.61088224,33.95668181,46.14276
1880.24173,51.66454076,62.35655892,32.98206932,42.09155
1879.376679,44.95754389,55.75612853,31.17035065,41.46002
1878.511482,42.61585165,50.06817095,27.52047626,42.19781
1877.646139,40.93823048,44.31008048,23.86047261,37.78291
1876.780651,38.52161438,41.28372044,22.60219221,31.37142
1875.915018,38.31334284,41.84562393,24.68571753,29.06916
1875.049239,37.73288309,44.6649915,29.99601671,32.2862
1874.183314,39.54084777,49.30448785,36.69839972,34.43676
1873.317243,34.54852257,48.66017433,41.24339136,32.87298
1872.451026,27.30688479,46.00678305,42.98855641,30.93251
1871.584664,25.5094141,48.37503907,45.62947346,30.99832
1870.718156,28.48302815,54.59804876,51.37474065,36.72164
1869.851502,37.47001213,63.30454917,57.9855865,40.4808
1868.984702,43.85055685,70.73172254,63.2026083,40.61573
1868.117756,44.59492654,74.99992896,67.29050455,43.62439
1867.250665,43.59743305,76.87842126,69.48014824,47.53063
1866.383427,45.92567748,77.54275658,68.29074378,50.63838
1865.516043,46.63436339,76.60746282,66.21749149,50.80386
1864.648513,45.92823113,75.41099724,66.26155052,53.12016
1863.780838,49.20521197,75.5825989,65.87979563,58.25822
1862.913016,50.44570353,73.52370103,61.31170824,55.35233
1862.045047,48.57581694,68.01681706,54.10634018,48.49051
1861.176933,47.4281826,63.65367075,48.86835249,48.16269
1860.308673,52.01697351,62.65621507,46.66278637,51.33888
1859.440266,59.3454716,62.55007146,44.74273269,54.71173
1858.571713,63.55237995,63.11323791,42.20167322,57.78691
1857.703014,63.89844961,63.02983272,39.33541136,55.45576
1856.834168,58.3572413,60.34469989,34.95565052,49.74734
1855.965176,55.52898641,59.36305822,31.3958157,46.8437
1855.096037,57.84083285,61.74045772,32.96604659,47.81536
1854.226753,61.47796089,64.90044162,37.19168235,52.05754
1853.357321,68.24614046,64.85232417,38.64950906,55.2935
1852.487743,63.44670227,56.62375524,37.24262613,54.41334
1851.618019,57.58337694,50.16001742,36.68642092,50.60366
1850.748148,67.30496999,54.34440136,40.11104943,49.83407
1849.878131,72.63688914,60.0971831,45.88488325,51.05274
1849.007967,73.81268984,62.09326599,48.56039484,47.17208
1848.137656,78.14555826,60.48636857,47.1690914,44.16366
1847.267199,76.98155522,54.5563756,44.94570777,41.0768
1846.396594,73.58052816,47.52853394,42.03600937,36.14672
1845.525844,77.19716725,44.6261969,37.83975009,33.83486
1844.654946,83.18019244,45.04843876,34.94476768,30.15397
1843.783901,87.46404976,47.21251392,34.01594988,27.63932
1842.91271,93.9500999,51.41221674,32.1213358,28.2479
1842.041372,101.2409095,54.62216769,29.37082613,29.24402
1841.169887,107.212175,55.82505988,28.53763307,31.6659
1840.298255,105.6643966,52.84911205,28.86266408,33.80743
1839.426476,100.898799,47.33219568,28.44965553,31.40475
1838.55455,99.04198745,44.82369929,27.69908467,27.65635
1837.682477,91.84943622,44.0456487,26.79111799,26.57239
1836.810257,87.24780635,45.50454828,25.53003756,27.50314
1835.93789,90.7822808,49.50375525,25.20102909,31.29544
1835.065375,94.47100035,54.73767462,28.08087124,34.38539
1834.192714,98.93189263,62.12978406,33.86957864,38.03375
1833.319905,103.5942314,67.21137791,38.05221059,44.43032
1832.446949,104.2805305,66.94167055,37.79716144,47.44684
1831.573846,98.59207017,63.23832461,35.24637084,45.09156
1830.700596,96.06755506,61.65654296,33.66529423,42.47535
1829.827198,97.77070307,65.01204431,34.70802385,44.3209
1828.953653,92.33309981,66.9280458,37.4525478,45.48941
1828.07996,87.6988746,67.73490848,40.37944426,43.55402
1827.20612,91.01735087,71.57764933,43.76088983,42.20787
1826.332133,89.48105087,75.1414688,47.34304056,40.87218
1825.457998,86.04417968,80.43000569,50.53958637,41.47582
1824.583716,93.30941792,90.58391913,54.73005994,44.32668
1823.709286,95.9736937,99.04128596,60.11559198,47.82566
1822.834709,92.27438629,103.8931663,63.73564143,53.15413
1821.959984,87.07402546,103.6113497,63.98791694,56.12556
1821.085111,76.08581209,96.73851705,62.27187739,53.08667
1820.210091,65.49041525,87.19022706,58.78992036,48.13525
1819.334923,54.39330116,77.83980016,54.08811037,44.05073
1818.459607,52.87986593,76.20082838,51.95648139,39.45607
1817.584143,58.55130817,78.7807761,52.04302408,37.64283
1816.708532,56.93910247,77.99862158,49.18412184,37.87549
1815.832773,61.35142353,76.78273013,44.47853525,33.41383
1814.956866,69.88365432,75.94592895,42.81606005,29.14499
1814.080811,72.2685902,75.68175944,42.22656769,27.26395
1813.204608,78.76254328,74.71707427,38.87540186,26.14393
1812.328257,81.96365397,69.58676305,34.78792787,26.93094
1811.451758,77.51700779,61.46316434,32.2083153,24.38455
1810.575112,75.39830606,55.58839919,30.46318106,19.52178
1809.698317,75.41509271,54.69849427,30.00964757,17.6257
1808.821374,78.57331292,58.25259115,30.89687457,18.10044
1807.944283,82.73967358,63.71550088,33.33347807,17.29561
1807.067043,91.18518336,72.31661544,39.77927859,15.27703
1806.189656,106.8630712,85.57966581,48.46652871,18.15855
1805.31212,121.7081007,98.53016704,54.90298156,27.43584
1804.434436,131.8850697,107.8189481,58.60499043,32.89207
1803.556604,131.9034366,110.2629602,59.33825641,31.234
1802.678624,125.6877704,107.5742946,57.83499669,32.35904
1801.800495,121.1807763,104.5370222,57.85186845,35.83959
1800.922218,112.0807138,98.21132888,59.10612749,37.02286
1800.043792,103.9069254,91.82064685,58.63657445,39.22856
1799.165218,99.79041665,88.28839983,57.6913419,42.52916
1798.286496,91.04848969,82.61141954,58.30854418,40.26226
1797.407625,79.32198278,73.71906294,58.30496874,33.53307
1796.528605,66.06071071,61.49351759,53.98308411,33.00252
1795.649437,54.08879631,50.55855614,46.48942054,35.75533
1794.77012,51.16294969,46.85181206,42.23980626,36.40803
1793.890655,53.95550821,51.40085738,43.00493984,43.57275
1793.011041,53.14686754,58.80631273,42.42044445,51.22593
1792.131278,49.9939147,61.99290348,38.45128252,52.3858
1791.251367,45.06306303,63.76457718,36.07587686,54.25835
1790.371306,43.38954413,67.22615098,35.4927974,53.52564
1789.491097,49.17279109,73.72448365,33.61266539,52.8894
1788.610739,56.35780987,83.22529358,31.4826973,55.06225
1787.730233,62.07412002,92.78605513,31.12990271,57.72013
1786.849577,68.66388488,103.7960507,33.66972176,60.39529
1785.968773,77.53730821,113.2516986,37.34993275,56.42973
1785.087819,80.01221962,113.8552355,36.74173698,50.82624
1784.206717,77.5853485,107.7276816,32.17047848,46.31305
1783.325465,71.78594729,100.5069358,29.24740566,40.0331
1782.444065,66.23125981,96.50274506,29.04383963,38.04082
1781.562515,68.513631,96.4220139,31.42306497,42.11317
1780.680816,64.28872782,92.54051416,36.99005586,44.99647
1779.798968,55.98020677,84.71242723,41.91219334,43.5586
1778.916971,53.80796037,80.21281151,43.52799578,43.6381
1778.034825,49.98706353,77.92876191,45.7804558,45.58225
1777.152529,46.34383223,76.51967109,51.45889176,46.88069
1776.270084,46.9376193,76.73071819,56.75672896,51.92136
1775.38749,44.82497032,74.78219951,57.5211381,57.97256
1774.504747,39.77511685,71.47460413,55.51686509,56.7422
1773.621854,42.52200693,73.92690643,55.41822605,54.9209
1772.738812,51.33673854,81.87657855,57.30120641,60.23593
1771.85562,53.18911431,84.33035022,57.30520803,63.4492
1770.972279,51.56139039,81.53673305,56.75690155,61.93934
1770.088788,59.57905431,86.36125924,60.94902305,64.2356
1769.205148,72.86451209,97.82489455,68.75008811,70.11431
1768.321358,86.77290948,110.2349688,74.9483373,78.01018
1767.437418,98.68816708,121.3867677,79.3260066,83.01659
1766.553329,106.89125,131.3709248,83.96627091,86.96234
1765.66909,122.7727952,142.7998876,87.41400771,89.00028
1764.784702,133.9217651,147.8739557,88.38704243,83.82161
1763.900164,138.5307323,149.5687992,90.13901225,83.54109
1763.015476,151.4329231,159.2199107,96.10998542,87.80382
1762.130638,166.354235,173.8041918,103.8468255,94.87813
1761.24565,179.5313033,185.2850503,107.7133988,100.05513
1760.360513,182.3957249,186.0258867,106.9941505,96.96608
1759.475225,176.2029828,178.5635592,105.0753244,91.66674
1758.589788,170.6046803,172.8877455,102.5852065,85.18344
1757.704201,166.9361655,171.5490954,99.81455085,83.58773
1756.818464,161.540254,170.1913233,99.78303623,82.79278
1755.932576,154.9367696,166.3733711,100.969053,78.50353
1755.046539,146.3152025,158.1129203,97.29133165,74.10051
1754.160351,131.6137915,146.0935064,89.82665017,68.30694
1753.274014,123.728806,137.5367878,85.81482016,64.55862
1752.387526,123.6232423,134.5664154,85.88403047,63.97286
1751.500888,120.881822,131.5257988,85.1484803,66.41112
1750.6141,114.8001446,125.1035702,83.90902609,68.76034
1749.727161,114.9701112,121.310352,85.64362365,70.82382
1748.840073,122.1840184,122.550537,89.09925608,77.944
1747.952833,127.9786695,124.2496568,90.90897089,87.41685
1747.065444,134.8111389,123.7181166,90.22202593,93.242
1746.177904,134.6321089,118.8388995,87.47348454,90.95039
1745.290214,132.5576988,113.1355135,84.1257173,87.11186
1744.402373,138.7379079,109.5512351,82.2308417,86.18741
1743.514382,139.2881264,104.9749402,81.74261303,83.70509
1742.62624,141.2958536,102.46266,80.92392897,82.56571
1741.737948,145.2293518,100.5294362,78.10601568,79.41534
1740.849505,139.0587475,92.83919269,71.22537913,74.16974
1739.960911,125.3053154,78.84140019,59.89866499,67.14204
1739.072167,103.2463531,59.32747404,48.26501092,54.69851
1738.183272,85.19397348,43.68393382,40.13245229,42.45195
1737.294227,75.30728356,35.86690554,35.08208861,35.29662
1736.405031,69.76082285,32.26920939,33.01621141,33.61466
1735.515683,60.72300331,30.01034039,34.4954513,30.37673
1734.626185,46.76290375,27.41769809,37.65027436,25.84024
1733.736537,42.93317519,31.3609288,41.71475495,24.90736
1732.846737,43.26225587,42.42372784,47.38828879,26.41829
1731.956786,45.83416027,54.87685027,51.90296099,25.87426
1731.066685,49.86243572,66.95379624,53.90799202,24.01052
1730.176432,55.5573645,81.47691136,59.01176244,30.86245
1729.286029,68.49744708,99.67310642,69.64202639,42.19937
1728.395474,78.02698042,115.5846272,79.92007606,47.68418
1727.504768,81.35096119,126.5932983,86.53678135,48.03067
1726.613912,84.60161166,133.3961365,90.92356335,46.52964
1725.722904,87.26148717,133.2448777,92.31625443,41.97203
1724.831745,83.05158008,126.7505989,90.35100656,34.15837
1723.940434,79.62921971,121.3914801,88.39424707,32.38642
1723.048973,84.70494103,120.9350291,87.15366727,39.37185
1722.15736,84.58579641,118.4728334,82.74584641,43.22701
1721.265595,77.7833017,110.0061359,74.33379765,42.37681
1720.37368,70.3059145,99.72478564,65.65748946,42.71122
1719.481613,62.85095613,90.05503152,59.05400096,44.52955
1718.589395,57.62292268,80.90072405,53.50634925,46.68389
1717.697025,52.40681184,70.77058021,47.1418642,46.36497
1716.804504,50.27796981,62.15305936,39.5959126,48.96812
1715.911831,50.24304459,56.64307095,32.24600271,55.58632
1715.019006,49.67690894,51.28931229,26.51647303,60.1691
1714.12603,44.86892616,45.07071314,22.89095937,64.16627
1713.232903,45.97381347,43.76505594,20.72439376,71.0547
1712.339624,63.66622204,53.12121829,18.02633268,83.44862
1711.446193,73.61763262,62.2680632,13.52643563,93.68836
1710.55261,79.37191336,65.9733039,9.794500816,96.29462
1709.658876,92.65423507,73.44549931,11.57015134,101.06878
1708.76499,108.9139466,89.05074275,19.97932899,111.98976
1707.870952,132.2891303,108.9342793,30.61502745,123.40756
1706.976762,150.884817,122.7645929,37.46999197,129.03975
1706.08242,159.9718287,126.8046991,37.66813752,127.78021
1705.187927,164.7489892,125.0280404,34.28622999,125.79838
1704.293281,168.695943,121.9861149,32.6993496,123.78462
1703.398484,167.2836919,118.8515714,33.25387723,120.13855
1702.503534,160.7121602,114.2948091,33.58607325,118.80736
1701.608433,155.6387232,107.8442391,34.28067485,115.8969
1700.713179,143.6408372,99.07703647,36.63084193,106.46649
1699.817773,133.8593806,93.78261734,40.90201298,97.05659
1698.922216,135.9238583,96.3866624,47.48326906,93.17106
1698.026505,139.3512898,102.5492746,56.05934007,90.94489
1697.130643,142.0299608,108.686127,64.59732385,88.72544
1696.234629,145.6351657,114.959109,70.65392221,91.98876
1695.338462,147.2431645,119.3242924,73.98653146,97.2816
1694.442143,143.7625753,118.7070775,75.83890396,96.66813
1693.545671,134.7376263,113.446027,76.57457104,92.12069
1692.649047,121.8276461,106.5912226,76.05164901,89.33795
1691.752271,112.7365234,101.6661326,73.80471098,88.02392
1690.855342,107.889151,96.71000866,70.1141859,84.52356
1689.958261,99.80730234,89.55229985,67.82417583,77.67358
1689.061027,97.1229951,86.01937997,68.98353162,71.98308
1688.163641,104.1173818,92.33693448,72.16001173,74.02878
1687.266102,114.6091042,103.8623425,75.69104488,79.00199
1686.368411,123.3927978,110.4200569,77.45977976,82.35234
1685.470567,123.6377593,109.7200861,72.85711618,80.35851
1684.57257,116.3242675,104.3472946,62.04076324,71.4752
1683.67442,108.9216691,98.78041343,53.64302686,64.8885
1682.776118,106.0385966,95.57730049,51.58066758,58.57033
1681.877663,99.85529159,90.55060568,49.39027484,50.83803
1680.979055,89.63979855,82.38685747,44.34195277,44.4929
1680.080294,83.9357037,74.02615621,41.31410584,36.0435
1679.181381,82.31520476,69.6512599,42.38891364,28.72861
1678.282314,85.90663671,71.45197591,45.57441078,26.58293
1677.383095,91.26537709,75.52131328,48.89744093,29.8617
1676.483722,91.44896448,79.6806016,51.2018727,33.7505
1675.584197,90.12761798,83.96199516,52.1013111,34.45282
1674.684518,87.38254748,85.09095781,50.76194722,35.95011
1673.784687,77.29726359,77.2694066,46.63323896,34.97127
1672.884702,58.6926753,61.05955601,40.7619144,28.31193
1671.984564,36.3188018,44.06639243,33.63671894,19.4341
1671.084273,21.03064216,32.09645172,26.25407521,13.25245
1670.183829,15.41491935,28.40906635,23.48820929,13.17863
1669.283231,18.13740451,32.79557808,28.30255778,16.84974
1668.382481,28.81956198,43.48645598,36.14745971,22.99718
1667.481576,42.8283491,59.10747299,42.99219603,32.06109
1666.580519,61.4909039,79.97301019,50.42426878,46.05499
1665.679308,83.67134235,103.8065025,58.78291555,62.38463
1664.777944,101.8094336,125.2430724,65.6370348,77.27594
1663.876426,115.9561486,142.7224834,70.25026029,85.76945
1662.974755,124.0379208,154.5307071,73.27319361,87.34774
1662.07293,128.2665677,162.9516642,75.88483434,89.77535
1661.170952,140.315557,172.8736981,78.4612551,90.83205
1660.26882,150.1617712,179.8229616,78.89379157,93.15489
1659.366534,152.964433,179.8478641,77.48846561,96.3463
1658.464095,156.3348618,176.4937793,77.38059146,95.50824
1657.561502,152.9839118,170.6530123,77.54802356,92.40287
1656.658755,146.0920594,164.2468408,75.08008338,89.76472
1655.755855,145.364736,161.340027,70.43032763,93.07526
1654.852801,143.173287,156.739356,65.03487067,91.85874
1653.949593,133.8751008,144.7875787,59.33943327,84.70748
1653.046231,122.3082087,127.0468397,52.62436574,81.88414
1652.142715,106.0052241,104.2957274,43.11326434,75.73646
1651.239045,87.1922464,81.05123464,31.45118289,64.15866
1650.335222,79.67351112,66.95524784,22.04483509,55.79868
1649.431244,87.83507831,65.23642144,19.07722075,55.92563
1648.527112,105.5180474,72.32522443,23.02908565,63.13189
1647.622827,126.7145945,83.21194132,29.37834232,72.75453
1646.718387,145.6190373,92.9875473,32.28931698,80.11563
1645.813793,158.5881162,98.66990498,31.12632545,84.12862
1644.909045,163.4168558,100.2751604,29.95428588,87.67307
1644.004142,167.8316312,103.1638994,33.1145681,90.80544
1643.099086,176.1164991,108.4588944,41.11280367,92.90591
1642.193875,181.2997712,111.8587546,48.43641509,92.56009
1641.28851,184.9982371,114.5675709,50.33458929,91.21884
1640.38299,186.1520328,116.6858766,50.02386549,90.09629
1639.477316,188.1992252,119.3723443,53.01825136,88.56735
1638.571488,190.10919,122.6997193,58.91835987,89.69882
1637.665505,189.6277496,126.489253,65.07732121,93.1382
1636.759368,197.9400394,135.1003056,71.71678872,98.63995
1635.853076,203.962979,141.9733262,78.46129743,102.41411
1634.94663,201.8913757,144.1911972,83.2327051,102.74108
1634.040029,199.5643945,144.0604217,84.71831232,100.92148
1633.133274,185.0950425,135.6988959,83.20109898,91.7074
1632.226364,168.2287362,126.4544261,81.63939484,85.82945
1631.319299,164.9653256,124.2076763,81.83821072,88.63451
1630.412079,162.1429635,122.571328,81.61138491,88.04085
1629.504705,160.7035573,122.4398522,81.52126484,85.95483
1628.597176,165.0868284,127.075689,85.14344245,89.73092
1627.689492,169.4139136,133.5572829,91.1228469,97.2079
1626.781654,173.6027336,139.2421416,94.61105069,101.55798
1625.87366,170.0484064,139.7404989,93.11467618,102.62274
1624.965512,158.7852736,132.8918534,88.26196042,101.02156
1624.057208,147.0115601,122.3639861,84.78002457,99.25191
1623.14875,134.3381127,114.7990998,85.64693032,100.6253
1622.240136,128.757408,113.7542456,89.40698057,101.45527
1621.331368,127.8014326,113.5926416,92.15897783,101.53446
1620.422444,121.1070074,110.5041833,91.12951801,101.24392
1619.513366,114.5517683,107.0649391,88.36458322,99.06271
1618.604132,106.4536373,104.5753978,88.85612745,94.91761
1617.694743,103.4471352,104.8645014,94.74072742,93.00847
1616.785198,108.9616153,107.2471032,102.7543417,93.53388
1615.875499,111.1700785,108.6995181,108.6645908,94.27811
1614.965644,118.0343843,109.7816994,113.316235,96.12318
1614.055634,119.1834099,105.3704514,118.0478491,91.23448
1613.145468,105.8049804,91.84085701,119.1498182,80.13555
1612.235147,94.64777085,78.67410781,114.5732969,69.7643
1611.324671,86.34700754,69.12342021,108.5923279,61.49177
1610.414039,81.65645103,61.47169377,105.6088113,61.05237
1609.503252,82.59656666,57.26334669,104.4472952,62.23453
1608.592309,78.62402252,53.02493351,102.2304654,60.57004
1607.681211,70.96950243,49.26522323,99.47456083,60.40315
1606.769957,66.52261276,48.26533164,95.67330469,59.52757
1605.858547,59.18044873,45.5767404,88.37538035,58.57803
1604.946982,50.67069678,40.5948661,79.05925528,55.45705
1604.035261,41.80176331,36.61508278,71.06104652,53.8858
1603.123384,33.18969395,34.24839368,65.96030231,55.29241
1602.211351,31.05345089,33.52438314,61.78603159,53.85556
1601.299163,25.34422865,32.02392826,54.19470455,49.88851
1600.386819,18.80361413,30.46406098,45.54243233,43.19737
1599.474318,22.62307921,34.73059308,40.90884487,40.50994
1598.561662,28.40506131,42.36536133,37.17040671,41.83847
1597.64885,33.03366049,46.60735633,31.36816192,39.17119
1596.735882,38.75194691,46.44649099,27.96975366,35.84904
1595.822758,47.90532907,44.77700799,29.31141049,35.76676
1594.909478,60.02882701,45.07618655,30.15709787,36.80779
1593.996042,72.53760343,47.79026948,27.1328769,38.20332
1593.08245,90.33571793,50.77164105,24.13607238,39.07627
1592.168702,102.09883,50.44937841,23.104784,35.46988
1591.254797,108.8546433,50.77638247,22.04543414,31.54979
1590.340736,123.5763679,59.07877504,22.05840641,31.5323
1589.426519,134.6361927,67.87909208,25.90688547,35.62182
1588.512146,141.4260977,72.01421456,33.84186656,42.72385
1587.597616,145.1190629,74.70442024,42.15797937,43.29957
1586.68293,140.3265702,75.48062344,48.06533256,39.82482
1585.768088,136.8045556,78.68273592,56.04598292,38.30855
1584.853089,136.7168368,85.79219878,69.8606852,37.93732
1583.937933,132.6396464,90.48406328,86.19297304,39.7903
1583.022622,123.7740926,94.07071374,101.9517581,42.17798
1582.107153,113.6290865,104.0738681,117.5023845,45.75852
1581.191528,108.3608947,120.8779926,133.3826076,50.60538
1580.275747,110.4589355,141.4105392,148.2732539,58.98778
1579.359808,112.0264977,163.2626061,161.5865842,70.43445
1578.443713,113.655206,186.8874808,174.0645956,78.48489
1577.527462,120.6201904,213.0668894,182.4036877,86.04619
1576.611053,122.2664956,235.1872306,183.9344705,96.48027
1575.694488,119.6901214,250.2930656,182.9553422,102.3415
1574.777766,117.6186346,260.37023,181.4367703,103.39294
1573.860888,112.1185026,268.6826298,174.504777,105.56522
1572.943852,108.4628155,277.4647419,160.6137346,105.26538
1572.026659,107.2630661,284.8458133,146.5407628,104.799
1571.10931,110.8529383,294.0331642,138.6902184,106.25275
1570.191803,120.6130133,307.7111927,135.4881798,106.93039
1569.27414,130.7387643,320.0622645,131.1764626,108.45737
1568.356319,133.5706173,321.8610612,122.2392155,106.2258
1567.438341,128.3501217,311.6170402,110.8836021,101.35762
1566.520206,121.174843,296.3763724,101.6162134,94.12567
1565.601914,110.3134782,278.5206302,93.27372362,82.41849
1564.683465,102.5743595,260.0935572,83.62333393,71.37246
1563.764859,98.37391644,241.2128598,76.08222297,60.83248
1562.846095,91.50051136,217.5837158,71.73064065,52.63909
1561.927174,84.76194845,191.8368559,67.04909126,48.69539
1561.008095,77.98882688,170.9563882,62.53717016,49.74842
1560.08886,78.22729007,158.0367586,61.32029778,52.72625
1559.169466,82.8834758,145.8282706,61.43605155,55.07338
1558.249916,85.05997046,129.7691847,58.40422629,58.96131
1557.330208,82.11797583,111.2263001,52.49177925,59.28844
1556.410342,71.52140894,91.1515339,46.56152479,55.3864
1555.490319,64.17583463,74.98040303,41.14153457,51.96559
1554.570138,59.12344512,63.84803105,36.8958248,51.85382
1553.6498,56.84291516,55.64481376,36.06199625,49.95227
1552.729304,58.26397797,49.68746328,38.39326858,45.45171
1551.80865,58.29834843,49.64233546,41.21879835,47.90554
1550.887839,64.85025667,56.96137857,45.09173151,52.77527
1549.96687,74.39787089,67.23371186,52.64772896,56.26704
1549.045743,88.34399538,81.24976475,61.85205452,60.08675
1548.124458,105.4363993,94.886187,68.59011333,61.88153
1547.203015,112.5858385,101.7171621,72.39206179,62.80259
1546.281415,117.3831981,104.8224755,75.42990742,63.03427
1545.359656,122.3829662,107.6156589,80.78437217,65.86309
1544.43774,120.9901053,108.7514316,87.36016036,67.26532
1543.515665,118.7077727,106.0106368,88.13197014,60.68237
1542.593432,115.2134725,100.6420746,82.00799158,51.72016
1541.671042,111.8948957,94.96730695,76.66308325,46.00926
1540.748493,115.5821376,92.59437317,75.73786861,46.05835
1539.825786,118.3969335,94.10249418,75.74820861,49.08885
1538.902921,117.5991859,92.56707158,73.0641603,50.1909
1537.979898,113.7519165,85.18002833,66.30027256,46.19933
1537.056717,102.7208846,72.92322062,55.42534316,39.90486
1536.133377,89.45503104,59.15110192,42.9835596,35.85596
1535.209879,74.15525376,46.27927786,33.89321446,33.77818
1534.286222,63.20448847,36.97310437,30.06801117,32.19893
1533.362407,62.52181899,36.34523128,28.753273,32.09091
1532.438434,62.45604962,40.02248857,28.27686321,37.97527
1531.514302,63.75460534,45.57775108,29.86403559,45.03681
1530.590012,64.38012621,54.35493459,33.10435229,51.31286
1529.665563,64.11850045,65.41137342,34.9531357,60.47507
1528.740956,68.82783503,76.68018789,34.13278129,68.91325
1527.81619,68.21824198,81.75213825,32.49128669,73.56629
1526.891265,65.4531542,81.11235375,31.89857793,76.37291
1525.966182,66.46678514,79.62747751,33.14893796,81.21229
1525.04094,61.07184789,76.72383915,36.04602966,84.45567
1524.115539,55.97010829,73.96759198,39.3213943,84.18876
1523.18998,52.45508351,71.62192099,42.4784867,81.8926
1522.264261,45.52390892,70.47410339,45.14711755,76.8228
1521.338384,45.8325854,74.60603409,46.84108132,71.12199
1520.412348,48.50307194,80.73439142,50.03461998,68.85458
1519.486153,56.05190959,91.36515808,55.69357555,70.50396
1518.559799,67.94801567,105.8047277,59.71127272,71.55888
1517.633286,69.35207581,113.440661,60.61544915,69.84774
1516.706614,68.76106004,116.8731667,60.0809815,64.3756
1515.779783,71.20275078,123.5815716,57.79099994,59.29016
1514.852793,74.36997239,130.9553598,55.34604082,56.34063
1513.925643,73.9936539,133.7518474,55.69624984,52.57935
1512.998335,70.60565304,133.0254639,57.37568877,49.30384
1512.070867,72.00917418,132.3220552,57.64746315,44.81334
1511.14324,76.13286677,134.468676,55.63968259,44.23176
1510.215454,78.47926936,135.9576008,51.6110864,49.54165
1509.287509,77.84287078,134.7811564,48.04773289,51.80146
1508.359404,73.97620258,130.5959053,45.74698202,51.74673
1507.43114,67.52266279,121.5221885,41.03660798,49.52307
1506.502716,61.69410487,112.7667661,33.47071097,45.14044
1505.574133,53.53443213,102.7245113,28.26719028,41.28303
