Wavelength,Al_4-ATP-10^-2M_C1_M2_I2
1552.049685,178.169886
1552.970339,196.8234833
1553.890835,223.8460625
1554.811173,250.6353354
1555.731354,272.7408589
1556.651377,292.2094312
1557.571243,307.4476406
1558.490951,309.9418768
1559.410502,295.714442
1560.329895,273.9543393
1561.249131,259.0007138
1562.168209,254.7328302
1563.08713,251.6537473
1564.005894,242.4562009
1564.9245,234.4247543
1565.842949,238.9198465
1566.761241,253.3121884
1567.679376,262.4139942
1568.597354,256.491908
1569.515175,242.2526352
1570.432838,236.1454297
1571.350345,248.0059805
1572.267694,272.9941658
1573.184887,303.0141527
1574.101923,340.2263496
1575.018802,389.5370269
1575.935524,443.5663678
1576.852089,486.2306586
1577.768497,508.1156783
1578.684749,511.7259586
1579.600844,504.2156096
1580.516782,489.8018608
1581.432563,469.9762379
1582.348188,447.592363
1583.263657,426.4243863
1584.178969,407.054102
1585.094124,387.3115528
1586.009123,366.5423719
1586.923965,345.0294011
1587.838651,320.5719034
1588.753181,291.028493
1589.667554,261.5171088
1590.581772,248.0001954
1591.495832,269.3106299
1592.409737,329.5931536
1593.323485,412.858518
1594.237078,501.9056466
1595.150514,595.9653803
1596.063794,701.9733369
1596.976918,815.0474232
1597.889886,916.5495516
1598.802698,990.1162937
1599.715354,1033.478306
1600.627854,1052.925682
1601.540198,1051.171336
1602.452386,1026.435607
1603.364419,981.1926269
1604.276296,923.3695764
1605.188017,856.6632417
1606.099582,775.3740433
1607.010992,673.1466242
1607.922246,554.7768007
1608.833344,434.9013675
1609.744287,326.6507615
1610.655074,236.160396
1611.565706,166.5973088
1612.476183,122.4715802
1613.386504,105.8712587
1614.296669,109.027432
1615.206679,117.6161688
1616.116534,122.9240466
1617.026234,125.4406499
1617.935778,128.440143
1618.845167,133.2173488
1619.754401,138.6467236
1620.66348,141.6810605
1621.572403,138.8661778
1622.481172,129.8640355
1623.389785,119.0512392
1624.298243,110.8030167
1625.206547,103.5480248
1626.114695,90.75208745
1627.022689,68.05538228
1627.930528,39.36946763
1628.838211,15.8439676
1629.74574,7.236343941
1630.653115,13.65877798
1631.560334,27.94880472
1632.467399,44.84188619
1633.374309,62.38947302
1634.281064,77.26865193
1635.187665,86.66780353
1636.094111,92.14563352
1637.000403,96.23514105
1637.90654,97.9928995
1638.812523,94.73258466
1639.718351,87.17942633
1640.624025,81.08231123
1641.529545,80.96508057
1642.43491,82.62748566
1643.340121,77.32908724
1644.245177,64.51969043
1645.15008,53.44355992
1646.054828,50.40319412
1646.959422,51.40389925
1647.863862,48.27094704
1648.768148,38.02011439
1649.672279,27.12481074
1650.576257,27.05130833
1651.480081,43.87403278
1652.38375,73.81267663
1653.287266,108.2503223
1654.190628,137.7320197
1655.093836,153.6928019
1655.99689,156.77048
1656.899791,161.3125359
1657.802537,180.0375986
1658.70513,207.2498439
1659.607569,226.5368935
1660.509855,230.7775021
1661.411987,228.262774
1662.313965,230.5897703
1663.21579,236.77288
1664.117461,234.0044509
1665.018979,216.7010148
1665.920343,195.8185374
1666.821554,183.6301856
1667.722612,178.4947725
1668.623516,171.066208
1669.524267,159.5811926
1670.424864,153.2595546
1671.325308,160.4666917
1672.2256,177.3142423
1673.125737,192.5173879
1674.025722,200.4240284
1674.925554,202.9837559
1675.825232,201.9617023
1676.724758,195.9939961
1677.62413,185.3740879
1678.52335,175.6309421
1679.422416,173.4388009
1680.32133,179.9223048
1681.22009,190.4070648
1682.118698,199.9042906
1683.017153,207.6506722
1683.915456,216.5258735
1684.813605,227.2486579
1685.711602,234.635795
1686.609446,232.1428414
1687.507137,219.0901171
1688.404676,203.1885691
1689.302063,195.9959581
1690.199296,202.4551554
1691.096378,215.4842887
1691.993306,224.4312348
1692.890083,225.9162683
1693.786706,223.6190758
1694.683178,221.313643
1695.579497,219.0343031
1696.475664,214.479241
1697.371678,205.2102519
1698.267541,190.0206211
1699.163251,173.3160391
1700.058809,166.1556813
1700.954214,173.5207148
1701.849468,184.2797483
1702.74457,184.8817374
1703.639519,177.1865595
1704.534317,173.1009872
1705.428962,177.2974643
1706.323456,181.5278616
1707.217797,173.5129245
1708.111987,150.234567
1709.006025,123.6345987
1709.899911,111.5197862
1710.793645,120.6669665
1711.687228,141.501348
1712.580659,163.0199249
1713.473938,187.5889193
1714.367066,224.1822096
1715.260042,274.6285947
1716.152866,336.1178419
1717.045539,409.8558055
1717.93806,496.7680958
1718.83043,589.8610792
1719.722648,680.8829169
1720.614715,771.1427987
1721.506631,865.9713466
1722.398395,962.44886
1723.290008,1054.335682
1724.181469,1144.295456
1725.07278,1237.384346
1725.963939,1327.776382
1726.854947,1405.646097
1727.745804,1470.762122
1728.636509,1527.320149
1729.527064,1573.453755
1730.417468,1605.542623
1731.30772,1623.663368
1732.197822,1626.197559
1733.087772,1610.066392
1733.977572,1580.92961
1734.867221,1550.36467
1735.756719,1519.194523
1736.646066,1476.370604
1737.535262,1416.168048
1738.424308,1344.947642
1739.313203,1270.560795
1740.201947,1194.310839
1741.09054,1113.931641
1741.978983,1028.393462
1742.867275,938.7362679
1743.755417,846.8166208
1744.643408,754.5602904
1745.531249,665.5883066
1746.418939,585.3239985
1747.306479,515.1298515
1748.193869,449.3729188
1749.081108,383.0490689
1749.968197,318.9237607
1750.855135,263.088637
1751.741923,216.9675909
1752.628561,179.107155
1753.515049,152.0980134
1754.401387,139.9367583
1755.287574,138.8252639
1756.173611,137.2465647
1757.059499,126.5162124
1757.945236,109.3821033
1758.830823,98.46900274
1759.716261,104.0851073
1760.601548,121.0209242
1761.486686,132.1250536
1762.371673,128.6231055
1763.256511,121.144453
1764.141199,125.4264539
1765.025737,141.0636618
1765.910126,152.2957316
1766.794364,149.3482683
1767.678454,138.100544
1768.562393,127.2217268
1769.446183,119.3928014
1770.329823,116.8160388
1771.213314,120.9825083
1772.096655,125.4700843
1772.979847,122.3973166
1773.862889,116.6942595
1774.745782,120.7554996
1775.628526,134.5589834
1776.51112,143.9856129
1777.393565,139.9089099
1778.27586,128.424393
1779.158006,121.030338
1780.040004,122.371044
1780.921851,128.9129327
1781.80355,135.2212866
1782.6851,139.8327234
1783.5665,144.6811666
1784.447752,149.153709
1785.328854,147.7962704
1786.209808,136.7726873
1787.090612,120.8475239
1787.971268,108.6979105
1788.851775,101.523522
1789.732133,93.18982846
1790.612342,80.90826649
1791.492402,67.93238886
1792.372313,57.71197779
1793.252076,52.5462434
1794.13169,55.59531225
1795.011155,68.83008556
1795.890472,89.47205033
1796.76964,110.2469775
1797.64866,124.2924431
1798.527531,131.0083817
1799.406253,135.4413376
1800.284827,140.569227
1801.163253,144.3153313
1802.04153,145.6322392
1802.919659,146.452736
1803.797639,145.5914162
1804.675472,139.1583941
1805.553156,128.1386147
1806.430691,118.1773933
1807.308079,112.9896422
1808.185318,111.727606
1809.062409,110.9456343
1809.939352,110.6371216
1810.816147,117.9098969
1811.692794,137.3198347
1812.569292,160.4863979
1813.445643,175.760916
1814.321846,183.9839716
1815.197901,194.9955648
1816.073808,213.3520954
1816.949567,233.4695613
1817.825179,245.0977252
1818.700642,242.8057496
1819.575958,231.5220188
1820.451126,219.5728487
1821.326146,208.9755831
1822.201019,198.2832219
1823.075744,188.437395
1823.950321,178.3124421
1824.824751,162.0311478
1825.699034,137.6696461
1826.573168,111.8290565
1827.447156,92.51808153
1828.320996,83.21975695
1829.194688,81.78845909
1830.068233,81.82889207
1830.941631,78.84001156
1831.814881,72.6039862
1832.687984,62.58955786
1833.56094,49.93741247
1834.433749,42.29620406
1835.30641,46.81361695
1836.178925,61.01326824
1837.051292,75.65264318
1837.923512,82.39119141
1838.795585,78.91431442
1839.667511,71.94353244
1840.53929,72.08552266
1841.410922,81.16827846
1842.282407,89.32257436
1843.153745,87.23832639
1844.024937,76.02325548
1844.895981,63.26342297
1845.766879,55.52345887
1846.63763,56.54862352
1847.508234,65.75154462
1848.378691,76.01587491
1849.249002,78.23607534
1850.119166,70.04226337
1850.989183,59.62358124
1851.859054,59.45022207
1852.728779,72.36824584
1853.598357,87.41680389
1854.467788,93.84580501
1855.337073,92.72703562
1856.206211,93.31324544
1857.075203,103.9354503
1857.944049,123.8642533
1858.812748,142.510496
1859.681301,151.5653594
1860.549708,155.2906614
1861.417968,162.957958
1862.286083,174.7460508
1863.154051,181.8573328
1864.021873,180.5490663
1864.889549,179.3812206
1865.757078,186.485502
1866.624462,195.4715862
1867.4917,193.7197982
1868.358792,179.1585125
1869.225737,160.1132362
1870.092537,144.6467711
1870.959191,135.4930393
1871.825699,129.7786463
1872.692062,121.0948341
1873.558278,105.8536846
1874.424349,88.57900336
1875.290274,78.09679246
1876.156053,78.57193775
1877.021687,86.82289281
1877.887175,96.26806257
1878.752517,100.9590681
1879.617714,100.5589746
1880.482765,103.3212079
1881.347671,118.7742226
1882.212431,145.5125177
1883.077046,169.6662746
1883.941515,177.7824571
1884.805839,169.9127501
1885.670018,158.2146126
1886.534051,154.6777777
1887.397939,163.3924006
1888.261682,181.3976235
1889.125279,200.8402241
1889.988731,213.0448458
1890.852038,216.2921921
1891.7152,216.1543644
1892.578217,216.5229841
1893.441089,217.3227917
1894.303816,219.8577614
1895.166397,224.5035826
1896.028834,224.7317998
1896.891126,214.4211002
1897.753273,200.4084967
1898.615275,197.0108611
1899.477132,208.2086866
1900.338844,224.5468522
1901.200412,236.4328609
1902.061834,240.8726894
1902.923112,234.9627128
1903.784246,214.4893693
1904.645234,184.7700316
1905.506078,161.6709572
1906.366777,154.8237633
1907.227332,159.3220291
1908.087742,164.6970671
1908.948008,161.5401873
1909.808129,144.4818901
1910.668106,118.8586125
1911.527939,97.59284727
1912.387626,85.55848092
1913.24717,74.17724454
1914.106569,55.21191505
1914.965824,32.87421155
1915.824935,16.69804791
1916.683901,8.963628123
1917.542724,7.226395246
1918.401402,11.37615473
1919.259936,18.86306089
1920.118325,22.194005
1920.976571,19.05003328
1921.834673,15.95782252
1922.69263,18.2028707
1923.550444,24.69930746
1924.408114,33.16085607
1925.26564,41.75419769
1926.123021,46.24826454
1926.980259,44.68665289
1927.837354,42.88816901
1928.694304,45.83358106
1929.551111,49.08429527
1930.407773,47.35546189
1931.264293,43.62363792
1932.120668,43.96480505
1932.9769,50.42825043
1933.832988,61.46100463
1934.688933,75.10740833
1935.544734,89.50902314
1936.400391,101.9797365
1937.255905,111.1695515
1938.111276,119.3267225
1938.966503,129.3177485
1939.821587,142.3731219
1940.676527,160.0580328
1941.531324,182.039133
1942.385978,202.0994851
1943.240488,214.0277716
1944.094855,218.4342268
1944.949079,216.8428093
1945.80316,206.9458184
1946.657097,190.3639735
1947.510892,173.7100589
1948.364543,155.9999259
1949.218051,128.8828986
1950.071416,94.1521365
1950.924639,65.83926368
1951.777718,52.85851707
1952.630654,52.76714999
1953.483448,58.92836399
1954.336098,63.55042599
1955.188606,60.29395949
1956.040971,50.40186009
1956.893193,42.27706824
1957.745272,43.20972907
1958.597208,53.02771424
1959.449002,66.12510794
1960.300653,77.39297233
1961.152162,84.06827144
1962.003528,86.04587254
1962.854751,86.78501834
1963.705832,88.72430113
1964.55677,88.40784807
1965.407566,80.98159786
1966.258219,66.8772326
1967.10873,51.52033565
1967.959099,40.82076811
1968.809325,37.78294078
1969.659409,42.51622687
1970.50935,54.09630817
1971.35915,70.32661042
1972.208806,85.89255557
1973.058321,93.61521936
1973.907694,90.08469145
1974.756924,81.78889846
1975.606013,82.80622893
1976.454959,99.90950319
1977.303763,122.4554017
1978.152425,135.3968904
1979.000945,138.1084737
1979.849323,140.9341539
1980.697559,148.5988648
1981.545654,157.8213322
1982.393606,165.5011508
1983.241417,167.8494182
1984.089085,158.781243
1984.936612,139.9294737
1985.783998,123.9976819
1986.631241,121.6648833
1987.478343,132.8969898
1988.325303,150.6196722
1989.172121,164.5126677
1990.018798,164.8863711
1990.865334,151.2850915
1991.711727,134.1389729
1992.557979,122.3257374
1993.40409,115.1439322
1994.250059,111.5036314
1995.095887,116.0024342
1995.941574,127.3836631
1996.787119,132.3152396
1997.632522,121.8976452
1998.477785,106.4736052
1999.322906,102.0236179
2000.167886,107.6524558
2001.012725,109.3435896
2001.857422,100.2694806
2002.701978,84.95096664
2003.546394,69.9262628
2004.390668,60.58420882
2005.234801,60.57496262
2006.078793,67.38606369
2006.922644,72.50060876
2007.766354,69.15968294
2008.609923,58.55328587
2009.453351,47.51701259
2010.296638,42.30418801
2011.139785,45.93024648
2011.98279,55.97134259
2012.825655,62.57162345
2013.668379,57.8795755
2014.510962,48.68541475
2015.353405,47.74882419
2016.195707,55.61883266
2017.037868,64.88176581
2017.879889,75.3197132
2018.721769,89.27298888
2019.563508,98.87020473
2020.405107,94.76256756
2021.246566,84.22001454
2022.087884,84.49366388
2022.929061,99.68312477
2023.770098,117.6423257
2024.610995,127.0364335
2025.451751,126.302128
2026.292368,120.2910176
2027.132843,117.0683074
2027.973179,123.1060886
2028.813374,135.4197738
2029.653429,143.1041689
2030.493344,140.1037969
2031.333119,131.1043472
2032.172754,122.3965497
2033.012248,115.9181837
2033.851603,116.4700005
2034.690818,131.4330609
2035.529892,156.5439827
2036.368827,175.7924729
2037.207621,180.4123587
2038.046276,175.4715677
2038.884791,166.4642985
2039.723166,152.6091386
2040.561401,136.1884797
2041.399497,126.23124
2042.237452,125.7049113
2043.075268,124.4226694
2043.912945,113.3613133
2044.750481,97.38621393
2045.587878,86.33881855
2046.425135,83.281242
2047.262253,85.67933735
2048.099231,87.65547086
2048.93607,82.00763611
2049.772769,69.87420976
2050.609329,63.55585094
2051.445749,72.22759692
2052.28203,90.79280029
2053.118172,107.7111157
2053.954174,117.5076012
2054.790037,121.4720123
2055.625761,122.0710449
2056.461345,121.2864716
2057.29679,120.9361366
2058.132096,121.3244231
2058.967263,119.5967645
2059.802291,110.9819009
2060.637179,94.17285878
2061.471929,74.88361988
2062.306539,61.28396196
2063.141011,56.95829015
2063.975343,59.7513726
2064.809536,64.82428356
2065.643591,67.7564875
2066.477507,67.54832032
2067.311283,67.61375065
2068.144921,72.57948938
2068.97842,83.68497846
2069.811781,96.92414126
2070.645002,105.6655412
2071.478085,106.2269122
2072.311029,101.1680797
2073.143835,96.8671021
2073.976502,98.34980566
2074.80903,105.7301227
2075.64142,114.2834655
2076.473671,118.3715558
2077.305783,115.6100646
2078.137758,106.49892
2078.969593,92.17200143
2079.801291,76.19031763
2080.632849,66.49061546
2081.46427,70.05242991
2082.295552,85.11044754
2083.126696,101.2343804
2083.957701,107.7338425
2084.788569,102.0493725
2085.619298,90.79803821
2086.449888,83.96353338
2087.280341,88.20303914
2088.110656,103.061633
2088.940832,120.8817766
2089.770871,132.0677543
2090.600771,134.1371326
2091.430533,134.5402099
2092.260157,141.0948643
2093.089644,151.4646955
2093.918992,155.7362782
2094.748203,148.0586219
2095.577275,132.7475347
2096.40621,118.026296
2097.235007,105.9419897
2098.063666,92.85969612
2098.892187,79.44109529
2099.720571,71.93463934
2100.548817,70.74112984
2101.376925,66.80196644
2102.204896,53.21970626
2103.032729,32.98446284
2103.860424,13.65956391
2104.687982,0.273323375
2105.515403,-6.704786392
2106.342686,-10.3482543
2107.169831,-13.79866836
2107.996839,-15.41574149
2108.823709,-8.52996008
2109.650443,11.59118731
2110.477038,40.7602174
2111.303497,66.73274937
2112.129818,78.32331759
2112.956002,75.96326556
2113.782049,72.47708076
2114.607958,81.51293134
2115.43373,106.435423
2116.259365,140.1403673
2117.084863,173.1565031
2117.910224,201.7097661
2118.735448,227.772891
2119.560535,252.0152488
2120.385485,271.632028
2121.210298,287.011877
2122.034973,304.1599634
2122.859512,326.2795314
2123.683914,347.3048779
2124.50818,357.7319343
2125.332308,354.8646598
2126.156299,344.9278691
2126.980154,337.3258942
2127.803872,338.7041728
2128.627453,347.6324899
2129.450898,351.3411586
2130.274206,332.7980814
2131.097377,287.4552373
2131.920412,232.62474
2132.74331,193.6782826
2133.566072,178.9271707
2134.388697,175.357064
2135.211185,167.990277
2136.033537,152.1825557
2136.855753,130.002785
2137.677832,107.0620363
2138.499775,91.07590336
2139.321582,86.31273587
2140.143252,91.5680595
2140.964786,104.0690017
2141.786183,119.7496882
2142.607445,131.3359849
2143.42857,134.0233164
2144.249559,132.6850862
2145.070412,136.5402979
2145.891129,145.9037401
2146.71171,150.6791653
2147.532154,143.7061418
2148.352463,127.8095841
2149.172635,108.6679523
2149.992672,90.8266839
2150.812573,80.16249016
2151.632337,79.6254963
2152.451966,83.12275416
2153.271459,81.26650292
2154.090816,71.66935393
2154.910038,58.02935716
2155.729123,43.54060657
2156.548073,31.95350301
2157.366887,29.02809698
2158.185566,35.99605844
2159.004108,46.65465147
2159.822515,53.78635073
2160.640787,53.57765536
2161.458923,45.20874311
2162.276923,32.65528396
2163.094788,24.57786054
2163.912517,26.03953107
2164.730111,32.19855989
2165.54757,34.30354742
2166.364893,29.31341589
2167.18208,20.78944767
2167.999133,13.4971154
2168.81605,10.83163897
2169.632831,14.98689515
2170.449478,24.35146708
2171.265989,32.47766221
2172.082365,34.8016862
2172.898606,34.24375115
2173.714712,36.98164468
2174.530682,46.36073675
2175.346517,62.77547018
2176.162218,84.60192394
2176.977783,106.0869316
2177.793213,118.4767356
2178.608509,117.9721383
2179.423669,110.4046402
2180.238695,105.7440747
2181.053585,111.5708265
2181.868341,130.8892121
2182.682962,158.4268919
2183.497448,180.2926293
2184.311799,186.65681
2185.126015,182.9817741
2185.940097,180.4372066
2186.754044,181.3763278
2187.567856,183.4106021
2188.381534,187.6477536
2189.195077,192.0479633
2190.008486,187.409162
2190.82176,170.6611126
2191.634899,154.420235
2192.447904,155.0734809
2193.260774,174.6111468
2194.07351,198.7747512
2194.886112,211.8796041
2195.698579,209.5037064
2196.510912,196.6175023
2197.32311,180.1425731
2198.135174,167.5834536
2198.947104,166.0945705
2199.7589,176.4767829
2200.570561,191.1748018
2201.382088,199.365528
2202.193481,192.9172314
2203.00474,173.9052301
2203.815865,158.0099882
2204.626856,160.2393371
2205.437712,175.9302998
2206.248435,186.1337316
2207.059024,180.4493905
2207.869478,163.7700371
2208.679799,144.4426473
2209.489986,129.0694522
2210.300039,126.0748219
2211.109958,140.9973346
2211.919743,166.4736339
2212.729394,185.1644794
2213.538912,186.2737541
2214.348295,175.0132834
2215.157546,163.8332806
2215.966662,158.9282218
2216.775645,157.995107
2217.584494,156.883868
2218.393209,153.2497582
2219.201791,145.3622555
2220.01024,131.9311448
2220.818554,113.1996045
2221.626736,93.01444555
2222.434784,80.14878995
2223.242698,80.14165257
2224.050479,84.02538101
2224.858127,74.84335828
2225.665641,47.72148711
2226.473022,16.37911915
2227.280269,-1.157491201
2228.087384,2.350513975
2228.894365,21.64572628
2229.701213,45.36531186
2230.507927,62.78114267
2231.314509,68.87672847
2232.120957,66.59554321
2232.927272,64.2862635
2233.733454,69.23728084
2234.539504,82.32603183
2235.34542,98.49736396
2236.151203,113.8204664
2236.956853,130.5082576
2237.76237,149.8752321
2238.567754,165.117952
2239.373005,170.3222268
2240.178124,171.5462543
2240.98311,180.0691435
2241.787962,196.8593337
2242.592682,208.7084515
2243.39727,201.5540702
2244.201724,177.8263505
2245.006046,156.7766176
2245.810235,154.4526142
2246.614292,168.077809
2247.418216,183.5013278
2248.222007,190.6238602
2249.025666,187.2962689
2249.829192,176.0633733
2250.632586,162.5439168
2251.435847,152.5418303
2252.238976,143.762668
2253.041972,134.8920774
2253.844836,125.9300583
2254.647568,116.8766109
2255.450167,107.7317351
2256.252634,98.49543088
2257.054969,89.16769831
2257.857171,79.74853736
2258.659242,70.23794803
2259.46118,60.63593032
2260.262985,50.94248423
2261.064659,41.15760976
