Wavelength,Al_4-ATP-10^-2M_C1_M1_I1
2016.19570675234,49.7761879321511
2015.3534048558,41.72730031746982
2014.51096228182,36.07404928297828
2013.66837900049,33.279173932662204
2012.82565498189,33.38441618583641
2011.98279019611,36.189090445970045
2011.13978461321,41.322705172465675
2010.29663820325,48.20044679646609
2009.45335093627,55.96221654913087
2008.60992278232,63.540187276207355
2007.76635371143,69.93219788866354
2006.92264369361,74.56482870668142
2006.07879269888,77.48848533602052
2005.23480069725,79.25138067267483
2004.39066765871,80.55371472083758
2003.54639355325,81.91458593300821
2002.70197835084,83.5153141261357
2001.85742202145,85.26602417698106
2001.01272453504,87.04262929638456
2000.16788586156,88.92684594402074
1999.32290597096,91.24239371501037
1998.47778483316,94.32799210038363
1997.63252241808,98.21325997243949
1996.78711869565,102.44912182890656
1995.94157363577,106.22771116625132
1995.09588720832,108.71578577322313
1994.25005938321,109.36837027955241
1993.40409013031,108.00498644715783
1992.55797941948,104.6340183782533
1991.71172722059,99.22971031672219
1990.86533350349,91.69500033055797
1990.01879823802,82.04801245122235
1989.17212139402,70.67776477491859
1988.3253029413,58.464942364001104
1987.47834284969,46.635998385402004
