Wavelength,AAB_4-ATP^-15M_S1_C1_M1_I3
1547.801284,80.14378461
1548.722727,82.76852891
1549.644012,84.01289731
1550.565139,85.85964934
1551.486108,90.99444573
1552.40692,101.9577962
1553.327573,120.3594433
1554.248069,146.5025487
1555.168408,179.6392088
1556.088588,218.5518076
1557.008612,261.8741292
1557.928477,308.0849022
1558.848185,355.6495425
1559.767736,403.5329874
1560.687129,451.6799235
1561.606365,500.9125298
1562.525443,552.2471579
1563.444364,606.2541134
1564.363128,662.9338761
1565.281734,721.8703294
1566.200184,782.1599276
1567.118476,842.1406225
1568.036611,899.4825759
1568.954588,952.0373389
1569.872409,999.1456114
1570.790073,1042.511625
1571.707579,1085.850784
1572.624929,1133.444463
1573.542121,1188.607479
1574.459157,1252.903407
1575.376036,1326.20324
1576.292758,1407.38207
1577.209323,1495.423768
1578.125731,1590.393453
1579.041983,1693.500098
1579.958078,1805.979536
1580.874016,1927.539319
1581.789798,2055.464218
1582.705423,2184.717137
1583.620891,2308.621688
1584.536203,2419.798309
1585.451358,2511.183706
1586.366357,2576.728828
1587.2812,2611.467685
1588.195886,2611.30937
1589.110415,2573.228546
1590.024789,2495.976347
1590.939006,2380.714529
1591.853067,2230.993218
1592.766971,2052.197047
1593.68072,1851.035385
1594.594312,1635.187291
1595.507748,1412.664137
1596.421028,1190.878401
1597.334152,976.0923397
1598.24712,773.6522757
1599.159932,588.5750779
1600.072588,425.6419754
1600.985088,288.601855
1601.897432,179.0515602
1602.809621,96.03275461
1603.721653,36.66295002
1604.63353,-2.874060245
1605.545251,-26.64311643
1606.456816,-38.60023417
1607.368226,-42.32169141
1608.27948,-40.75405061
1609.190578,-36.01880998
1610.101521,-29.21866119
1611.012309,-20.30626241
1611.92294,-8.439103044
1612.833417,6.939217733
1613.743738,24.96896564
1614.653903,43.34964449
1615.563913,59.70030751
1616.473768,73.15430503
1617.383468,84.7864379
1618.293012,96.66991789
1619.202401,110.4444243
1620.111635,126.3418546
1621.020714,143.2057337
1621.929637,159.4590269
1622.838406,174.2695888
1623.747019,187.8405119
1624.655478,200.4856782
1625.563781,211.4662295
1626.471929,218.9153282
1627.379923,221.0569399
1628.287762,217.6502575
1629.195446,210.4511341
1630.102975,202.3871658
1631.010349,196.1677317
1631.917568,193.2782468
1632.824633,193.6139581
1633.731543,195.4334514
1634.638299,195.7236894
1635.544899,191.3840614
1636.451346,180.8415509
1637.357637,164.9854541
1638.263775,146.6720449
1639.169757,129.1290884
1640.075586,114.4481135
1640.981259,103.0959079
1641.886779,94.35565624
1642.792144,87.13287822
1643.697355,80.63732203
1644.602412,74.49069646
1645.507314,68.23942522
1646.412062,61.05028204
1647.316656,52.34014991
1648.221096,42.9875862
1649.125382,35.92867727
1650.029513,35.2792868
1650.933491,44.2324301
1651.837315,62.97149192
1652.740985,88.04138004
1653.6445,113.7733573
1654.547862,134.9309133
1655.45107,148.8892132
1656.354124,156.1174425
1657.257025,158.9776242
1658.159771,159.8527379
1659.062364,159.8506483
1659.964804,158.6936642
1660.867089,155.5191945
1661.769221,149.7997168
1662.671199,141.5935748
1663.573024,131.0263884
1664.474695,117.7833011
1665.376213,101.293932
1666.277577,81.45408125
1667.178788,59.37048404
1668.079846,37.68225027
1668.98075,20.12892873
1669.881501,10.43324542
1670.782098,10.96738109
1671.682543,21.6925559
1672.582834,39.7922654
1673.482972,60.36197932
1674.382956,78.14490123
1675.282788,89.61775478
1676.182466,94.23235073
1677.081992,94.01142272
1677.981364,91.97615843
1678.880584,90.7009223
1679.77965,91.68561529
1680.678564,95.32424816
1681.577325,101.1205513
1682.475932,108.0399504
1683.374387,114.9184241
1684.27269,120.7131492
1685.170839,124.4544439
1686.068836,125.1721959
1686.96668,122.2549284
1687.864372,116.1882648
1688.761911,108.9600287
1689.659297,103.4389399
1690.55653,101.9387976
1691.453612,105.0693105
1692.35054,111.6508209
1693.247317,119.3905464
1694.143941,125.7093559
1695.040412,128.5796838
1695.936731,127.3230396
1696.832898,122.9678296
1697.728913,117.8277199
1698.624775,114.5249719
1699.520485,115.0362144
1700.416043,120.1151252
1701.311449,129.136165
1702.206702,140.3863239
1703.101804,151.7043449
1703.996753,161.0790662
1704.891551,166.950235
1705.786196,168.2955001
1706.68069,164.6234245
1707.575032,155.9868091
1708.469221,143.1323869
1709.363259,127.5548936
1710.257145,111.0376253
1711.15088,94.87816831
1712.044462,79.65617369
1712.937893,65.85337927
1713.831172,54.45481802
1714.7243,46.68753934
1715.617276,43.341092
1716.5101,44.58787816
1717.402773,50.26146772
1718.295294,59.95713567
1719.187664,72.85972887
1720.079882,87.668501
1720.971949,102.780409
1721.863865,116.6361241
1722.755629,128.1419592
1723.647242,137.0265579
1724.538704,143.7987355
1725.430014,149.1308841
1726.321173,153.0973495
1727.212181,154.8782288
1728.103038,152.9871794
1728.993744,145.8317337
1729.884298,132.6121496
1730.774702,114.1952539
1731.664954,93.15821022
1732.555056,72.85253685
1733.445006,56.20771918
1734.334806,44.87773295
1735.224455,38.93952141
1736.113953,37.36927435
1737.0033,39.21555585
1737.892496,44.52499441
1738.781542,53.99426826
1739.670437,67.62394449
1740.559181,83.77505408
1741.447774,99.59396565
1742.336217,112.4435868
1743.22451,121.1677837
1744.112651,126.2628421
1745.000643,128.9722629
1745.888483,130.119638
1746.776174,129.5265359
1747.663713,126.3483643
1748.551103,120.0194216
1749.438342,110.9886451
1750.325431,100.6048715
1751.212369,90.39614472
1752.099157,81.5692381
1752.985795,75.0869855
1753.872283,71.78324002
1754.758621,71.96910486
1755.644808,74.97094566
1756.530846,79.40179705
1757.416733,84.04586488
1758.30247,88.43299014
1759.188058,92.55766859
1760.073495,96.19440343
1760.958782,98.70503287
1761.84392,99.61388491
1762.728907,99.26322721
1763.613745,98.72580656
1764.498433,98.90162444
1765.382971,99.56444646
1766.26736,99.34803653
1767.151599,96.82127353
1768.035688,91.66540169
1768.919627,85.00677361
1769.803417,78.83135946
1770.687057,74.89031091
1771.570548,73.76629825
1772.453889,74.94310121
1773.337081,77.95143146
1774.220123,83.2652174
1775.103016,91.66531718
1775.98576,102.7991419
1776.868354,114.8517645
1777.750799,125.7724412
1778.633094,134.6540643
1779.515241,142.0283816
1780.397238,149.147189
1781.279086,157.0809709
1782.160784,166.2674035
1783.042334,176.4286889
1783.923735,186.4714494
1784.804986,194.452577
1785.686089,197.9678385
1786.567042,194.9585157
1787.447847,184.6124097
1788.328502,167.903572
1789.209009,147.365854
1790.089367,126.1493635
1790.969576,106.871821
1791.849636,90.8606681
1792.729547,78.21067181
1793.60931,68.59074489
1794.488924,62.07769253
1795.36839,59.23651997
1796.247706,60.43002772
1797.126874,65.13089658
1798.005894,71.96369478
1798.884765,79.38826556
1799.763488,86.32664119
1800.642062,92.26727398
1801.520487,96.96455901
1802.398764,100.0893337
1803.276893,101.0281097
1804.154874,98.88104671
1805.032706,92.74152927
1805.91039,82.25507387
1806.787925,68.14351862
1807.665313,52.32534802
1808.542552,37.54857662
1809.419643,26.63099279
1810.296586,21.43720034
1811.173381,21.95820736
1812.050028,26.18780673
1812.926527,31.20395111
1813.802877,34.83612905
1814.67908,36.61945577
1815.555135,37.39731894
1816.431042,38.25570734
1817.306801,39.90174388
1818.182413,42.84711485
1819.057876,47.83757382
1819.933192,55.6824936
1820.80836,66.33269667
1821.68338,78.14775135
1822.558253,88.31194059
1823.432978,94.22815237
1824.307556,94.89362713
1825.181985,91.37692828
1826.056268,86.12976029
1826.930403,81.66948239
1827.80439,79.57728056
1828.67823,80.28458306
1829.551922,83.38795931
1830.425467,88.1285304
1831.298865,93.76494673
1832.172115,99.57135308
1833.045219,104.6716968
1833.918175,108.2603194
1834.790983,110.1077293
1835.663645,110.7457097
1836.536159,111.2613819
1837.408526,113.0293438
1838.280746,117.336596
1839.152819,124.7100447
1840.024745,134.2518022
1840.896524,143.5851178
1841.768156,149.7328706
1842.639641,150.6457591
1843.510979,146.4506483
1844.382171,139.4264935
1845.253215,132.6020778
1846.124113,127.9534977
1846.994864,125.4169854
1847.865468,123.2660749
1848.735925,119.4645794
1849.606236,113.03255
1850.4764,104.5936465
1851.346418,95.91358461
1852.216289,88.69469897
1853.086013,83.30332669
1853.955591,78.57418013
1854.825022,73.11481544
1855.694307,66.77793298
1856.563445,60.74072569
1857.432437,56.32936196
1858.301283,53.88969882
1859.169982,52.57274286
1860.038535,50.97993012
1860.906942,48.12954417
1861.775203,44.11082181
1862.643317,39.98168167
1863.511285,37.04653188
1864.379107,36.10712121
1865.246783,37.08427199
1866.114313,39.06174373
1866.981696,40.69493916
1867.848934,40.76314707
1868.716026,38.53108852
1869.582972,33.8323694
1870.449771,27.04087736
1871.316425,19.02237233
1872.182934,10.99921121
1873.049296,4.243676481
1873.915512,-0.311235537
1874.781583,-2.259258838
1875.647508,-1.606156878
1876.513287,1.360686377
1877.378921,6.083684492
1878.244409,11.89465997
1879.109751,18.3987074
1879.974948,25.68639086
1880.839999,34.05097881
1881.704905,43.41987247
1882.569665,52.96849454
1883.43428,61.22813036
1884.298749,66.7884824
1885.163073,69.30787734
1886.027252,70.03628139
1886.891285,71.2125103
1887.755173,74.62515853
1888.618916,80.37484713
1889.482513,86.74298035
1890.345965,91.26922441
1891.209273,92.27635209
1892.072434,89.74812864
1892.935451,85.02224696
1893.798323,79.73777414
1894.66105,74.95882038
1895.523632,71.07312704
1896.386068,68.27051052
1897.24836,66.89724442
1898.110507,67.29862267
1898.972509,69.4096429
1899.834366,72.55099094
1900.696078,75.59951661
1901.557646,77.32337067
1902.419068,76.61079508
1903.280346,72.69440294
1904.14148,65.68632238
1905.002468,57.22425256
1905.863312,50.34941689
1906.724012,48.09547041
1907.584566,51.53281401
1908.444977,58.72717182
1909.305242,65.57379914
1910.165364,68.19478276
1911.02534,65.26384247
1911.885173,58.47249619
1912.744861,50.9433559
1913.604404,45.14739436
1914.463803,41.88771239
1915.323058,40.6205769
1916.182169,40.38604244
1917.041136,40.51433833
1917.899958,40.72018216
1918.758636,40.78097735
1919.61717,40.33254966
1920.47556,39.14242721
1921.333805,37.5819967
1922.191907,36.67750285
1923.049865,37.65424664
1923.907678,41.48741613
1924.765348,48.72977106
1925.622874,59.35760511
1926.480256,72.42030825
1927.337494,85.80255844
1928.194588,96.65991978
1929.051538,102.715152
1929.908345,103.8527404
1930.765008,102.7243658
1931.621527,103.3449831
1932.477902,108.3755298
1933.334134,117.2088633
1934.190222,126.3543364
1935.046167,131.7065652
1935.901968,130.9918337
1936.757625,124.8764913
1937.613139,116.3424956
1938.46851,108.9833176
1939.323737,105.3801589
1940.178821,106.4647458
1941.033761,111.8449866
1941.888558,120.3505643
1942.743212,130.3497034
1943.597722,139.9933366
1944.452089,147.5077322
1945.306313,151.4209985
1946.160394,150.7387354
1947.014331,145.1414247
1947.868126,135.1338705
1948.721777,122.0977833
1949.575285,108.2522001
1950.428651,96.27787068
1951.281873,88.31999998
1952.134952,84.84593296
1952.987888,84.39531265
1953.840682,84.52837314
1954.693332,83.23885941
1955.54584,79.89674326
1956.398205,75.26024491
1957.250427,70.84972122
1958.102506,68.36621024
1958.954443,69.36444489
1959.806236,74.81694171
1960.657888,84.449679
1961.509396,96.38111143
1962.360762,107.6211699
1963.211985,115.2296437
1964.063066,117.4148009
1964.914005,114.1538305
1965.7648,107.265565
1966.615454,99.85547626
1967.465965,95.17441617
1968.316333,95.29013954
1969.166559,100.2195557
1970.016643,108.0853031
1970.866584,116.2720063
1971.716384,122.7813674
1972.566041,126.8282693
1973.415555,128.4536601
1974.264928,127.8117966
1975.114158,124.9293802
1975.963247,119.9996424
1976.812193,113.70344
1977.660997,107.2966911
1978.509659,102.4104315
1979.358179,100.2795992
1980.206557,100.5510555
1981.054794,100.851832
1981.902888,98.05251174
1982.75084,90.38905741
1983.598651,78.6911672
1984.44632,66.02926982
1985.293847,56.29321408
1986.141232,52.42707487
1986.988475,55.08661466
1987.835577,62.3619402
1988.682537,70.58443957
1989.529356,75.82905057
1990.376032,75.64044205
1991.222568,70.18693657
1992.068961,62.01716421
1992.915214,54.49961326
1993.761324,50.16809212
1994.607294,50.1095724
1995.453121,54.27653453
1996.298808,61.86048035
1997.144353,71.43360273
1997.989757,81.18337249
1998.835019,89.27510056
1999.68014,94.11063264
2000.52512,94.69821529
2001.369959,91.30241883
2002.214656,85.6784649
2003.059213,80.23332106
2003.903628,76.71937011
2004.747902,75.48664957
2005.592035,75.47762095
2006.436027,74.72712628
2007.279878,71.29060248
2008.123588,64.29351597
2008.967157,54.46280964
2009.810585,43.73479486
2010.653872,34.21735071
2011.497019,27.29681572
2012.340024,23.52468621
2013.182889,23.21920736
2014.025613,27.12328566
2014.868196,36.32808444
2015.710639,51.32437767
2016.552941,71.12204273
2017.395102,93.43558251
2018.237123,115.6586981
2019.079003,135.5809042
2019.920742,151.5581114
2020.762341,162.6576699
2021.6038,168.8681634
2022.445118,170.9526621
2023.286295,170.0753854
2024.127332,167.7285553
2024.968229,165.6686431
2025.808986,164.9820151
2026.649602,164.3840435
2027.490078,159.3520648
2028.330413,143.8677734
2029.170608,114.810854
2030.010664,76.4702372
2030.850578,41.352721
2031.690353,25.3039206
2032.529988,39.50853359
2033.369483,85.16326692
2034.208837,154.3169438
2035.048052,234.8670174
2035.887126,315.4538738
2036.726061,388.0583365
2037.564855,448.3034146
2038.40351,494.1719228
2039.242025,524.4364305
2040.0804,538.3303503
2040.918635,536.6247324
2041.756731,522.4129148
2042.594686,500.1139514
2043.432502,473.3323443
2044.270179,443.3098661
2045.107715,408.6697015
2045.945112,366.0915447
2046.78237,311.8526358
2047.619487,244.4920055
2048.456466,167.8582465
2049.293304,92.33076821
2050.130004,32.01573512
2050.966563,-1.798620953
2051.802984,-7.040284725
2052.639265,7.983530779
2053.475406,30.02930811
2054.311408,48.60226028
2055.147271,59.99977708
2055.982995,65.94930049
2056.818579,69.62116591
2057.654024,72.57155874
2058.48933,74.14078036
2059.324497,72.75756156
2060.159525,67.76644348
2060.994413,60.49673678
2061.829163,53.8616777
2062.663773,50.81125125
2063.498245,52.89278796
2064.332577,60.02706767
2065.166771,71.40843429
2066.000825,86.41886192
2066.834741,104.600226
2067.668518,124.8534694
2068.502155,144.9455566
2069.335655,162.1513131
2070.169015,174.7490943
2071.002237,183.2022887
2071.835319,189.9476562
2072.668264,197.7986925
2073.501069,208.1146233
2074.333736,219.9508189
2075.166264,230.489507
2075.998654,236.3326467
2076.830905,235.0362606
2077.663018,226.1267834
2078.494992,211.0003132
2079.326827,191.9700008
2080.158525,171.3777026
2080.990084,151.2138423
2081.821504,132.9189881
2082.652786,117.1100681
2083.48393,103.5605766
2084.314935,91.80914431
2085.145803,81.98350082
2085.976532,74.88850337
2086.807123,71.203388
2087.637575,70.82941869
2088.46789,73.21556951
2089.298066,78.12361557
2090.128105,85.74777602
2090.958005,95.99178145
2091.787767,107.6301852
2092.617392,118.1135644
2093.446878,124.3426377
2094.276226,124.1697347
2095.105437,117.7817109
2095.934509,107.9019566
2096.763444,98.39898699
2097.592241,92.2053243
2098.4209,90.17486804
2099.249422,91.58479506
2100.077805,95.32149391
2100.906051,100.4308191
2101.73416,105.9188763
2102.56213,110.6077649
2103.389963,113.4530502
2104.217659,113.9765398
2105.045217,112.3865722
2105.872637,109.4381125
2106.69992,106.3761654
2107.527065,104.8810019
2108.354073,106.4845191
2109.180944,111.3757463
2110.007677,117.5069891
2110.834273,121.0895332
2111.660731,118.5082046
2112.487052,108.4971644
2113.313236,93.14090398
2114.139283,76.95806784
2114.965192,64.58600564
2115.790964,58.55597933
2116.6166,58.53822068
2117.442098,62.37448814
2118.267458,67.95399193
2119.092682,74.44995047
2119.917769,82.19715631
2120.742719,91.76277848
2121.567532,103.1873758
2122.392208,115.8192279
2123.216746,128.5566202
2124.041149,140.2564941
2124.865414,150.2555389
2125.689542,158.7864438
2126.513534,166.7759326
2127.337388,174.8298766
2128.161106,182.0964049
2128.984688,186.0385736
2129.808132,183.558008
2130.63144,172.9035024
2131.454611,155.1417173
2132.277646,134.0207088
2133.100544,114.0608667
2133.923306,98.24066417
2134.745931,87.11279013
2135.568419,79.7322419
2136.390772,75.14708192
2137.212987,73.23261823
2138.035066,74.6229562
2138.857009,80.11499216
2139.678816,90.13066068
2140.500486,104.6310063
2141.32202,123.2447237
2142.143418,145.0883042
2142.964679,168.3424167
2143.785804,190.2238474
2144.606793,207.607414
2145.427646,217.8553314
2146.248363,219.4703926
2147.068944,212.5944376
2147.889388,199.1815516
2148.709697,182.3312735
2149.529869,164.8995378
2150.349906,148.4266192
2151.169807,133.1708886
2151.989571,118.9369607
2152.8092,105.9336115
2153.628693,95.14349436
2154.44805,87.95340307
2155.267272,85.22647569
2156.086357,86.62090652
2156.905307,90.83041727
2157.724121,96.42797322
2158.5428,102.5261287
2159.361342,108.9574573
2160.17975,116.0363562
2160.998021,123.9420217
2161.816157,132.0522906
2162.634157,138.8351435
2163.452022,142.4365321
2164.269752,141.474095
2165.087345,135.6041535
2165.904804,125.7519366
2166.722127,113.8630678
2167.539315,102.0394937
2168.356367,91.432748
2169.173284,81.77946673
2169.990066,72.10431271
2170.806712,61.98443346
2171.623223,52.20337657
2172.439599,44.26947952
2173.25584,39.3045555
2174.071946,37.2509658
2174.887916,36.96559647
2175.703752,36.96750341
2176.519452,36.14676154
2177.335017,34.03833332
2178.150448,30.83685088
2178.965743,27.44204355
2179.780903,25.37368353
2180.595929,26.22883372
2181.410819,30.83865964
2182.225575,38.67440205
2183.040196,47.88154831
2183.854682,56.05392508
2184.669033,61.51797719
2185.483249,64.26426497
2186.297331,65.62444191
2187.111278,66.93592588
2187.925091,68.47015202
2188.738768,69.52129633
2189.552311,69.3975579
2190.36572,68.37360948
2191.178994,67.8275546
2191.992133,69.40681336
2192.805138,73.75989251
2193.618009,79.80055241
2194.430744,85.21374436
2195.243346,87.93479892
2196.055813,87.46846872
2196.868146,85.0525892
2197.680344,82.68636599
2198.492409,81.91417975
2199.304338,83.10941155
2200.116134,85.39141613
2200.927795,87.10221905
2201.739323,86.70601313
2202.550716,83.65549009
2203.361975,78.70656669
2204.173099,73.46315993
2204.98409,69.29122005
2205.794947,66.29113517
2206.605669,63.30239492
2207.416258,59.07566812
2208.226712,53.52720664
2209.037033,48.04272982
2209.84722,44.88901086
2210.657273,46.27052232
2211.467192,53.30051216
2212.276977,65.21258101
2213.086628,79.44070961
2213.896146,92.80278224
2214.70553,103.0210183
2215.51478,109.430897
2216.323896,112.5643378
2217.132879,113.346795
2217.941728,112.6731824
2218.750443,111.3249529
2219.559025,109.8715319
2220.367474,108.5633446
2221.175789,107.306579
2221.98397,105.6246528
2222.792018,102.6809678
2223.599932,97.63136777
2224.407713,90.33756294
2225.215361,82.04645961
2226.022875,75.35307097
2226.830256,72.94215364
2227.637504,75.55808468
2228.444618,80.75609299
2229.251599,83.88439834
2230.058447,81.31742207
2230.865161,74.29143526
2231.671743,70.42557982
2232.478191,80.48671807
2233.284506,111.8022495
2234.090689,163.7360908
2234.896738,228.9498673
2235.702654,298.3446088
2236.508437,365.0430578
2237.314087,425.279389
2238.119604,477.2156876
2238.924988,519.6519296
2239.73024,551.6072611
2240.535358,572.3887791
2241.340344,581.5509201
2242.145197,578.8426382
2242.949917,564.422776
2243.754504,539.1336261
2244.558958,504.3885194
2245.36328,461.5060964
2246.167469,410.8863558
2246.971526,352.0478183
2247.77545,285.3711314
2248.579241,214.9158455
2249.3829,150.1157894
2250.186426,104.029376
2250.98982,87.56356748
2251.793081,102.5148325
2252.59621,88.35953908
2253.399207,80.72843027
2254.202071,79.62150601
2255.004802,85.03876631
2255.807401,96.98021116
2256.609868,115.4458406
2257.412203,140.4356545
2258.214406,171.9496531
2259.016476,209.9878361
2259.818414,254.5502038
2260.62022,305.636756
2261.421893,363.2474927
