Wavelength,Al_4-ATP-10^-2M_C1_M2_I3
1550.207905,153.4038439
1551.128874,171.0548449
1552.049685,202.3484227
1552.970339,238.0320287
1553.890835,260.6534349
1554.811173,282.3174183
1555.731354,298.1786166
1556.651377,316.2099685
1557.571243,361.4433424
1558.490951,375.2280805
1559.410502,376.5460065
1560.329895,352.8550238
1561.249131,346.0976016
1562.168209,343.9851522
1563.08713,322.5924203
1564.005894,284.3838313
1564.9245,261.0535947
1565.842949,208.8497887
1566.761241,170.6729846
1567.679376,146.858743
1568.597354,115.3995126
1569.515175,96.55229074
1570.432838,43.13787147
1571.350345,44.6637108
1572.267694,64.75719217
1573.184887,100.8330981
1574.101923,149.9309588
1575.018802,205.8740869
1575.935524,256.1893615
1576.852089,309.2517978
1577.768497,345.7523107
1578.684749,361.2857821
1579.600844,406.2956811
1580.516782,410.8627919
1581.432563,411.311332
1582.348188,388.5835729
1583.263657,370.7392087
1584.178969,353.8550036
1585.094124,309.6178042
1586.009123,248.3069866
1586.923965,220.5949537
1587.838651,188.4990639
1588.753181,155.2345123
1589.667554,149.0551632
1590.581772,161.4438278
1591.495832,231.7499474
1592.409737,368.0262552
1593.323485,529.5710728
1594.237078,661.4533523
1595.150514,818.239615
1596.063794,995.5021091
1596.976918,1150.605174
1597.889886,1279.742882
1598.802698,1384.138663
1599.715354,1437.685956
1600.627854,1465.954214
1601.540198,1471.281246
1602.452386,1418.411728
1603.364419,1341.524317
1604.276296,1217.100622
1605.188017,1086.637438
1606.099582,960.4266636
1607.010992,791.2817242
1607.922246,627.6569267
1608.833344,485.5367111
1609.744287,322.8876157
1610.655074,180.9673536
1611.565706,81.55898976
1612.476183,16.428136
1613.386504,-5.891988516
1614.296669,-1.63361466
1615.206679,-25.98520695
1616.116534,-65.31629095
1617.026234,-43.62174936
1617.935778,-31.0384524
1618.845167,-16.19885919
1619.754401,-8.447988914
1620.66348,12.51197552
1621.572403,31.11106582
1622.481172,17.00262184
1623.389785,10.67173659
1624.298243,38.65850383
1625.206547,48.13667045
1626.114695,52.24941521
1627.022689,57.30267196
1627.930528,81.30926405
1628.838211,92.65008048
1629.74574,83.62835409
1630.653115,92.943375
1631.560334,92.59128205
1632.467399,96.51519648
1633.374309,105.6924346
1634.281064,130.9422066
1635.187665,104.0732921
1636.094111,107.2146415
1637.000403,101.8339726
1637.90654,86.79107338
1638.812523,104.5057223
1639.718351,101.7467362
1640.624025,100.6713578
1641.529545,96.4825142
1642.43491,101.3311497
1643.340121,94.31788969
1644.245177,63.12138155
1645.15008,61.92626448
1646.054828,62.66862889
1646.959422,47.21095561
1647.863862,40.41898694
1648.768148,37.80243068
1649.672279,57.43779017
1650.576257,74.58497674
1651.480081,97.72219668
1652.38375,182.4061135
1653.287266,229.9581295
1654.190628,256.1307189
1655.093836,292.8744634
1655.99689,305.6449459
1656.899791,319.7069968
1657.802537,370.6600662
1658.70513,421.6459586
1659.607569,438.3364791
1660.509855,478.4753502
1661.411987,474.6697915
1662.313965,468.2895536
1663.21579,486.761422
1664.117461,479.4395097
1665.018979,444.250755
1665.920343,420.0848526
1666.821554,369.5035031
1667.722612,341.3138871
1668.623516,308.642823
1669.524267,289.9763198
1670.424864,287.5024202
1671.325308,287.4223102
1672.2256,306.6173274
1673.125737,307.4041731
1674.025722,330.8331472
1674.925554,280.7654175
1675.825232,252.4762806
1676.724758,235.6673371
1677.62413,205.9156466
1678.52335,190.2165913
1679.422416,163.1245391
1680.32133,160.2076358
1681.22009,158.2639154
1682.118698,180.2777177
1683.017153,177.8412631
1683.915456,180.6370161
1684.813605,202.4399891
1685.711602,208.430225
1686.609446,199.8627311
1687.507137,202.7498627
1688.404676,184.8656057
1689.302063,177.9660723
1690.199296,187.7802128
1691.096378,209.9584593
1691.993306,206.1552609
1692.890083,197.0664653
1693.786706,209.4657015
1694.683178,197.709104
1695.579497,192.2185166
1696.475664,165.6605053
1697.371678,147.925609
1698.267541,106.8153893
1699.163251,85.57704801
1700.058809,85.09158285
1700.954214,94.76616756
1701.849468,126.5849352
1702.74457,127.169812
1703.639519,121.8580112
1704.534317,139.7027509
1705.428962,141.9518968
1706.323456,171.6811135
1707.217797,182.6451193
1708.111987,169.1358789
1709.006025,141.1160202
1709.899911,127.1078143
1710.793645,120.5002004
1711.687228,134.772148
1712.580659,128.5490749
1713.473938,84.49286518
1714.367066,79.0168368
1715.260042,82.20095138
1716.152866,68.7874583
1717.045539,65.58684202
1717.93806,86.49722311
1718.83043,91.58675635
1719.722648,103.2501357
1720.614715,119.3977425
1721.506631,126.874103
1722.398395,136.6821048
1723.290008,155.7268042
1724.181469,149.7592946
1725.07278,158.2617022
1725.963939,194.3846303
1726.854947,187.5362932
1727.745804,183.8474165
1728.636509,176.9088373
1729.527064,154.7335496
1730.417468,159.001069
1731.30772,152.3738183
1732.197822,144.5475234
1733.087772,115.7487477
1733.977572,83.35090146
1734.867221,63.16753403
1735.756719,71.39346975
1736.646066,68.79848725
1737.535262,72.00194565
1738.424308,66.16778957
1739.313203,64.94071162
1740.201947,74.96572348
1741.09054,88.74793466
1741.978983,80.58991962
1742.867275,67.89761748
1743.755417,70.13231327
1744.643408,66.19409198
1745.531249,45.22774155
1746.418939,29.85805139
1747.306479,58.3384041
1748.193869,44.82896276
1749.081108,44.71088855
1749.968197,22.42868226
1750.855135,17.99340125
1751.741923,36.57517657
1752.628561,18.75575485
1753.515049,24.53011298
1754.401387,34.04454002
1755.287574,47.27150267
1756.173611,46.62532208
1757.059499,42.95650349
1757.945236,49.32974511
1758.830823,57.10473875
1759.716261,59.46428973
1760.601548,77.31339313
1761.486686,86.76498149
1762.371673,66.33326939
1763.256511,41.22232944
1764.141199,27.73236408
1765.025737,55.62878763
1765.910126,69.17809461
1766.794364,57.84899351
1767.678454,58.78894746
1768.562393,46.51600487
1769.446183,24.82112796
1770.329823,18.61534278
1771.213314,17.77592488
1772.096655,51.87046761
1772.979847,36.00148188
1773.862889,8.145537217
1774.745782,13.13973833
1775.628526,30.69231726
1776.51112,40.16493758
1777.393565,49.53120082
1778.27586,69.99984111
1779.158006,72.05647439
1780.040004,70.42406219
1780.921851,90.15766866
1781.80355,107.8250513
1782.6851,92.70338295
1783.5665,120.9533077
1784.447752,136.675639
1785.328854,143.1145038
1786.209808,145.8184055
1787.090612,141.0850794
1787.971268,134.6467258
1788.851775,132.0714621
1789.732133,120.2150528
1790.612342,110.4035171
1791.492402,105.3785953
1792.372313,89.66142042
1793.252076,81.90884983
1794.13169,54.920097
1795.011155,60.85045238
1795.890472,67.59166205
1796.76964,67.94847026
1797.64866,73.42394801
1798.527531,78.75495282
1799.406253,75.56528122
1800.284827,82.06932918
1801.163253,91.95244449
1802.04153,95.12787023
1802.919659,77.27836026
1803.797639,68.4790008
1804.675472,78.86050981
1805.553156,65.24442202
1806.430691,77.1009288
1807.308079,71.95000892
1808.185318,74.31143434
1809.062409,63.41536213
1809.939352,56.95788918
1810.816147,72.72927237
1811.692794,95.25331383
1812.569292,128.5739797
1813.445643,145.7241272
1814.321846,152.9964256
1815.197901,154.9023747
1816.073808,160.0316688
1816.949567,152.2541145
1817.825179,160.4002404
1818.700642,162.379489
1819.575958,165.933173
1820.451126,175.1403871
1821.326146,165.6317616
1822.201019,154.0931862
1823.075744,127.9138874
1823.950321,119.1316803
1824.824751,109.4204171
1825.699034,75.07173547
1826.573168,57.92711521
1827.447156,52.72898662
1828.320996,20.98422576
1829.194688,14.84192421
1830.068233,27.53499612
1830.941631,27.63884216
1831.814881,56.61540653
1832.687984,67.70327835
1833.56094,65.87103295
1834.433749,70.88824524
1835.30641,72.02554945
1836.178925,76.0239435
1837.051292,71.06879879
1837.923512,64.97687408
1838.795585,50.57611322
1839.667511,54.08524036
1840.53929,67.37854711
1841.410922,72.42427982
1842.282407,66.0373153
1843.153745,77.35942601
1844.024937,50.16772596
1844.895981,31.00332341
1845.766879,29.7200558
1846.63763,21.28923868
1847.508234,42.47408622
1848.378691,53.34070472
1849.249002,49.97707333
1850.119166,47.41815804
1850.989183,42.89416204
1851.859054,31.80716764
1852.728779,86.63366101
1853.598357,97.38897836
1854.467788,101.6873059
1855.337073,113.2095386
1856.206211,101.666711
1857.075203,99.35609526
1857.944049,112.5086731
1858.812748,105.0326842
1859.681301,110.0535322
1860.549708,148.6163496
1861.417968,151.8447149
1862.286083,167.4259077
1863.154051,171.3478347
1864.021873,188.215686
1864.889549,172.9630891
1865.757078,193.8631924
1866.624462,213.2975949
1867.4917,185.8745109
1868.358792,173.4483274
1869.225737,158.227175
1870.092537,164.4331906
1870.959191,147.3421192
1871.825699,145.7790197
1872.692062,135.4737859
1873.558278,146.084945
1874.424349,122.5037461
1875.290274,104.0497354
1876.156053,106.2394874
1877.021687,96.29842581
1877.887175,92.2571379
1878.752517,74.87741553
1879.617714,56.21472595
1880.482765,70.08779377
1881.347671,75.77949512
1882.212431,72.38896996
1883.077046,74.8460197
1883.941515,55.71359596
1884.805839,50.38769257
1885.670018,7.294612949
1886.534051,0.318908632
1887.397939,-1.303734573
1888.261682,1.692070984
1889.125279,26.19941382
1889.988731,40.32796155
1890.852038,29.9060874
1891.7152,31.21096163
1892.578217,45.2406026
1893.441089,54.40959766
1894.303816,83.1700991
1895.166397,87.80581724
1896.028834,84.61676827
1896.891126,80.99255943
1897.753273,79.18475981
1898.615275,106.5503137
1899.477132,128.5629513
1900.338844,140.4915575
1901.200412,152.6793202
1902.061834,140.7871242
1902.923112,144.7841357
1903.784246,128.9048612
1904.645234,105.7665261
1905.506078,103.8344381
1906.366777,95.15895361
1907.227332,120.731807
1908.087742,127.1478966
1908.948008,136.2269186
1909.808129,135.6791028
1910.668106,112.0279774
1911.527939,99.06131531
1912.387626,109.5670276
1913.24717,100.9720846
1914.106569,80.98272085
1914.965824,59.22257461
1915.824935,33.95975357
1916.683901,28.84262443
1917.542724,31.87462641
1918.401402,48.46019249
1919.259936,56.66625993
1920.118325,33.43669042
1920.976571,-10.22045048
1921.834673,2.581104477
1922.69263,3.540640757
1923.550444,12.68223432
1924.408114,15.60488957
1925.26564,10.78892628
1926.123021,23.51958283
1926.980259,21.13354186
1927.837354,34.54069329
1928.694304,50.75221928
1929.551111,63.41488675
1930.407773,59.42636986
1931.264293,56.07840096
1932.120668,36.82104455
1932.9769,54.13516092
1933.832988,53.5756454
1934.688933,50.47924436
1935.544734,47.32398265
1936.400391,45.07455792
1937.255905,44.71772481
1938.111276,29.88460181
1938.966503,34.28148628
1939.821587,27.33453058
1940.676527,21.76000534
1941.531324,17.16177496
1942.385978,57.70333576
1943.240488,51.30944574
1944.094855,44.25556884
1944.949079,41.06053305
1945.80316,41.17938656
1946.657097,52.82931984
1947.510892,57.39542048
1948.364543,55.41787514
1949.218051,50.61171227
1950.071416,11.59041496
1950.924639,3.023160316
1951.777718,14.35201634
1952.630654,3.593678109
1953.483448,40.57280412
1954.336098,38.76874757
1955.188606,36.76359477
1956.040971,35.43023139
1956.893193,35.23731819
1957.745272,38.06320991
1958.597208,40.38693504
1959.449002,51.82766095
1960.300653,41.97568868
1961.152162,56.1385334
1962.003528,50.90056723
1962.854751,45.29101565
1963.705832,55.13531452
1964.55677,58.88171509
1965.407566,76.68113583
1966.258219,71.39899088
1967.10873,68.87014966
1967.959099,71.43301911
1968.809325,75.77148071
1969.659409,110.4774072
1970.50935,131.3870151
1971.35915,156.9451805
1972.208806,192.8216518
1973.058321,197.2569813
1973.907694,212.2495739
1974.756924,208.8139756
1975.606013,204.9026509
1976.454959,211.446491
1977.303763,216.4368083
1978.152425,189.426725
1979.000945,164.5546323
1979.849323,151.8785111
1980.697559,152.4074193
1981.545654,145.5466716
1982.393606,112.7153809
1983.241417,109.1617877
1984.089085,92.65470071
1984.936612,66.64582937
1985.783998,54.24959404
1986.631241,35.8336431
1987.478343,40.58014298
1988.325303,52.88254815
1989.172121,55.75213389
1990.018798,69.48719316
1990.865334,50.45469104
1991.711727,27.81031474
1992.557979,35.67634182
1993.40409,31.47436138
1994.250059,23.091387
1995.095887,19.18382452
1995.941574,19.09279521
1996.787119,28.51706515
1997.632522,22.87951094
1998.477785,-5.41534886
1999.322906,9.074070806
2000.167886,24.7139863
2001.012725,27.11004205
2001.857422,-5.323385796
2002.701978,-6.401220081
2003.546394,0.535332317
2004.390668,-16.24788591
2005.234801,2.42926149
2006.078793,9.283305468
2006.922644,32.00351703
2007.766354,37.08309593
2008.609923,20.00883818
2009.453351,15.82766702
2010.296638,40.87426083
2011.139785,52.46309046
2011.98279,69.05310616
2012.825655,88.35136917
2013.668379,86.11186032
2014.510962,76.19923507
2015.353405,84.73805706
2016.195707,114.8134827
2017.037868,132.9414673
2017.879889,137.7418947
2018.721769,138.5088409
2019.563508,156.1732844
2020.405107,153.5872951
2021.246566,124.3705619
2022.087884,104.4966641
2022.929061,116.8882397
2023.770098,135.9888562
2024.610995,127.6264926
2025.451751,127.4031248
2026.292368,117.1281589
2027.132843,131.3497226
2027.973179,147.3803611
2028.813374,136.0156487
2029.653429,153.2314598
2030.493344,172.5866074
2031.333119,151.4786641
2032.172754,141.2742755
2033.012248,137.0590202
2033.851603,131.3187249
2034.690818,141.0241755
2035.529892,166.3058567
2036.368827,172.3758433
2037.207621,160.9002974
2038.046276,156.7776767
2038.884791,158.8424269
2039.723166,152.8745138
2040.561401,120.1414749
2041.399497,80.69396618
2042.237452,83.25467484
2043.075268,79.49716812
2043.912945,66.27369563
2044.750481,38.22749518
2045.587878,34.64941717
2046.425135,45.24999753
2047.262253,53.92770993
2048.099231,70.41191187
2048.93607,42.71926497
2049.772769,45.20349397
2050.609329,46.92646298
2051.445749,35.52009853
2052.28203,48.17569109
2053.118172,59.4589182
2053.954174,70.13274478
2054.790037,65.2671493
2055.625761,65.30906388
2056.461345,58.39357463
2057.29679,62.85471098
2058.132096,71.02004599
2058.967263,67.25195118
2059.802291,51.62072355
2060.637179,33.35280598
2061.471929,7.063533085
2062.306539,-1.609863371
2063.141011,-6.400706325
2063.975343,-8.381822671
2064.809536,15.33886268
2065.643591,18.24297312
2066.477507,23.39465676
2067.311283,10.03085699
2068.144921,33.1569018
2068.97842,36.38851196
2069.811781,64.84664094
2070.645002,74.13827623
2071.478085,70.48879429
2072.311029,76.73938625
2073.143835,82.35228677
2073.976502,81.22553468
2074.80903,78.61267951
2075.64142,85.78074774
2076.473671,80.92442761
2077.305783,69.19701677
2078.137758,49.06307281
2078.969593,25.29416614
2079.801291,1.459676548
2080.632849,-3.391174039
2081.46427,6.720531239
2082.295552,25.11955508
2083.126696,54.00139729
2083.957701,65.11754772
2084.788569,60.78396302
2085.619298,57.26214782
2086.449888,55.10621239
2087.280341,63.42371558
2088.110656,92.81081556
2088.940832,97.42680386
2089.770871,119.4331535
2090.600771,131.324272
2091.430533,124.100197
2092.260157,131.2133848
2093.089644,130.7929942
2093.918992,139.7668163
2094.748203,121.2343674
2095.577275,91.08072677
2096.40621,76.3002697
2097.235007,55.39910852
2098.063666,38.48070679
2098.892187,36.28143495
2099.720571,30.21648087
2100.548817,60.65971561
2101.376925,62.21669562
2102.204896,42.9912953
2103.032729,32.73385363
2103.860424,14.55006148
2104.687982,16.23351658
2105.515403,12.09579436
2106.342686,6.812507545
2107.169831,5.893064844
2107.996839,-13.56386446
2108.823709,-8.538751787
2109.650443,-1.299573652
2110.477038,24.8555612
2111.303497,42.22358544
2112.129818,64.35357217
2112.956002,62.34732206
2113.782049,65.47735095
2114.607958,73.22610247
2115.43373,82.27855365
2116.259365,113.1940957
2117.084863,137.6301819
2117.910224,152.186844
2118.735448,165.9469204
2119.560535,170.1456198
2120.385485,181.5331523
2121.210298,187.1039281
2122.034973,192.5447577
2122.859512,213.7957897
2123.683914,239.7517706
2124.50818,263.1046674
2125.332308,236.5977755
2126.156299,222.9253502
2126.980154,196.3841663
2127.803872,175.6410505
2128.627453,190.8333477
2129.450898,189.3449342
2130.274206,192.0001831
2131.097377,174.5219527
2131.920412,125.5043283
2132.74331,95.30567653
2133.566072,92.60166814
2134.388697,83.13813327
2135.211185,60.41329613
2136.033537,58.87583709
2136.855753,38.79589874
2137.677832,4.930419158
2138.499775,-5.649288512
2139.321582,-10.02188428
2140.143252,3.032877245
2140.964786,18.99946224
2141.786183,39.60040461
2142.607445,76.54064982
2143.42857,88.67125518
2144.249559,80.26124433
2145.070412,62.93932346
2145.891129,63.78607085
2146.71171,82.78143363
2147.532154,71.81145925
2148.352463,75.69856237
2149.172635,73.68066382
2149.992672,55.36067352
2150.812573,55.21019604
2151.632337,44.24431005
2152.451966,47.25974365
2153.271459,34.26076827
2154.090816,23.52314583
2154.910038,23.79759332
2155.729123,9.999350719
2156.548073,-11.78862416
2157.366887,-15.70878918
2158.185566,3.050902729
2159.004108,17.83260541
2159.822515,14.74167816
2160.640787,13.09821335
2161.458923,20.72708549
2162.276923,11.52029917
2163.094788,-4.52854692
2163.912517,-6.615740012
2164.730111,7.973142363
2165.54757,9.694033837
2166.364893,7.268601931
2167.18208,-15.46982587
2167.999133,-16.35226243
2168.81605,0.552620052
2169.632831,-0.287425153
2170.449478,8.478374312
2171.265989,11.49679758
2172.082365,8.887853961
2172.898606,-4.467728034
2173.714712,3.693478211
2174.530682,-8.782391104
2175.346517,8.813045841
2176.162218,23.69825056
2176.977783,34.40541267
2177.793213,57.28342116
2178.608509,53.79148935
2179.423669,34.57694398
2180.238695,40.96828907
2181.053585,76.37188361
2181.868341,79.70146128
2182.682962,99.79419736
2183.497448,129.3970022
2184.311799,140.3972501
2185.126015,117.7850173
2185.940097,111.6278166
2186.754044,129.592304
2187.567856,152.7551607
2188.381534,169.4431596
2189.195077,174.3647916
2190.008486,156.3106284
2190.82176,153.7303683
2191.634899,125.8243499
2192.447904,122.4781772
2193.260774,142.5109584
2194.07351,137.1085917
2194.886112,150.1029252
2195.698579,129.6079936
2196.510912,110.6379849
2197.32311,98.48226463
2198.135174,108.3877679
2198.947104,96.87870855
2199.7589,122.9077628
2200.570561,147.7735933
2201.382088,127.0264103
2202.193481,132.4921746
2203.00474,117.8309645
2203.815865,102.2255017
2204.626856,96.12751226
2205.437712,101.583239
2206.248435,141.8988467
2207.059024,132.7870697
2207.869478,101.9524232
2208.679799,94.80511666
2209.489986,70.89483052
2210.300039,89.34405764
2211.109958,94.43917602
2211.919743,127.204723
2212.729394,131.3392061
2213.538912,116.1702403
2214.348295,111.8205776
2215.157546,97.39800967
2215.966662,79.58993458
2216.775645,87.11067791
2217.584494,107.5986085
2218.393209,95.19629273
2219.201791,108.0222085
2220.01024,86.94720794
2220.818554,88.80263947
2221.626736,77.43509861
2222.434784,68.80559327
2223.242698,83.12699632
2224.050479,89.59881264
2224.858127,93.66027827
2225.665641,82.2149539
2226.473022,42.62506334
2227.280269,24.24569613
2228.087384,46.2904478
2228.894365,55.47645587
2229.701213,85.58036413
2230.507927,94.4790618
2231.314509,101.9794803
2232.120957,97.54449753
2232.927272,81.24218579
2233.733454,71.74385232
2234.539504,57.89754061
2235.34542,66.06078804
2236.151203,88.86917026
2236.956853,93.26247047
2237.76237,98.53459681
2238.567754,110.4225224
2239.373005,110.8341096
2240.178124,120.4562708
2240.98311,118.624852
2241.787962,129.1813564
2242.592682,113.069418
2243.39727,98.57402405
2244.201724,74.83709615
2245.006046,40.1640428
2245.810235,28.49185915
2246.614292,19.97390405
2247.418216,22.75059633
2248.222007,9.116137077
2249.025666,7.547388515
2249.829192,-10.27063034
2250.632586,-20.65460511
2251.435847,-15.78178186
2252.238976,-20.45478257
2253.041972,-23.51467886
2253.844836,-24.96147072
2254.647568,-24.79515815
2255.450167,-23.01574116
2256.252634,-19.62321973
2257.054969,-14.61759387
2257.857171,-7.998863591
2258.659242,0.232971121
2259.46118,10.07791026
2260.262985,21.53595383
2261.064659,34.60710183
