#Wave,#Intensity1,#Intensity2,#Intensity1,#Intensity2,#Intensity3,#Intensity1,#Intensity2,#Intensity3,#Intensity2,#Intensity3,#Intensity2
1348.318042,9063,7993,8784,7068,6648,7101,6435,6124,9541,7924,9200.735934
1347.36199,9006,7986,8803,7174,6526,7244,6305,6108,9538,7941,9193.158602
1346.405772,8948,8030,8603,7159,6548,7110,6433,6097,9564,7969,9185.579958
1345.449389,8992,7910,8728,7081,6549,7143,6493,6009,9551,7877,9178
1344.492839,8947,7991,8692,7119,6548,7095,6458,6080,9499,7871,9220
1343.536124,8826,7896,8773,7031,6643,7104,6424,6079,9625,7956,9036
1342.579243,8926,7908,8840,6997,6545,7200,6361,6011,9543,7867,9234
1341.622196,8949,7891,8724,7070,6497,7144,6387,5978,9551,7959,9246
1340.664984,8860,7965,8670,7150,6489,7152,6292,6033,9509,7932,9238
1339.707605,8898,8029,8679,7060,6522,7105,6361,6093,9493,7802,9277
1338.75006,8928,8007,8697,7037,6561,7085,6287,6074,9497,7860,9214
1337.79235,8876,7909,8605,6994,6522,7121,6352,6075,9422,7886,9188
1336.834473,9015,8071,8636,7044,6508,7208,6450,6013,9685,7864,9086
1335.87643,8865,7854,8556,7093,6487,7029,6447,5939,9506,7949,9121
1334.918222,8927,7983,8583,6922,6525,7098,6336,6049,9537,7656,9136
1333.959846,8935,7957,8656,7030,6523,7080,6350,6080,9633,7837,9229
1333.001305,8741,7870,8618,7068,6499,7031,6408,5970,9690,7852,9264
1332.042598,9096,7975,8595,7084,6454,7036,6407,6073,9456,7842,9040
1331.083724,8833,7957,8560,7021,6607,7076,6342,6058,9743,7787,9128
1330.124684,9064,7906,8544,7001,6568,7073,6331,5979,9438,7848,9070
1329.165477,8916,7828,8553,7028,6544,7070,6392,6039,9453,7761,9159
1328.206104,8813,7860,8599,7037,6616,7104,6381,5986,9501,7822,9151
1327.246565,8849,7734,8561.849451,7043.996964,6482,7086,6305,6085,9374,7805,9108
1326.286859,8838,7913,8524.692457,7050.995143,6524,7033,6355,6017,9455,7804,9075
1325.326987,8914,8057,8487.529016,7057.994535,6482,7013,6334,6067,9489,7800,9163
1324.366948,8895,8007,8450.359128,7064.995142,6446,7102,6287,6003,9601,7916,9030
1323.406743,8891,7914,8413.182789,7071.996963,6479,7019,6289,6001,9474,7832,9038
1322.446371,8925,7872,8376,7079,6479,7044,6342,5949,9424,7779,9014
1321.485832,8897,7851,8650,7081,6384,7028,6357,6055,9442,7973,9069
1320.525127,8941,7922,8666,7014,6550,7008,6270,6135,9462,7818,9067
1319.564255,8942,7883,8616,7028,6441,7091,6380,5959,9648,7736,8883
1318.603216,8904,8062,8583,7120,6384,7098,6374,5997,9427,7841,9067
1317.64201,8792,7968,8516,7009,6583,7081,6294,6039,9458,7923,9131
1316.680638,8894,7862,8517,7016,6543,6981,6329,6055,9482,7802,8988
1315.719099,8996,7830,8447,7000,6500,7106,6354,6047,9295,7684,9095
1314.757392,8942,8103,8644,7135,6601,7166,6421,6056,9475,7856,9111
1313.795519,8932,7866,8564,6968,6498,7035,6295,5887,9430,7868,9080
1312.833479,8923,7955,8651,7037,6573,7134,6304,6008,9361,7904,9140
1311.871271,8989,7948,8548,7133,6567,7097,6344,6073,9345,7808,9165
1310.908897,8911,7943,8728,7205,6685,7092,6342,6211,9510,7860,9087
1309.946356,8920,8011,8701,7100,6546,7225,6362,6096,9504,7888,8989
1308.983647,9039,7956,8657,7246,6609,7150,6346,6049,9381,7839,9071
1308.020771,9095,8060,8723,7156,6606,7103,6471,6165,9395,7858,9012
1307.057728,8962,8122,8721,7275,6659,7194,6489,6047,9374,7906,9103
1306.094518,9125,8085,8710,7151,6673,7134,6393,6205,9401,7886,9075
1305.13114,9101,8048,8655,7161,6709,7128,6550,6006,9525,7870,9048
1304.167595,8994,8006,8922,7264,6529,7242,6472,6166,9375,7934,9111
1303.203883,8983,8056,8899,7231,6702,7287,6452,6163,9572,7918,9016
1302.240003,8959,8052,8770,7187,6647,7025,6460,6053,9491,7881,9084
1301.275956,9138,8050,8818,7181,6676,7048,6372,6158,9521,7963,9053
1300.311741,8980,7986,8750,7125,6627,7250,6387,6029,9450,7771,9202
1299.347359,9071,8032,8825,7152,6743,7155,6354,6020,9669,7891,8994
1298.382809,8852,7937,8678,7093,6489,7021,6281,6000,9425,7775,8969
1297.418092,8889,7898,8713,7152,6622,7105,6429,5967,9471,7916,8967
1296.453207,8969,7889,8726,7109,6541,7107,6398,6025,9608,7856,9129
1295.488154,8883,8042,8566,7144,6575,7097,6324,5988,9491,7906,9088
1294.522934,8937,7978,8649,7019,6605,6971,6354,6037,9433,7921,9087
1293.557545,8894,7776,8670,7097,6607,7096,6269,6039,9514,7839,9068
1292.591989,8964,7992,8461,7116,6418,7054,6297,5955,9431,7876,9043
1291.626265,8954,7855,8548,7057,6474,7002,6323,5901,9481,7930,8994
1290.660374,8896,7887,8524,7107,6470,7006,6337,5982,9595,7900,9106
1289.694314,8878,7819,8687,7131,6506,7035,6272,5969,9493,7873,8978
1288.728086,8937,7982,8650,7054,6532,7054,6220,5970,9492,8049,9065
1287.761691,8909,7860,8507,7046,6541,7046,6208,5993,9485,7875,9090
1286.795127,8779,7874,8518,7199,6530,7063,6255,5914,9469,7795,8999
1285.828396,8841,7831,8492,7089,6451,7001,6273,5908,9616,7857,9027
1284.861496,9053,7996,8631,7043,6536,7011,6229,5952,9536,7865,9148
1283.894428,8878,7954,8497,7123,6444,7004,6244,6000,9526,8030,9091
1282.927192,8942,7858,8549,7096,6521,6961,6237,5918,9477,7919,9018
1281.959787,8812,7966,8491,7084,6494,6965,6294,5904,9573,7834,9010
1280.992215,8981,7966,8455,6978,6455,7005,6252,5854,9379,7962,9031
1280.024474,8832,7934,8590,7001,6495,7056,6173,5952,9384,7818,9122
1279.056565,8974,7943,8709,7093,6485,7008,6250,5896,9485,7931,9075
1278.088487,8871,7965,8490,7041,6580,6926,6249,6011,9420,7967,9097
1277.120241,8882,7966,8641,7043,6595,7012,6266,5941,9531,7966,9010
1276.151827,8860,7966,8590,7057,6523,7032,6203,5867,9458,7925,9118
1275.183244,8876,7950,8606,6974,6429,6999,6256,5890,9470,7785,8963
1274.214492,8821,7791,8475,7045,6512,7066,6224,5906,9402,7913,8905
1273.245572,8855,7807,8546,7095,6514,6962,6267,5881,9453,7857,8889
1272.276484,8821,7965,8514,6962,6470,7001,6295,6026,9465,7821,8971
1271.307226,8925,7914,8551,7132,6494,7034,6116,5911,9569,8069,8997
1270.3378,8840,7914,8592,7047,6442,6942,6242,5960,9547,7818,8958
1269.368206,8795,7875,8483,7034,6588,6956,6188,5847,9431,7849,8840
1268.398442,8971,7843,8555,7136,6466,6959,6198,5888,9446,7818,8957
1267.42851,9131,7978,8552,7054,6520,7076,6307,5896,9521,7883,9012
1266.458409,8829,7839,8582,6963,6421,6938,6230,5858,9491,7844,9045
1265.488139,8877,7924,8584,7101,6540,7085,6207,5861,9458,7996,9062
1264.5177,8878,7809,8558,6988,6535,7024,6232,5891,9371,7922,8966
1263.547092,8823,7789,8461,7014,6434,6937,6152,5915,9555,7844,9037
1262.576316,8959,7878,8455,7044,6536,6957,6134,5956,9540,7952,8903
1261.60537,8838,7838,8407,6902,6520,6985,6198,5820,9569,7881,9026
1260.634255,8992,7884,8649,7102,6503,6983,6252,5943,9506,7898,8995
1259.662971,8917,7888,8638,7054,6535,6939,6264,5958,9431,7868,9015
1258.691518,8786,7894,8520,7024,6464,7035,6272,5831,9634,7898,8999
1257.719896,8852,7938,8487,7128,6322,6947,6192,5898,9496,7924,8973
1256.748104,8795,7900,8494,6947,6527,6904,6285,5863,9316,7812,8908
1255.776143,8837,7799,8463,6998,6513,6873,6228,5898,9506,7835,8952
1254.804013,8857,7996,8507,7031,6484,6970,6204,5895,9467,7937,8904
1253.831714,9040,7769,8504,7131,6541,7051,6203,5843,9500,7874,8957
1252.859245,8839,7837,8570,7062,6532,6988,6194,5851,9498,7861,8897
1251.886607,8965,7907,8499,7037,6384,6963,6218,5932,9330,7801,8889
1250.913799,8832,7781,8360,7097,6518,6970,6213,5801,9432,7860,8903
1249.940822,8956,7934,8522,7070,6469,6889,6161,5861,9437,7922,9004
1248.967675,8714,7847,8509,7022,6515,6985,6186,5915,9540,7828,8842
1247.994359,8760,7794,8452,7103,6432,6932,6266,5813,9398,7868,8942
1247.020873,8842,7806,8588,7005,6458,6962,6188,5876,9409,7886,8835
1246.047217,8780,7844,8436,7084,6534,6912,6125,5893,9540,7896,8870
1245.073392,8885,7832,8488,7017,6472,6930,6165,5910,9510,7852,8929
1244.099397,8790,7814,8430,7049,6481,6885,6166,5898,9439,7892,8876
1243.125233,8747,7824,8524,7140,6543,7031,6205,5812,9462,7898,8849
1242.150898,8782,7800,8381,6996,6561,6823,6198,5918,9432,7934,8895
1241.176394,8755,7811,8491,6989,6401,6896,6137,5824,9426,7840,8952
1240.20172,8699,7788,8500,7008,6434,6986,6171,5737,9355,7869,8767
1239.226875,8838,7833,8450,7091,6389,6877,6203,5766,9390,7742,8853
1238.251861,8807,7791,8558,7067,6377,6951,6206,5879,9494,7842,8881
1237.276677,8842,7790,8432,7010,6384,6827,6118,5894,9530,7767,8779
1236.301323,8803,7837,8575,7067,6455,6933,6173,5840,9456,7759,8858
1235.325799,8761,7792,8494,6921,6427,6969,6195,5856,9413,7736,8841
1234.350104,8733,7639,8470,7047,6371,6903,6127,5785,9401,7900,8827
1233.37424,8734,7824,8491,6980,6453,6894,6186,5840,9343,7764,8849
1232.398205,8688,7800,8369,6872,6476,6955,6067,5810,9461,7810,8781
1231.422,8744,7865,8458,6927,6392,6932,6165,5810,9318,7862,8721
1230.445625,8761,7771,8423,7062,6315,6893,6086,5836,9441,7751,8867
1229.46908,8856,7817,8405,6993,6452,6855,6091,5794,9346,7783,8754
1228.492364,8692,7680,8428,6896,6513,6821,6050,5818,9344,7749,8742
1227.515478,8703,7792,8362,7026,6376,6831,6101,5961,9312,7758,8783
1226.538421,8781,7768,8454,6922,6537,6855,6214,5838,9311,7856,8864
1225.561194,8748,7829,8425,6951,6444,6881,6140,5854,9429,7745,8767
1224.583796,8738,7605,8516,6897,6420,6888,6128,5827,9438,7691,8734
1223.606228,8897,7790,8387,6948,6480,6847,6119,5852,9472,7859,8793
1222.628489,8718,7655,8473,6897,6306,6822,6169,5736,9185,7777,8790
1221.65058,8650,7831,8522,6890,6363,6882,6161,5828,9325,7819,8663
1220.6725,8753,7687,8317,6852,6409,6832,6132,5788,9397,7900,8888
1219.694249,8682,7773,8430,7020,6473,6889,6087,5740,9315,7821,8778
1218.715828,8768,7663,8477,6940,6353,6861,6135,5743,9265,7847,8842
1217.737236,8670,7673,8470,6935,6415,6839,6112,5803,9334,7726,8757
1216.758473,8776,7730,8406,6869,6407,6863,6104,5725,9217,7707,8831
1215.779539,8676,7645,8463,6929,6363,6870,6101,5792,9314,7787,8766
1214.800434,8725,7736,8483,7061,6406,6762,6213,5842,9394,7881,8758
1213.821158,8689,7799,8507,7026,6432,6755,6082,5784,9303,7769,8809
1212.841711,8763,7692,8410,7059,6352,6849,6116,5898,9388,7782,8805
1211.862094,8693,7707,8307,6939,6402,6820,6018,5833,9393,7811,8818
1210.882305,8639,7800,8496,6847,6454,6909,6091,5826,9465,7752,8781
1209.902345,8698,7736,8383,7024,6296,6798,6183,5674,9325,7783,8715
1208.922214,8814,7674,8355,7027,6371,6834,6168,5742,9366,7736,8768
1207.941912,8726,7759,8331,7013,6533,6960,6136,5728,9456,7840,8798
1206.961438,8770,7871,8442,7014,6480,6857,6157,5786,9495,7714,8796
1205.980794,8713,7753,8587,6997,6356,6914,6035,5856,9364,7810,8717
1204.999978,8794,7780,8458,6963,6405,6846,6111,5805,9377,7818,8765
1204.018991,8750,7788,8390,6922,6456,6774,6086,5754,9313,7830,8628
1203.037832,8754,7736,8489,6939,6515,6964,6130,5780,9366,7849,8854
1202.056502,8921,7889,8428,6954,6403,6943,6097,5818,9351,7876,8829
1201.075,8762,7822,8428,7103,6503,6889,6075,5850,9440,7799,8958
1200.093328,8846,7788,8617,7019,6601,6932,6237,5746,9455,7785,8852
1199.111483,8696,7781,8661,7017,6543,6981,6258,5833,9487,7831,8870
1198.129467,8733,7837,8681,7055,6513,6917,6318,5904,9361,7832,8853
1197.147279,8894,7824,8827,7072,6495,6921,6208,5894,9378,7834,8901
1196.16492,9023,7991,8833,7241,6586,7002,6234,5925,9533,7934,8993
1195.182389,9099,7838,8769,7100,6642,7117,6272,5956,9477,7897,8893
1194.199686,8977,7979,8814,7161,6511,7168,6303,5877,9446,7845,8794
1193.216812,8957,8037,8900,7224,6787,6973,6377,5935,9404,7921,8989
1192.233766,9014,8101,8863,7362,6762,7160,6412,6059,9472,7829,8925
1191.250547,8965,7962,8900,7208,6688,7125,6418,6010,9627,7937,8700
1190.267158,9128,8088,8914,7223,6599,7144,6404,6001,9515,7961,8759
1189.283596,9128,8048,8798,7249,6706,7095,6326,6018,9619,7983,8829
1188.299862,8954,8056,8852,7220,6657,7069,6363,5954,9440,7978,8726
1187.315956,9081,8001,8763,7273,6655,7160,6389,6019,9485,7876,8659
1186.331878,8942,8077,8708,7269,6560,7205,6342,5909,9531,7932,8700
1185.347628,8991,7961,8705,7222,6557,7009,6240,6034,9560,7880,8797
1184.363206,9004,8079,8754,7235,6559,6997,6258,5874,9406,7840,8737
1183.378612,8934,7940,8659,7075,6571,7007,6197,5915,9570,7867,8659
1182.393845,8991,7913,8738,7177,6565,6983,6228,5856,9610,7955,8782
1181.408906,8793,7907,8599,7056,6446,6932,6236,5797,9501,7875,8740
1180.423796,8852,7857,8692,7092,6492,6845,6190,5891,9454,7863,8708
1179.438512,9021,7906,8609,7061,6508,6923,6191,5803,9459,7903,8817
1178.453057,8919,7857,8675,7049,6421,6909,6230,5935,9446,7815,8697
1177.467429,8848,7781,8554,6970,6477,6903,6106,5848,9401,7925,8688
1176.481628,8761,7896,8575,7082,6550,6980,6136,5850,9460,7752,8761
1175.495655,8778,7776,8614,6942,6532.152229,6926,6145,5847,9450.290813,7917,8685
1174.50951,8914,7738,8502,7028,6514.301335,6998,6218,5806,9440.579926,7923,8803
1173.523192,8887,7962,8448,7044,6496.447318,6827,6125,5770,9430.867341,7872,8792
1172.536701,8851,7755,8516,7005,6478.590177,6965,6112,5838,9421.153056,7906,8716
1171.550038,8740,7766,8505,6990,6460.72991,6970,6156,5808,9411.437071,7907,8704
1170.563202,8777,7861,8604,6967,6442.866518,6841,6196,5806,9401.719386,7764,8638
1169.576193,8814,7861,8608,6969,6425,6798,6215,5776,9392,7836,8697
1168.589012,8955,7880,8680,7044,6534,7020,6084,5852,9304,7920,8690
1167.601658,8961,7835,8493,7034,6514,6947,6058,5803,9504,7975,8746
1166.614131,9020,7817,8718,7012,6411,6921,6107,5880,9492,7894,8728
1165.626431,8987,7881,8564,7001,6469,6902,6182,5756,9493,7806,8849
1164.638558,8778,7856,8554,7045,6612,6925,6000,5864,9499,7793,8697
1163.650512,8888,7806,8558,7061,6339,6913,6133,5923,9444,7802,8625
1162.662294,8984,7855,8639,7101,6529,6974,6122,5759,9598,7988,8709
1161.673902,8915,7893,8621,7105,6430,6981,6213,5823,9434,7939,8695
1160.685337,8959,7949,8581,7134,6615,6948,6195,5836,9644,7905,8751
1159.696599,8895,8013,8695,7014,6497,6856,6099,5856,9426,7972,8840
1158.707688,8941,7972,8736,7069,6581,6998,6188,5878,9330,7832,8796
1157.718604,8838,7865,8622,7158,6602,6992,6204,5801,9419,7884,8695
1156.729346,9072,7994,8664,7188,6650,6960,6192,5874,9438,7868,8664
1155.739915,9038,7918,8800,7131,6575,7060,6250,5995,9582,7958,8733
1154.750311,9050,7971,8782,7060,6498,6895,6273,5982,9611,7887,8827
1153.760534,9162,8109,8819,7136,6556,7003,6278,6000,9581,7885,8695
1152.770583,9136,8031,8836,7190,6673,7162,6280,5992,9514,7908,8851
1151.780459,9133,7980,8996,7170,6683,7145,6273,5983,9561,7940,8798
1150.790161,9337,8265,9057,7255,6823,7195,6332,6161,9655,8063,8876
1149.79969,9236,8178,9190,7298,6729,7260,6348,6040,9583,7910,8985
1148.809045,9414,8324,9156,7180,6830,7181,6379,6166,9635,7988,9020
1147.818227,9515,8516,9201,7272,6794,7362,6492,6257,9678,7993,9050
1146.827234,9537,8402,9426,7472,7054,7391,6600,6332,9851,8004,8992
1145.836069,9842,8613,9708,7571,7143,7491,6655,6463,9646,8014,9231
1144.844729,9953,8722,9966,7653,7244,7654,6825,6480,9830,8048,9075
1143.853216,10104,8861,10123,7708,7303,7747,6934,6640,9763,8148,9171
1142.861529,10007,8924,10339,7939,7379,7774,7002,6798,9836,8187,9205
1141.869668,10158,9107,10622,8120,7535,8043,7080,6899,9851,8228,9115
1140.877634,10265,9108,10737,8292,7568,8025,7281,7041,9917,8179,8992
1139.885425,10270,9210,10709,8495,7581,7976.412563,7228.773856,7009,10083,8347,9071
1138.893043,10359,9362,10764,8829,7782,7927.816608,7176.538556,7222,10085,8572,9001
1137.900486,10302,9278,10762,8967,7850,7879.212132,7124.294098,7120,10021,8452,8921
1136.907756,10130,9258,10693,9150,7865,7830.599134,7072.040479,7015,10073,8611,8772
1135.914851,10088,9139,10674,9053,7977,7781.977612,7019.777698,6902,9881,8601,8845
1134.921772,10030,9007,10663,9104,7897,7733.347564,6967.505752,6860,9980,8551,8700
1133.928519,9822,8951,10514,8879,7787,7684.708988,6915.224639,6733,9970,8728,8804
1132.935092,9770,8683,10302,8601,7731,7636.061881,6862.934357,6498,9802,8618,8750
1131.941491,9669,8644,10349,8359,7568,7587.406243,6810.634904,6620,10098,8605,8791
1130.947715,9541,8516,10132,8044,7510,7538.74207,6758.326278,6303,10096,8625,8588
1129.953765,9449,8394,9882,7798,7348,7490.069362,6706.008477,6230,9897,8509,8593
1128.959641,9392,8229,9508,7580,7028,7441.388115,6653.681498,6199,9871,8468,8573
1127.965342,9184,8299,9301,7584,6990,7392.698328,6601.34534,6142,9866,8311,8562
1126.970869,9148,8106,9317,7373,6798,7344,6549,6012,9816,8390,8668
1125.976222,9184,8096,9141,7254,6726,7141,6557,5970,9927,8169,8726
1124.9814,9017,7993,9067,7269,6674,7236,6415,5958,9788,8176,8574
1123.986403,9100,7939,8851,7196,6631,7106,6279,5904,9791,8134,8699
1122.991232,8920,7869,8819.133492,7174.126473,6644,7091,6292,5892,9719,8065,8588
1121.995886,8897,7895,8787.261391,7152.249108,6549,6922,6289,5853,9639,7993,8638
1121.000365,8898,7987,8755.383697,7130.367904,6478,7009,6228,5855,9741,7999,8657
1120.00467,8921,7995,8723.500409,7108.482859,6609,6934,6216,5762,9575,8003,8585
1119.0088,8930,7884,8691.611524,7086.593973,6466,6893,6150,5813,9616,7918,8409
1118.012755,8815,7847,8659.717042,7064.701245,6549,6821,6155,5828,9487,7928,8417
1117.016536,8902,7802,8627.816962,7042.804674,6490,6832,6224,5839,9519,8005,8629
1116.020141,8857,7901,8595.911281,7020.904259,6448,6831,6136,5774,9469,7785,8430
1115.023571,8783,7940,8564,6999,6520,6981,6170,5773,9477,7820,8630
1114.026827,8859,7810,8538,7079,6545,6918,6094,5729,9539,7913,8556
1113.029908,8879,7839,8475,7077,6529,6935,6163,5814,9405,7833,8638
1112.032813,8888,7821,8397,6908,6500,6912,6122,5704,9448,7840,8567
1111.035544,8826,7743,8552,7081,6500,6872,6144,5764,9451,7806,8540
1110.038099,8789,7787,8588,6970,6433,6951,6066,5760,9383,7898,8549
1109.040479,8851,7903,8495,7023,6384,6841,6141,5776,9443,7892,8482
1108.042684,8892,7775,8641,6982,6379,6854,6027,5817,9420,7918,8623
1107.044714,8806,7886,8464,7018,6395,6825,6028,5796,9258,7913,8554
1106.046568,8785,7836,8523,7091,6426,6925,6103,5848,9317,7832,8629
1105.048247,8846,7825,8515,7060,6479,6962,6112,5786,9374,7740,8514
1104.049751,8918,7837,8448,6949,6408,6737,6093,5800,9412,7843,8475
1103.051079,8886,7782,8600,7026,6387,6799,6070,5772,9468,7896,8577
1102.052232,8735,7798,8500,6980,6383,6821,6033,5751,9620,7722,8553
1101.053209,8871,7906,8632,6933,6493,6812,6158,5698,9477,7827,8459
1100.054011,8959,7915,8533,6966,6473,6845,6158.888264,5796,9534,7868,8553
1099.054637,8823,7992,8390,7064,6466,6881,6159.776685,5798,9451,8041,8723
1098.055088,8904,7839,8646,7157,6468,6915,6160.665261,5798,9482,7808,8625
1097.055363,8942,7870,8535,7014,6474,6986,6161.553994,5734,9557,7881,8571
1096.055462,8973,7955,8460,7046,6494,6926,6162.442882,5727,9419,7989,8492
1095.055386,8901,7910,8511,7063,6568,6848,6163.331927,5814,9441,7925,8556
1094.055134,8894,7902,8667,7038,6489,6834,6164.221129,5844,9613,8004,8512
1093.054706,8917,7898,8610,7202,6531,6959,6165.110486,5780,9528,8053,8644
1092.054102,9000,8015,8702,7134,6508,6910,6166,5801,9624,7958,8625
1091.053322,8875,8014,8522,7058,6525,6850,6090,5780,9601,7921,8507
1090.052366,8991,7971,8604,7197,6560,6861,6193,5789,9601,7951,8587
1089.051235,8971,7890,8537,7046,6596,6975,6122,5765,9506,7857,8582
1088.049927,8943,8001,8686,7098,6598,6911,6181,5841,9451,7899,8652
1087.048443,9012,8017,8639,7219,6528,6898,6134,5803,9443,8033,8522
1086.046783,9052,7959,8711,7114,6589,6916,6192,5769,9706,7908,8515
1085.044947,9190,8080,8676,7110,6582,7011,6362,5839,9492,7988,8639
1084.042935,9186,8153,8839,7229,6703,7043,6243,5876,9555,8018,8655
1083.040747,9263,8067,9209,7102,6746,7034,6335,5839,9733,8085,8635
1082.038382,9219,8076,9133,7407,6616,7035,6202,5939,9515,8063,8553
1081.035841,9369,8360,9288,7334,6796,7123,6359,5900,9638,8082,8495
1080.033124,9361,8309,9312,7376,6718,7178,6398,5918,9614,8101,8580
1079.03023,9534,8450,9493,7567,6762,7238,6496,6099,9726,8131,8677
1078.02716,9593,8441,9561,7479,6887,7274,6566,5960,9717,8205,8769
1077.023913,9582,8597,9777,7683,7041,7389,6581,6036,9713,8398,8783
1076.02049,9626,8524,9802,7826,6935,7591,6634,6279,9706,8287,8734
1075.016891,9684,8620,9846,7933,7020,7495,6833,6306,9811,8315,8920
1074.013114,9756,8611,9850,7889,7120,7560,6739,6220,9824,8360,8819
1073.009161,9765,8677,9936,8118,7234,7646,6866,6318,9844,8412,8890
1072.005032,9640,8651,9849,8327,7371,7607,6630,6427,9997,8329,8826
1071.000726,9775,8713,9906,8343,7477,7609,6748,6498,9938,8430,8819
1069.996243,9710,8663,9734,8430,7339,7701,6812,6580,9772,8432,8802
1068.991583,9598,8743,9887,8356,7371,7817,6835,6530,9950,8557,8627
1067.986746,9454,8729,9865,8352,7316,7633,6801,6612,9873,8359,8772
1066.981733,9317,8599,9672,8243,7228,7574,6731,6477,9853,8254,8553
1065.976542,9353,8500,9652,8064,7351,7465,6537,6297,9753,8262,8459
1064.971175,9349,8272,9513,7893,7166,7345,6740,6333,9811,8145,8568
1063.96563,9367,8309,9402,7859,7111,7321,6654,6272,9660,8090,8456
1062.959909,9159,8286,9225,7618,7008,7268,6547,6340,9865,7957,8436
1061.95401,9002,8240,9139,7477,6932,7179,6487,6194,9839,7935,8533
1060.947934,9039,8041,9095,7406,6861,7027,6272,6073,9759,7918,8414
1059.941682,9006,7939,8990,7356,6765,6988,6236,5907,9726,8126,8446
1058.935251,8819,8008,8891,7140,6586,7025,6260,5857,9643,7804,8385
1057.928644,8882,7979,8861,7130,6730,6939,6149,5772,9471,7838,8388
1056.92186,8962,8003,8690,7139,6670,6901,6171,5829,9609,7834,8428
1055.914898,8867,7807,8597,7100,6539,6831,6152,5767,9369,7882,8348
1054.907758,8881,7894,8700,7114,6602,6830,6147,5762,9446,7838,8340
1053.900442,8914,7716,8598,7113,6498,6768,5990,5791,9555,7868,8323
1052.892947,8762,7922,8599,6981,6495,6865,5991,5716,9495,7863,8491
1051.885276,8779,7762,8562,6967,6366,6777,6014,5696,9333,7869,8308
1050.877426,8722,7787,8409,6929,6504,6735,6092,5662,9412,7770,8390
1049.8694,8864,7780,8426,6938,6545,6737,6042,5672,9366,7807,8376
1048.861195,8760,7809,8478,6953,6462,6760,6123,5677,9489,7840,8260
1047.852813,8761,7756,8339,6951,6377,6644,5996,5660,9430,7858,8274
1046.844253,8727,7584,8459,6973,6397,6782,5962,5669,9366,7637,8304
1045.835516,8768,7693,8305,6906,6402,6797,6004,5608,9405,7707,8308
1044.8266,8769,7838,8392,6952,6370,6606,5932,5640,9345,7766,8397
1043.817507,8686,7704,8454,6908,6362,6681,6014,5623,9321,7845,8253
1042.808236,8706,7702,8316,6901,6442,6772,6026,5739,9339,7908,8452
1041.798787,8708,7788,8292,6852,6446,6808,6043,5635,9357,7854,8356
1040.78916,8768,7693,8342,7024,6427,6802,5918,5647,9315,7782,8335
1039.779355,8797,7766,8296,6954,6408,6796,5993,5608,9261,7689,8256
1038.769372,8716,7749,8392,6887,6414,6685,5964,5698,9424,7708,8216
1037.759211,8832,7827,8368,6916,6403,6737,5930,5713,9270,7914,8414
1036.748872,8711,7611,8353,6857,6379,6732,5930,5712,9290,7748,8251
1035.738355,8703,7686,8417,6960,6364,6714,5928,5676,9345,7800,8261
1034.72766,8662,7767,8249,6897,6324,6762,5996,5712,9268,7716,8216
1033.716786,8744,7660,8309,6918,6410,6678,5921,5609,9427,7765,8266
1032.705734,8805,7699,8256,6883,6321,6683,5978,5690,9316,7761,8200
1031.694503,8740,7758,8318,6846,6371,6758,5971,5636,9269,7749,8317
1030.683095,8816,7730,8384,6939,6387,6717,5895,5694,9285,7837,8341
1029.671508,8742,7740,8360,6916,6306,6738,5973,5581,9305,7761,8168
1028.659742,8728,7821,8315,6849,6303,6672,5944,5725,9274,7755,8232
1027.647798,8597,7744,8266,6909,6300,6693,5981,5609,9292,7828,8218
1026.635675,8814,7720,8358,6930,6303,6715,6069,5651,9275,7919,8314
1025.623374,8822,7738,8390,6868,6419,6671,5895,5730,9298,7835,8376
1024.610894,8537,7739,8265,6850,6382,6596,5901,5628,9249,7798,8212
1023.598236,8713,7643,8277,6848,6313,6715,5949,5565,9393,7727,8231
1022.585399,8659,7729,8299,6838,6412,6650,5953,5603,9314,7817,8222
1021.572383,8697,7766,8333,6779,6395,6711,6026,5578,9309,7737,8283
1020.559188,8691,7697,8319,6813,6400,6766,5925,5657,9298,7816,8349
1019.545814,8650,7758,8371,6965,6342,6692,6029,5578,9405,7736,8254
1018.532262,8684,7664,8253,6879,6407,6650,5959,5628,9293,7769,8206
1017.518531,8649,7679,8415,6916,6328,6747,6031,5675,9127,7697,8219
1016.504621,8724,7721,8343,6919,6349,6690,5929,5651,9407,7703,8263
1015.490531,8736,7738,8304,7004,6357,6677,5962,5624,9413,7799,8314
1014.476263,8690,7770,8299,6783,6421,6605,5872,5557,9163,7772,8287
1013.461816,8858,7677,8419,6863,6287,6709,5912,5596,9305,7847,8220
1012.447189,8560,7788,8354,6952,6420,6671,5950,5545,9364,7723,8176
1011.432383,8696,7730,8365,6950,6337,6743,5985,5624,9264,7765,8182
1010.417399,8836,7751,8425,6889,6282,6569,5961,5593,9355,7722,8269
1009.402235,8829,7756,8406,6856,6403,6661,6006,5575,9242,7753,8214
1008.386891,8868,7707,8404,7029,6422,6850,5864,5633,9379,7859,8288
1007.371368,8796,7896,8453,6905,6426,6653,5853,5594,9325,7816,8231
1006.355666,8870,7823,8449,6909,6428,6866,5955,5675,9438,7908,8369
1005.339785,8694,7806,8415,7073,6417,6777,5953,5677,9531,7846,8233
1004.323724,8816,7664,8586,6992,6421,6743,6031,5697,9574,7794,8195
1003.307483,8819,7843,8469,7045,6414,6808,6087,5709,9403,7866,8262
