#Wave,#Intensity1,#Intensity2,#Intensity3
1589.550708,8251,6914,6295
1588.636178,8296,6759,6254
1587.721492,8328,6841,6322
1586.806649,8341,6986,6247
1585.89165,8307,6974,6369
1584.976495,8387,6906,6304
1584.061183,8537,6909,6396
1583.145715,8538,7056,6474
1582.23009,8690,7089,6364
1581.314308,8657,7016,6559
1580.39837,8750,7028,6544
1579.482275,8791,7170,6597
1578.566024,8952,7265,6661
1577.649615,8892,7355,6714
1576.73305,8943,7313,6672
1575.816328,8928,7396,6771
1574.899449,9048,7394,6789
1573.982414,8992,7417,6727
1573.065221,9128,7422,6814
1572.147871,9110,7629,6761
1571.230365,9049,7484,6765
1570.312701,9175,7516,6819
1569.394881,9013,7528,6755
1568.476903,9021,7403,6652
1567.558768,8922,7477,6666
1566.640476,8924,7333,6595
1565.722027,8874,7254,6538
1564.80342,8952,7222,6587
1563.884656,8808,7196,6563
1562.965735,8718,7152,6528
1562.046657,8666,7121,6478
1561.127421,8698,7070,6476
1560.208028,8581,7035,6434
1559.288477,8657,7098,6390
1558.368769,8699,7056,6431
1557.448904,8489,7019,6458
1556.528881,8526,6969,6497
1555.6087,8447,6926,6401
1554.688362,8461,6911,6351
1553.767866,8396,6989,6391
1552.847212,8531,6907,6246
1551.9264,8463,6933,6369
1551.005431,8311,6958,6358
1550.084304,8399,6977,6367
1549.163019,8430,6924,6302
1548.241577,8391,6900,6300
1547.319976,8307,6913,6298
1546.398218,8426,6907,6378
1545.476301,8276,6834,6335
1544.554227,8229,6970,6277
1543.631994,8457,6947,6281
1542.709604,8331,6904,6260
1541.787055,8327,6917,6318
1540.864348,8315,6890,6256
1539.941483,8145,6761,6352
1539.01846,8305,6700,6309
1538.095278,8290,6883,6275
1537.171938,8221,6916,6236
1536.24844,8131,6795,6246
1535.324784,8349,6899,6240
1534.400969,8187,6831,6247
1533.476996,8262,6861,6276
1532.552864,8292,6952,6334
1531.628574,8186,6735,6244
1530.704125,8170,6789,6240
1529.779517,8226,6750,6290
1528.854751,8210,6790,6307
1527.929827,8249,6774,6264
1527.004744,8233,6778,6238
1526.079502,8362,6855,6378
1525.154101,8274,6712,6265
1524.228541,8289,6844,6198
1523.302823,8187,6726,6185
1522.376946,8250,6734,6104
1521.45091,8282,6821,6249
1520.524715,8295,6766,6244
1519.598361,8301,6729,6288
1518.671848,8144,6822,6285
1517.745176,8244,6775,6253
1516.818345,8230,6698,6350
1515.891354,8194,6756,6180
1514.964205,8281,6755,6269
1514.036897,8316,6806,6292
1513.109429,8173,6816,6232
1512.181802,8273,6864,6274
1511.254016,8213,6889,6281
1510.32607,8269,6735,6313
1509.397965,8273,6761,6238
1508.469701,8183,6837,6280
1507.541278,8265,6789,6288
1506.612694,8261,6883,6306
1505.683952,8269,6749,6350
1504.75505,8266,6769,6260
1503.825988,8236,6723,6382
1502.896767,8252,6809,6204
1501.967386,8158,6852,6311
1501.037845,8287,6826,6315
1500.108145,8321,6753,6280
1499.178285,8249,6785,6248
1498.248265,8245,6814,6328
1497.318085,8160,6795,6292
1496.387746,8264,6780,6260
1495.457246,8282,6789,6261
1494.526587,8225,6818,6315
1493.595768,8285,6939,6370
1492.664788,8241,6856,6321
1491.733649,8216,6752,6295
1490.80235,8143,6726,6321
1489.87089,8363,6857,6232
1488.939271,8379,6892,6330
1488.007491,8299,6968,6387
1487.075551,8324,6795,6302
1486.143451,8396,6880,6249
1485.21119,8376,6902,6387
1484.278769,8312,6863,6292
1483.346188,8404,7062,6301
1482.413447,8292,6902,6402
1481.480545,8361,6898,6424
1480.547482,8346,6960,6426
1479.614259,8362,6864,6393
1478.680876,8336,6877,6416
1477.747332,8423,6860,6409
1476.813627,8491,6837,6400
1475.879762,8385,7028,6375
1474.945736,8461,7013,6386
1474.011549,8540,6949,6446
1473.077202,8411,7003,6445
