#Wave,#Intensity2
1784.364027,8097
1783.482626,8204
1782.601077,8198
1781.719378,8185
1780.83753,8179
1779.955533,8218
1779.073387,8214
1778.191091,8215
1777.308646,8202
1776.426052,8172
1775.543308,8208
1774.660416,8324
1773.777373,8075
1772.894182,8156
1772.01084,8200
1771.12735,8233
1770.243709,8318
1769.359919,8231
1768.47598,8235
1767.591891,8240
1766.707652,8141
1765.823264,8326
1764.938725,8334
1764.054037,8365
1763.1692,8274
1762.284212,8245
1761.399075,8238
1760.513787,8188
1759.62835,8268
1758.742763,8402
1757.857025,8227
1756.971138,8292
1756.085101,8201
1755.198913,8205.997459
1754.312575,8210.995765
1753.426088,8215.994918
1752.53945,8220.994917
1751.652661,8225.995764
1750.765723,8230.997458
1749.878634,8236
1748.991395,8130
1748.104006,8288
1747.216466,8306
1746.328776,8189
1745.440935,8202
1744.552944,8308
1743.664802,8208
1742.77651,8338
1741.888067,8410
1740.999473,8184
1740.110729,8343
1739.221834,8368
1738.332789,8243
1737.443592,8308
1736.554245,8236
1735.664747,8398
1734.775098,8329
1733.885299,8178
1732.995348,8247
1732.105247,8176
1731.214994,8252
1730.32459,8229
1729.434036,8262
1728.54333,8339
1727.652473,8308
1726.761465,8239
1725.870306,8218
1724.978996,8436
1724.087534,8172
1723.195921,8288
1722.304157,8339
1721.412242,8347
1720.520175,8266
1719.627956,8181
1718.735586,8257
1717.843065,8243
1716.950392,8301
1716.057568,8339
1715.164592,8294
1714.271465,8234
1713.378185,8320
1712.484755,8222
1711.591172,8265
1710.697438,8215
1709.803551,8221
1708.909514,8333
1708.015324,8254
1707.120982,8320
1706.226489,8329
1705.331843,8358
1704.437046,8461
1703.542096,8427
1702.646994,8415
1701.751741,8309
1700.856335,8431
1699.960777,8405
1699.065067,8438
1698.169205,8417
1697.27319,8290
1696.377023,8370
1695.480704,8412
1694.584233,8551
1693.687609,8331
1692.790833,8425
1691.893904,8456
1690.996823,8414
1690.099589,8315
1689.202203,8439
