#Wave,#Intensity1,#Intensity2
1243.060836,8254,7653
1242.086671,8376,7764
1241.112336,8212,7697
1240.137832,8271,7770
1239.163158,8195,7583
1238.188314,8242,7554
1237.2133,8248,7665
1236.238115,8125,7557
1235.262761,8259,7548
1234.287237,8266,7674
1233.311543,8181,7603
1232.335678,8184,7433
1231.359644,8064,7617
1230.383439,8227,7419
1229.407064,8166,7591
1228.430518,8142,7548
1227.453802,8234,7506
1226.476916,8135,7465
1225.499859,8020,7416
1224.522632,8218,7436
1223.545235,8205,7392
1222.567667,8101,7374
1221.589928,8105,7341
1220.612018,8026,7336
1219.633938,8059,7418
1218.655688,8033,7435
1217.677266,8135,7455
1216.698674,8032,7449
1215.719911,7922,7439
1214.740977,8091,7427
1213.761872,8090,7305
1212.782596,8059,7388
1211.80315,8044,7349
1210.823532,8024,7395
1209.843743,7955,7341
1208.863783,7926,7225
1207.883652,7975,7327
1206.90335,7993,7312
1205.922877,8065,7307
1204.942232,8018,7324
1203.961416,8056,7359
1202.980429,8180,7379
1201.99927,8052,7256
1201.01794,8121,7411
1200.036439,8034,7334
1199.054766,8092,7345
1198.072921,8038,7310
1197.090905,8082,7251
1196.108718,8115,7258
1195.126358,8188,7387
1194.143827,8207,7288
1193.161125,8175,7307
1192.17825,8190.420482,7320.849877
1191.195204,8205.84366,7334.702176
1190.211986,8221.269533,7348.556895
1189.228596,8236.698103,7362.414037
1188.245034,8252.129371,7376.273602
1187.2613,8267.563336,7390.135589
1186.277394,8283,7404
1185.293316,8210,7472
1184.309066,8232,7468
1183.324644,8392,7440
1182.34005,8246,7351
1181.355283,8212,7394
1180.370345,8027,7371
1179.385234,8116,7366
1178.399951,8045,7353
1177.414495,7955,7334
1176.428867,7986,7305
1175.443066,7987,7385
1174.457093,7854,7338
1173.470948,7858,7202
1172.48463,8026,7263
1171.498139,7912,7321
1170.511476,7955,7238
1169.52464,7881,7264
1168.537632,7816,7183
1167.55045,7939,7234
1166.563096,7925,7285
1165.575569,8036,7227
1164.587869,7849,7261
1163.599996,7883,7228
1162.611951,7971,7298
1161.623732,7972,7211
1160.63534,8012,7222
1159.646775,8144,7207
1158.658037,8138,7190
1157.669126,8033,7158
1156.680042,8150,7290
1155.690785,8198,7166
1154.701354,8297,7239
1153.71175,8210,7233
1152.721972,8450,7323
1151.732021,8561,7258
1150.741897,8528,7266
1149.751599,8471,7344
1148.761128,8725,7420
1147.770483,8839,7402
1146.779665,8906,7473
1145.788673,8837,7525
1144.797507,9040,7599
1143.806168,9103,7587
1142.814655,9252,7769
1141.822968,9329,7674
1140.831107,9528,7798
1139.839072,9259,7717
1138.846864,9369,7684
1137.854481,9500,7721
1136.861924,9329,7728
1135.869194,9270,7776
1134.876289,9053,7670
1133.883211,9119,7674
1132.889958,8950,7478
1131.896531,8897,7477
1130.902929,8720,7502
1129.909154,8710,7293
1128.915204,8511,7324
1127.921079,8262,7264
1126.926781,8185,7280
1125.932308,8105,7267
1124.93766,8106,7139
1123.942838,8054,7154
1122.947841,7962,7224
1121.95267,8008,7174
1120.957324,7879,7103
1119.961804,7833,7177
1118.966108,7942,7187
1117.970238,7888,7099
1116.974193,7791,7062
1115.977974,7764,7082
1114.981579,7700,7026
1113.98501,7821,7101
1112.988265,7712,7063
1111.991346,7786,7104
1110.994251,7728,7053
1109.996982,7805,7032
1108.999537,7734,6933
1108.001917,7646,7094
1107.004122,7702,7060
1106.006152,7603,7077
1105.008006,7692,7020
1104.009685,7627,7078
1103.011189,7630,7009
1102.012517,7587,7031
1101.01367,7644,7027
1100.014648,7709,6998
1099.015449,7626,7022
1098.016076,7683,6988
1097.016526,7730,7107
1096.016801,7619,7034
1095.016901,7604,7145
1094.016824,7751,7087
1093.016572,7662,7018
1092.016144,7672,7125
1091.01554,7770,7001
1090.01476,7751,7205
1089.013805,7648,7049
1088.012673,7787,7092
1087.011365,7745,7069
1086.009882,7752,7059
1085.008222,7761,7029
1084.006386,7960,7029
1083.004374,7998,7160
1082.002185,7989,7045
1080.99982,8100,7105
1079.99728,8179,7199
1078.994562,8252,7231
1077.991668,8430,7319
1076.988598,8557,7300
1075.985352,8596,7364
1074.981929,8483,7357
1073.978329,8603,7313
1072.974553,8670,7377
1071.9706,8710,7316
1070.96647,8663,7408
1069.962164,8580,7435
1068.957681,8672,7300
1067.953021,8385,7343
1066.948184,8377,7322
1065.943171,8297,7253
1064.93798,8260,7183
1063.932613,8183,7119
1062.927068,7994,7008
1061.921347,7869,7067
1060.915448,7915,7053
1059.909373,7887,7094
1058.90312,7778,7016
1057.89669,7791,6992
1056.890082,7645,6917
1055.883298,7508,7012
1054.876336,7601,6888
1053.869197,7530,6870
1052.86188,7564,6860
1051.854386,7569,6779
1050.846714,7477,6808
1049.838865,7488,6859
1048.830838,7429,6792
1047.822633,7446,6891
1046.814251,7419,6857
1045.805692,7443,6749
1044.796954,7390,6815
1043.788039,7407,6805
1042.778945,7405,6772
1041.769674,7424,6815
1040.760225,7291,6654
1039.750599,7371,6754
1038.740794,7294,6770
1037.730811,7371,6773
1036.72065,7276,6745
1035.710311,7352,6791
1034.699793,7305,6693
1033.689098,7325,6669
1032.678224,7257,6671
1031.667172,7325,6695
1030.655942,7394,6847
1029.644533,7331,6711
1028.632946,7405,6708
1027.62118,7259,6684
1026.609236,7159,6655
1025.597114,7328,6741
1024.584812,7238,6748
1023.572333,7346,6720
1022.559674,7230,6725
1021.546837,7233,6614
1020.533821,7256,6816
1019.520626,7222,6745
1018.507253,7318,6642
1017.4937,7203,6719
1016.479969,7179,6662
1015.466059,7233,6782
1014.45197,7335,6731
1013.437701,7207,6755
1012.423254,7306,6681
1011.408627,7320,6730
1010.393822,7235,6667
1009.378837,7214,6685
1008.363673,7296,6720
1007.348329,7238,6733
1006.332807,7335,6795
1005.317105,7419,6778
1004.301223,7345,6717
1003.285162,7301,6715
1002.268922,7450,6728
1001.252502,7393,6699
1000.235902,7494,6714
999.219123,7258,6705
998.2021641,7255,6778
997.1850256,7248,6628
996.1677073,7308,6682
995.1502092,7208,6726
994.1325312,7207,6763
993.1146734,7319,6632
992.0966357,7188,6744
991.078418,7204,6616
990.0600203,7322,6727
989.0414426,7261,6666
988.0226847,7257,6793
987.0037468,7146,6566
985.9846287,7172,6658
984.9653303,7251,6713
983.9458517,7255,6763
982.9261929,7234,6573
981.9063536,7239,6736
980.886334,7224,6664
979.866134,7140,6784
978.8457535,7168,6647
977.8251925,7166.600495,6566
976.804451,7165.200743,6659
975.7835288,7163.800743,6572
974.762426,7162.400495,6694
973.7411426,7161,6568
972.7196784,7167,6591
971.6980335,7262,6700
970.6762077,7134,6720
969.6542011,7088,6654
968.6320137,7188,6630
967.6096453,7131,6463
966.5870959,7135,6539
965.5643655,7185,6592
964.541454,7015,6465
963.5183615,7129,6571
962.4950878,7131,6585
961.4716329,7065,6483
960.4479967,7059,6569
959.4241793,7152,6565
958.4001806,7028,6565
957.3760006,7034,6523
956.3516391,7149,6473
955.3270962,7093,6553
954.3023718,6981,6603
953.2774659,6984,6491
952.2523784,7040,6452
951.2271093,7080,6559
950.2016586,7053,6417
949.1760261,7060,6600
948.1502119,7070,6513
947.124216,6954,6492
946.0980382,7086,6470
945.0716785,7029,6431
944.0451369,7066,6501
943.0184134,7101,6589
941.9915079,6998,6559
940.9644203,6958,6433
939.9371506,7026,6528
938.9096989,6993,6491
937.8820649,6886,6555
936.8542488,6984,6539
935.8262504,7001,6431
934.7980697,6953,6431
933.7697066,6891,6428
932.7411612,7031,6567
931.7124333,7010,6477
930.683523,7094,6461
929.6544302,7046,6587
928.6251548,7031,6461
927.5956968,6969,6471
926.5660562,7019,6476
925.5362329,7084,6486
924.5062269,7123,6532
923.4760381,6966,6498
922.4456665,7070,6472
921.415112,6901,6514
920.3843747,7056,6463
919.3534543,7054,6522
918.3223511,7040,6550
917.2910647,7059,6471
916.2595954,6972,6503
915.2279429,7044,6570
914.1961072,7131,6543
913.1640883,7032,6571
912.1318863,6932,6538
911.0995009,7010,6458
910.0669322,6986,6490
909.0341801,6984,6536
908.0012446,6955,6562
906.9681256,6940,6413
905.9348231,7042,6435
904.9013371,7025,6472
903.8676675,6943,6502
902.8338143,7033,6553
901.7997774,7080,6539
900.7655568,6998,6366
899.7311524,6926,6497
898.6965642,7075,6451
897.6617922,7019,6426
896.6268362,7036,6485
895.5916964,6938,6355
894.5563725,6958,6502
893.5208646,6982,6491
892.4851727,6951,6491
891.4492967,6957,6468
890.4132365,7089,6544
889.3769921,6976,6396
888.3405634,6972,6424
887.3039505,6999,6392
886.2671533,6934,6466
885.2301717,7011,6535
884.1930056,6978,6473
883.1556551,6985,6424
882.1181201,6963,6346
881.0804006,6900,6454
880.0424965,6925,6492
879.0044077,6914,6461
877.9661343,6904,6487
876.9276762,6915,6352
875.8890333,6970,6388
874.8502055,6905,6396
873.811193,6773,6450
872.7719955,6825,6366
871.7326131,6821,6347
870.6930457,6858,6365
869.6532933,6936,6384
868.6133559,6896,6318
867.5732333,6805,6316
866.5329255,6844,6303
865.4924326,6861,6275
864.4517544,6767,6334
863.4108909,6772,6342
862.3698421,6880,6317
861.3286079,6837,6306
860.2871883,6861,6333
859.2455833,6855,6351
858.2037927,6855,6331
857.1618166,6849,6235
856.1196549,6786,6278
855.0773075,6788,6306
854.0347745,6702,6326
852.9920557,6894,6368
851.9491512,6906,6356
850.9060608,6685,6193
849.8627846,6791,6261
848.8193225,6766,6362
847.7756744,6817,6359
846.7318404,6754,6235
845.6878203,6750,6332
844.6436141,6825,6288
843.5992218,6837,6376
842.5546433,6812,6293
841.5098787,6709,6318
840.4649277,6811,6286
839.4197905,6820,6343
838.3744669,6866,6300
837.328957,6874,6344
836.2832606,6887,6424
835.2373777,6779,6401
834.1913083,6774,6321
833.1450524,6773.333631,6391
832.0986098,6772.667142,6372
831.0519806,6772.000535,6315
830.0051647,6771.333809,6278
828.958162,6770.666964,6204
827.9109725,6770,6377
826.8635963,6944,6326
825.8160331,6888,6389
824.768283,6850,6281
823.720346,6772,6270
822.6722219,6781,6325
821.6239108,6747,6296
820.5754126,6944,6333
819.5267273,6845,6365
818.4778548,6854,6345
817.428795,6855,6350
816.379548,6840,6353
815.3301136,6735,6427
814.2804919,6833,6305
813.2306828,6861,6443
812.1806862,6817,6320
811.1305021,6803,6217
810.0801305,6783,6252
809.0295713,6930,6233
807.9788245,6764,6305
806.9278899,6790,6291
805.8767677,6757,6215
804.8254577,6625,6157
803.7739599,6723,6197
802.7222742,6780,6286
801.6704006,6789,6312
800.6183391,6729,6320
799.5660896,6792,6213
798.5136521,6667,6261
797.4610265,6824,6266
796.4082127,6678,6252
795.3552108,6770,6277
794.3020207,6753,6261
793.2486423,6776,6221
792.1950757,6763,6337
791.1413206,6635,6267
790.0873772,6754,6248
789.0332454,6661,6277
787.978925,6761,6166
786.9244161,6710,6217
785.8697187,6623,6261
784.8148327,6676,6162
783.7597579,6691,6207
782.7044945,6678,6106
781.6490423,6751,6093
780.5934014,6583,6203
779.5375716,6763,6241
778.4815529,6670,6247
777.4253452,6600,6140
776.3689486,6630,6070
775.312363,6692,6179
774.2555883,6733,6117
773.1986245,6748,6246
772.1414715,6589,6228
771.0841294,6646,6183
770.0265979,6572,6148
768.9688772,6601,6146
767.9109672,6665,6172
766.8528678,6535,6210
765.7945789,6777,6194
764.7361006,6622,6159
763.6774327,6727,6112
762.6185753,6688,6125
761.5595283,6608,6236
760.5002916,6660,6210
759.4408653,6627,6205
758.3812492,6716,6126
757.3214432,6565,6151
756.2614475,6607,6243
755.2012619,6629,6149
754.1408863,6673,6167
753.0803208,6658,6125
752.0195653,6641,6097
750.9586197,6672,6224
749.897484,6700,6196
748.8361581,6652,6207
747.7746421,6726,6162
746.7129358,6692,6146
745.6510392,6601,6287
744.5889522,6614,6198
743.5266749,6788,6192
742.4642072,6670,6219
741.401549,6635,6180
740.3387003,6697,6249
739.275661,6648,6174
738.2124311,6627,6208
737.1490106,6734,6126
736.0853993,6695,6229
735.0215973,6631,6105
733.9576046,6590,6220
732.893421,6657,6177
731.8290465,6598,6292
730.764481,6631,6115
729.6997246,6590,6143
728.6347772,6593,6117
727.5696387,6698,6145
726.5043092,6700,6261
725.4387884,6603,6094
724.3730765,6676,6115
723.3071733,6591,6132
722.2410788,6605,6125
721.1747929,6726,6054
720.1083157,6664,6054
719.0416471,6696,6166
717.974787,6608,6093
716.9077353,6697,6112
715.8404921,6635,6060
714.7730573,6617,6092
713.7054308,6641,6059
712.6376126,6630,6050
711.5696026,6512,6045
710.5014009,6673,6088
709.4330073,6540,5982
708.3644218,6632,6128
707.2956444,6580,6094
706.226675,6554,6061
705.1575136,6527,5981
704.0881601,6441,6010
703.0186145,6548,6034
701.9488767,6540,6031
700.8789467,6518,6025
699.8088244,6551,6058
698.7385099,6536,5982
697.6680029,6493,6023
696.5973036,6513,6016
695.5264119,6535,5966
694.4553276,6425,5999
693.3840508,6416,5978
692.3125815,6491,6021
691.2409195,6497,5849
690.1690648,6487,6049
689.0970174,6480,5977
688.0247773,6530,5994
686.9523443,6495,6037
685.8797185,6439,6125
684.8068997,6465,6041
683.7338881,6460,6062
682.6606834,6428,5940
681.5872856,6399,5999
680.5136948,6358,5975
679.4399109,6393,6033
678.3659337,6524,5942
677.2917633,6410,5948
676.2173997,6409,5978
675.1428427,6483,5996
674.0680924,6480,5998
672.9931486,6430,5992
671.9180114,6530,5999
670.8426806,6425,5968
669.7671563,6503,6003
668.6914384,6593,5974
667.6155269,6546,5993
666.5394216,6499,6102
665.4631227,6557,6016
664.3866299,6513,6021
663.3099433,6409,5974
662.2330628,6650,5987
661.1559884,6548,6011
660.07872,6554,5986
659.0012575,6369,5948
657.923601,6530,6003
656.8457504,6540,6033
655.7677057,6474,5963
654.6894667,6435,5989
653.6110335,6439,6057
652.5324059,6487,5902
651.453584,6472,6078
650.3745677,6476,6014
649.295357,6551,5926
648.2159518,6474,6004
647.136352,6508,5991
646.0565577,6349,5981
644.9765687,6561,5972
643.8963851,6484,5982
642.8160067,6464,6032
641.7354335,6455,5970
640.6546656,6487,5908
639.5737027,6480,5846
638.492545,6497,5976
637.4111923,6422,6004
636.3296446,6392,5977
635.2479018,6380,6004
634.1659639,6465,5931
633.0838309,6437,5967
632.0015027,6468,5902
630.9189792,6420,5966
629.8362605,6279,5903
628.7533464,6532,5801
627.6702369,6502,5890
626.586932,6463,5828
625.5034317,6418,5962
624.4197358,6419,5892
623.3358443,6282,5890
622.2517572,6363,5922
621.1674744,6364,5860
620.082996,6334,5926
618.9983217,6281,5884
617.9134517,6348,5921
616.8283858,6356,5846
615.743124,6259,5840
614.6576662,6276,5778
613.5720125,6356,5828
612.4861627,6393,5908
611.4001168,6274,5865
610.3138748,6244,5857
609.2274365,6365,5864
608.1408021,6283,5869
607.0539713,6340,5844
605.9669443,6241,5840
604.8797208,6357,5792
603.7923009,6340,5888
602.7046846,6306,5901
601.6168717,6445,5865
600.5288623,6349,5827
599.4406563,6468,5870
598.3522535,6305,5863
597.2636541,6471,5895
596.1748579,6335,5820
595.085865,6319,5799
593.9966751,6299,5841
592.9072884,6307,5851
591.8177047,6351,5836
590.727924,6281,5840
589.6379463,6271,5833
588.5477715,6335,5840
587.4573995,6322,5863
586.3668304,6358,5797
585.276064,6285,5878
584.1851003,6277,5803
583.0939393,6255,5740
582.0025809,6225,5828
580.9110251,6293,5791
579.8192719,6258,5762
578.7273211,6269,5855
577.6351727,6293,5824
576.5428267,6272,5829
575.4502831,6256,5788
574.3575417,6311,5786
573.2646026,6342,5766
572.1714656,6251,5751
571.0781308,6248,5708
569.9845981,6158,5774
568.8908675,6300,5799
567.7969388,6163,5727
566.7028121,6310,5744
565.6084873,6269,5720
564.5139644,6101,5692
563.4192432,6253,5704
562.3243239,6280,5693
561.2292062,6154,5638
560.1338902,6244,5643
559.0383758,6201,5746
557.942663,6140,5662
556.8467516,6183,5735
555.7506418,6117,5748
554.6543334,6068,5731
553.5578263,6111,5589
552.4611206,6184,5674
551.3642162,6152,5602
550.2671129,6075,5733
549.1698109,6137,5586
548.07231,6090,5689
546.9746102,6146,5619
545.8767114,6100,5624
544.7786136,6176,5705
543.6803167,6163,5709
542.5818207,6225,5659
541.4831256,6146,5655
540.3842312,6172,5647
539.2851376,6174,5738
538.1858447,6160,5622
537.0863525,6120,5629
535.9866608,6135,5677
534.8867697,6166,5615
533.7866791,6201,5691
532.6863889,6109,5603
531.5858992,6138,5657
530.4852098,6101,5673
529.3843207,6097,5596
528.2832319,6089,5579
527.1819433,6119,5627
526.0804548,6114,5643
524.9787665,6117,5678
523.8768782,6038,5694
522.7747899,6136,5585
521.6725016,6138,5621
520.5700133,6139,5601
519.4673248,6141,5696
518.3644361,6150,5596
517.2613472,6107,5649
516.158058,6041,5681
515.0545684,6076,5562
513.9508786,6139,5648
512.8469882,6105,5652
511.7428975,6120,5578
510.6386062,6066,5637
509.5341143,6213,5610
508.4294218,5990,5666
507.3245286,6068,5604
506.2194347,6105,5581
505.1141401,6089,5646
504.0086446,6145,5635
502.9029483,6218,5656
501.7970511,6103,5622
500.6909529,6072,5636
499.5846537,6084,5553
498.4781534,5993,5649
497.3714521,6086,5520
496.2645495,6055,5522
495.1574458,6034,5563
494.0501408,6076,5549
492.9426345,6033,5535
491.8349268,6077,5551
490.7270178,6071,5599
489.6189073,6043,5531
488.5105953,6073,5514
487.4020817,6116,5565
486.2933665,6100,5553
485.1844497,6040,5686
484.0753312,5959,5555
482.966011,6058,5523
481.8564889,5953,5533
480.746765,5980,5509
479.6368392,6046,5482
478.5267115,5999,5427
477.4163818,6002,5442
476.30585,5941,5537
475.1951161,6111,5547
474.0841801,6068,5520
472.9730419,6009,5499
471.8617014,5816,5495
470.7501587,5974,5448
469.6384136,5989,5479
468.5264662,6027,5470
467.4143163,5896,5437
466.3019639,6001,5478
465.1894089,5942,5586
464.0766514,5992,5576
462.9636912,6042,5542
461.8505284,5969,5502
460.7371628,5902,5466
459.6235944,5931,5482
458.5098232,5985,5548
457.3958491,5954,5496
456.2816721,5981,5493
455.1672921,6008,5516
454.0527091,5992,5437
452.9379229,6020,5440
451.8229337,5956,5452
450.7077412,6057,5534
449.5923455,5930,5567
448.4767466,5947,5441
447.3609443,5926,5470
446.2449386,5870,5480
445.1287295,5916,5527
444.0123169,5959,5475
442.8957007,5882,5424
441.778881,5969,5313
440.6618577,5880,5523
439.5446307,5884,5532
438.4271999,5975,5461
437.3095654,5886,5447
436.191727,5939,5440
435.0736847,5933,5395
433.9554385,5798,5484
432.8369884,5960,5430
431.7183342,5860,5512
430.5994759,5917,5391
429.4804135,5838,5391
428.3611469,5897,5373
427.241676,5825,5452
426.1220009,5873,5487
425.0021215,5864,5297
423.8820376,5762,5361
422.7617494,5745,5368
421.6412566,5766,5368
420.5205593,5771,5296
419.3996575,5877,5317
418.278551,5893,5298
417.1572398,5792,5295
416.0357239,5761,5368
414.9140032,5986,5312
413.7920776,5759,5333
412.6699472,5694,5335
411.5476118,5775,5321
410.4250715,5748,5368
409.3023261,5813,5300
408.1793756,5741,5326
407.05622,5807,5354
405.9328592,5772,5330
404.8092932,5834,5257
403.6855219,5738,5430
402.5615452,5838,5269
401.4373632,5759,5313
400.3129757,5740,5306
399.1883827,5747,5263
398.0635842,5742,5341
396.9385801,5729,5264
395.8133703,5802,5323
394.6879549,5775,5278
393.5623337,5773,5311
392.4365067,5727,5307
391.3104739,5847,5332
390.1842351,5700,5296
389.0577904,5760,5235
387.9311398,5755,5242
386.8042831,5827,5336
385.6772202,5697,5304
384.5499513,5767,5364
383.4224761,5733,5286
382.2947947,5821,5329
381.166907,5750,5297
380.0388129,5816,5267
378.9105124,5795,5262
377.7820055,5773,5357
376.6532921,5753,5302
375.5243721,5771,5261
374.3952455,5751,5288
373.2659122,5638,5283
372.1363723,5701,5201
371.0066255,5747,5213
369.876672,5746,5256
368.7465116,5683,5271
367.6161443,5677,5160
366.48557,5645,5221
365.3547887,5725,5185
364.2238004,5786,5103
363.0926049,5655,5231
361.9612023,5682,5297
360.8295924,5614,5205
359.6977753,5751,5150
358.5657509,5572,5166
357.4335191,5670,5185
356.3010798,5679,5197
355.1684331,5646,5198
354.0355789,5561,5151
352.902517,5626,5125
351.7692476,5582,5172
