#Wave,#Intensity1,#Intensity2
1239.226875,8838,7833
1238.251861,8807,7791
1237.276677,8842,7790
1236.301323,8803,7837
1235.325799,8761,7792
1234.350104,8733,7639
1233.37424,8734,7824
1232.398205,8688,7800
1231.422,8744,7865
1230.445625,8761,7771
1229.46908,8856,7817
1228.492364,8692,7680
1227.515478,8703,7792
1226.538421,8781,7768
1225.561194,8748,7829
1224.583796,8738,7605
1223.606228,8897,7790
1222.628489,8718,7655
1221.65058,8650,7831
1220.6725,8753,7687
1219.694249,8682,7773
1218.715828,8768,7663
1217.737236,8670,7673
1216.758473,8776,7730
1215.779539,8676,7645
1214.800434,8725,7736
1213.821158,8689,7799
1212.841711,8763,7692
1211.862094,8693,7707
1210.882305,8639,7800
1209.902345,8698,7736
1208.922214,8814,7674
1207.941912,8726,7759
1206.961438,8770,7871
1205.980794,8713,7753
1204.999978,8794,7780
1204.018991,8750,7788
1203.037832,8754,7736
1202.056502,8921,7889
1201.075,8762,7822
1200.093328,8846,7788
1199.111483,8696,7781
1198.129467,8733,7837
1197.147279,8894,7824
1196.16492,9023,7991
1195.182389,9099,7838
1194.199686,8977,7979
1193.216812,8957,8037
1192.233766,9014,8101
1191.250547,8965,7962
1190.267158,9128,8088
1189.283596,9128,8048
1188.299862,8954,8056
1187.315956,9081,8001
1186.331878,8942,8077
1185.347628,8991,7961
1184.363206,9004,8079
1183.378612,8934,7940
1182.393845,8991,7913
1181.408906,8793,7907
1180.423796,8852,7857
1179.438512,9021,7906
1178.453057,8919,7857
1177.467429,8848,7781
1176.481628,8761,7896
1175.495655,8778,7776
1174.50951,8914,7738
1173.523192,8887,7962
1172.536701,8851,7755
1171.550038,8740,7766
1170.563202,8777,7861
1169.576193,8814,7861
1168.589012,8955,7880
1167.601658,8961,7835
1166.614131,9020,7817
1165.626431,8987,7881
1164.638558,8778,7856
1163.650512,8888,7806
1162.662294,8984,7855
1161.673902,8915,7893
1160.685337,8959,7949
1159.696599,8895,8013
1158.707688,8941,7972
1157.718604,8838,7865
1156.729346,9072,7994
1155.739915,9038,7918
1154.750311,9050,7971
1153.760534,9162,8109
1152.770583,9136,8031
1151.780459,9133,7980
1150.790161,9337,8265
1149.79969,9236,8178
1148.809045,9414,8324
1147.818227,9515,8516
1146.827234,9537,8402
1145.836069,9842,8613
1144.844729,9953,8722
1143.853216,10104,8861
1142.861529,10007,8924
1141.869668,10158,9107
1140.877634,10265,9108
1139.885425,10270,9210
1138.893043,10359,9362
1137.900486,10302,9278
1136.907756,10130,9258
1135.914851,10088,9139
1134.921772,10030,9007
1133.928519,9822,8951
1132.935092,9770,8683
1131.941491,9669,8644
1130.947715,9541,8516
1129.953765,9449,8394
1128.959641,9392,8229
1127.965342,9184,8299
1126.970869,9148,8106
1125.976222,9184,8096
1124.9814,9017,7993
1123.986403,9100,7939
1122.991232,8920,7869
1121.995886,8897,7895
1121.000365,8898,7987
1120.00467,8921,7995
1119.0088,8930,7884
1118.012755,8815,7847
1117.016536,8902,7802
1116.020141,8857,7901
1115.023571,8783,7940
1114.026827,8859,7810
1113.029908,8879,7839
1112.032813,8888,7821
1111.035544,8826,7743
1110.038099,8789,7787
1109.040479,8851,7903
1108.042684,8892,7775
1107.044714,8806,7886
1106.046568,8785,7836
1105.048247,8846,7825
1104.049751,8918,7837
1103.051079,8886,7782
1102.052232,8735,7798
1101.053209,8871,7906
1100.054011,8959,7915
1099.054637,8823,7992
1098.055088,8904,7839
1097.055363,8942,7870
1096.055462,8973,7955
1095.055386,8901,7910
1094.055134,8894,7902
1093.054706,8917,7898
1092.054102,9000,8015
1091.053322,8875,8014
1090.052366,8991,7971
1089.051235,8971,7890
1088.049927,8943,8001
1087.048443,9012,8017
1086.046783,9052,7959
1085.044947,9190,8080
1084.042935,9186,8153
1083.040747,9263,8067
1082.038382,9219,8076
1081.035841,9369,8360
1080.033124,9361,8309
1079.03023,9534,8450
1078.02716,9593,8441
1077.023913,9582,8597
1076.02049,9626,8524
1075.016891,9684,8620
1074.013114,9756,8611
1073.009161,9765,8677
1072.005032,9640,8651
1071.000726,9775,8713
1069.996243,9710,8663
1068.991583,9598,8743
1067.986746,9454,8729
1066.981733,9317,8599
1065.976542,9353,8500
1064.971175,9349,8272
1063.96563,9367,8309
1062.959909,9159,8286
1061.95401,9002,8240
1060.947934,9039,8041
1059.941682,9006,7939
1058.935251,8819,8008
1057.928644,8882,7979
1056.92186,8962,8003
1055.914898,8867,7807
1054.907758,8881,7894
1053.900442,8914,7716
1052.892947,8762,7922
1051.885276,8779,7762
1050.877426,8722,7787
1049.8694,8864,7780
1048.861195,8760,7809
1047.852813,8761,7756
1046.844253,8727,7584
1045.835516,8768,7693
1044.8266,8769,7838
1043.817507,8686,7704
1042.808236,8706,7702
1041.798787,8708,7788
1040.78916,8768,7693
1039.779355,8797,7766
1038.769372,8716,7749
1037.759211,8832,7827
1036.748872,8711,7611
1035.738355,8703,7686
1034.72766,8662,7767
1033.716786,8744,7660
1032.705734,8805,7699
1031.694503,8740,7758
1030.683095,8816,7730
1029.671508,8742,7740
1028.659742,8728,7821
1027.647798,8597,7744
1026.635675,8814,7720
1025.623374,8822,7738
1024.610894,8537,7739
1023.598236,8713,7643
1022.585399,8659,7729
1021.572383,8697,7766
1020.559188,8691,7697
1019.545814,8650,7758
1018.532262,8684,7664
1017.518531,8649,7679
1016.504621,8724,7721
1015.490531,8736,7738
1014.476263,8690,7770
1013.461816,8858,7677
1012.447189,8560,7788
1011.432383,8696,7730
1010.417399,8836,7751
1009.402235,8829,7756
1008.386891,8868,7707
1007.371368,8796,7896
1006.355666,8870,7823
1005.339785,8694,7806
1004.323724,8816,7664
1003.307483,8819,7843
1002.291063,8935,7696
1001.274464,8818,7769
1000.257685,8775,7784
999.2407258,8752,7743
998.2235873,8705,7721
997.2062689,8686,7822
996.1887708,8761,7907
995.1710929,8774,7802
994.1532351,8830,7838
993.1351974,8797,7750
992.1169797,8795,7826
991.098582,8737,7759
990.0800042,8767,7758
989.0612464,8827,7748
988.0423085,8809,7720
987.0231904,8775,7665
986.003892,8776,7768
984.9844134,8844,7717
983.9647546,8822,7673
982.9449153,8763,7860
981.9248957,8881,7707
980.9046957,8815,7701
979.8843152,8748,7795
978.8637542,8719,7696
977.8430127,8742,7774
976.8220905,8722,7662
975.8009877,8713,7715
974.7797043,8778,7758
973.7582401,8665,7882
972.7365952,8762,7769
971.7147694,8754,7786
970.6927628,8690,7731
969.6705754,8714,7613
968.6482069,8715,7778
967.6256576,8726,7708
966.6029272,8692,7697
965.5800157,8785,7712
964.5569231,8669,7654
963.5336494,8737,7671
962.5101945,8617,7686
961.4865584,8656,7691
960.462741,8599,7653
959.4387423,8643,7698
958.4145623,8767,7642
957.3902008,8605,7632
956.3656579,8698,7578
955.3409335,8691,7542
954.3160276,8620,7585
953.2909401,8641,7531
952.265671,8564,7602
951.2402203,8642,7744
950.2145878,8641,7612
949.1887736,8614,7612
948.1627777,8541,7694
947.1365999,8534,7580
946.1102402,8716,7669
945.0836986,8721,7655
944.0569751,8633,7695
943.0300696,8615,7657
942.002982,8677,7578
940.9757123,8532,7599
939.9482606,8636,7704
938.9206266,8624,7658
937.8928105,8670,7686
936.8648121,8689,7752
935.8366314,8673,7699
934.8082683,8655,7683
933.7797229,8570,7598
932.750995,8621,7668
931.7220847,8692,7653
930.6929919,8673,7627
929.6637165,8553,7653
928.6342585,8536,7706
927.6046179,8687,7647
926.5747946,8549,7675
925.5447886,8598,7689
924.5145998,8648,7673
923.4842282,8699,7657
922.4536737,8798,7639
921.4229363,8694,7696
920.392016,8707,7764
919.3609127,8709,7722
918.3296264,8719,7656
917.298157,8687,7843
916.2665045,8598,7746
915.2346689,8702,7736
914.20265,8783,7644
913.1704479,8728,7668
912.1380626,8714,7736
911.1054938,8619,7661
910.0727418,8679,7680
909.0398063,8736,7686
908.0066873,8676,7634
906.9733848,8682,7671
905.9398988,8810,7796
904.9062292,8655,7568
903.872376,8762,7819
902.8383391,8653,7712
901.8041185,8808,7707
900.7697141,8683,7589
899.7351259,8670,7625
898.7003538,8737,7754
897.6653979,8807,7737
896.630258,8695,7711
895.5949342,8688,7685
894.5594263,8546,7575
893.5237344,8770,7701
892.4878583,8699,7745
891.4517981,8699,7658
890.4155537,8587,7714
889.3791251,8738,7636
888.3425122,8682,7660
887.305715,8777,7650
886.2687333,8618,7582
885.2315673,8822,7638
884.1942168,8695,7618
883.1566818,8690,7636
882.1189623,8690,7708
881.0810582,8725,7543
880.0429694,8668,7652
879.004696,8691,7685
877.9662379,8681,7553
876.9275949,8580,7494
875.8887672,8468,7520
874.8497547,8570,7512
873.8105572,8515,7692
872.7711748,8604,7641
871.7316074,8558,7592
870.691855,8541,7515
869.6519176,8598,7584
868.611795,8619,7590
867.5714872,8481,7653
866.5309943,8476,7476
865.4903161,8540,7622
864.4494526,8581,7516
863.4084038,8513,7519
862.3671696,8616,7524
861.32575,8553,7601
860.284145,8502,7468
859.2423544,8541,7526
858.2003783,8510,7565
857.1582166,8507,7579
856.1158692,8586,7591
855.0733362,8493,7463
854.0306174,8531,7527
852.9877128,8597,7561
851.9446225,8521,7463
850.9013463,8493,7577
849.8578842,8438,7535
848.8142361,8654,7573
847.770402,8493,7555
846.726382,8600,7553
845.6821758,8525,7548
844.6377835,8487,7541
843.593205,8450,7621
842.5484404,8643,7526
841.5034894,8515,7566
840.4583522,8630,7690
839.4130286,8585,7626
838.3675187,8637,7535
837.3218223,8454,7534
836.2759394,8590,7606
835.22987,8607,7576
834.1836141,8610,7661
833.1371715,8558,7434
832.0905423,8700,7568
831.0437263,8548,7459
829.9967237,8670,7610
828.9495342,8533,7627
827.902158,8752,7632
826.8545948,8666,7568
825.8068447,8562,7624
824.7589077,8696,7641
823.7107836,8613,7643
822.6624725,8701,7639
821.6139743,8691,7700
820.565289,8600,7584
819.5164165,8625,7617
818.4673567,8632,7568
817.4181097,8620,7646
816.3686753,8670,7450
815.3190536,8701,7610
814.2692445,8630,7655
813.2192479,8579,7565
812.1690638,8568,7533
811.1186922,8674,7522
810.068133,8527,7585
809.0173861,8586,7590
807.9664516,8566,7588
806.9153294,8583,7579
805.8640194,8528,7548
804.8125216,8634,7546
803.7608359,8521,7608
802.7089623,8565,7504
801.6569008,8544,7584
800.6046513,8522,7495
799.5522138,8586,7620
798.4995882,8454,7460
797.4467744,8369,7565
796.3937725,8527,7615
795.3405824,8511,7555
794.287204,8424,7445
793.2336373,8510,7543
792.1798823,8464,7510
791.1259389,8504,7466
790.071807,8336,7468
789.0174867,8412,7336
787.9629778,8450,7506
786.9082804,8497,7363
785.8533943,8591,7535
784.7983196,8455,7522
783.7430562,8458,7427
782.687604,8398,7432
781.6319631,8468,7428
780.5761332,8336,7510
779.5201145,8404,7420
778.4639069,8358,7422
777.4075103,8409,7369
776.3509247,8490,7462
775.29415,8410,7525
774.2371862,8397,7478
773.1800332,8450,7436
772.122691,8439,7417
771.0651596,8371,7440
770.0074389,8546,7462
768.9495289,8416,7407
767.8914295,8440,7481
766.8331406,8325,7489
765.7746623,8389,7433
764.7159944,8429,7347
763.657137,8361,7516
762.59809,8440,7487
761.5388533,8372,7444
760.479427,8417,7406
759.4198108,8270,7392
758.3600049,8498,7429
757.3000092,8443,7499
756.2398236,8483,7384
755.179448,8536,7474
754.1188825,8555,7411
753.058127,8359,7441
751.9971814,8521,7493
750.9360457,8550,7460
749.8747198,8364,7523
748.8132038,8439,7414
747.7514974,8445,7494
746.6896009,8443,7505
745.6275139,8346,7458
744.5652366,8508,7513
743.5027689,8458,7417
742.4401107,8423,7405
741.377262,8507,7389
740.3142227,8517,7425
739.2509928,8434,7473
738.1875723,8390,7504
737.123961,8546,7547
736.060159,8461,7477
734.9961663,8514,7471
733.9319826,8558,7490
732.8676081,8627,7440
731.8030427,8464,7589
730.7382863,8295,7424
729.6733389,8460,7429
728.6082004,8444,7506
727.5428708,8433,7498
726.4773501,8350,7451
725.4116381,8584,7417
724.345735,8325,7445
723.2796405,8540,7362
722.2133546,8425,7448
721.1468774,8525,7496
720.0802088,8382,7476
719.0133487,8505,7474
717.946297,8456,7524
716.8790538,8488,7284
715.811619,8409,7386
714.7439925,8325,7464
713.6761743,8344,7465
712.6081643,8355,7423
711.5399626,8400,7367
710.471569,8325,7418
709.4029835,8406,7402
708.3342061,8350,7343
707.2652367,8370,7410
706.1960753,8303,7236
705.1267218,8227,7317
704.0571762,8323,7241
702.9874384,8344,7318
701.9175084,8369,7358
700.8473861,8202,7345
699.7770715,8256,7323
698.7065646,8267,7298
697.6358653,8131,7163
696.5649736,8199,7242
695.4938893,8202,7300
694.4226125,8080,7337
693.3511432,8172,7286
692.2794812,8199,7348
691.2076265,8164,7232
690.1355791,8174,7303
689.063339,8196,7316
687.990906,8240,7236
686.9182802,8240,7277
685.8454614,8199,7303
684.7724497,8243,7276
683.6992451,8249,7245
682.6258473,8223,7310
681.5522565,8260,7326
680.4784725,8240,7321
679.4044954,8279,7325
678.330325,8264,7276
677.2559614,8228,7222
676.1814044,8325,7343
675.106654,8244,7229
674.0317103,8221,7279
672.956573,8267,7196
671.8812423,8255,7304
670.805718,8209,7287
669.7300001,8301,7372
668.6540886,8256,7270
667.5779833,8179,7257
666.5016843,8231,7115
665.4251916,8335,7330
664.348505,8316,7289
663.2716245,8297,7327
662.19455,8224,7298
661.1172816,8243,7377
660.0398192,8232,7281
658.9621627,8287,7354
657.8843121,8279,7263
656.8062674,8248,7392
655.7280284,8201,7322
654.6495951,8323,7265
653.5709676,8302,7309
652.4921457,8398,7316
651.4131294,8300,7254
650.3339187,8238,7258
649.2545135,8190,7370
648.1749137,8163,7308
647.0951194,8250,7329
646.0151304,8296,7283
644.9349467,8283,7307
643.8545684,8127,7252
642.7739952,8152,7329
641.6932273,8107,7310
640.6122644,8314,7184
639.5311067,8348,7293
638.449754,8091,7209
637.3682063,8082,7223
636.2864635,8207,7248
635.2045256,8190,7239
634.1223926,8193,7190
633.0400644,8177,7102
631.9575409,8175,7177
630.8748222,8087,7240
629.7919081,8224,7279
628.7087986,8218,7157
627.6254937,8110,7298
626.5419934,8065,7231
625.4582975,8112,7160
624.374406,8119,7128
623.2903189,8118,7159
622.2060361,8136,7123
621.1215577,8032,7173
620.0368834,8068,7152
618.9520134,7989,7190
617.8669475,8035,7214
616.7816857,8053,7107
615.6962279,8102,7095
614.6105742,8135,7107
613.5247244,7919,7079
612.4386785,8092,7034
611.3524364,8162,7105
610.2659982,8009,7162
609.1793638,8081,7154
608.092533,8141,7076
607.005506,7978,7165
605.9182825,8041,7093
604.8308626,8103,7125
603.7432463,8000,7102
602.6554334,8085,7081
601.567424,8021,7183
600.4792179,8019,7161
599.3908152,8067,7115
598.3022158,8138,7106
597.2134196,7974,7015
596.1244266,8022,7155
595.0352368,8126,7186
593.9458501,8042,7198
592.8562664,8069,7078
591.7664857,7982,7145
590.676508,8033,7102
589.5863331,8099,7046
588.4959612,8077,7102
587.405392,8044,7148
586.3146257,7999,7039
585.223662,8078,7080
584.132501,7897,7162
583.0411426,8104,7076
581.9495868,8053,7221
580.8578335,8114,7086
579.7658827,7944,7072
578.6737344,8035,7063
577.5813884,7927,7015
576.4888447,8076,7109
575.3961034,8053,7050
574.3031643,8039,7003
573.2100273,8075,7104
572.1166925,7910,7072
571.0231598,8007,7036
569.9294292,7845,7135
568.8355005,7928,7009
567.7413738,8018,6948
566.647049,8003,6967
565.5525261,7900,7000
564.4578049,7936,7095
563.3628856,7932,7024
562.2677679,7928,6993
561.1724519,7881,6980
560.0769375,7829,7016
558.9812246,7940,7041
557.8853133,7882,7002
556.7892035,7834,6926
555.6928951,7828,6957
554.596388,7849,6927
553.4996823,7982,7003
552.4027778,7865,6989
551.3056746,7890,7021
550.2083726,7841,6883
549.1108717,7880,6935
548.0131718,7791,6966
546.915273,7947,6945
545.8171752,7869,7001
544.7188784,7833,6962
543.6203824,7814,6949
542.5216873,7873,7001
541.4227929,7805,6966
540.3236993,7889,7055
539.2244064,7878,6887
538.1249141,7821,6878
537.0252225,7620,6914
535.9253314,7739,6925
534.8252408,7834,6962
533.7249506,7817,6895
532.6244609,7829,6943
531.5237715,7769,6903
530.4228824,7891,6937
529.3217936,7842,6866
528.2205049,7945,6965
527.1190165,7795,6916
526.0173282,7782,6860
524.9154399,7876,7000
523.8133516,7831,6868
522.7110633,7777,6926
521.6085749,7838,6988
520.5058864,7790,6833
519.4029978,7858,6936
518.2999088,7904,6882
517.1966197,7765,6867
516.0931301,7897,6823
514.9894402,7796,6824
513.8855499,7615,6934
512.7814591,7798,6965
511.6771678,7868,6976
510.572676,7814,6893
509.4679835,7767,6983
508.3630903,7659,6851
507.2579964,7778,6930
506.1527018,7770,6913
505.0472063,7806,6927
503.94151,7751,6947
502.8356128,7716,6801
501.7295146,7778,6915
500.6232154,7765,6874
499.5167151,7664,6876
498.4100137,7699,6836
497.3031112,7741,6915
496.1960075,7747,6882
495.0887025,7683,6845
493.9811962,7667,6800
492.8734885,7682,6923
491.7655795,7659,6713
490.657469,7697,6901
489.549157,7757,6800
488.4406434,7740,6915
487.3319282,7676,6793
486.2230114,7685,6828
485.1138929,7619,6735
484.0045727,7661,6770
482.8950506,7610,6792
481.7853267,7739,6862
480.6754009,7614,6827
479.5652732,7597,6679
478.4549434,7663,6740
477.3444117,7537,6796
476.2336778,7587,6671
475.1227418,7536,6722
474.0116036,7605,6748
472.9002631,7566,6805
471.7887204,7690,6719
470.6769753,7626,6806
469.5650278,7554,6844
468.4528779,7582,6675
467.3405255,7583,6642
466.2279706,7528,6751
465.1152131,7704,6758
464.0022529,7533,6623
462.8890901,7511,6722
461.7757245,7642,6853
460.6621561,7506,6673
459.5483849,7566,6746
458.4344108,7487,6745
457.3202338,7578,6777
456.2058538,7487,6753
455.0912707,7614,6663
453.9764846,7602,6772
452.8614954,7562,6753
451.7463029,7536,6726
450.6309072,7554,6663
449.5153083,7553,6680
448.399506,7552,6745
447.2835003,7596,6583
446.1672912,7492,6694
445.0508786,7581,6826
443.9342624,7575,6637
442.8174427,7526,6752
441.7004194,7639,6724
440.5831923,7455,6695
439.4657616,7467,6695
438.348127,7462,6633
437.2302887,7367,6751
436.1122464,7554,6633
434.9940002,7535,6586
433.8755501,7542,6623
432.7568959,7496,6596
431.6380376,7403,6538
430.5189751,7411,6513
429.3997085,7455,6607
428.2802377,7436,6653
427.1605626,7409,6505
426.0406832,7445,6513
424.9205993,7373,6578
423.8003111,7353,6550
422.6798183,7354,6521
421.559121,7417,6625
420.4382192,7321,6603
419.3171127,7419,6509
418.1958015,7309,6603
417.0742856,7322,6528
415.9525649,7291,6515
414.8306393,7374,6444
413.7085089,7398,6502
412.5861735,7314,6532
411.4636332,7339,6495
410.3408878,7327,6488
409.2179373,7268,6488
408.0947817,7317,6436
406.9714209,7302,6538
405.8478549,7387,6471
404.7240836,7244,6533
403.6001069,7316,6513
402.4759249,7304,6397
401.3515374,7317,6379
400.2269444,7133,6406
399.1021459,7230,6404
397.9771418,7293,6395
396.851932,7250,6488
395.7265166,7298,6384
394.6008954,7241,6420
393.4750684,7250,6506
392.3490355,7244,6424
391.2227968,7312,6408
390.0963521,7360,6418
388.9697015,7367,6416
387.8428447,7257,6466
386.7157819,7313,6419
385.588513,7388,6442
384.4610378,7180,6453
383.3333564,7255,6510
382.2054687,7316,6458
381.0773746,7219,6469
379.9490741,7212,6483
378.8205672,7223,6391
377.6918537,7293,6446
376.5629338,7216,6468
375.4338072,7261,6450
374.3044739,7217,6334
373.1749339,7163,6354
372.0451872,7180,6473
370.9152337,7062,6339
369.7850733,7136,6390
368.654706,7147,6373
367.5241317,7129,6383
366.3933504,7123,6372
365.2623621,7102,6378
364.1311666,7047,6311
362.999764,7101,6301
361.8681541,7032,6244
360.736337,7062,6281
359.6043126,7056,6323
358.4720807,7079,6246
357.3396415,6986,6326
356.2069948,7007,6216
355.0741405,6998,6174
353.9410787,7003,6195
352.8078093,7040,6226
