#Wave,#Intensity2,#Intensity3
1235.325799,9413,7736
1234.350104,9401,7900
1233.37424,9343,7764
1232.398205,9461,7810
1231.422,9318,7862
1230.445625,9441,7751
1229.46908,9346,7783
1228.492364,9344,7749
1227.515478,9312,7758
1226.538421,9311,7856
1225.561194,9429,7745
1224.583796,9438,7691
1223.606228,9472,7859
1222.628489,9185,7777
1221.65058,9325,7819
1220.6725,9397,7900
1219.694249,9315,7821
1218.715828,9265,7847
1217.737236,9334,7726
1216.758473,9217,7707
1215.779539,9314,7787
1214.800434,9394,7881
1213.821158,9303,7769
1212.841711,9388,7782
1211.862094,9393,7811
1210.882305,9465,7752
1209.902345,9325,7783
1208.922214,9366,7736
1207.941912,9456,7840
1206.961438,9495,7714
1205.980794,9364,7810
1204.999978,9377,7818
1204.018991,9313,7830
1203.037832,9366,7849
1202.056502,9351,7876
1201.075,9440,7799
1200.093328,9455,7785
1199.111483,9487,7831
1198.129467,9361,7832
1197.147279,9378,7834
1196.16492,9533,7934
1195.182389,9477,7897
1194.199686,9446,7845
1193.216812,9404,7921
1192.233766,9472,7829
1191.250547,9627,7937
1190.267158,9515,7961
1189.283596,9619,7983
1188.299862,9440,7978
1187.315956,9485,7876
1186.331878,9531,7932
1185.347628,9560,7880
1184.363206,9406,7840
1183.378612,9570,7867
1182.393845,9610,7955
1181.408906,9501,7875
1180.423796,9454,7863
1179.438512,9459,7903
1178.453057,9446,7815
1177.467429,9401,7925
1176.481628,9460,7752
1175.495655,9450.290813,7917
1174.50951,9440.579926,7923
1173.523192,9430.867341,7872
1172.536701,9421.153056,7906
1171.550038,9411.437071,7907
1170.563202,9401.719386,7764
1169.576193,9392,7836
1168.589012,9304,7920
1167.601658,9504,7975
1166.614131,9492,7894
1165.626431,9493,7806
1164.638558,9499,7793
1163.650512,9444,7802
1162.662294,9598,7988
1161.673902,9434,7939
1160.685337,9644,7905
1159.696599,9426,7972
1158.707688,9330,7832
1157.718604,9419,7884
1156.729346,9438,7868
1155.739915,9582,7958
1154.750311,9611,7887
1153.760534,9581,7885
1152.770583,9514,7908
1151.780459,9561,7940
1150.790161,9655,8063
1149.79969,9583,7910
1148.809045,9635,7988
1147.818227,9678,7993
1146.827234,9851,8004
1145.836069,9646,8014
1144.844729,9830,8048
1143.853216,9763,8148
1142.861529,9836,8187
1141.869668,9851,8228
1140.877634,9917,8179
1139.885425,10083,8347
1138.893043,10085,8572
1137.900486,10021,8452
1136.907756,10073,8611
1135.914851,9881,8601
1134.921772,9980,8551
1133.928519,9970,8728
1132.935092,9802,8618
1131.941491,10098,8605
1130.947715,10096,8625
1129.953765,9897,8509
1128.959641,9871,8468
1127.965342,9866,8311
1126.970869,9816,8390
1125.976222,9927,8169
1124.9814,9788,8176
1123.986403,9791,8134
1122.991232,9719,8065
1121.995886,9639,7993
1121.000365,9741,7999
1120.00467,9575,8003
1119.0088,9616,7918
1118.012755,9487,7928
1117.016536,9519,8005
1116.020141,9469,7785
1115.023571,9477,7820
1114.026827,9539,7913
1113.029908,9405,7833
1112.032813,9448,7840
1111.035544,9451,7806
1110.038099,9383,7898
1109.040479,9443,7892
1108.042684,9420,7918
1107.044714,9258,7913
1106.046568,9317,7832
1105.048247,9374,7740
1104.049751,9412,7843
1103.051079,9468,7896
1102.052232,9620,7722
1101.053209,9477,7827
1100.054011,9534,7868
1099.054637,9451,8041
1098.055088,9482,7808
1097.055363,9557,7881
1096.055462,9419,7989
1095.055386,9441,7925
1094.055134,9613,8004
1093.054706,9528,8053
1092.054102,9624,7958
1091.053322,9601,7921
1090.052366,9601,7951
1089.051235,9506,7857
1088.049927,9451,7899
1087.048443,9443,8033
1086.046783,9706,7908
1085.044947,9492,7988
1084.042935,9555,8018
1083.040747,9733,8085
1082.038382,9515,8063
1081.035841,9638,8082
1080.033124,9614,8101
1079.03023,9726,8131
1078.02716,9717,8205
1077.023913,9713,8398
1076.02049,9706,8287
1075.016891,9811,8315
1074.013114,9824,8360
1073.009161,9844,8412
1072.005032,9997,8329
1071.000726,9938,8430
1069.996243,9772,8432
1068.991583,9950,8557
1067.986746,9873,8359
1066.981733,9853,8254
1065.976542,9753,8262
1064.971175,9811,8145
1063.96563,9660,8090
1062.959909,9865,7957
1061.95401,9839,7935
1060.947934,9759,7918
1059.941682,9726,8126
1058.935251,9643,7804
1057.928644,9471,7838
1056.92186,9609,7834
1055.914898,9369,7882
1054.907758,9446,7838
1053.900442,9555,7868
1052.892947,9495,7863
1051.885276,9333,7869
1050.877426,9412,7770
1049.8694,9366,7807
1048.861195,9489,7840
1047.852813,9430,7858
1046.844253,9366,7637
1045.835516,9405,7707
1044.8266,9345,7766
1043.817507,9321,7845
1042.808236,9339,7908
1041.798787,9357,7854
1040.78916,9315,7782
1039.779355,9261,7689
1038.769372,9424,7708
1037.759211,9270,7914
1036.748872,9290,7748
1035.738355,9345,7800
1034.72766,9268,7716
1033.716786,9427,7765
1032.705734,9316,7761
1031.694503,9269,7749
1030.683095,9285,7837
1029.671508,9305,7761
1028.659742,9274,7755
1027.647798,9292,7828
1026.635675,9275,7919
1025.623374,9298,7835
1024.610894,9249,7798
1023.598236,9393,7727
1022.585399,9314,7817
1021.572383,9309,7737
1020.559188,9298,7816
1019.545814,9405,7736
1018.532262,9293,7769
1017.518531,9127,7697
1016.504621,9407,7703
1015.490531,9413,7799
1014.476263,9163,7772
1013.461816,9305,7847
1012.447189,9364,7723
1011.432383,9264,7765
1010.417399,9355,7722
1009.402235,9242,7753
1008.386891,9379,7859
1007.371368,9325,7816
1006.355666,9438,7908
1005.339785,9531,7846
1004.323724,9574,7794
1003.307483,9403,7866
1002.291063,9493,7903
1001.274464,9448,7795
1000.257685,9394,7801
999.2407258,9329,7824
998.2235873,9377,7861
997.2062689,9301,7898
996.1887708,9343,7957
995.1710929,9325,7828
994.1532351,9381,7795
993.1351974,9343,7801
992.1169797,9351,7902
991.098582,9203,7771
990.0800042,9438,7847
989.0612464,9257,7706
988.0423085,9230,7760
987.0231904,9393,7814
986.003892,9356,7799
984.9844134,9423,7688
983.9647546,9427,7691
982.9449153,9324,7735
981.9248957,9369,7790
980.9046957,9425,7786
979.8843152,9323,7881
978.8637542,9288,7823
977.8430127,9270,7664
976.8220905,9390,7790
975.8009877,9341,7833
974.7797043,9335,7872
973.7582401,9281,7688
972.7365952,9315,7772
971.7147694,9274,7696
970.6927628,9258,7769
969.6705754,9350,7798
968.6482069,9228,7751
967.6256576,9293,7715
966.6029272,9142,7685
965.5800157,9262,7756
964.5569231,9269,7874
963.5336494,9212,7698
962.5101945,9375,7699
961.4865584,9272,7690
960.462741,9169,7714
959.4387423,9187,7615
958.4145623,9253,7611
957.3902008,9298,7673
956.3656579,9188,7729
955.3409335,9260,7616
954.3160276,9130,7771
953.2909401,9148,7624
952.265671,9172,7672
951.2402203,9206,7712
950.2145878,9103,7633
949.1887736,9274,7732
948.1627777,9305,7630
947.1365999,9127,7657
946.1102402,9193,7670
945.0836986,9109,7635
944.0569751,9195,7758
943.0300696,9261,7722
942.002982,9100,7695
940.9757123,9270,7685
939.9482606,9196,7627
938.9206266,9137,7747
937.8928105,9245,7714
936.8648121,9138,7540
935.8366314,9218,7642
934.8082683,9196,7661
933.7797229,9102,7612
932.750995,9134,7691
931.7220847,9194,7615
930.6929919,9174,7687
929.6637165,9259,7657
928.6342585,9148,7748
927.6046179,9202,7625
926.5747946,9203,7699
925.5447886,9169,7711
924.5145998,9136,7706
923.4842282,9200,7748
922.4536737,9322,7737
921.4229363,9184,7795
920.392016,9323,7763
919.3609127,9211,7725
918.3296264,9250,7804
917.298157,9206,7670
916.2665045,9282,7793
915.2346689,9265,7808
914.20265,9250,7706
913.1704479,9220,7773
912.1380626,9215,7688
911.1054938,9234,7637
910.0727418,9202,7775
909.0398063,9268,7739
908.0066873,9369,7659
906.9733848,9134,7635
905.9398988,9150,7733
904.9062292,9205,7660
903.872376,9328,7855
902.8383391,9248,7720
901.8041185,9135,7717
900.7697141,9264,7691
899.7351259,9254,7610
898.7003538,9364,7739
897.6653979,9214,7691
896.630258,9262,7705
895.5949342,9318,7663
894.5594263,9169,7826
893.5237344,9192,7775
892.4878583,9132,7692
891.4517981,9199,7795
890.4155537,9192,7702
889.3791251,9161,7717
888.3425122,9028,7830
887.305715,9211,7759
886.2687333,9207,7882
885.2315673,9243,7738
884.1942168,9224,7719
883.1566818,9256,7639
882.1189623,9148,7711
881.0810582,9135,7624
880.0429694,9238,7591
879.004696,9156,7737
877.9662379,9267,7551
876.9275949,9113,7573
875.8887672,9022,7599
874.8497547,9060,7723
873.8105572,9153,7614
872.7711748,9118,7599
871.7316074,9058,7581
870.691855,9077,7553
869.6519176,9050,7553
868.611795,9087,7631
867.5714872,9074,7601
866.5309943,9017,7485
865.4903161,9169,7486
864.4494526,9143,7542
863.4084038,9005,7558
862.3671696,9058,7594
861.32575,9148,7490
860.284145,9005,7566
859.2423544,9124,7539
858.2003783,9089,7561
857.1582166,9119,7619
856.1158692,9023,7568
855.0733362,9057,7546
854.0306174,9139,7572
852.9877128,9036,7604
851.9446225,9018,7521
850.9013463,9061,7629
849.8578842,8986,7541
848.8142361,9121,7634
847.770402,9036,7514
846.726382,9096,7604
845.6821758,8922,7558
844.6377835,9028,7580
843.593205,8991,7567
842.5484404,9070,7538
841.5034894,9155,7552
840.4583522,9022,7565
839.4130286,9003,7615
838.3675187,9018,7529
837.3218223,9076,7622
836.2759394,9038,7599
835.22987,8996,7615
834.1836141,9072,7573
833.1371715,9191,7634
832.0905423,9239,7652
831.0437263,9137,7710
829.9967237,9024,7652
828.9495342,8948,7636
827.902158,9107,7618
826.8545948,9076,7570
825.8068447,9109,7714
824.7589077,9017,7603
823.7107836,9016,7580
822.6624725,9060,7597
821.6139743,9037,7529
820.565289,9078,7571
819.5164165,9106,7637
818.4673567,9182,7617
817.4181097,9101,7663
816.3686753,9266,7655
815.3190536,9079,7691
814.2692445,9142,7662
813.2192479,8978,7624
812.1690638,9083,7630
811.1186922,9127,7562
810.068133,9133,7655
809.0173861,9049,7630
807.9664516,9065,7563
806.9153294,8962,7642
805.8640194,9088,7530
804.8125216,9053,7644
803.7608359,9093,7610
802.7089623,9087,7633
801.6569008,8959,7598
800.6046513,8997,7443
799.5522138,9057,7496
798.4995882,8984,7523
797.4467744,8992,7579
796.3937725,9171,7554
795.3405824,9016,7483
794.287204,8974,7530
793.2336373,8934,7570
792.1798823,8951,7552
791.1259389,9050,7446
790.071807,8920,7423
789.0174867,8904,7486
787.9629778,8908,7439
786.9082804,8846,7452
785.8533943,8893,7378
784.7983196,9023,7486
783.7430562,8819,7414
782.687604,8924,7529
781.6319631,9030,7380
780.5761332,8794,7404
779.5201145,8974,7346
778.4639069,8949,7431
777.4075103,8757,7441
776.3509247,8823,7421
775.29415,8899,7448
774.2371862,8926,7459
773.1800332,8714,7408
772.122691,8797,7480
771.0651596,8907,7475
770.0074389,8884,7379
768.9495289,8949,7372
767.8914295,8804,7441
766.8331406,8898,7352
765.7746623,8851,7444
764.7159944,8809,7347
763.657137,8917,7409
762.59809,8864,7390
761.5388533,8894,7361
760.479427,8855,7385
759.4198108,8941,7420
758.3600049,8776,7462
757.3000092,8855,7584
756.2398236,8860,7317
755.179448,8996,7500
754.1188825,8830,7492
753.058127,8837,7418
751.9971814,8900,7472
750.9360457,8906,7418
749.8747198,8804,7356
748.8132038,8905,7432
747.7514974,8843,7441
746.6896009,8916,7470
745.6275139,8914,7506
744.5652366,8898,7444
743.5027689,8913,7442
742.4401107,8974,7477
741.377262,8855,7392
740.3142227,8829,7521
739.2509928,8997,7457
738.1875723,8929,7363
737.123961,8937,7476
736.060159,8941,7499
734.9961663,8907,7485
733.9319826,8863,7364
732.8676081,8964,7471
731.8030427,8891,7405
730.7382863,8896,7426
729.6733389,8796,7311
728.6082004,8904,7452
727.5428708,8919,7306
726.4773501,8838,7465
725.4116381,8874,7542
724.345735,8952,7391
723.2796405,8862,7379
722.2133546,8845,7451
721.1468774,8823,7434
720.0802088,8886,7356
719.0133487,8916,7384
717.946297,8833,7417
716.8790538,8769,7336
715.811619,8845,7405
714.7439925,8763,7430
713.6761743,8755,7342
712.6081643,8895,7320
711.5399626,8794,7417
710.471569,8872,7358
709.4029835,8746,7202
708.3342061,8823,7324
707.2652367,8809,7390
706.1960753,8698,7253
705.1267218,8651,7271
704.0571762,8601,7361
702.9874384,8667,7267
701.9175084,8719,7361
700.8473861,8724,7302
699.7770715,8678,7312
698.7065646,8711,7151
697.6358653,8686,7242
696.5649736,8644,7291
695.4938893,8677,7192
694.4226125,8576,7293
693.3511432,8698,7267
692.2794812,8658,7363
691.2076265,8760,7220
690.1355791,8717,7220
689.063339,8661,7354
687.990906,8575,7298
686.9182802,8595,7289
685.8454614,8607,7271
684.7724497,8659,7181
683.6992451,8634,7341
682.6258473,8589,7206
681.5522565,8619,7274
680.4784725,8632,7242
679.4044954,8604,7262
678.330325,8549,7275
677.2559614,8648,7177
676.1814044,8569,7126
675.106654,8646,7338
674.0317103,8677,7170
672.956573,8591,7333
671.8812423,8670,7255
670.805718,8699,7289
669.7300001,8708,7272
668.6540886,8610,7226
667.5779833,8592,7224
666.5016843,8632,7276
665.4251916,8713,7304
664.348505,8730,7343
663.2716245,8829,7350
662.19455,8754,7263
661.1172816,8765,7427
660.0398192,8825,7207
658.9621627,8664,7367
657.8843121,8688,7225
656.8062674,8727,7360
655.7280284,8723,7264
654.6495951,8554,7266.141699
653.5709676,8636,7268.283784
652.4921457,8664,7270.426255
651.4131294,8741,7272.569112
650.3339187,8695,7274.712355
649.2545135,8593,7276.855984
648.1749137,8707,7279
647.0951194,8662,7186
646.0151304,8721,7223
644.9349467,8647,7201
643.8545684,8621,7304
642.7739952,8534,7257
641.6932273,8671,7176
640.6122644,8561,7275
639.5311067,8607,7301
638.449754,8669,7278
637.3682063,8734,7191
636.2864635,8587,7126
635.2045256,8490,7270
634.1223926,8468,7149
633.0400644,8527,7157
631.9575409,8514,7181
630.8748222,8592,7144
629.7919081,8515,7154
628.7087986,8643,7192
627.6254937,8554,7198
626.5419934,8482,7147
625.4582975,8331,7209
624.374406,8501,7074
623.2903189,8473,7258
622.2060361,8588,7072
621.1215577,8482,7170
620.0368834,8459,7066
618.9520134,8395,7074
617.8669475,8397,7098
616.7816857,8549,7102
615.6962279,8414,7098
614.6105742,8480,7105
613.5247244,8438,7135
612.4386785,8430,7051
611.3524364,8404,7165
610.2659982,8512,7125
609.1793638,8425,7029
608.092533,8438,7130
607.005506,8513,7068
605.9182825,8432,6997
604.8308626,8426,7183
603.7432463,8441,7029
602.6554334,8504,7228
601.567424,8429,7094
600.4792179,8367,7124
599.3908152,8474,7020
598.3022158,8354,7129
597.2134196,8417,7113
596.1244266,8479,7112
595.0352368,8378,7082
593.9458501,8436,7087
592.8562664,8430,7096
591.7664857,8439,7054
590.676508,8452,7020
589.5863331,8451,7172
588.4959612,8451,7139
587.405392,8397,7082
586.3146257,8469,7026
585.223662,8281,7065
584.132501,8361,7058
583.0411426,8351,7025
581.9495868,8289,7065
580.8578335,8356,7074
579.7658827,8340,7067
578.6737344,8301,6998
577.5813884,8408,7094
576.4888447,8454,7073
575.3961034,8539,6899
574.3031643,8405,7037
573.2100273,8349,7046
572.1166925,8358,7095
571.0231598,8341,6912
569.9294292,8294,6969
568.8355005,8221,6974
567.7413738,8319,6931
566.647049,8229,6916
565.5525261,8272,6896
564.4578049,8314,6911
563.3628856,8322,7004
562.2677679,8377,6931
561.1724519,8231,6918
560.0769375,8201,6966
558.9812246,8199,6873
557.8853133,8356,6930
556.7892035,8229,6962
555.6928951,8213,6873
554.596388,8088,6876
553.4996823,8246,6950
552.4027778,8214,6869
551.3056746,8157,6925
550.2083726,8191,6886
549.1108717,8141,6855
548.0131718,8158,6850
546.915273,8121,6907
545.8171752,8135,6976
544.7188784,8212,6848
543.6203824,8077,6714
542.5216873,8137,6810
541.4227929,8184,6904
540.3236993,8114,6944
539.2244064,8192,6858
538.1249141,8133,6842
537.0252225,8189,6964
535.9253314,8148,6878
534.8252408,8160,7016
533.7249506,8150,6910
532.6244609,8120,6808
531.5237715,8059,6814
530.4228824,8103,6826
529.3217936,8143,6827
528.2205049,8221,6829
527.1190165,8279,6861
526.0173282,8228,6863
524.9154399,8044,6836
523.8133516,8124,6887
522.7110633,8186,6845
521.6085749,8123,6984
520.5058864,8117,6868
519.4029978,8119,6939
518.2999088,8177,6923
517.1966197,8092,6818
516.0931301,8142,6851
514.9894402,8094,6866
513.8855499,8047,6969
512.7814591,8182,6998
511.6771678,8282,6870
510.572676,8194,6929
509.4679835,8134,6912
508.3630903,7998,6812
507.2579964,8115,6830
506.1527018,8026,6853
505.0472063,8074,6884
503.94151,8143,6811
502.8356128,8024,6776
501.7295146,8182,6819
500.6232154,8007,6890
499.5167151,8122,6818
498.4100137,8121,6801
497.3031112,7999,6805
496.1960075,7959,6791
495.0887025,8056,6812
493.9811962,8010,6943
492.8734885,8045,6798
491.7655795,7934,6845
490.657469,7939,6818
489.549157,7890,6763
488.4406434,8119,6774
487.3319282,8102,6737
486.2230114,7964,6795
485.1138929,8053,6741
484.0045727,8012,6781
482.8950506,8042,6795
481.7853267,7901,6744
480.6754009,8070,6784
479.5652732,7955,6733
478.4549434,7979,6743
477.3444117,7934,6759
476.2336778,7950,6618
475.1227418,7996,6858
474.0116036,7909,6797
472.9002631,7819,6721
471.7887204,7836,6678
470.6769753,7953,6714
469.5650278,7917,6631
468.4528779,7949,6743
467.3405255,7866,6713
466.2279706,7857,6652
465.1152131,7911,6664
464.0022529,7983,6685
462.8890901,7836,6560
461.7757245,7848,6660
460.6621561,7971,6661
459.5483849,7862,6629
458.4344108,7921,6686
457.3202338,7818,6593
456.2058538,7947,6590
455.0912707,7808,6702
453.9764846,7996,6637
452.8614954,7942,6715
451.7463029,7985,6791
450.6309072,7836,6624
449.5153083,7913,6632
448.399506,7930,6656
447.2835003,7853,6628
446.1672912,7873,6662
445.0508786,7824,6649
443.9342624,7891,6720
442.8174427,7924,6583
441.7004194,7846,6590
440.5831923,7770,6584
439.4657616,7786,6668
438.348127,7762,6557
437.2302887,7802,6534
436.1122464,7578,6611
434.9940002,7778,6606
433.8755501,7824,6657
432.7568959,7776,6526
431.6380376,7716,6529
430.5189751,7736,6593
429.3997085,7752,6593
428.2802377,7785,6547
427.1605626,7710,6488
426.0406832,7785,6510
424.9205993,7694,6496
423.8003111,7688,6610
422.6798183,7630,6482
421.559121,7634,6527
420.4382192,7615,6440
419.3171127,7653,6444
418.1958015,7696,6449
417.0742856,7629,6471
415.9525649,7673,6442
414.8306393,7572,6413
413.7085089,7604,6452
412.5861735,7770,6464
411.4636332,7564,6406
410.3408878,7679,6421
409.2179373,7616,6385
408.0947817,7653,6427
406.9714209,7588,6417
405.8478549,7556,6371
404.7240836,7530,6398
403.6001069,7552,6374
402.4759249,7570,6445
401.3515374,7503,6421
400.2269444,7624,6485
399.1021459,7497,6489
397.9771418,7655,6423
396.851932,7537,6394
395.7265166,7586,6548
394.6008954,7643,6355
393.4750684,7574,6359
392.3490355,7578,6470
391.2227968,7554,6406
390.0963521,7617,6465
388.9697015,7609,6461
387.8428447,7621,6464
386.7157819,7605,6317
385.588513,7512,6374
384.4610378,7553,6458
383.3333564,7604,6542
382.2054687,7564,6362
381.0773746,7560,6420
379.9490741,7580,6325
378.8205672,7605,6466
377.6918537,7542,6487
376.5629338,7588,6458
375.4338072,7555,6460
374.3044739,7509,6288
373.1749339,7497,6332
372.0451872,7568,6385
370.9152337,7461,6332
369.7850733,7463,6397
368.654706,7519,6302
367.5241317,7506,6306
366.3933504,7347,6321
365.2623621,7405,6202
364.1311666,7448,6303
362.999764,7437,6293
361.8681541,7417,6225
360.736337,7403,6301
359.6043126,7381,6252
358.4720807,7445,6265
357.3396415,7517,6267
356.2069948,7383,6252
355.0741405,7407,6168
353.9410787,7432,6265
352.8078093,7337,6175
