#Wave,#Intensity1,#Intensity2,#Intensity3
838.3744669,6866,6300,6251
839.4197905,6820,6343,6208
840.4649277,6811,6286,6205
841.5098787,6709,6318,6238
842.5546433,6812,6293,6196
843.5992218,6837,6376,6209
844.6436141,6825,6288,6243
845.6878203,6750,6332,6202
846.7318404,6754,6235,6278
847.7756744,6817,6359,6268
848.8193225,6766,6362,6292
849.8627846,6791,6261,6244
850.9060608,6685,6193,6260
851.9491512,6906,6356,6275
852.9920557,6894,6368,6210
854.0347745,6702,6326,6297
855.0773075,6788,6306,6296
856.1196549,6786,6278,6283
857.1618166,6849,6235,6210
858.2037927,6855,6331,6211
859.2455833,6855,6351,6259
860.2871883,6861,6333,6310
861.3286079,6837,6306,6265
862.3698421,6880,6317,6211
863.4108909,6772,6342,6283
864.4517544,6767,6334,6281
865.4924326,6861,6275,6252
866.5329255,6844,6303,6246
867.5732333,6805,6316,6377
868.6133559,6896,6318,6209
869.6532933,6936,6384,6261
870.6930457,6858,6365,6239
871.7326131,6821,6347,6260
872.7719955,6825,6366,6321
873.811193,6773,6450,6311
874.8502055,6905,6396,6236
875.8890333,6970,6388,6358
876.9276762,6915,6352,6301
877.9661343,6904,6487,6284
879.0044077,6914,6461,6394
880.0424965,6925,6492,6294
881.0804006,6900,6454,6386
882.1181201,6963,6346,6284
883.1556551,6985,6424,6361
884.1930056,6978,6473,6364
885.2301717,7011,6535,6404
886.2671533,6934,6466,6287
887.3039505,6999,6392,6420
888.3405634,6972,6424,6369
889.3769921,6976,6396,6368
890.4132365,7089,6544,6375
891.4492967,6957,6468,6421
892.4851727,6951,6491,6292
893.5208646,6982,6491,6291
894.5563725,6958,6502,6324
895.5916964,6938,6355,6449
896.6268362,7036,6485,6394
897.6617922,7019,6426,6406
898.6965642,7075,6451,6370
899.7311524,6926,6497,6373
900.7655568,6998,6366,6477
901.7997774,7080,6539,6420
902.8338143,7033,6553,6433
903.8676675,6943,6502,6505
904.9013371,7025,6472,6345
905.9348231,7042,6435,6425
906.9681256,6940,6413,6463
908.0012446,6955,6562,6406
909.0341801,6984,6536,6289
910.0669322,6986,6490,6408
911.0995009,7010,6458,6438
912.1318863,6932,6538,6486
913.1640883,7032,6571,6514
914.1961072,7131,6543,6478
915.2279429,7044,6570,6482
916.2595954,6972,6503,6374
917.2910647,7059,6471,6473
918.3223511,7040,6550,6397
919.3534543,7054,6522,6445
920.3843747,7056,6463,6552
921.415112,6901,6514,6426
922.4456665,7070,6472,6418
923.4760381,6966,6498,6430
924.5062269,7123,6532,6416
925.5362329,7084,6486,6519
926.5660562,7019,6476,6446
927.5956968,6969,6471,6329
928.6251548,7031,6461,6365
929.6544302,7046,6587,6433
930.683523,7094,6461,6347
931.7124333,7010,6477,6515
932.7411612,7031,6567,6475
933.7697066,6891,6428,6434
934.7980697,6953,6431,6362
935.8262504,7001,6431,6437
936.8542488,6984,6539,6477
937.8820649,6886,6555,6385
938.9096989,6993,6491,6385
939.9371506,7026,6528,6497
940.9644203,6958,6433,6429
941.9915079,6998,6559,6435
943.0184134,7101,6589,6476
944.0451369,7066,6501,6415
945.0716785,7029,6431,6457
946.0980382,7086,6470,6430
947.124216,6954,6492,6359
948.1502119,7070,6513,6395
949.1760261,7060,6600,6401
950.2016586,7053,6417,6469
951.2271093,7080,6559,6355
952.2523784,7040,6452,6395
953.2774659,6984,6491,6525
954.3023718,6981,6603,6495
955.3270962,7093,6553,6422
956.3516391,7149,6473,6539
957.3760006,7034,6523,6477
958.4001806,7028,6565,6470
959.4241793,7152,6565,6559
960.4479967,7059,6569,6481
961.4716329,7065,6483,6460
962.4950878,7131,6585,6592
963.5183615,7129,6571,6535
964.541454,7015,6465,6441
965.5643655,7185,6592,6548
966.5870959,7135,6539,6492
967.6096453,7131,6463,6508
968.6320137,7188,6630,6465
969.6542011,7088,6654,6515
970.6762077,7134,6720,6513
971.6980335,7262,6700,6530
972.7196784,7167,6591,6556
973.7411426,7161,6568,6572
974.762426,7162.400495,6694,6595
975.7835288,7163.800743,6572,6574
976.804451,7165.200743,6659,6610
977.8251925,7166.600495,6566,6595
978.8457535,7168,6647,6605
979.866134,7140,6784,6571
980.886334,7224,6664,6558
981.9063536,7239,6736,6604
982.9261929,7234,6573,6617
983.9458517,7255,6763,6705
984.9653303,7251,6713,6567
985.9846287,7172,6658,6584
987.0037468,7146,6566,6578
988.0226847,7257,6793,6620
989.0414426,7261,6666,6726
990.0600203,7322,6727,6761
991.078418,7204,6616,6573
992.0966357,7188,6744,6644
993.1146734,7319,6632,6637
994.1325312,7207,6763,6564
995.1502092,7208,6726,6664
996.1677073,7308,6682,6649
997.1850256,7248,6628,6649
998.2021641,7255,6778,6649
999.219123,7258,6705,6628
1000.235902,7494,6714,6636
1001.252502,7393,6699,6685
1002.268922,7450,6728,6634
1003.285162,7301,6715,6615
1004.301223,7345,6717,6634
1005.317105,7419,6778,6650
1006.332807,7335,6795,6661
1007.348329,7238,6733,6770
1008.363673,7296,6720,6718
1009.378837,7214,6685,6685
1010.393822,7235,6667,6576
1011.408627,7320,6730,6707
1012.423254,7306,6681,6629
1013.437701,7207,6755,6636
1014.45197,7335,6731,6611
1015.466059,7233,6782,6559
1016.479969,7179,6662,6535
1017.4937,7203,6719,6645
1018.507253,7318,6642,6673
1019.520626,7222,6745,6616
1020.533821,7256,6816,6616
1021.546837,7233,6614,6764
1022.559674,7230,6725,6633
1023.572333,7346,6720,6637
