file,record_group,sample_type,concentration_molar,concentration_label,replicate,accumulation,instrument,acquisition,analyte,matrix,provenance_status,source_record_group,source_axis_status,blank_replication_design,intensity_column,baseline_lambda,filter_fft_peak_index,analysis_lineage
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1mM_rep2_acc5.csv,optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.001,1 mM,2,5,portable_raman,750_5_5_H,4-ATP,AuAgBC substrate,raw_unverified,optimisation_750_5_5_h,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,,1,,83,reference_2026
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1mM_rep3_acc1.csv,optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.001,1 mM,3,1,portable_raman,750_5_5_H,4-ATP,AuAgBC substrate,raw_unverified,optimisation_750_5_5_h,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,,1,,101,reference_2026
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1mM_rep3_acc2.csv,optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.001,1 mM,3,2,portable_raman,750_5_5_H,4-ATP,AuAgBC substrate,raw_unverified,optimisation_750_5_5_h,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,,1,,91,reference_2026
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1mM_rep3_acc3.csv,optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.001,1 mM,3,3,portable_raman,750_5_5_H,4-ATP,AuAgBC substrate,raw_unverified,optimisation_750_5_5_h,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,,1,,120,reference_2026
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1mM_rep3_acc4.csv,optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.001,1 mM,3,4,portable_raman,750_5_5_H,4-ATP,AuAgBC substrate,raw_unverified,optimisation_750_5_5_h,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,,1,,70,reference_2026
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1mM_rep3_acc5.csv,optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.001,1 mM,3,5,portable_raman,750_5_5_H,4-ATP,AuAgBC substrate,raw_unverified,optimisation_750_5_5_h,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,,1,,73,reference_2026
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1nM_rep1_acc1.csv,optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1e-09,1 nM,1,1,portable_raman,750_5_5_H,4-ATP,AuAgBC substrate,raw_unverified,optimisation_750_5_5_h,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,,1,,163,reference_2026
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1nM_rep1_acc2.csv,optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1e-09,1 nM,1,2,portable_raman,750_5_5_H,4-ATP,AuAgBC substrate,raw_unverified,optimisation_750_5_5_h,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,,1,,108,reference_2026
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1nM_rep1_acc3.csv,optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1e-09,1 nM,1,3,portable_raman,750_5_5_H,4-ATP,AuAgBC substrate,raw_unverified,optimisation_750_5_5_h,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,,1,,71,reference_2026
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1nM_rep1_acc4.csv,optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1e-09,1 nM,1,4,portable_raman,750_5_5_H,4-ATP,AuAgBC substrate,raw_unverified,optimisation_750_5_5_h,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,,1,,81,reference_2026
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1nM_rep1_acc5.csv,optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1e-09,1 nM,1,5,portable_raman,750_5_5_H,4-ATP,AuAgBC substrate,raw_unverified,optimisation_750_5_5_h,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,,1,,104,reference_2026
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1nM_rep2_acc1.csv,optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1e-09,1 nM,2,1,portable_raman,750_5_5_H,4-ATP,AuAgBC substrate,raw_unverified,optimisation_750_5_5_h,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,,1,,153,reference_2026
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1nM_rep2_acc2.csv,optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1e-09,1 nM,2,2,portable_raman,750_5_5_H,4-ATP,AuAgBC substrate,raw_unverified,optimisation_750_5_5_h,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,,1,,104,reference_2026
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1nM_rep2_acc3.csv,optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1e-09,1 nM,2,3,portable_raman,750_5_5_H,4-ATP,AuAgBC substrate,raw_unverified,optimisation_750_5_5_h,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,,1,,153,reference_2026
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1nM_rep2_acc4.csv,optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1e-09,1 nM,2,4,portable_raman,750_5_5_H,4-ATP,AuAgBC substrate,raw_unverified,optimisation_750_5_5_h,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,,1,,81,reference_2026
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1nM_rep2_acc5.csv,optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1e-09,1 nM,2,5,portable_raman,750_5_5_H,4-ATP,AuAgBC substrate,raw_unverified,optimisation_750_5_5_h,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,,1,,91,reference_2026
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1nM_rep3_acc1.csv,optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1e-09,1 nM,3,1,portable_raman,750_5_5_H,4-ATP,AuAgBC substrate,raw_unverified,optimisation_750_5_5_h,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,,1,,71,reference_2026
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1nM_rep3_acc2.csv,optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1e-09,1 nM,3,2,portable_raman,750_5_5_H,4-ATP,AuAgBC substrate,raw_unverified,optimisation_750_5_5_h,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,,1,,55,reference_2026
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1nM_rep3_acc3.csv,optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1e-09,1 nM,3,3,portable_raman,750_5_5_H,4-ATP,AuAgBC substrate,raw_unverified,optimisation_750_5_5_h,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,,1,,178,reference_2026
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1nM_rep3_acc4.csv,optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1e-09,1 nM,3,4,portable_raman,750_5_5_H,4-ATP,AuAgBC substrate,raw_unverified,optimisation_750_5_5_h,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,,1,,109,reference_2026
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1nM_rep3_acc5.csv,optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1e-09,1 nM,3,5,portable_raman,750_5_5_H,4-ATP,AuAgBC substrate,raw_unverified,optimisation_750_5_5_h,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,,1,,164,reference_2026
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1pM_rep1_acc1.csv,optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1e-12,1 pM,1,1,portable_raman,750_5_5_H,4-ATP,AuAgBC substrate,raw_unverified,optimisation_750_5_5_h,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,,1,,61,reference_2026
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1pM_rep1_acc2.csv,optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1e-12,1 pM,1,2,portable_raman,750_5_5_H,4-ATP,AuAgBC substrate,raw_unverified,optimisation_750_5_5_h,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,,1,,163,reference_2026
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1pM_rep1_acc3.csv,optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1e-12,1 pM,1,3,portable_raman,750_5_5_H,4-ATP,AuAgBC substrate,raw_unverified,optimisation_750_5_5_h,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,,1,,178,reference_2026
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1pM_rep1_acc4.csv,optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1e-12,1 pM,1,4,portable_raman,750_5_5_H,4-ATP,AuAgBC substrate,raw_unverified,optimisation_750_5_5_h,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,,1,,61,reference_2026
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1pM_rep1_acc5.csv,optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1e-12,1 pM,1,5,portable_raman,750_5_5_H,4-ATP,AuAgBC substrate,raw_unverified,optimisation_750_5_5_h,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,,1,,178,reference_2026
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1pM_rep2_acc1.csv,optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1e-12,1 pM,2,1,portable_raman,750_5_5_H,4-ATP,AuAgBC substrate,raw_unverified,optimisation_750_5_5_h,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,,1,,133,reference_2026
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1pM_rep2_acc2.csv,optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1e-12,1 pM,2,2,portable_raman,750_5_5_H,4-ATP,AuAgBC substrate,raw_unverified,optimisation_750_5_5_h,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,,1,,107,reference_2026
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1pM_rep2_acc3.csv,optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1e-12,1 pM,2,3,portable_raman,750_5_5_H,4-ATP,AuAgBC substrate,raw_unverified,optimisation_750_5_5_h,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,,1,,51,reference_2026
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1pM_rep2_acc4.csv,optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1e-12,1 pM,2,4,portable_raman,750_5_5_H,4-ATP,AuAgBC substrate,raw_unverified,optimisation_750_5_5_h,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,,1,,51,reference_2026
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1pM_rep2_acc5.csv,optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1e-12,1 pM,2,5,portable_raman,750_5_5_H,4-ATP,AuAgBC substrate,raw_unverified,optimisation_750_5_5_h,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,,1,,43,reference_2026
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1pM_rep3_acc1.csv,optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1e-12,1 pM,3,1,portable_raman,750_5_5_H,4-ATP,AuAgBC substrate,raw_unverified,optimisation_750_5_5_h,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,,1,,104,reference_2026
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1pM_rep3_acc2.csv,optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1e-12,1 pM,3,2,portable_raman,750_5_5_H,4-ATP,AuAgBC substrate,raw_unverified,optimisation_750_5_5_h,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,,1,,164,reference_2026
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1pM_rep3_acc3.csv,optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1e-12,1 pM,3,3,portable_raman,750_5_5_H,4-ATP,AuAgBC substrate,raw_unverified,optimisation_750_5_5_h,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,,1,,101,reference_2026
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1pM_rep3_acc4.csv,optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1e-12,1 pM,3,4,portable_raman,750_5_5_H,4-ATP,AuAgBC substrate,raw_unverified,optimisation_750_5_5_h,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,,1,,71,reference_2026
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1pM_rep3_acc5.csv,optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1e-12,1 pM,3,5,portable_raman,750_5_5_H,4-ATP,AuAgBC substrate,raw_unverified,optimisation_750_5_5_h,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,,1,,104,reference_2026
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1uM_rep1_acc1.csv,optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1e-06,1 µM,1,1,portable_raman,750_5_5_H,4-ATP,AuAgBC substrate,raw_unverified,optimisation_750_5_5_h,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,,1,,80,reference_2026
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1uM_rep1_acc2.csv,optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1e-06,1 µM,1,2,portable_raman,750_5_5_H,4-ATP,AuAgBC substrate,raw_unverified,optimisation_750_5_5_h,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,,1,,58,reference_2026
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1uM_rep1_acc3.csv,optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1e-06,1 µM,1,3,portable_raman,750_5_5_H,4-ATP,AuAgBC substrate,raw_unverified,optimisation_750_5_5_h,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,,1,,132,reference_2026
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1uM_rep1_acc4.csv,optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1e-06,1 µM,1,4,portable_raman,750_5_5_H,4-ATP,AuAgBC substrate,raw_unverified,optimisation_750_5_5_h,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,,1,,100,reference_2026
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1uM_rep1_acc5.csv,optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1e-06,1 µM,1,5,portable_raman,750_5_5_H,4-ATP,AuAgBC substrate,raw_unverified,optimisation_750_5_5_h,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,,1,,213,reference_2026
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1uM_rep2_acc1.csv,optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1e-06,1 µM,2,1,portable_raman,750_5_5_H,4-ATP,AuAgBC substrate,raw_unverified,optimisation_750_5_5_h,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,,1,,208,reference_2026
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1uM_rep2_acc2.csv,optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1e-06,1 µM,2,2,portable_raman,750_5_5_H,4-ATP,AuAgBC substrate,raw_unverified,optimisation_750_5_5_h,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,,1,,101,reference_2026
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1uM_rep2_acc3.csv,optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1e-06,1 µM,2,3,portable_raman,750_5_5_H,4-ATP,AuAgBC substrate,raw_unverified,optimisation_750_5_5_h,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,,1,,208,reference_2026
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1uM_rep2_acc4.csv,optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1e-06,1 µM,2,4,portable_raman,750_5_5_H,4-ATP,AuAgBC substrate,raw_unverified,optimisation_750_5_5_h,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,,1,,153,reference_2026
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1uM_rep2_acc5.csv,optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1e-06,1 µM,2,5,portable_raman,750_5_5_H,4-ATP,AuAgBC substrate,raw_unverified,optimisation_750_5_5_h,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,,1,,81,reference_2026
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1uM_rep3_acc1.csv,optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1e-06,1 µM,3,1,portable_raman,750_5_5_H,4-ATP,AuAgBC substrate,raw_unverified,optimisation_750_5_5_h,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,,1,,76,reference_2026
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1uM_rep3_acc2.csv,optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1e-06,1 µM,3,2,portable_raman,750_5_5_H,4-ATP,AuAgBC substrate,raw_unverified,optimisation_750_5_5_h,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,,1,,104,reference_2026
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1uM_rep3_acc3.csv,optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1e-06,1 µM,3,3,portable_raman,750_5_5_H,4-ATP,AuAgBC substrate,raw_unverified,optimisation_750_5_5_h,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,,1,,83,reference_2026
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1uM_rep3_acc4.csv,optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1e-06,1 µM,3,4,portable_raman,750_5_5_H,4-ATP,AuAgBC substrate,raw_unverified,optimisation_750_5_5_h,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,,1,,121,reference_2026
data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1uM_rep3_acc5.csv,optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1e-06,1 µM,3,5,portable_raman,750_5_5_H,4-ATP,AuAgBC substrate,raw_unverified,optimisation_750_5_5_h,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,,1,,106,reference_2026
data/raw/4atp/optimisation/750_5_5_H/Blanck_AABC_750_5_5_H.csv,optimisation_750_5_5_h_confirmed_blank_reanalysis,blank,,Blank,1,1,portable_raman,750_5_5_H,,AuAgBC substrate without 4-ATP,raw_author_confirmed,optimisation_750_5_5_h_confirmed_blank,vendor_original,one_export_five_technical_scans,1,,186,reference_2026
data/raw/4atp/optimisation/750_5_5_H/Blanck_AABC_750_5_5_H.csv,optimisation_750_5_5_h_confirmed_blank_reanalysis,blank,,Blank,1,2,portable_raman,750_5_5_H,,AuAgBC substrate without 4-ATP,raw_author_confirmed,optimisation_750_5_5_h_confirmed_blank,vendor_original,one_export_five_technical_scans,2,,14,reference_2026
data/raw/4atp/optimisation/750_5_5_H/Blanck_AABC_750_5_5_H.csv,optimisation_750_5_5_h_confirmed_blank_reanalysis,blank,,Blank,1,3,portable_raman,750_5_5_H,,AuAgBC substrate without 4-ATP,raw_author_confirmed,optimisation_750_5_5_h_confirmed_blank,vendor_original,one_export_five_technical_scans,3,,14,reference_2026
data/raw/4atp/optimisation/750_5_5_H/Blanck_AABC_750_5_5_H.csv,optimisation_750_5_5_h_confirmed_blank_reanalysis,blank,,Blank,1,4,portable_raman,750_5_5_H,,AuAgBC substrate without 4-ATP,raw_author_confirmed,optimisation_750_5_5_h_confirmed_blank,vendor_original,one_export_five_technical_scans,4,,178,reference_2026
data/raw/4atp/optimisation/750_5_5_H/Blanck_AABC_750_5_5_H.csv,optimisation_750_5_5_h_confirmed_blank_reanalysis,blank,,Blank,1,5,portable_raman,750_5_5_H,,AuAgBC substrate without 4-ATP,raw_author_confirmed,optimisation_750_5_5_h_confirmed_blank,vendor_original,one_export_five_technical_scans,5,,108,reference_2026
