Wavelength,HS_AAB_P2_750_5_5_H_S1_I1,HS_AAB_P2_750_5_5_H_S1_I2,HS_AAB_P2_750_5_5_H_S1_I3,HS_AAB_P2_750_5_5_H_S1_I4,HS_AAB_P2_750_5_5_H_S1_I5
1260.525408,53.55387057,-7.503830849,67.1222614,-13.80129801,28.9849521
1264.248204,28.41039274,9.291792168,48.64559612,35.85518954,66.94143879
1267.965584,66.61704882,102.9577021,31.13214125,60.79256543,14.56353802
1271.67756,-7.918283144,-8.23025671,15.18142557,39.94428092,-129.5744136
1275.384142,-42.66175958,-71.59904331,-27.92964848,7.458498368,-95.62874971
1279.085342,-2.742678253,91.94592705,47.66664896,3.617787462,65.55843792
1282.781171,112.9350374,84.17973453,99.75159086,13.65979016,70.04048821
1286.471638,-96.33132198,28.49265272,12.02114237,-0.239123919,16.23988783
1290.156755,5.322140985,-10.49277187,-10.81185375,-24.38628306,-100.8800486
1293.836533,-55.82061949,3.570013436,91.45668449,-22.52540595,-37.96614343
1297.510983,66.45185629,117.2112672,68.96777328,1.00772315,21.00505423
1301.180115,16.73479997,20.87732912,-82.67424484,37.67408054,13.33927034
1304.843941,87.91392376,37.82848599,0.676458402,93.94334446,53.65157842
1308.502471,245.0345558,202.6536026,209.1174151,127.0858794,177.8237227
1312.155716,37.56006992,104.6618874,143.9654493,87.77442325,36.61954835
1315.803688,59.25479493,-53.43347794,-3.418818275,23.36005092,-22.5762233
1319.446396,-40.68659275,-49.4316578,4.929062609,2.459130912,-43.71180001
1323.083853,111.0302053,14.18518864,24.87619549,7.924848553,24.38409532
1326.716068,-15.31966815,34.45098817,7.420986212,5.845942361,-30.4920535
1330.343053,102.1123268,46.20456114,-3.80730562,2.454321697,34.42848825
1333.964818,6.078548692,-18.07676224,3.360056858,-4.921760084,-33.5801544
1337.581375,-25.27082666,-36.11279183,13.01836891,-9.449799109,-14.52044785
1341.192735,-85.71825041,27.77509609,-12.97397941,37.35909844,48.55112646
1344.798907,66.71772765,7.988059495,-5.947259477,124.4080073,123.657125
1348.399904,104.3890026,59.81823801,27.22167113,140.0089519,0.426967711
1351.995736,-0.648404964,47.12539667,13.15330319,44.76726254,26.9786873
1355.586415,-17.16655181,-64.81419347,-4.871797429,-32.34301556,-12.85487112
1359.17195,17.90491399,-61.34008604,-14.1817686,17.90181053,36.73206829
1362.752353,120.3477168,29.82956043,67.87775159,117.1821268,160.4626135
