Wavelength,HS_AAB_P4_750_5_5_H_S3_I1,HS_AAB_P4_750_5_5_H_S3_I2,HS_AAB_P4_750_5_5_H_S3_I3,HS_AAB_P4_750_5_5_H_S3_I4,HS_AAB_P4_750_5_5_H_S3_I5
1782.713625,-20.28264658,59.19422687,-120.408037,-13.4928837,11.88796223
1785.726205,23.40797924,59.70517438,72.940174,68.24619919,40.56753186
1788.735141,6.995133638,47.16730483,23.20739608,81.39827641,67.68402211
1791.740445,-34.29007007,42.15985276,-47.74839672,-16.75227453,83.56190421
1794.742129,24.77732583,71.03206065,51.85981316,-6.30586239,110.6614088
1797.740206,67.80901176,95.33708836,56.94131482,50.0929701,123.1091018
1800.734687,29.63481523,75.91449588,101.6524218,7.670182053,73.83014195
1803.725585,3.545411843,42.14918095,-79.64508071,-0.267821403,6.228644661
1806.712912,-38.36679524,31.1666185,57.06755981,40.32998718,0.023574828
1809.69668,35.69792853,32.9179366,16.11607678,3.429385928,40.39059422
1812.676902,13.17066191,26.84831621,13.08607032,-20.09452878,58.26293519
1815.65359,-10.47550032,12.13621302,52.24419673,28.51517976,33.5568051
1818.626756,-4.82632641,-0.969361261,-9.611879364,11.50041346,-4.980049657
1821.596413,-75.66980741,1.547523002,-148.3734634,-51.2009618,-21.6123582
1824.562573,11.97211136,24.23018623,13.07157646,-26.59418628,-6.914768938
1827.525247,10.77505594,52.12122642,3.680873695,15.36360251,9.940224502
1830.48445,-0.648882872,72.85384852,19.91983591,-4.487558195,7.555397714
1833.440192,-4.951063915,92.96843776,13.58415051,-2.651790413,11.02147496
1836.392487,14.92133699,112.4557558,33.06029673,21.34240707,41.29275433
1839.341347,65.64798349,114.3713916,-31.2564583,-6.141530787,65.73826424
1842.286784,33.3693126,104.1515732,-1.805142286,-25.29084151,56.07389962
1845.22881,-21.87890497,111.6088991,31.07045748,33.53428004,49.96106525
1848.167439,-0.409706745,126.8508269,10.75338482,96.91953828,82.87236787
1851.102682,74.47868778,103.720734,86.26502931,79.37662228,112.7981765
1854.034553,-4.251252695,55.34793511,-37.3670613,7.976050962,97.89448973
1856.963063,16.27408659,57.11087779,106.8917612,-24.85802724,77.74477768
1859.888226,34.52913317,121.1721266,143.57856,34.15708984,94.76855528
1862.810053,68.68528546,162.8454861,38.53015633,107.1052418,115.0635931
1865.728557,8.939344034,123.5037262,26.88693249,85.01054374,83.35257956
1868.643751,-33.59931806,43.36527759,0.310360735,-0.087708508,4.782419858
1871.555648,1.220355032,-1.079973311,-4.502723855,-43.54165986,-41.47616463
1874.46426,-28.14623461,21.04396666,-67.43176338,8.160809244,7.948109197
1877.369599,71.81962063,69.18797843,121.0029509,76.04763777,88.83298062
1880.271679,18.99200469,80.92752065,12.64861798,42.25954737,91.71551358
1883.170512,11.39700402,51.58333536,-41.56403384,-6.220121538,34.15253108
1886.06611,103.0481234,29.53973961,6.453585527,10.03583013,-0.646238824
1888.958487,65.90415749,39.90713772,8.508040685,-19.57349327,-5.880306583
1891.847655,-28.4097884,58.80260396,-0.794866738,-47.91696487,-1.958082832
1894.733626,0.854212692,58.40794046,22.24435465,25.82586859,13.51952419
1897.616414,120.4440548,46.66158396,-16.96981302,52.7753764,16.93301799
1900.496032,74.46577916,48.97040595,17.97356154,-17.78899317,2.546491276
1903.372491,-25.59020523,64.26933283,-5.883922374,-31.56325939,23.077421
1906.245805,136.9596912,71.23805423,52.24621446,20.04933904,81.08631986
1909.115987,197.9522816,69.85751475,109.7022081,33.99447289,104.1840344
1911.983049,40.13938205,79.58777591,9.865902393,17.54324913,81.3014073
1914.847004,7.238325341,104.1743854,-28.23637471,36.90540835,74.57492406
1917.707866,90.72185905,122.1103521,39.2218792,58.3211526,91.40088631
1920.565646,103.7167991,107.2856152,80.19402637,24.93137678,83.12680437
1923.420359,-17.70995801,56.89572401,-27.92517338,-13.0428603,44.04197487
1926.272016,42.26547642,4.807618201,-80.80280084,-36.81871583,3.902081191
1929.120631,-17.87686824,-3.825840274,-19.89212405,-56.28561708,-26.60437219
1931.966216,-66.88807422,32.61470809,18.53648036,-10.60069193,-32.42362291
1934.808786,39.7847117,62.93322444,27.26534761,39.10985655,8.464574333
1937.648351,-30.11945797,57.68318493,39.7988225,-7.556538845,62.93745277
1940.484927,-11.96202114,54.41885474,-56.12587096,-27.37099909,71.47790018
1943.318525,16.96109019,90.25235091,47.37857541,49.47625486,48.48568809
1946.149158,22.79690524,142.0004221,16.94573802,74.21428878,48.93671506
1948.97684,50.37753715,160.8495936,124.3349301,24.80175553,64.86013948
1951.801584,103.5453479,122.5486658,6.184715741,21.19244391,53.64719717
1954.623403,104.9957759,48.50518747,83.46202929,31.57229895,21.67915705
1957.44231,-40.99424461,-0.330240484,-4.533785144,-14.16584208,12.86819894
1960.258318,-26.13562135,15.78275437,-25.20659743,-21.05383443,36.47831016
1963.071439,25.66561947,62.4017112,20.60173745,26.98351212,42.18994666
1965.881688,4.747477022,83.27074527,-60.75378004,-6.390668993,1.270888914
1968.689078,34.29515716,77.12669105,17.04835208,-55.46911612,-25.60590111
1971.493621,-37.79817452,71.03552159,24.6264086,32.30573556,10.25535176
