Wavelength,AA_HS_V2S1_H_I1,AA_HS_V2S1_H_I2,AA_HS_V2S1_H_I3,AA_HS_V2S1_H_I4,AA_HS_V2S1_H_I5,AA_HS_V2S1_H_I1,AA_HS_V2S1_H_I2,AA_HS_V2S1_H_I3,AA_HS_V2S1_H_I4,AA_HS_V2S1_H_I5,HS_AAB_P2_750_5_5_H_S1_I1,HS_AAB_P2_750_5_5_H_S1_I2,HS_AAB_P2_750_5_5_H_S1_I3,HS_AAB_P2_750_5_5_H_S1_I4,HS_AAB_P2_750_5_5_H_S1_I5,HS_AAB_P2_750_5_5_H_S3_I1,HS_AAB_P2_750_5_5_H_S3_I2,HS_AAB_P2_750_5_5_H_S3_I3,HS_AAB_P2_750_5_5_H_S3_I4,HS_AAB_P2_750_5_5_H_S3_I5
780.215458,27.17288698,23.79183841,7.287664718,-0.385946292,18.21205217,10.99780161,-29.41646431,-20.93654574,-70.62425533,27.01049317,0.788494457,100.8598755,70.81140803,162.4348909,70.16640997,157.2759523,68.50025807,197.0823189,44.51190641,-0.752158901
784.6537939,128.6393927,4.020074297,81.17778554,72.88161348,133.5993407,156.1179318,23.02720515,-21.45249359,31.88271815,104.8771244,30.59513588,13.78687985,-8.675966901,87.25931965,30.874945,70.80137037,15.63153626,107.4049612,35.6192435,3.99415686
789.0854181,141.7963142,124.5628995,135.1353356,157.874924,263.8413809,263.5729336,164.485691,227.3232928,171.9786728,270.8524923,-94.13305824,-47.70117252,-46.36045847,4.487969939,-100.2514596,-19.75254545,-6.849893236,-4.68978686,38.83228536,41.51978127
793.510342,60.60850686,-62.39096976,125.7026762,23.40466088,131.0415285,117.4560013,-19.40773856,85.53138464,33.51846675,179.4159089,-1.640207053,-25.87410754,-62.80787976,11.0793931,71.22488022,36.13581081,67.24223243,52.72567095,63.59321316,94.87698098
797.9285769,31.77308083,-52.24987803,81.14307998,-44.21751472,-48.04085121,187.9894288,6.188060449,52.28761255,-11.33573223,-30.53826615,-10.34001962,2.404436892,3.855545757,102.731859,-97.39615276,49.50570609,144.4222311,163.7892801,85.41643319,100.6242952
802.3401342,-23.41279311,41.66918235,57.42093118,29.43100334,12.88128792,-5.922668643,23.96045106,6.932758383,-15.28592269,-40.61969836,27.39194456,10.77861843,51.87800482,187.3425056,86.54587097,-13.41420283,117.1954948,140.9776494,75.48834583,35.3740855
806.7450253,46.07441495,62.42332107,74.00854032,30.01343235,176.0221676,78.85272767,33.57076454,-33.26654932,-12.12333512,124.4205225,49.86217304,35.98645028,17.79889567,205.2592553,67.54506637,-19.8178785,65.39908725,72.13828448,38.40695746,-32.48718936
811.1432614,129.6660597,16.1181551,115.6603928,-32.47570641,198.6396125,290.4487822,107.516435,173.6725439,27.51496089,205.9035919,63.44386605,41.74307635,-9.386994326,180.7423552,28.63273306,7.921253563,93.43616125,83.77492223,3.716756424,-35.46130741
815.5348538,150.6242439,-6.987869774,162.115463,-2.551685265,155.3430268,180.7289759,12.16790475,66.18374475,9.791079704,135.9028904,-84.81006103,-34.57049425,-16.57047458,159.4468881,-66.70664087,-17.50239679,140.6212145,135.2748874,-8.755483464,0.738608133
819.9198139,131.9416089,185.428703,190.0885926,53.91297542,183.7684974,184.8465191,160.3489328,157.2018424,7.217824313,93.75737433,21.7607471,-6.932964786,-22.83011306,158.3112048,-25.50747557,7.984165453,135.3815644,141.9948314,-1.073972919,16.124642
824.2981531,-37.86931049,27.90910931,170.2092271,31.74073578,228.6036572,-38.94997571,32.45907566,52.02818639,18.28425478,143.3219482,108.3959583,79.48093229,25.10190152,177.9400123,63.71247745,93.82910893,138.8383801,110.6576334,13.39056458,10.73183007
828.6698824,-7.754849266,51.17449603,96.21647137,25.5344482,209.9872759,34.5917247,45.84184443,153.6395534,26.03769348,149.7343711,110.6164392,18.18291896,110.0814702,210.6643069,28.43787549,155.4137099,180.4099478,131.7373337,20.59915328,11.11529239
833.0350133,69.64969346,22.49707687,14.96106045,-35.34931796,122.3267965,116.6440455,62.82877101,-58.94188659,-35.40423961,63.94910463,258.3289028,32.85240809,106.9493988,236.9584047,109.0926075,101.2470124,175.3954147,180.6311523,14.55169414,9.520519622
837.393557,-27.61048137,-17.16221644,-11.31419357,-7.149101286,78.62966988,-47.31175926,-64.08475213,-101.2060888,-12.85368434,-3.04210707,52.22898623,44.45727384,41.76161294,236.086272,74.10542231,-55.81591426,115.2464113,133.3665645,2.151127188,-0.115069468
841.7455248,21.24641547,-6.880595444,19.00730142,62.02719928,115.5390167,22.75576198,-7.568040039,54.6722852,8.443246509,8.480641036,-16.93069332,30.28399897,49.47802741,198.5591602,146.7871712,41.14761389,89.00273822,70.55286362,-4.423721149,-0.354331143
846.0909278,4.584553655,36.14921859,47.45123487,-77.25122595,83.66446857,-13.62048675,-30.95174384,-38.91600624,-83.74625644,24.35600365,48.74142414,-14.26597407,40.007999,136.9186858,110.023233,155.5001574,94.73501083,127.2705831,-0.944372004,8.269607322
850.4297774,-98.09601266,-105.1225845,31.25843941,-38.62402662,-9.543732907,1.286537425,6.312026148,124.2163257,34.9730623,-0.881492986,-11.02826528,-93.66179064,-6.762276012,74.34828438,-40.26957488,-12.13662479,62.56950934,173.6998488,5.269014841,9.607358706
854.7620848,-83.61805398,-24.9552475,-11.92780056,54.91144464,-37.2717501,-8.061405235,-27.48378663,41.61987402,100.9694907,1.015913187,-62.06155634,19.57000624,14.1618806,15.84553683,-41.96691958,-19.28762434,2.566617117,105.3472602,4.415046367,2.480924182
859.0878611,-45.11119445,-58.51790596,-30.10054885,-82.79521177,14.10594171,38.78968654,19.13832039,-0.122534331,-8.915514695,52.70762825,-10.24953694,-33.50805274,-47.91299458,-26.48180166,-7.193288023,43.39161773,-29.72366023,43.63036515,-3.082279339,-6.593222933
863.4071176,46.84748282,113.265288,5.144714209,-0.204023264,117.7085237,94.33707867,80.31263499,-27.75747018,-12.32097182,76.65490741,-76.83099046,-86.55373079,-133.4345863,-8.127769425,-103.2687226,-26.3057478,-21.23991738,38.91691388,-3.575444819,-12.71647894
867.7198655,67.7475771,163.5966706,70.9224396,133.7980596,139.6252736,-8.7510687,32.02091096,0.02485946,22.57941754,67.90508052,49.43427859,38.56465008,10.31471586,73.60980298,2.514610252,-32.75724616,17.31445206,54.22250581,16.68340512,-9.510139939
872.026116,4.776043535,5.14418175,131.1403252,2.777309821,21.24342455,138.0498315,72.77722395,172.711924,74.7555832,75.94716535,189.3226886,41.48618578,182.2544523,149.6059403,98.87710286,2.043935351,66.3562113,100.9536462,53.35227819,6.666482374
876.3258802,-17.49305084,62.24274409,176.452645,-0.285435693,-22.61886067,145.0718995,130.6318631,209.7426316,91.77235627,92.76363697,160.7547843,149.6644045,168.8139685,197.9730641,126.1089508,53.27886422,89.41407563,126.5213902,84.17760846,35.25523335
880.6191693,-4.619493491,196.1827111,205.4269524,112.5950702,58.36316444,72.1175263,210.1185778,224.1550926,126.7235729,132.6408667,287.6375977,181.2954779,159.3372922,282.2711035,71.65350173,79.10117862,82.96410119,97.68245843,90.77323568,71.6621619
884.9059946,97.0869192,168.7414914,209.2275249,118.859749,123.8088442,261.2579805,224.287277,286.1019688,200.3195009,212.7304325,270.8838801,221.3494846,296.9661822,402.2403138,245.4832944,50.90405286,81.67795117,99.0730409,72.66864331,100.7748109
889.186367,67.99657574,116.1829478,193.8680616,46.15550623,126.0928187,190.409779,169.7807948,171.2451583,89.12530387,244.7093955,313.43873,340.6209205,422.5118962,440.0330021,391.2855997,-2.427563864,83.84227668,135.3956929,40.42016585,98.23559721
893.4602979,-45.4812764,204.4880728,175.0357371,35.81485995,92.52195115,25.55182764,160.3227113,93.57347409,28.81663903,141.2236972,232.5424313,160.8392778,299.8121146,337.9730627,107.5450811,-50.92938175,58.5083186,148.3310066,8.694032358,55.69664064
897.7277982,65.84850637,197.9729055,155.8748273,224.7082189,96.93956338,8.352846717,84.65701167,67.85543236,85.81660507,-7.597662917,27.85092968,9.441129417,46.61498662,200.8643397,54.56335132,-46.0410963,13.60609036,147.5475133,-5.970386172,5.500732952
901.9888793,28.04102448,203.2954198,152.1051653,136.2409873,32.44925044,-43.05760116,8.944260287,-63.7723293,-16.86255118,-8.511797347,167.6514612,-2.872453322,32.11698863,131.4259814,0.845891027,-16.5959807,-5.884204642,116.6799151,5.163562739,-2.387993164
906.2435521,-85.3120069,-25.21345491,198.4086373,-66.61935593,-16.19741772,81.72790937,105.5359774,192.8109724,39.39735956,132.6711726,167.5840085,70.25241059,144.4485482,93.93480181,62.10607239,15.86012599,27.10328181,64.17069697,36.06631779,42.24623875
910.4918277,201.4991777,289.3690225,278.1543651,219.6049117,226.7373231,197.7603541,183.1589793,176.3396828,148.8097753,189.4439428,19.07269693,111.9402189,48.88754881,34.28664938,-19.43455645,51.41787851,69.89008625,96.01258825,70.96681009,96.37076047
914.7337174,296.721065,307.7814679,309.8885935,344.5933937,338.788688,27.66616328,3.747176545,63.83597194,25.03880566,122.5019062,-31.94160504,8.485087216,-50.65623813,-6.224744399,-106.0130033,124.2714935,52.64761856,190.2175275,93.92991774,122.039435
918.9692321,52.15296435,190.1662719,250.5028296,95.90258505,115.6926165,50.10498255,120.5578138,44.37515209,68.2164275,106.759295,-5.072907197,73.70747248,4.96281191,4.502761828,130.0114511,86.95652455,4.635630558,214.8289182,99.77315169,132.6450791
923.1983831,48.70168521,163.2143065,143.601836,31.35414003,31.69202888,134.4281116,227.2588019,183.7968196,82.18750549,98.55974624,30.35556863,87.44524297,-9.891841095,18.04328431,-13.51519831,-3.898491751,18.92773788,218.9357666,99.90059695,156.3728571
927.4211813,12.99198936,52.99911647,49.51498366,-6.307014509,6.263297135,-41.73716087,-49.20209579,-7.149503376,-58.65007999,-0.814449889,-34.09313968,5.702526963,-48.984225,18.93490408,7.866290595,116.0334131,81.42073403,252.4866981,108.1410401,184.1602556
931.6376378,-94.16316338,-41.33977647,-6.41884573,-62.24231567,-36.03956105,-53.79164565,-4.916900621,-98.0464369,-19.73182029,0.757995308,115.5808936,16.33511485,13.31254081,49.2768178,43.16012362,131.9841623,105.7797157,213.6340569,120.4348839,184.2505292
935.8477637,-38.83106622,10.71670844,-19.6963882,24.25806453,77.37320092,-9.020629413,31.83664176,83.25118891,69.52896598,133.0576711,-39.67900911,0.302804975,64.2389997,80.83231683,15.32795002,23.04170136,85.70738217,177.066324,118.0601662,141.906742
940.0515701,-51.25837501,11.95851513,11.03464834,28.97902658,82.92096764,-13.69375233,25.38668689,-29.26669724,97.11847891,115.4846618,65.65656511,25.11144882,54.91360018,45.93489897,58.88541942,20.11898622,44.94157996,220.0051674,88.57087058,68.5817077
944.249068,33.25972178,8.331772374,72.4809937,46.37656104,26.72601517,-30.14584634,5.732746245,-15.25453965,11.89871418,-11.6544674,-7.076696616,-17.90560237,-2.994649337,-10.32247247,-73.54804606,-37.61975478,-21.39111475,155.2445185,40.56945171,0.126584328
948.4402684,137.8221814,172.7053878,117.9413334,97.35205714,126.1943492,-1.100303409,-22.58950609,-1.358589991,-2.432320515,24.36982217,34.78043421,-10.93398938,-29.04828495,1.656548205,-33.95626865,-26.84535392,-59.88095417,0.610595305,2.203445784,-20.17206797
952.6251825,34.1119833,-29.43303979,100.9297845,17.44440234,148.4795197,47.01440492,89.77103255,139.1454315,66.21885466,121.7924311,18.34727667,68.61771326,52.02936645,51.42252364,92.56441436,104.842099,-17.7365556,2.270829512,-0.196893141,7.391739488
956.8038212,-6.611405137,114.7502342,38.8733778,-77.37015156,19.69765389,-3.987858181,75.22105087,7.585612589,-33.60147789,68.45964305,-19.9806568,17.45169236,122.4108007,62.86216218,21.02700737,152.6465952,32.15102381,109.4201298,32.75643363,31.97980842
960.9761955,-14.50760425,-33.42698103,-0.795794116,-84.65364241,-60.66975506,38.71175848,110.1372839,27.73635686,1.860030381,-14.5450956,61.72427022,18.81947863,88.79252668,44.73515046,56.1160539,37.49072701,22.75827045,132.2974209,75.28152332,36.11284055
965.1423166,-19.4506023,141.6291394,14.52227213,22.57372342,-28.51406253,30.78543849,206.8763492,66.81157077,110.5337468,11.59302549,-43.21219473,-37.03637708,-21.04737106,21.34112189,3.320006327,9.882052075,20.21960712,110.4036055,101.5971184,65.94088287
969.3021953,49.65440051,117.6415231,52.17404844,40.41031211,60.57911003,40.42861527,152.2365245,59.53382428,58.34902544,60.30513204,-67.19854922,-54.03646087,-76.29683052,-18.95909122,-38.79535047,160.3840274,66.39377675,108.9406921,103.443959,124.7976983
973.4558427,91.83412452,-21.19786594,68.85040255,60.4637843,145.4373142,40.90201116,-7.309578374,-36.80675107,36.78760044,61.63516492,85.53500306,72.95532934,4.037369521,-49.98194686,123.1595149,85.03010252,86.03232833,81.7316774,90.50160034,139.7746435
977.6032699,76.76998912,188.1561069,58.56738468,126.9213338,135.582655,-21.95712964,105.3551201,-28.19288506,46.97250038,48.01687026,36.2621472,14.69267993,69.43206995,-30.58670607,93.68789139,4.045986903,47.61426017,62.10674256,81.35582234,88.56931094
981.7444877,3.324301666,111.4513993,40.06963808,5.333018944,49.70693404,14.90985825,199.9374044,-7.602643119,34.11170823,21.69496617,-7.745622248,1.721399631,50.2362921,9.455524857,-22.74432788,90.84207901,17.38368438,75.83814788,86.09235088,34.95307858
985.8795072,-34.23205232,80.78890829,20.92665554,-39.20735929,20.44772629,-51.11082348,87.97180746,-57.33569595,-39.75139169,-20.28691943,113.1878402,59.19769876,12.45240437,20.92425943,68.71920176,-20.92766008,26.14736621,37.68035408,92.23798654,15.302779
990.0083394,-62.14621908,14.14134689,-1.074342655,-0.010335985,21.71494306,-113.0731722,23.23807874,-24.05465124,-37.83076539,-23.83645541,-10.01071069,-27.61961408,-8.149954851,17.42554755,-41.3033111,-37.05787169,30.43314383,-2.462331136,76.43437475,5.078536624
994.1309953,-44.12491327,-44.13273808,3.162721118,-32.59559711,-3.378358569,40.26419329,81.66981929,20.31978978,72.03748993,18.51796883,-11.21936722,45.31400352,-1.036486194,18.52400789,-95.80059063,111.8897432,-10.19040774,55.82893027,35.13563424,-10.34660169
998.2474857,74.07113464,62.88163233,80.40128896,52.37871979,25.01985134,132.9557512,169.3889042,-1.833051804,125.3030703,75.08087623,137.0606739,118.6168575,-37.38339118,3.407716326,31.36572371,9.481377219,-70.7777094,94.0004304,-3.867608144,-11.89127264
1002.357822,109.2474085,239.1063486,199.8009642,173.6722642,148.6204183,128.2679749,298.6740329,167.1687997,216.0880567,152.7130712,-46.00035138,-15.02339148,-73.51350816,-0.396377091,-122.566289,-75.99601628,-79.49986708,41.65094187,-8.448001989,13.12080208
1006.462014,163.3655649,317.6009288,245.5554596,208.2085017,223.393868,193.2710658,397.1961957,285.765109,257.9094137,186.3899737,-29.26273334,14.44533729,-7.937261258,69.68410371,-16.04798925,68.8847607,-24.60315163,24.68701028,22.56729698,46.9202324
1010.560075,185.6716163,179.6709728,168.8140391,189.1206194,108.2272398,211.5881706,240.3412819,117.8935131,241.6199888,132.696904,108.2470266,143.1380652,52.09470469,160.5677229,70.75228087,102.3087733,22.07013176,59.83335329,59.78104203,62.54565689
1014.652013,18.35430838,39.94193451,69.14303362,35.57581778,15.09478938,178.3495058,240.966856,68.86482974,217.9550365,130.3282366,102.3111752,80.60993721,21.92105162,160.7631917,72.65911513,38.73090047,25.81861961,71.28206793,77.25157169,53.83806756
1018.737841,-17.44953153,-79.86779675,53.20663753,-24.54916132,137.8109076,103.3379974,87.28783005,101.6141906,128.072853,220.0335548,41.29770812,27.01479355,-22.43503437,93.38679814,-43.18311168,25.61750766,27.93405184,92.5945356,76.62614191,43.08646278
1022.81757,49.43946591,8.66450931,89.4103288,136.3034827,223.0619359,82.27628231,62.86666005,113.352499,193.1633565,224.215381,29.66204841,115.9538003,-11.59683613,67.31233727,60.84577098,4.907811066,53.76951884,149.3576043,77.2503305,64.70649871
1026.891209,21.78470077,120.4585803,80.18505714,102.2273804,120.1973926,44.49778388,197.6589178,40.4088474,152.6102248,89.58341877,111.649994,143.6764115,47.47483439,108.7264621,61.83135562,25.85053721,73.42837862,184.8872535,90.69876888,121.4161173
1030.958771,-10.33581715,-28.57670959,14.89221361,-26.64802433,10.33001408,-20.76281863,-17.42619418,-56.4515113,-6.434014445,-23.64422511,48.84472191,168.5686661,90.35094939,163.3897316,24.7326249,17.05047088,58.60533144,191.6799086,108.2181847,160.6220066
1035.020266,-96.34028724,29.77128341,-30.1153705,26.05206298,-35.16084226,-11.35429632,146.4243125,-40.39144927,124.8423061,-19.95135567,100.9685313,228.36582,53.84403388,183.4077713,109.9026503,41.18117092,27.40828687,175.1804195,112.1229194,132.9288683
1039.075705,-85.94787726,183.283397,-14.67698539,8.33713515,-11.43021608,0.545270166,306.8791591,41.99599968,121.0132587,34.06844968,-21.10175626,132.5953107,9.629905916,160.3151184,49.94625703,40.23847108,13.73463884,105.6027332,97.07472348,62.96589133
1043.1251,49.89261423,168.8026167,13.69121593,6.070515551,77.57888399,79.86742267,192.2788107,-0.557073014,34.43185053,46.76984135,55.38723456,65.6799175,53.65445251,116.7515013,8.099160284,-89.9181891,22.32622422,55.23975909,73.62325724,14.87463229
1047.16846,41.37154246,10.26833027,4.83627037,46.65254123,61.98819173,71.79363533,75.54589534,34.14433211,82.31422315,10.53991188,24.33960316,89.46469539,45.66005205,71.35359265,17.77616344,28.56901832,30.23284585,77.16147437,49.70394901,2.831148276
1051.205797,-26.42343654,-26.5320847,2.266718574,-93.9860062,6.260215313,31.1519893,6.803736019,-38.20227776,-50.54677764,21.93998459,-68.74718029,-13.05521194,-73.79039325,18.18327553,-52.42396809,78.73166751,6.596297487,67.05298377,22.09418152,-7.077612252
1055.237121,77.88881401,163.5556615,120.4874396,25.55801491,168.1789685,103.6169164,198.449758,134.0170517,33.56961289,110.982618,-97.47289735,-57.15921846,-86.46849347,-29.73685981,-108.7355415,-81.95834893,-42.14635655,20.59694856,-3.342077304,-21.30758378
1059.262444,414.8060553,470.5140179,426.1469707,435.0173313,405.5076272,300.2149689,338.7437434,227.7782919,302.0536024,207.7766647,26.6220425,24.38339191,12.34925222,4.98785337,2.837345062,21.94023451,-45.1456344,50.77148952,5.811174461,-1.063954164
1063.281777,780.3098512,834.8948195,846.3558527,694.2030476,665.0292773,589.6753227,626.3384623,606.6874341,464.6845728,439.025171,63.38172375,118.3259864,114.2882802,202.6669475,193.9079338,91.55246242,49.42582304,157.4786299,85.77034026,94.52668948
1067.295131,1103.387813,1295.948114,1197.080843,1091.579404,1132.467298,933.0063554,1116.164559,1031.65737,909.039991,901.4101918,415.9231596,456.8080769,350.0122611,513.8285405,460.4975543,186.4511575,197.6031076,294.1785611,229.6659389,263.9223252
1071.302515,1347.871581,1413.650389,1318.679557,1411.483852,1408.789957,1276.434422,1327.087518,1206.509716,1295.294735,1257.461047,779.816499,764.4949039,636.6419259,757.9024744,812.3628582,429.4326885,318.2910681,428.7324793,372.979943,433.9411464
1075.303942,1224.461861,1256.691405,1192.26939,1224.199591,1179.75031,1286.918997,1293.858007,1215.187369,1268.821389,1234.797962,694.0368827,711.1398041,691.4567408,806.3331852,739.9991677,433.8887882,369.1349616,489.972826,436.4908314,496.7628315
1079.299422,911.3515882,897.0051468,919.5201571,932.6077767,888.7269596,1025.471382,1031.746058,963.2362391,1026.904229,970.1433296,646.9487448,618.6423357,570.2516349,689.5515996,658.3342523,355.5687615,334.1135568,423.9802981,386.6917576,407.7045843
1083.288966,619.7761266,709.2466812,610.2963545,580.7695027,673.3302268,589.1591813,633.7652287,544.122331,517.5209889,592.8066616,490.6890242,408.1513842,445.0348361,490.748811,466.7319676,244.594278,215.9048047,243.6945823,257.643247,225.7458664
1087.272585,312.7673024,362.3601267,325.1729144,313.5139939,314.0641777,169.0954772,270.669939,191.6179637,180.4024361,199.4093896,241.103543,123.8056996,302.9984846,261.7444132,175.7260851,32.39811489,80.53940302,74.43598646,121.5070306,65.68466707
1091.250289,116.451768,183.2989842,107.4973595,212.0525042,14.5024628,95.87760967,129.9485961,25.41745281,169.2520166,-15.76611624,-49.59462527,37.83653338,107.9341279,67.49540157,20.68588431,3.722832426,14.41791783,65.52602793,35.01766202,11.56940678
1095.222091,11.73970597,-18.06683615,-2.004660202,-14.56481987,-54.7146944,34.00705227,60.75260472,-67.39509578,24.94812465,-34.08344888,-58.39400629,-11.43587855,-35.6970844,-17.97064981,-97.15672496,107.3889671,9.818001339,133.5201907,4.555252184,38.92466408
1099.187999,-32.04499063,-33.28190941,-5.728020758,-0.5643697,-20.54455188,-49.94109655,-38.46457387,-21.28904394,2.830844533,14.95656459,42.62324173,-11.24063006,-21.21116387,13.07326449,51.97652013,117.9386266,-0.099009752,93.86356838,1.104910958,51.54765425
1103.148026,-27.75028652,-52.01899189,46.23891501,21.11346624,25.79212986,-18.09930459,5.306806501,24.31809961,45.70483742,54.46150211,28.42334925,43.01856327,41.6137985,84.11415043,4.078899842,80.96113767,-19.73955548,1.38273821,4.777894025,15.0076731
1107.102183,23.2018328,10.48284859,103.8056275,-89.62427939,26.17054425,-23.75133282,30.35864059,-59.82902466,-72.52105164,24.31080366,42.65974697,57.57741187,42.80823663,100.2874932,50.85720618,6.405983195,-12.67872076,1.019494984,21.72090527,-15.37519775
1111.050479,120.1637951,164.8367586,137.3445688,20.33494984,-0.03834969,24.12259627,119.6402095,3.422635179,-41.15879912,-32.15978347,31.2368453,-3.010662181,-6.687448704,46.09179078,-40.33922552,-26.51001199,13.08777731,76.17305258,56.91535515,2.277620574
1114.992927,155.3159415,73.23818644,144.6904491,11.50106411,20.51414113,84.93401012,105.1650969,63.74635503,18.77825499,12.85203145,-52.1449233,-24.53666094,-48.37012487,-2.626499087,23.5843988,108.5317272,19.0779658,142.2355283,91.784119,38.24198858
1118.929536,224.2432269,62.30013234,185.1710131,58.03254236,128.8394902,184.2318319,91.1545021,24.41542316,89.95606251,152.8410527,142.7972596,140.0827609,23.55158021,11.51451309,21.75225964,222.6595294,-6.06411667,156.2056712,105.4611915,41.9321098
1122.860318,446.5676815,292.9488058,365.9410287,331.9377936,365.8134342,346.9657025,304.9927326,212.3550452,300.73823,336.5556247,243.0253195,223.628557,131.5825825,88.65999721,120.3441599,171.4323523,-27.51373641,133.5129936,110.7594142,26.3536444
1126.785283,838.95779,767.4481562,745.8848769,719.0307617,757.0595646,627.3615436,637.0083819,440.332183,606.7855288,638.8536548,298.6519726,323.8879141,224.5015597,262.4395742,251.1560884,168.082996,19.30324951,160.5683829,154.1181616,81.92083154
1130.704443,1389.948799,1286.651909,1259.58335,1247.926352,1288.102837,1156.7128,1166.699381,998.8892179,1073.237524,1113.582495,670.3254769,638.6410214,501.0471853,583.0368234,500.2326615,310.5066732,174.0862313,311.3484151,272.0325114,272.1436476
1134.617808,1985.655864,1822.609005,1732.685354,1734.101071,1787.537988,1758.375339,1666.145912,1378.948322,1605.344359,1646.461155,1000.508199,977.0990998,874.3094767,965.8651092,923.8983718,515.7645778,393.5762915,524.0818084,442.1714863,527.0961672
1138.52539,2289.301179,2036.771528,1962.088684,2073.324441,2023.473932,2173.721871,2046.04743,1836.622384,2019.359853,2000.606531,1221.463178,1256.844528,1061.198844,1193.895153,1130.414214,710.1787906,567.5364529,654.4582528,581.8511868,693.1732219
1142.427198,2049.542475,2026.912055,1827.259436,1972.220796,1919.228725,1993.754694,2005.76016,1704.935143,1982.361828,1912.928099,1212.873204,1249.050204,1042.734762,1134.997329,1171.511783,631.047971,592.2783981,643.3288633,607.3042344,676.5613507
1146.323244,1612.834731,1392.554236,1385.838142,1467.842895,1465.835999,1420.437641,1340.344028,1146.427048,1347.908003,1357.495168,893.5459956,971.4666693,829.3456822,876.1981675,899.0510123,434.7337676,447.1082588,523.06769,500.0881219,501.8769125
1150.213538,1040.459378,904.8620169,861.1869135,838.0913285,803.531362,854.198914,724.6263582,630.5647589,676.1926887,702.188813,574.8543109,669.3332602,516.9612173,594.8114767,582.1304579,345.5309487,229.225778,352.0360529,318.5801934,269.4447702
1154.098093,454.0234498,424.6728527,484.3323839,411.8334653,342.8353596,361.6694661,447.4852013,227.1752058,378.839899,291.9643071,449.6814429,406.0637884,328.4463833,377.152154,333.5042933,140.9935931,73.44628408,218.3705559,149.0653013,86.56199518
1157.976917,387.7297068,312.3365287,313.6194165,352.0580603,234.5538559,191.4931717,146.7656688,119.7094146,161.9656024,109.0206406,315.758906,221.6255053,199.5207227,219.0678451,211.0891301,92.06749079,20.0018079,162.1644918,43.83082046,1.570535992
1161.850023,346.396756,171.6271763,231.8795991,191.249764,171.3406463,141.01023,8.702847975,6.339109684,-3.30878462,24.49384167,186.9769682,142.3543622,46.7459137,108.9470695,-36.86506631,175.6492787,12.7093195,137.218816,0.891228096,-12.66080618
1165.717421,68.23346507,-6.012725309,128.0562218,48.85276499,35.67167113,16.45940732,16.64532916,15.84074365,-4.40046605,11.51212865,113.6944417,90.17574811,-4.616053837,38.82912801,47.52274605,28.12027642,3.813412572,106.5332587,-8.072652453,-5.054189128
1169.579121,-37.79679647,-51.85886895,20.03334257,-31.73393738,-51.71954909,10.45018997,-7.837934593,-55.28730402,-22.17474123,60.37193441,28.53995056,-24.6852779,16.11290325,-2.887869683,-16.77432007,-50.33544021,-9.113638339,54.33136878,-5.133780257,-0.471491179
1173.435135,-96.81241637,-51.08059357,-16.82556841,-82.92183518,-23.97714011,31.20267092,146.5012585,61.91423332,15.72939868,114.8816067,-12.03155977,-15.81320923,-14.74578987,-15.09240027,-71.97000993,-33.02460944,-16.43919092,-3.866384813,1.923803493,0.833000558
1177.285474,-24.46377516,107.5064352,36.5410261,87.38163632,104.7257975,-23.2812737,118.0246062,-51.48510019,16.56568899,127.7016959,-49.07369969,9.214896097,-67.87422651,13.46113998,-13.87578413,-34.62416535,-14.99648371,0.571114849,13.28692523,13.26970242
1181.130148,171.7599554,176.9043639,139.4661965,116.720096,145.1124525,157.3348371,183.4456353,48.36929019,32.38149191,148.0533689,129.653926,9.277616642,3.765551382,86.887871,5.303901111,44.42534438,-12.50605112,73.6285676,30.32536807,44.33755175
1184.969169,212.1113934,212.5723806,248.4581007,176.6036799,113.7816398,370.442057,412.4769714,276.5893363,240.3643319,253.3078582,311.7883327,210.6394937,169.9555173,183.1267513,176.6620178,30.35298476,-8.60589218,146.0851802,49.97368543,77.1203853
1188.802547,239.584165,285.2015859,335.108969,217.1401206,219.8812085,403.7970038,431.1286175,362.9362368,274.7897313,377.687699,265.5276747,311.4963274,234.4019477,251.4988689,164.7018288,22.84960014,17.6775304,180.9759921,63.71733416,88.31837646
1192.630292,384.907058,207.1996166,372.3765377,185.0529057,337.289191,496.0396223,369.350161,387.0192972,190.2649227,398.6241999,211.0356839,200.7732928,200.9975635,256.1313934,132.5183891,135.935653,63.95342114,174.7053309,65.55457224,73.49339412
1196.452416,326.9503602,320.9017934,343.9273945,294.4419694,287.2151275,393.5251135,373.5409625,246.7168353,232.5092513,336.6229331,213.2207191,108.5634777,136.3748287,211.353668,18.2335564,111.1172664,93.50599691,152.7543119,58.29714741,57.22611852
1200.26893,57.17527591,256.4541298,265.3265311,122.0093593,134.0409428,229.4590612,450.0544563,310.1141681,179.2531017,240.8081619,159.8986833,110.085564,101.8998647,147.8714722,62.0294831,41.36213603,87.96857696,147.4586811,45.93163183,70.27018544
1204.079844,75.75629516,48.69254275,175.0260942,50.37739516,7.214084381,212.0687563,224.8371182,152.2074045,67.78063496,86.67135287,104.5641908,98.96717054,119.2995672,81.60972043,70.12988174,59.84937438,53.28594327,119.7379404,26.8888619,94.55697092
1207.88517,126.3388271,210.8024147,106.5678705,156.7266111,1.006350297,122.9401047,186.1491695,-26.41595253,34.4891149,-43.81161298,49.60755618,2.201699498,47.24396022,42.47419335,10.52059011,-15.46966147,8.506133742,49.88551596,4.517669132,82.53032884
