Wavelength,HS_AAB_P3_750_5_5_H_S1_I1,HS_AAB_P3_750_5_5_H_S1_I2,HS_AAB_P3_750_5_5_H_S1_I3,HS_AAB_P3_750_5_5_H_S1_I4,HS_AAB_P3_750_5_5_H_S1_I5
1800.734687,18.04909798,70.02105922,47.66406255,5.559996688,25.56814524
1803.725585,-2.629035703,27.88713588,-1.959379391,-52.58194076,-50.72007549
1806.712912,-3.575187357,11.70487047,-3.519777727,41.12648838,0.180905738
1809.69668,5.359721717,29.45808994,17.99526104,36.26597872,0.86355892
1812.676902,5.552968613,23.14923325,17.24614803,-17.57753061,28.27960873
1815.65359,-0.337726037,-11.98792764,2.54507219,43.09787416,40.99597333
1818.626756,-5.653865527,-46.77796505,-6.061143672,43.71984327,-13.30437114
1821.596413,-5.703737214,-55.62650161,-6.547110399,-59.95768796,-28.95220052
1824.562573,3.364953432,-29.04195804,1.603697476,-52.22218008,-14.19774793
1827.525247,9.367259487,5.033825409,6.69536148,17.38157949,-13.84945405
1830.48445,0.438336681,17.22210063,-8.156021031,14.44730135,-0.694835833
1833.440192,-6.673855105,19.28759915,-18.29907406,-28.35343882,52.26269992
1836.392487,11.000473,25.63148726,10.62996231,-38.59689837,31.04617631
1839.341347,47.09951602,13.83628203,48.83491691,46.996239,-10.74294728
1842.286784,75.42347676,-10.71616695,56.61942648,85.53026728,-3.665218411
1845.22881,82.18334833,16.84496579,61.50291736,13.05593666,-11.44948585
1848.167439,75.0054207,84.05005993,79.38759345,47.8063975,25.24063037
1851.102682,67.78850569,80.18927864,59.34112352,84.61795065,27.92783738
1854.034553,68.36678661,9.077084058,-1.453741445,-32.00278142,-9.78329568
1856.963063,80.68605345,-0.907816808,-20.96952374,-14.20923828,32.60915662
1859.888226,107.557965,68.50373193,20.95645755,143.9862217,82.87046851
1862.810053,137.5421976,109.0488702,45.03441187,116.0448856,62.69357335
1865.728557,133.0595365,70.83886857,17.0036796,-2.408180512,-27.39927832
1868.643751,66.91118652,-0.608630683,-8.899719417,2.700748104,-86.66372927
1871.555648,-17.41627753,-40.38462948,-1.644837737,2.773073962,-22.93279695
1874.46426,-37.72618492,-10.13382832,8.083054514,-42.73343988,28.79256041
1877.369599,16.54463056,47.58584812,-1.400917517,4.209104806,19.76444927
1880.271679,75.34709577,49.63216112,-13.23468417,43.49132856,34.88070395
1883.170512,91.14069798,16.2703191,-8.598286363,11.14235383,-10.70664756
1886.06611,74.90409473,21.00790572,6.327558974,56.09186832,-22.25574335
1888.958487,45.40577937,36.58977148,7.638285109,44.15252994,27.76478639
1891.847655,14.50556518,13.23420969,-8.883252426,-80.24225992,-16.79342651
1894.733626,0.813290311,-16.5516172,-11.98847311,-50.00650088,25.81812209
1897.616414,13.12324581,-23.77375087,6.056553615,25.40645754,79.55776772
1900.496032,40.7640245,-22.05552004,6.388776846,-9.761548104,-0.406075038
1903.372491,67.63134751,-13.75809054,-14.6321704,-3.754059866,-18.67169416
1906.245805,74.13543154,1.816461233,-12.67316902,27.71293489,6.859380715
1909.115987,45.36916998,13.55485679,12.60328568,43.10393371,37.59371548
1911.983049,6.72379516,21.54638485,23.49935906,35.70776371,56.26835805
1914.847004,13.04618833,26.38904482,23.05036794,-10.96933524,62.93818714
1917.707866,64.76988782,19.16432333,32.10683155,23.72733905,108.8937418
1920.565646,88.98940785,11.18698779,39.2162951,56.16308037,83.48907948
1923.420359,45.5602826,10.10154847,24.45815782,-13.56746987,26.103787
1926.272016,-12.93395824,-10.64323557,-9.890433963,-27.39783044,-6.007724613
1929.120631,-22.07694258,-37.16307121,-31.99166065,-28.40088704,-68.88383313
1931.966216,15.80757934,-19.4711586,-14.81630101,-51.51335314,-8.239293146
1934.808786,58.20982082,11.16407613,5.466427361,7.352898136,126.2834923
1937.648351,83.59303855,1.250117091,-9.107923314,18.65984965,114.5551418
1940.484927,105.519049,-9.251984104,-7.569403931,-16.28234905,91.54008653
1943.318525,136.3507851,17.98994016,43.15516008,14.60076842,106.1355969
1946.149158,158.9680154,51.81013902,75.55257186,42.31393884,109.0110164
1948.97684,147.920113,67.81820789,67.37461469,101.7021961,138.1410234
1951.801584,100.3831279,53.27197441,71.92444202,168.6047735,81.43735026
1954.623403,37.30700353,2.44153083,68.56668288,115.2199422,12.8923135
1957.44231,-7.228552984,-30.06364427,18.26874206,9.447300419,11.72673039
1960.258318,-4.317110531,-0.010279125,-14.32303196,-14.24767967,-12.84239268
1963.071439,39.82618298,28.12414101,9.727491486,63.27293531,30.73094707
1965.881688,79.07615391,-1.447491051,24.32605704,76.11025954,79.82967742
1968.689078,68.31047858,-4.856713637,1.401321482,-9.096371597,12.90334532
1971.493621,9.065216388,90.11584413,-22.45048295,3.365427131,-30.41907791
