Wavelength,AAB_AS_S2_I1,AAB_AS_S2_I2,AAB_AS_S2_I4,AAB_AS_S1_I17
1328.206104,146.5063323,205.067766,49.77637627,80.83144664
1329.165477,146.4936715,198.5861407,38.0677873,79.82789392
1330.124684,145.8757966,188.9727599,37.67031963,73.5067363
1331.083724,144.492282,177.4252733,49.90924914,70.26380798
1332.042598,142.3699088,167.21,33.99657058,72.10475728
1333.001305,139.6871018,160.7343402,32.52360299,63.60783816
1333.959846,136.7223138,157.427734,46.78879607,54.423019
1334.918222,133.8025533,154.0273495,39.87,53.78672147
1335.87643,131.2599803,147.1064396,41.38596456,50.63348206
1336.834473,129.3936831,135.7134207,51.10348732,50.22859735
1337.79235,128.4296396,122.4744641,52.65,56.08189022
1338.75006,128.4754811,112.6571306,46.98265074,55.89629239
1339.707605,129.4750337,111.4554769,42.33635104,50.53426632
1340.664984,131.1772217,120.7353745,55.2858501,44.55971383
1341.622196,133.1385281,137.3554136,72.06508256,36.24769515
1342.579243,134.7714436,154.4926454,82.18226715,30.61288889
1343.536124,135.4341115,165.0948082,97.95669031,29.00932455
1344.492839,134.5389171,165.0729546,102.0161922,30.33706558
1345.449389,131.6498453,154.7799117,93.26,35.92001009
1346.405772,126.5430621,138.6844936,81.02,40.84986735
1347.36199,119.2215375,123.2478901,78.48,42.23581563
1348.318042,109.8949642,113.5474116,91.91444644,40.58581998
1349.273929,98.94602571,110.5770794,86.31757117,38.41890194
1350.22965,86.8965103,111.1804321,83.50416265,38.08681714
1351.185205,74.37301394,110.6961119,80.97140605,37.00526979
1352.140595,62.06494687,106.3064943,61.90417101,34.87481216
1353.095819,50.66901718,98.62374318,47.42784988,29.5372363
1354.050878,40.82138809,90.64497935,19.18175776,22.96732836
1355.005772,33.02840569,85.15024059,1.341852818,24.80520945
1355.9605,27.61384774,82.57131704,22.69590392,32.82191733
1356.915063,24.69827237,80.91716903,34.94448551,41.57932212
1357.86946,24.21259078,77.48951086,25.08976052,48.93508703
1358.823692,25.93319512,70.78107186,31.95,48.45096135
1359.777759,29.52151829,61.65500537,30.42688778,42.78520329
1360.731661,34.5562808,53.4,12.15074285,39.98708766
1361.685398,40.55634527,49.75847918,5.345207233,41.10920709
1362.638969,47.00348892,51.51214478,17.2818795,41.83200164
1363.592376,53.37985749,55.11,39.81997678,38.90077933
1364.545617,59.225621,55.47534202,51.3393941,42.06717471
1365.498694,64.20468325,50.53777949,59.20639768,50.73475197
1366.451605,68.15673251,42.7026492,53.98093008,46.87849258
1367.404352,71.11938482,36.28659561,49.4248352,40.63263326
1368.356933,73.31879343,34.23982329,54.31314282,43.98613081
1369.30935,75.14115504,37.36214981,56.27508032,41.81098975
1370.261602,77.10145774,45.19636408,58.85916451,34.85920182
1371.213689,79.81728854,56.54986119,51.31667001,27.74634628
1372.165612,83.98314407,69.99711289,38.77040402,19.77616299
1373.117369,90.33336775,85.01880539,17.09853742,17.63576226
1374.068962,99.58413686,102.364054,9.440177758,14.17291433
1375.020391,112.3564725,123.2874896,9.396684058,12.29298229
1375.971655,129.0944927,149.7543528,-9.41,20.84826566
1376.922754,149.9961176,185.5186292,-27.78,28.10812877
1377.873689,174.9691039,234.8804302,-15.12,35.82499281
1378.824459,203.6205676,299.0468287,30.86567248,49.9514242
1379.775065,235.280727,374.4285435,54.30033129,69.45486443
1380.725506,269.0497792,454.9272868,63.31247739,99.41211731
1381.675784,303.8513721,535.2120684,77.01550717,124.4418178
1382.625896,338.4844008,611.8044031,91.83,136.9480911
1383.575845,371.6773675,682.0870566,117.8782225,158.6806649
1384.525629,402.1535242,743.0682301,152.7167423,182.4446677
1385.475249,428.7082732,791.2240408,196.5661375,191.6184457
1386.424705,450.2896317,823.4689896,240.6280298,203.4455294
1387.373996,466.0666228,838.4668662,274.9665898,218.4675464
1388.323124,475.4724229,837.5743489,275.9476786,218.2255769
1389.272088,478.2161499,824.5283958,276.4634604,210.4091883
1390.220887,474.267501,803.21022,292.9294365,206.1297229
1391.169522,463.8300865,774.8615402,300.6107883,196.8669024
1392.117994,447.3228778,737.2459951,316.2720277,180.0841693
1393.066301,425.3763223,686.5620072,323.1177245,164.1640822
1394.014445,398.8293624,620.987877,312.0814111,143.8357663
1394.962425,368.7048818,543.58,298.547777,120.2208603
1395.910241,336.151261,461.859116,277.8745063,107.8196767
1396.857893,302.3570533,383.8694957,267.6484432,98.62611054
1397.805382,268.4587538,314.4059207,259.109994,87.31493914
1398.752707,235.4597679,254.6729891,218.3885583,84.58356085
1399.699868,204.1685502,204.2570273,191.2148153,84.53275929
1400.646865,175.1592005,162.5637573,191.9134946,82.72645193
1401.593699,148.7600024,129.2939952,171.2736557,88.88533399
1402.54037,125.0742835,104.4299621,131.6165096,102.1483781
1403.486876,104.031421,87.34802006,103.1493914,110.6292253
1404.43322,85.46016093,75.72671528,87.35,109.9675052
1405.3794,69.17287196,66.03286792,74.94069069,105.0070648
1406.325416,55.04608528,55.67680108,66.57681591,99.06124744
1407.271269,43.08146648,44.78627362,47.70855878,96.22865693
1408.216959,33.43430727,35.81,28.41232011,105.3272988
1409.162486,26.40375578,31.33434276,27.44778395,122.6520521
1410.107849,22.38868943,32.50451238,15.35252886,133.7643484
1411.053049,21.82101553,39.6154515,-13.23,140.3668329
1411.998086,25.09198408,53.56977814,-13.89,150.3561455
1412.94296,32.48845513,75.85420192,-0.36,163.0891727
1413.88767,44.15274763,107.2160341,3.363945965,179.8846008
1414.832218,60.06925113,146.6956867,15.6872416,204.0897486
1415.776602,80.07008913,191.8356828,35.68187495,235.0351918
1416.720824,103.8483198,240.1338576,40.50052483,271.5137646
1417.664882,130.9697623,291.1138481,40.83939993,322.0245386
1418.608778,160.879383,347.161219,46.12455557,385.1668499
1419.55251,192.9021336,411.4013018,39.79905272,446.9445346
1420.49608,226.2411802,483.7926467,56.58427862,515.501469
1421.439487,259.9812484,559.5815717,80.17977253,591.998021
1422.382732,293.1090672,632.3790352,103.7210115,653.3327727
1423.325813,324.5590434,698.4976859,119.4543575,698.5781935
1424.268732,353.2811015,757.7028401,111.3199812,738.7030503
1425.211488,378.3195149,810.29,128.7348321,769.9803077
1426.154081,398.8900375,854.550027,140.693202,793.228069
1427.096512,414.4424432,887.1083702,147.8442739,808.6054288
1428.038781,424.6967279,905.1347575,157.459755,804.6972355
1428.980886,429.6466138,907.8031074,148.5737847,786.6747432
1429.92283,429.5304913,895.98,138.4241982,769.4587638
1430.864611,424.7751883,870.8188188,135.5464061,745.3923205
1431.806229,415.9242273,832.875167,151.3800128,704.9840092
1432.747685,403.5671502,782.5877894,144.8165101,652.4774068
1433.688979,388.2830685,721.9986613,121.2127747,589.0450928
1434.63011,370.6015181,655.996828,112.9190448,517.0947651
1435.571079,350.9775372,591.0750718,87.13,446.0706841
1436.511886,329.7803872,531.5446781,73.44872007,377.8323434
1437.452531,307.3005729,476.6055086,88.31,309.2711198
1438.393014,283.7778914,422.1604301,94.96,250.3885353
1439.333334,259.4412754,366.213093,72.54279188,206.3674031
1440.273492,234.5416413,311.8533856,49.87915345,162.3360479
1441.213489,209.3655673,264.4299914,71.70103284,117.0785092
1442.153323,184.2336978,226.3207062,83.01627043,89.11513853
1443.092995,159.4959464,194.9922196,101.6392768,73.57857888
1444.032506,135.5318816,166.01,132.67,51.93652457
1444.971854,112.7559382,137.4876794,124.1619673,37.72723513
1445.911041,91.61909154,111.5426286,119.3601867,41.05875525
1446.850065,72.59822591,92.21851004,123.472708,37.15767119
1447.788928,56.17186045,82.39,139.0261541,25.37285081
1448.72763,42.7859366,81.61109346,142.9643628,32.931132
1449.666169,32.81366871,85.5415078,148.1338122,50.88360663
1450.604547,26.51493801,88.09569388,162.5212304,57.91443309
1451.542763,24.00122384,85.50542192,148.0497957,65.02974006
1452.480818,25.20963507,78.63853361,136.8659421,78.82050086
1453.418711,29.89059953,71.27993122,128.3465811,92.99282796
1454.356442,37.61606471,66.81,120.4100257,105.9007715
1455.294012,47.80874318,66.67603952,95.06829229,114.2232357
1456.23142,59.783776,70.7,77.009783,122.2618225
1457.168667,72.79639444,77.6,75.36157137,129.9201428
1458.105753,86.09783941,85.12623737,57.94561966,131.7770084
1459.042677,99.00166998,90.66486204,63.48487244,131.0366592
1459.97944,110.9533414,92.54332714,58.73351192,125.7031843
1460.916042,121.5877886,91.51343803,33.29,117.549455
1461.852482,130.7591648,90.46202916,7.931653062,109.7610822
1462.788761,138.5355115,91.64559842,5.415640056,98.24811875
1463.724879,145.1638893,94.23440221,38.50480817,87.81596363
1464.660836,151.016852,95.70729321,35.87712269,78.80637309
1465.596632,156.5256167,95.96825572,25.29460339,65.73882533
1466.532266,162.1010161,98.94231273,27.37960849,57.59904483
1467.46774,168.0505908,109.2797337,24.98848847,56.69236142
1468.403053,174.5115342,127.9368499,52.66706415,50.56773274
1469.338204,181.4198738,151.3159256,83.31089491,38.66301728
1470.273195,188.522632,173.9144977,105.9869094,30.91116525
1471.208025,195.4241882,191.0158711,122.4311715,33.6351319
1472.142694,201.6527547,199.7420468,138.4490492,36.97279612
1473.077202,206.7335388,199.5328477,153.4583442,29.67877242
1474.011549,210.2540212,192.342337,141.0903295,24.71456364
1474.945736,211.90851,181.52,125.0345206,29.89719997
1475.879762,211.5184233,169.8724855,120.364927,41.53344494
1476.813627,209.0342216,158.9553647,121.8602247,55.50133006
1477.747332,204.5274477,149.813033,123.1931267,61.96871773
1478.680876,198.1804796,143.2239177,120.4810671,64.85155018
1479.614259,190.2814464,138.8738687,135.9945457,70.12592091
1480.547482,181.2278276,135.2687167,148.335165,74.03183585
1481.480545,171.5310578,131.0433482,125.5882095,75.51750767
1482.413447,161.8047737,125.8530267,105.5735295,76.72385678
1483.346188,152.7232501,119.8653437,92.49117655,80.59863736
1484.278769,144.9513457,113.270315,83.38510443,82.00733546
1485.21119,139.0592563,106.7816731,90.93834327,78.50127176
1486.143451,135.4389677,102.2043146,91.21345057,72.0883932
1487.075551,134.2381612,102.0211897,77.36752841,61.24620214
1488.007491,135.3240664,107.8268941,65.42925891,55.13972885
1488.939271,138.2858143,118.4460356,72.14130258,55.86309594
1489.87089,142.4799547,129.6963364,85.18780353,51.07314111
1490.80235,147.1163984,136.800732,91.93773302,44.17337252
1491.733649,151.3699265,137.4169503,85.96060128,39.97437066
1492.664788,154.4939404,132.330848,78.4,31.30867133
1493.595768,155.9154081,123.6259591,68.7583249,24.92976066
1494.526587,155.2977623,112.8572491,44.11885075,22.24917774
1495.457246,152.5637069,100.9281948,15.10295994,9.704119556
1496.387746,147.8749676,88.64,-4.38,2.117345268
1497.318085,141.5773005,76.69212361,2.818106798,14.67381645
1498.248265,134.1308076,65.61370565,3.034759937,24.26334202
1499.178285,126.0454465,56.26715905,1.394642646,18.25240341
1500.108145,117.8304616,49.89,3.518449784,12.09526348
1501.037845,109.9568204,47.16,-1.17,15.04190703
1501.967386,102.828871,47.20398957,21.81001732,20.78322365
1502.896767,96.76098712,47.54640407,19.79372302,21.60756046
1503.825988,91.95464861,45.59340245,7.410795905,22.97173309
1504.75505,88.47496074,40.60897453,24.64529401,29.32720634
1505.683952,86.23418121,34.69760006,22.66982426,31.89158476
1506.612694,84.99518725,31.71477291,32.2639873,29.5689659
1507.541278,84.40256776,34.51768424,52.29904002,28.61440437
1508.469701,84.03786843,42.60385354,57.52464613,27.51668936
1509.397965,83.48717125,52.28355981,64.45685852,26.69991115
1510.32607,82.40562902,59.32996011,66.33383816,28.9650083
1511.254016,80.56399647,61.87893835,65.44797564,30.61750201
1512.181802,77.86852915,61.33813656,62.25118623,29.50386961
1513.109429,74.35602312,60.84929433,53.88726442,24.46816939
1514.036897,70.17275598,62.64114206,49.9087588,18.22173448
1514.964205,65.54728394,66.29827563,59.15160611,19.02901205
1515.891354,60.76500139,69.17267653,58.81641202,19.26341011
1516.818345,56.14676673,68.42115257,51.17225705,12.00202672
1517.745176,52.02691881,62.87549105,49.96605604,10.09081522
1518.671848,48.72514758,53.43213136,63.18,17.14192731
1519.598361,46.51298821,42.39638646,74.93344366,21.58127471
1520.524715,45.58090409,32.65348685,50.65098226,18.24007199
1521.45091,46.0121556,26.6129099,40.53267906,13.65284863
1522.376946,47.76874481,25.29322396,38.96681581,13.27939614
1523.302823,50.69324834,28.35358254,35.60598194,15.98004529
1524.228541,54.52681625,34.51102867,53.40200639,19.45037501
1525.154101,58.94109219,41.82429666,53.51494133,23.23758932
1526.079502,63.58145656,48.65236506,59.30864126,27.94616559
1527.004744,68.11769313,54.97,67.15894746,29.55345194
1527.929827,72.29514399,62.17051556,49.97649315,29.02903224
1528.854751,75.97604906,71.14797223,49.20699666,30.63821418
1529.779517,79.15892149,81.15389174,43.38072692,31.48266605
1530.704125,81.96705161,90.77,19.72540573,34.23266236
1531.628574,84.60719955,99.34963556,16.08934268,38.42641518
1532.552864,87.3104199,107.0908373,7.632413044,39.0635262
1533.476996,90.27015048,114.6624444,-3.05,38.9199464
1534.400969,93.58834184,123.4639263,-9.2,35.38024309
1535.324784,97.23581515,135.4717235,-21.42,27.45038726
1536.24844,101.0322513,151.6539325,-7.83,22.99066557
1537.171938,104.652912,170.3341304,10.33898117,22.11017719
1538.095278,107.6677711,187.6132883,18.38638372,22.14299684
1539.01846,109.6092152,199.85,27.66,26.21179231
1539.941483,110.0514645,205.9842059,25.65926024,29.54304557
1540.864348,108.6792433,207.7876095,27.96787286,26.1066428
1541.787055,105.3298436,207.9385561,23.73632002,22.71736858
1542.709604,100.0060365,207.9566294,14.05214819,20.58231658
1543.631994,92.86779996,207.8192827,26.58213431,20.85125472
1544.554227,84.21327622,207.2407384,37.39,34.7304358
1545.476301,74.45604313,206.5587988,46.56230286,51.94926553
1546.398218,64.10068564,205.9379684,58.39933846,58.92400836
1547.319976,53.71443165,204.1566056,51.70963854,64.95290687
1548.241577,43.89183708,198.7641264,55.12342927,66.92665853
1549.163019,35.21305479,187.7090474,61.25,62.37021969
1550.084304,28.19936898,171.1632272,37.39,65.87738606
1551.005431,23.26906697,151.9577443,27.46407662,74.55791459
1551.9264,20.69727073,134.037462,27.72336555,80.10446443
1552.847212,20.58783261,120.3569816,27.26725826,79.61098354
1553.767866,22.86720562,111.948861,38.49207952,73.54906781
1554.688362,27.30449091,108.3651628,31.84734428,77.27048835
1555.6087,33.55293511,108.5896064,31.03559963,86.40698013
1556.528881,41.20250046,111.3695538,33.1258909,87.26821273
1557.448904,49.83272659,114.7753573,37.20233279,92.68813124
1558.368769,59.05802949,116.1260463,54.22748966,99.59682335
1559.288477,68.56090036,113.3159983,50.580628,94.63167248
1560.208028,78.10998248,106.6302862,39.05056363,89.93012974
1561.127421,87.56016733,98.95,22.38863453,92.09613269
1562.046657,96.83413424,93.51746519,17.77605892,95.77185769
1562.965735,105.8913252,91.24268734,31.88194014,98.41565496
1563.884656,114.6959059,90.73316163,40.33767476,97.53327732
1564.80342,123.1922987,91.1035784,48.32124093,99.83807065
1565.722027,131.2895389,94.10174779,45.39523723,112.6640543
1566.640476,138.8545493,102.580259,55.6210271,121.4462941
1567.558768,145.7186671,116.6818526,77.98075956,110.2384273
1568.476903,151.7010102,131.9157411,89.27855544,96.73048648
1569.394881,156.6442531,141.4902422,105.2787226,94.71369937
1570.312701,160.450038,141.0645805,109.6603295,88.06123789
1571.230365,163.0991522,131.8960819,101.6204665,78.84063172
1572.147871,164.6478777,119.9711319,95.86515578,77.59314498
1573.065221,165.204073,112.171665,101.5052239,77.01731414
1573.982414,164.8968984,112.4269952,109.8812726,69.4463875
1574.899449,163.8552117,120.1533514,115.1436252,54.95514253
1575.816328,162.2024217,131.2275043,119.8327259,50.85416392
1576.73305,160.0666732,140.3564318,109.7591766,58.24497819
1577.649615,157.5977394,143.5701197,107.2297216,55.81144517
1578.566024,154.976394,139.9020985,94.79099039,57.27468716
1579.482275,152.4032065,131.6135705,65.56,75.00881371
1580.39837,150.0650377,122.8212353,59.33776441,81.93973405
1581.314308,148.0910975,117.385315,50.22494143,75.05641561
1582.23009,146.5149549,117.2898839,28.28375818,81.68359809
1583.145715,145.2541257,122.0235643,21.70691548,103.2586922
1584.061183,144.1125435,128.9279481,27.13198591,120.2341345
1584.976495,142.8059435,134.8586401,31.67070672,126.6375498
1585.89165,141.0033431,138.6472027,27.75,130.5249477
1586.806649,138.3721131,141.833346,16.19315342,136.7208588
1587.721492,134.6168047,146.0964793,23.00128608,138.0077722
1588.636178,129.5108441,150.2264989,42.10507651,129.0167588
1589.550708,122.9235139,150.641431,40.88360592,116.7623552
1590.465081,114.8393781,144.884886,43.91803301,108.3847307
1591.379298,105.3639627,133.8588062,42.38569718,100.6960476
1592.293359,94.71389382,120.4041843,29.57867117,88.09722587
1593.207263,83.19676661,106.2759992,46.64497519,77.06186505
1594.121012,71.18831508,91.48858981,45.74433733,69.83398936
1595.034604,59.10955892,76.51819696,27.85867985,54.12765028
1595.94804,47.40133819,63.46138357,33.60528212,28.94261509
1596.86132,36.4968976,54.07044337,32.66180868,7.58443023
1597.774444,26.79925793,47.57101398,30.49497276,-0.755042866
1598.687412,18.66830783,41.47527061,32.56227493,-0.379280567
1599.600224,12.41418414,34.52694741,33.19839867,4.706357829
1600.51288,8.288353563,28.24244803,21.61255681,21.84478483
1601.42538,6.468460592,25.39139251,7.427620867,42.55165127
1602.337724,7.04332971,27.59504566,25.67239282,52.6174708
1603.249913,10.00831351,34.72697192,34.37624984,64.12118385
1604.161945,15.27356579,45.73,22.12381919,83.93042489
1605.073822,22.67858809,59.09652586,27.9237273,104.9917241
1605.985543,32.00564526,73.10179275,30.12906783,127.7137253
1606.897109,42.98933188,86.46,32.51760546,142.0101755
1607.808518,55.32210513,98.80396339,34.3935614,146.7348104
1608.719772,68.65590743,109.9278511,26.71179335,160.9154855
1609.630871,82.60167225,118.7790204,34.31364501,174.2306157
1610.541814,96.73053689,124.251659,34.40263112,172.7463462
1611.452601,110.5802298,127.2815681,22.05983074,168.8077139
1612.363233,123.6706395,131.0294389,29.77285119,163.8516089
1613.273709,135.5362131,137.9532782,39.19968633,162.1670361
1614.18403,145.7808999,146.7044126,49.99668213,168.9457674
1615.094196,154.1480945,152.4875534,76.78780865,168.2843651
1616.004206,160.5826672,151.1736569,68.73370901,154.9455013
1616.914061,165.2578881,143.1311952,60.22499935,135.8377069
1617.82376,168.5518687,132.7150964,76.74657596,114.9558788
1618.733304,170.9794037,124.3681288,69.411562,99.15115433
1619.642693,173.1002837,119.640419,77.4338377,95.85209968
1620.551927,175.4273297,117.2595439,90,101.799847
1621.461006,178.3516897,115.0678399,91.29510327,102.825595
1622.36993,182.0956211,112.0359922,98.61961151,100.25809
1623.278698,186.6973085,109.5126493,89.44729615,100.9243276
1624.187311,192.0282191,110.7819287,94.71798778,99.78401813
1625.09577,197.8392968,118.1796411,113.7358997,99.11764392
1626.004073,203.8268957,129.8057969,118.0356369,98.72107581
1626.912222,209.7028779,139.768769,126.2936284,98.5018913
1627.820215,215.2495601,142.6373515,124.7814229,98.03707584
1628.728054,220.3445207,137.7591361,112.3641508,84.4277036
1629.635738,224.9517192,129.1185664,105.0998027,72.52560176
1630.543267,229.0869545,121.682084,91.46729288,75.45319348
1631.450641,232.7722569,118.7334068,94.16028172,68.31069414
1632.357861,235.9951833,122.0701076,96.83594398,56.16092651
1633.264925,238.6861598,132.4624589,91.23441612,55.91750702
1634.171835,240.7217525,148.3753652,128.2140993,54.40318919
1635.078591,241.9551184,165.2430485,154.7589476,54.64771497
1635.985192,242.2633089,177.7273943,148.0165134,56.95647906
1636.891638,241.5879244,183.1369803,161.8221702,45.18663856
1637.79793,239.9456038,182.7729235,157.6089732,32.27153507
1638.704067,237.4016562,180.3474191,145.8131647,31.16926316
1639.61005,234.02111,178.8552679,162.3201248,29.23328781
1640.515878,229.8241686,178.4108929,162.9182074,26.21548272
1641.421552,224.7700129,176.8159895,163.2852843,32.1222451
1642.327071,218.7763887,171.9307408,173.8986914,37.34340829
1643.232436,211.7668399,163.6015878,181.849528,35.43649166
1644.137647,203.7318275,153.953119,185.832175,42.64759426
1645.042704,194.7899821,145.8119384,172.4907028,57.63005472
1645.947606,185.2359047,139.8970082,169.4920367,67.15355426
1646.852354,175.5610879,133.1165669,169.3057825,73.76802488
1647.756948,166.435691,120.4236377,152.7588423,71.2886634
1648.661388,158.6425864,99.44,129.9962009,62.30275943
1649.565674,152.9653736,73.88880305,102.1417325,63.06214766
1650.469806,150.0490438,52.53532438,71.36397663,66.10356376
1651.373783,150.2666203,43.95631049,45.30124396,69.73208984
1652.277607,153.6282526,51.20195895,47.0002022,81.75247183
1653.181277,159.7592334,70.54050275,72.24750723,85.99662737
1654.084793,167.9526519,94.64923005,83.42,83.55856888
1654.988154,177.2776444,116.7739658,84.0431068,90.31676529
1655.891362,186.7082908,133.0415783,89.50146998,95.41700453
1656.794417,195.2399382,142.9221704,79.0906553,100.1398367
1657.697317,201.9740855,148.3216411,68.59381352,109.752831
1658.600064,206.1694328,151.5076874,83.51547611,107.9025539
1659.502657,207.2693429,153.2534997,88.16670335,103.1154344
1660.405096,204.9206906,152.7038909,78.43755641,106.053558
1661.307381,198.9938106,148.8266709,88.66,98.72282436
1662.209513,189.6019872,142.0910624,83.49326625,84.12690946
1663.111492,177.1101168,134.5523811,70.8,81.08342946
1664.013316,162.1235082,127.7859906,84.63639264,80.78155952
1664.914988,145.4565631,120.975801,84.05536814,76.57943029
1665.816505,128.0849549,111.6922714,70.38,78.70367501
1666.71787,111.0813873,98.49,54.44317004,73.7383192
1667.619081,95.53300549,82.50199073,27.23413116,57.11952154
1668.520138,82.44134129,66.76431497,6.729051358,51.55771155
1669.421042,72.61148255,54.49825755,-9.1,49.71734047
1670.321793,66.54479799,48.20846872,-28.19,40.99034722
1671.222391,64.35585765,49.63676374,-37.08,40.27560713
1672.122835,65.7358743,59.36806839,-39.32,44.44689738
1673.023126,69.98018037,75.97260053,-26.4,47.23311158
1673.923264,76.08436155,95.72,4.631629541,53.84676164
1674.823249,82.89444971,113.5955484,26.98152389,57.81695715
1675.72308,89.27870437,125.1736394,32.73131899,63.38131688
1676.622759,94.28151377,128.1258488,28.56004779,74.44337922
1677.522284,97.22782861,122.5177844,33.86093637,78.68012741
1678.421657,97.76464763,110.6809424,41.9542713,83.83992561
1679.320876,95.844291,97.11186641,30.97043237,90.89724271
1680.219943,91.66556954,87.33681155,21.25599404,91.67295024
1681.118856,85.59455933,85.22354548,22.40293812,97.6523768
1682.017617,78.08732441,90.87500888,32.01759486,101.1889813
1682.916225,69.62952579,101.6303701,57.56646145,95.8783145
1683.81468,60.69624928,115.0874251,68.54554483,95.76912775
1684.712982,51.72942586,130.269289,67.80410974,96.42450689
1685.611132,43.13098804,145.7118784,86.77125677,89.50543483
1686.509128,35.26948238,157.7907049,111.5699128,80.37625585
1687.406972,28.49278222,162.446321,119.44695,76.37479944
1688.304664,23.13463179,159.0083968,108.427359,72.58240448
1689.202203,19.50311587,151.8804676,96.84,64.01627881
1690.099589,17.84622433,147.6715598,90.57718916,57.8216096
1690.996823,18.30256042,150.2756247,105.3344202,46.48469523
1691.893904,20.85742212,158.9188243,125.3073544,30.52190702
1692.790833,25.32548241,170.5220822,121.523654,29.44229824
1693.687609,31.36986121,182.6829772,128.449168,35.19987919
1694.584233,38.55338286,194.1066938,148.930175,35.69260062
1695.480704,46.40773816,203.4357892,158.7829641,42.04990026
1696.377023,54.5004874,208.85957,158.3797816,52.84686292
1697.27319,62.48090124,209.0172028,151.7862325,52.43826474
1698.169205,70.09458569,204.0954166,146.1750562,46.56373789
1699.065067,77.16798806,196.202981,144.4978807,53.68271851
1699.960777,83.57168058,188.8905657,132.8859168,66.00343209
1700.856335,89.17529736,185.7999111,116.0990838,72.76173291
1701.751741,93.8088378,188.7234312,137.8805359,84.64121473
1702.646994,97.2442836,196.526173,167.152018,91.44900478
1703.542096,99.20535114,206.3082658,174.112676,84.35072586
1704.437046,99.40375599,215.5749102,193.8546119,85.69418522
1705.331843,97.59418957,222.8541842,199.1674349,89.35596258
1706.226489,93.63744777,226.4892853,190.762358,82.25975477
1707.120982,87.55782312,223.6392785,191.3,76.80236772
1708.015324,79.57934268,211.2781616,193.5339443,69.76883933
1708.909514,70.1298548,188.9785969,179.1478126,65.01117032
1709.803551,59.81121463,160.7942425,157.0225502,63.94017933
1710.697438,49.34368052,133.4424436,155.3625427,51.64508071
1711.591172,39.49882619,111.8069938,145.430083,42.45689591
1712.484755,31.03403321,96.50781154,150.3091824,44.62951365
1713.378185,24.63371695,86.1122419,132.9762181,48.45621493
1714.271465,20.855198,80.34332133,77.76398819,56.45321403
1715.164592,20.07855726,79.55745835,73.92106081,62.60904733
1716.057568,22.4675592,82.04983937,79.8200571,66.49946905
1716.950392,27.95054001,84.16785794,65.37,76.2392614
1717.843065,36.22358178,83.48426923,52.38872765,79.67601241
1718.735586,46.77459467,80.86202491,48.74,72.26653511
1719.627956,58.92781395,79.20806062,52.49798249,71.68696412
1720.520175,71.90456634,80.55649165,49.9733463,76.48513308
1721.412242,84.88965404,84.24794567,54.15300089,73.39229633
1722.304157,97.09249389,87.61558857,62.57385937,71.36990641
1723.195921,107.7978581,88.47006987,77.62552626,70.5127474
1724.087534,116.4057118,87.36,74.40658801,58.61194639
1724.978996,122.4606977,87.45,50.25345362,48.81277502
1725.870306,125.672809,91.37,53.09582973,46.86946854
1726.761465,125.9333611,98.00441408,57.3235313,39.51076039
1727.652473,123.3288576,102.7950315,44.41215137,32.09167055
1728.54333,118.1481144,101.186178,46.41236137,24.2692736
1729.434036,110.8750781,91.75587229,64.14447605,12.13103074
1730.32459,102.1650323,77.08022165,65.86832039,7.175967206
1731.214994,92.80515457,62.33867522,51.2909193,1.187192204
1732.105247,83.65814995,52.33794044,53.31209345,-5.300129582
1732.995348,75.58873104,49.14,47.99747836,1.249026058
1733.885299,69.37869415,52.39221852,36.93637639,8.898356773
1734.775098,65.64136542,60.99932026,22.06343305,20.24095704
1735.664747,64.74934502,73.54273056,9.371761388,36.83626158
1736.554245,66.79013601,87.60260492,28.39002016,41.6269911
1737.443592,71.55754588,100.6437492,27.94,46.85600864
1738.332789,78.57455443,112.4125823,14.55591663,59.15082469
1739.221834,87.13825427,125.4349421,11.06592762,66.88835162
1740.110729,96.38490399,141.8549362,27.91158506,78.42991797
1740.999473,105.3790857,159.7411186,57.35656747,90.02582913
1741.888067,113.2219819,173.3449039,66.68684711,89.07347913
1742.77651,119.1583499,177.6626505,68.44951072,90.61674709
1743.664802,122.6575806,172.8755316,49.46628486,101.0092521
1744.552944,123.4549721,164.1944005,48.22823124,103.6554358
1745.440935,121.5545748,157.4108308,54.4,99.41668284
1746.328776,117.2043575,154.3541179,35.41730554,101.0491129
1747.216466,110.8553168,151.8392643,49.37256294,103.7308409
1748.104006,103.1117603,144.7643391,65.44429292,102.08568
1748.991395,94.67512462,131.1597171,71.09795062,97.99045658
1749.878634,86.2829898,114.8026342,92.44747399,86.1271462
1750.765723,78.64918348,102.3558711,102.2819164,74.12510884
1751.652661,72.413283,97.5424281,123.690288,69.3383081
1752.53945,68.1033463,98.52,158.9609069,58.74271533
1753.426088,66.1086126,101.0999062,178.5239375,47.1082283
1754.312575,66.65653043,103.6396911,181.9832752,45.25482673
1755.198913,69.79384408,107.7005365,202.0527192,47.08479408
1756.085101,75.37879754,114.8206791,236.1213288,50.57150913
1756.971138,83.09057186,124.2005513,243.6959832,51.24896594
1757.857025,92.45364247,133.590039,248.8542289,48.54212724
1758.742763,102.8699117,141.3017038,253.3331394,52.11386818
1759.62835,113.6544243,146.9463856,248.8931319,56.15477997
1760.513787,124.0763581,150.4041975,248.0092202,52.21052711
1761.399075,133.4101344,150.5156473,253.3360352,47.74927165
1762.284212,140.9968734,145.5688797,239.2977223,44.34181229
