Wavelength,HS_V2S1_AAB_C4_S2_I2,HS_V2S1_AAB_C4_S5_I2,HS_V2S1_AAB_C4_S5_I3,HS_V2S2_AAB_C1_I1,HS_V2S2_AAB_C1_I2,HS_V2S2_AAB_C1_I3,HS_V2S2_AAB_C2_I1,HS_V2S2_AAB_C2_I2,HS_V2S2_AAB_C2_I3,HS_V2S3_AAB_C1_S4_I1,HS_V2S3_AAB_C1_S4_I2
1283.822934,131.2076648,16.30072049,68.24665333,121.1917332,48.2212964,142.6073367,104.7300549,96.87371354,20.00057581,71.73376026,46.78761877
1284.789834,131.8141802,15.86416896,63.37811763,128.0159712,54.59677884,172.7678009,101.0554244,99.6172481,17.2581028,68.46834779,37.53759196
1285.756566,124.8665441,15.24863138,57.32172563,127.9983488,60.05508397,165.107344,92.45214654,100.9503862,16.26182983,62.95872706,27.64269916
1286.723129,106.6353886,15.13233249,51.52375551,114.5460404,57.49952418,151.9810716,78.89155909,96.86051165,18.32829577,54.99912577,19.30701159
1287.689525,87.06938516,16.16936281,47.76578182,106.4093099,55.84355583,141.9144435,70.93843223,91.88794547,24.62400814,47.69460924,14.90331593
1288.655752,74.29149964,18.83324557,47.73120232,108.7623896,60.90423438,140.8804786,71.19024372,91.4278668,35.90458368,45.86496622,16.40170858
1289.621812,69.38742246,23.30184553,52.44847874,108.4980079,70.15596997,142.4626206,76.37219763,97.11680095,52.32198159,52.77199279,24.81723836
1290.587704,72.40381991,29.41850308,61.90042295,108.4023829,83.99647896,137.7002098,90.23278633,109.1065414,73.38131394,68.10871678,39.90991875
1291.553428,79.94769119,36.73670245,74.94282601,120.6798558,104.70749,154.6699912,115.220781,125.9883265,98.06490168,88.3922647,60.24622165
1292.518984,82.64146741,44.63663398,89.60130181,136.3634314,128.0653639,169.2519939,141.4093539,143.7000868,125.0894368,109.3379763,83.66587038
1293.484372,76.13148295,52.48335246,103.686944,140.9421361,148.2244218,161.0646396,159.1019258,158.9425071,153.2177423,128.3409853,108.0177586
1294.449592,67.25428467,59.77943682,115.4809154,140.1627356,165.5452067,153.1693472,171.3315166,171.4072319,181.5196689,144.8572186,131.8110488
1295.414645,60.93785009,66.26568647,124.266468,140.1153659,181.155838,162.4514677,181.9118951,180.5383634,209.5054561,158.9504691,154.5028882
1296.37953,51.53086436,71.94217765,130.6468526,132.113272,191.6015771,153.5372396,184.711236,184.9058546,237.1121029,170.5927039,176.4395676
1297.344247,34.79599541,76.99917703,136.5062519,116.010708,195.8210639,128.3318575,176.4471616,186.8850613,264.5528202,180.6637775,198.5596259
1298.308797,17.99246092,81.67117464,144.3725599,106.9291266,199.7152614,116.0717965,167.6656156,193.146979,292.06278,191.5385271,221.8689832
1299.27318,11.41345844,86.06611401,156.2937534,113.1764335,209.0050698,113.4329215,170.9646294,208.4208989,319.6236047,205.6446494,246.7824552
1300.237394,16.84759588,90.04745656,172.8250522,127.6057479,222.187563,133.1061078,185.6717147,230.7614023,346.7874558,223.3933437,272.6631617
1301.201441,28.9094774,93.22677516,192.7094627,138.098694,233.4257953,152.4283445,200.6046961,253.6872914,372.6847895,242.7961816,297.8532786
1302.165321,43.27958383,95.07121552,213.3579317,142.3275498,240.6793271,160.4485193,208.2523236,272.0084791,396.2029722,260.8475337,320.1633096
1303.129034,57.90310479,95.08214501,231.8112619,148.8909554,245.3559864,158.6958798,209.0097884,283.3321548,416.2408738,274.7422417,337.5325517
1304.092578,69.00890026,92.97889045,245.7471294,155.8658776,243.4530422,161.9291934,202.2601229,284.7325398,431.9315706,282.0962916,348.601804
1305.055956,75.38294006,88.82120634,254.1305004,148.5581215,228.8792881,166.40133,184.5285941,274.2939487,442.7690397,281.3133088,353.0415754
1306.019166,84.05985152,83.02335505,257.2323072,131.2097134,207.6745862,147.9918744,158.9309764,256.4825885,448.6274517,272.4137804,351.4864309
1306.982209,99.34176293,76.25232394,256.1046248,124.1599774,191.9151313,152.5289499,133.6704802,238.1236033,449.6987664,256.9985346,345.0803468
1307.945085,111.9372298,69.25593544,251.9841068,123.8566704,179.614771,155.2130504,111.1070209,219.5575506,446.3927397,237.3159387,334.975355
1308.907794,113.8044708,62.69048503,245.9880615,113.0812849,161.6292474,134.5918198,92.312613,197.8877999,439.2343948,215.9141745,322.1222956
1309.870335,113.1195498,56.99466478,239.0123108,100.8071148,141.8229305,126.1267163,84.26317788,175.1287718,428.7701963,195.4404591,307.3064407
1310.83271,119.1784228,52.32484075,231.6362444,102.2397555,127.5509387,130.1336903,86.53721096,154.5413333,415.4971229,177.3120818,291.2043883
1311.794917,126.2506802,48.55722017,224.0893252,103.9346027,113.1107706,129.5856321,85.40606981,134.3897904,399.8495579,160.722668,274.4047377
1312.756957,125.7974996,45.34932274,216.3438204,91.60202734,92.63886529,109.5051852,74.74837544,112.6913631,382.2546687,143.7548218,257.3955411
1313.718831,119.6901503,42.23852406,208.2159483,77.91511531,72.2124898,93.30036275,64.85974146,92.23218466,363.2091718,125.1314464,240.4687621
1314.680537,112.4267858,38.75824536,199.4176405,73.51487371,57.11730089,94.5282361,62.60881959,76.02222179,343.3209153,104.6794882,223.6249247
1315.642076,104.8509696,34.5626943,189.6563992,70.59004709,45.75384288,82.06665309,62.84829063,63.32114425,323.2968132,83.03713937,206.6631448
1316.603449,98.36180707,29.5357915,178.8019472,66.3968807,38.20844545,59.58361461,61.59546147,51.94553964,303.8821949,61.58208775,189.4263512
1317.564654,92.67716915,23.84804504,167.0064255,63.9557704,33.86902371,60.95054228,58.58579064,40.05271209,285.769626,42.40182183,171.9743109
1318.525693,83.05673145,17.93781047,154.7011873,58.21080428,27.80742073,45.62628236,51.60610468,27.68039232,269.512787,27.90318089,154.5726358
1319.486565,68.95799783,12.41459889,142.4485599,51.67849279,22.1330257,16.75835274,43.82377764,19.91399623,255.4721679,19.63921167,137.5493966
1320.447271,56.96880021,7.909085995,130.6804918,57.80947549,26.28016031,17.0723678,44.82133923,22.87611762,243.7963426,16.56257437,121.128735
1321.407809,50.05404996,4.926097372,119.5409103,73.09376662,37.93626271,24.94000077,53.82676475,33.71958239,234.4429659,14.94594153,105.4105601
1322.368181,44.19176254,3.756620284,109.0618399,78.67110549,42.09235332,23.58430941,57.7725944,41.80341833,227.2373295,11.49122639,90.59040762
1323.328387,37.41583745,4.457921494,99.48088206,70.84517276,34.28532773,19.02342921,51.46607308,42.22538344,221.928938,6.832986869,77.2061248
1324.288426,33.35481262,6.868927517,91.22591156,64.76996542,28.64210034,14.21383126,44.54822739,41.67022936,218.1952677,5.261750803,66.07359098
1325.248298,35.14916114,10.63928176,84.49345983,74.19050164,39.04910137,3.409104921,45.95932798,48.42888631,215.5931309,10.70249942,57.87927793
1326.208004,40.51734295,15.28650497,78.89770269,96.50354777,62.10490446,8.568306385,52.42485682,61.49035379,213.5178172,22.87035148,52.7599173
1327.167543,44.4852447,20.29613634,73.61367804,115.7888714,83.03040134,24.56699356,54.65208069,73.30531163,211.2364316,37.12494614,50.202203
1328.126916,45.85887641,25.24122729,67.91447189,124.5636035,94.23360088,23.4470471,48.86059214,80.44585063,208.0122235,48.0081771,49.27910472
1329.086122,46.29172821,29.87123309,61.66402764,131.4089949,99.46945675,30.02023853,38.15713311,85.39881274,203.273546,53.04803316,48.99592016
1330.045162,44.01063467,34.13618303,55.4588558,140.7299102,101.0371858,37.00054102,27.42895195,89.27830158,196.7511155,53.65657354,48.58661728
1331.004036,37.19818866,38.14788735,50.38766121,148.2485389,97.48107207,17.25515104,23.41825681,90.94471151,188.5232254,53.30551005,47.72807405
1331.962744,30.58056925,42.10436765,47.51009069,156.6665532,94.16470484,16.01042774,32.72250015,92.68125997,178.9579542,55.08475062,46.59365296
1332.921285,28.92921253,46.21141865,47.3137996,170.8153882,99.95154208,33.61531659,51.58595918,99.01805718,168.6037381,59.95594151,45.68293086
1333.87966,29.29390237,50.6299959,49.54194649,186.221022,113.6616669,33.84574621,66.61483526,110.6084574,158.1053227,66.40216988,45.55736918
1334.837869,26.80027152,55.45955251,53.5292486,198.6429712,125.7894592,35.03376358,71.0401218,123.778715,148.1745177,71.74971569,46.68022385
1335.795912,21.17166075,60.74523121,58.75471285,209.4172576,130.854419,35.25272518,70.76157104,134.3473651,139.5703779,74.14331785,49.41367669
1336.753788,13.56160206,66.48772373,65.20467918,215.8984133,130.1097151,36.90530953,73.1383825,140.4175084,133.0183776,73.71131906,54.09197846
1337.711499,5.262563572,72.63380879,73.29593576,215.3614971,127.6002038,43.62754804,80.09514708,144.1864589,129.0430398,72.58843871,61.03841673
1338.669043,2.218373483,79.039946,83.33574409,218.0502995,130.2104855,36.20548916,93.57508106,151.3002862,127.7621193,74.10809295,70.39182896
1339.626422,11.70233539,85.42447335,94.81281087,236.3666386,144.265556,49.04831139,117.9120784,165.8843993,128.7392566,81.11984241,81.73343567
1340.583635,31.66335889,91.34938357,106.0707157,264.4096866,166.8582926,80.14013033,152.372339,186.2256764,130.990399,93.82588277,93.76494005
1341.540682,51.02850077,96.27055514,114.756458,287.160125,188.5395456,90.8430698,187.7501863,206.4734547,133.1831183,108.7213809,104.4169664
1342.497562,60.99256333,99.65365887,118.8596459,299.2162614,203.3511388,104.2471271,213.1503269,220.6047156,133.9746024,119.9856689,111.5186303
1343.454278,60.42481252,101.1029871,117.6951557,298.4144716,207.4803065,117.8615528,222.6459181,224.0069339,132.3591191,122.9659168,113.7274262
1344.410827,54.28290672,100.4369631,112.2369403,281.1851522,198.1446001,110.3621499,218.7384159,216.0569915,127.8874226,117.7004375,111.1779418
1345.36721,51.33388898,97.67980247,104.601863,256.5541676,183.2185486,92.68182307,212.7435965,203.4997501,120.6830237,109.3711856,105.4269239
1346.323428,57.56375313,92.99139318,96.93010279,242.6014904,177.8167019,94.77742689,215.0131545,195.731959,111.2821948,104.2278182,98.68833943
1347.279481,69.60468348,86.59845167,90.31312756,242.060338,185.3673427,107.126149,223.4547415,193.8899552,100.4182537,104.3153335,92.8546887
1348.235367,80.63076744,78.78474523,84.47977173,239.5546587,195.335025,108.0911041,229.1334843,190.2840158,88.87400586,106.3554782,88.90662165
1349.191088,90.47224859,69.94423567,78.40174882,225.1521193,199.0790595,105.0331781,229.0749926,180.5347457,77.4351398,105.4451543,86.91754176
1350.146643,102.4011253,60.64517855,71.27963904,204.9424129,195.9693024,94.60420313,224.2931157,169.0256631,66.88830047,99.12137242,86.44455937
1351.102033,113.806031,51.64394764,63.21993967,184.9908056,186.6850822,94.71975229,212.4538672,159.6950487,57.9948595,88.36404468,87.02028003
1352.057258,119.3944477,43.82073004,55.2815388,161.05985,170.9269881,88.01956618,193.9188501,149.2393493,51.40866901,76.29051148,88.54645388
1353.012316,122.3354512,38.04849573,48.95415408,133.9961613,153.078387,63.00358986,179.9097192,134.1336438,47.54545313,66.48888586,91.41520692
1353.96721,131.8351901,35.03463299,45.36650261,116.7331426,142.6434166,49.71580635,182.0537723,118.047684,46.45249299,61.37215243,96.2641616
1354.921938,148.4660513,35.19510225,44.69529773,111.5891062,143.9452226,58.99997108,194.9664048,107.1298194,47.76881878,60.72152061,103.5410427
1355.876501,162.8677085,38.61744341,46.18189195,103.7069565,150.5184172,69.37928584,201.2839542,102.4872572,50.85341149,61.71703685,113.2481989
1356.830898,168.8147412,45.12010042,48.7077258,88.17776921,153.1955502,59.61414628,193.406879,100.1983617,55.05627748,60.97609649,125.0447435
1357.785131,165.9854452,54.35704198,51.4672504,73.87739579,147.535964,63.14483153,178.0577488,94.39187609,59.99664071,56.91458459,138.5363363
1358.739198,153.8880605,65.90562029,54.3396892,58.8033492,133.5441208,63.70708816,162.070345,80.66511942,65.70633313,50.57836193,153.5017632
1359.693099,135.7266275,79.30593058,57.8178403,36.43562715,115.8786762,52.82586202,146.927862,61.69027932,72.58693618,44.72859292,169.9229194
1360.646836,122.7143731,94.05554929,62.51335852,18.99278119,102.5679323,47.83363713,134.7898041,47.4388344,81.22903623,41.87623884,187.7825961
1361.600408,123.2024695,109.5938097,68.50437388,21.44180818,97.66738196,47.72090128,129.094132,45.38493892,92.19750601,42.49112383,206.7421896
