Wavelength,HS_V2S3_AAB_C1_S4_I1,HS_V2S3_AAB_C1_S4_I2
1173.470948,89.16574466,729.5384948
1174.457093,90.41922829,716.2708615
1175.443066,92.50518335,705.673871
1176.428867,99.50559823,698.7340822
1177.414495,116.9609217,696.0336763
1178.399951,146.6547583,697.3960742
1179.385234,183.679997,701.7672383
1180.370345,218.9344283,707.42418
1181.355283,245.6910055,712.4451579
1182.34005,264.4860382,715.181857
1183.324644,281.6199733,714.4533586
1184.309066,302.586829,709.4011622
1185.293316,326.4945492,699.2276245
1186.277394,346.5875415,683.141255
1187.2613,356.2151426,660.6059345
1188.245034,354.3873176,631.6520136
1189.228596,345.6085575,596.9276034
1190.211986,334.7540724,557.4298843
1191.195204,322.974085,514.1752086
1192.17825,308.5456496,468.0687348
1193.161125,290.1471943,419.9533256
1194.143827,268.1032377,370.6621902
1195.126358,243.1317288,321.0230266
1196.108718,215.3982675,271.9242521
1197.090905,185.4521056,224.491153
1198.072921,155.5779173,180.1903012
1199.054766,129.5122837,140.6533145
1200.036439,110.4612415,107.2991381
1201.01794,98.91585063,81.02324975
1201.99927,92.00466474,62.11058883
1202.980429,85.72648839,50.37001423
1203.961416,79.20856834,45.37758226
1204.942232,77.00092177,46.59788202
1205.922877,85.9609812,53.20321041
1206.90335,108.4352413,63.71382078
1207.883652,137.9305251,75.86045561
1208.863783,162.2186625,87.00894169
1209.843743,172.2034732,95.04742386
1210.823532,168.7500412,99.15777708
1211.80315,160.8640583,99.88058169
1212.782596,157.1858277,98.43165318
1213.761872,159.5024096,95.84274704
1214.740977,163.7630892,92.52879446
1215.719911,165.4925997,88.39115295
1216.698674,163.2226833,83.17870318
1217.677266,157.7190962,76.84406952
1218.655688,149.8350911,69.80437303
1219.633938,140.1889744,63.05724432
1220.612018,130.2829015,58.02692607
1221.589928,122.5953456,56.10045206
1222.567667,119.1429521,58.10216596
1223.545235,120.1586457,64.05526181
1224.522632,124.170125,73.32060307
1225.499859,129.5045931,84.94605847
1226.476916,136.0659224,97.99519282
1227.453802,145.396387,111.6411415
1228.430518,158.4239517,124.9705051
1229.407064,173.129022,136.7359849
1230.383439,184.6776657,145.3812295
1231.359644,188.1243661,149.4220647
1232.335678,181.702739,147.9970658
1233.311543,168.1508594,141.2886262
1234.287237,152.6327032,130.5604089
1235.262761,138.8160954,117.7726211
1236.238115,126.9402072,104.9633164
1237.2133,115.6026772,93.66496461
1238.188314,104.5849783,84.53552232
1239.163158,95.26587845,77.28618172
1240.137832,88.56722685,70.92541555
1241.112336,83.12658315,64.26499674
1242.086671,75.96869342,56.52970784
1243.060836,65.30873015,47.80393275
1244.034831,52.54368737,39.05621884
1245.008656,41.08587507,31.69556333
1245.982311,33.35983084,26.91670022
1246.955797,29.24007423,25.22046595
1247.929113,27.1270898,26.34973722
1248.90226,26.13800419,29.59147827
1249.875237,27.07837832,34.14393134
1250.848045,30.90314534,39.26069238
1251.820683,36.40164322,44.21950811
1252.793152,40.57947659,48.39252152
1253.765451,41.92664353,51.47075899
1254.737582,42.53263777,53.60037891
1255.709542,46.17409192,55.27184155
1256.681334,54.4671097,57.06423392
1257.652956,65.2745529,59.40567197
1258.624409,74.82071049,62.41718058
1259.595693,81.33267482,65.82828031
1260.566808,86.54793163,68.93406908
1261.537754,93.29309597,70.62653073
1262.508531,101.7531189,69.65822114
1263.479139,108.6949512,65.19666696
1264.449577,110.1704854,57.40630319
1265.419847,104.6907784,47.66482169
1266.389948,94.42150167,38.20701485
1267.359881,83.78549052,31.31196454
1268.329644,76.46555497,28.39218961
1269.299239,73.04817318,29.4290411
1270.268665,71.3300447,33.06890311
1271.237922,68.88427435,37.33497279
1272.207011,65.06668978,40.52039843
1273.175931,60.34467589,41.77254462
1274.144682,54.42648666,41.21628145
1275.113265,46.47625043,39.78056169
1276.08168,37.58838889,38.84439447
1277.049926,31.90610175,39.69350164
1278.018003,33.9179303,42.89312084
1278.985912,44.19625465,47.89318432
1279.953653,58.14156653,53.14879965
1280.921226,69.3193197,56.73406244
1281.88863,74.22658216,57.11779005
1282.855866,74.0097026,53.68403298
1283.822934,71.73376026,46.78761877
1284.789834,68.46834779,37.53759196
1285.756566,62.95872706,27.64269916
1286.723129,54.99912577,19.30701159
1287.689525,47.69460924,14.90331593
1288.655752,45.86496622,16.40170858
1289.621812,52.77199279,24.81723836
1290.587704,68.10871678,39.90991875
1291.553428,88.3922647,60.24622165
1292.518984,109.3379763,83.66587038
1293.484372,128.3409853,108.0177586
1294.449592,144.8572186,131.8110488
1295.414645,158.9504691,154.5028882
1296.37953,170.5927039,176.4395676
1297.344247,180.6637775,198.5596259
1298.308797,191.5385271,221.8689832
1299.27318,205.6446494,246.7824552
1300.237394,223.3933437,272.6631617
1301.201441,242.7961816,297.8532786
1302.165321,260.8475337,320.1633096
1303.129034,274.7422417,337.5325517
1304.092578,282.0962916,348.601804
1305.055956,281.3133088,353.0415754
1306.019166,272.4137804,351.4864309
1306.982209,256.9985346,345.0803468
1307.945085,237.3159387,334.975355
1308.907794,215.9141745,322.1222956
1309.870335,195.4404591,307.3064407
1310.83271,177.3120818,291.2043883
1311.794917,160.722668,274.4047377
1312.756957,143.7548218,257.3955411
1313.718831,125.1314464,240.4687621
1314.680537,104.6794882,223.6249247
1315.642076,83.03713937,206.6631448
1316.603449,61.58208775,189.4263512
1317.564654,42.40182183,171.9743109
1318.525693,27.90318089,154.5726358
1319.486565,19.63921167,137.5493966
1320.447271,16.56257437,121.128735
1321.407809,14.94594153,105.4105601
1322.368181,11.49122639,90.59040762
1323.328387,6.832986869,77.2061248
1324.288426,5.261750803,66.07359098
1325.248298,10.70249942,57.87927793
1326.208004,22.87035148,52.7599173
1327.167543,37.12494614,50.202203
1328.126916,48.0081771,49.27910472
1329.086122,53.04803316,48.99592016
1330.045162,53.65657354,48.58661728
1331.004036,53.30551005,47.72807405
1331.962744,55.08475062,46.59365296
1332.921285,59.95594151,45.68293086
1333.87966,66.40216988,45.55736918
1334.837869,71.74971569,46.68022385
1335.795912,74.14331785,49.41367669
1336.753788,73.71131906,54.09197846
1337.711499,72.58843871,61.03841673
1338.669043,74.10809295,70.39182896
1339.626422,81.11984241,81.73343567
1340.583635,93.82588277,93.76494005
1341.540682,108.7213809,104.4169664
1342.497562,119.9856689,111.5186303
1343.454278,122.9659168,113.7274262
1344.410827,117.7004375,111.1779418
1345.36721,109.3711856,105.4269239
1346.323428,104.2278182,98.68833943
1347.279481,104.3153335,92.8546887
1348.235367,106.3554782,88.90662165
1349.191088,105.4451543,86.91754176
1350.146643,99.12137242,86.44455937
1351.102033,88.36404468,87.02028003
1352.057258,76.29051148,88.54645388
1353.012316,66.48888586,91.41520692
1353.96721,61.37215243,96.2641616
1354.921938,60.72152061,103.5410427
1355.876501,61.71703685,113.2481989
1356.830898,60.97609649,125.0447435
1357.785131,56.91458459,138.5363363
1358.739198,50.57836193,153.5017632
1359.693099,44.72859292,169.9229194
1360.646836,41.87623884,187.7825961
1361.600408,42.49112383,206.7421896
1362.553814,44.78219463,225.9635408
1363.507055,46.2429922,244.2668241
1364.460132,45.57366068,260.5708185
1365.413043,43.54028716,274.3836031
1366.36579,42.49955078,286.0801828
1367.318371,45.1647835,296.8032275
1368.270788,53.20271484,308.049802
1369.22304,66.18279886,321.2232472
1370.175127,81.98734637,337.4472678
1371.12705,99.26690641,357.6931933
1372.078808,119.8308794,383.0044052
1373.030401,147.8360685,414.583031
1373.981829,186.575042,453.7020116
1374.933093,236.9999854,501.5101796
1375.884192,298.9563469,558.7029658
1376.835127,371.9012164,625.0308549
1377.785897,453.7730074,698.8521437
1378.736503,540.3890587,777.0598926
1379.686945,626.7430831,855.4842315
1380.637222,708.6462904,929.5711274
1381.587335,783.0731185,995.0734377
1382.537283,847.3461479,1048.581755
1383.487067,898.3556392,1087.788485
1384.436687,932.7981246,1111.433254
1385.386143,948.2503207,1119.013941
1386.335435,944.3683815,1110.5018
1387.284562,923.6631763,1086.27951
1388.233526,890.8544156,1047.269515
1389.182325,850.2211907,994.9893386
1390.130961,802.7962658,931.3740567
1391.079432,746.1696366,858.5341176
1392.02774,677.2862176,778.7200518
1392.975883,596.1416585,694.5016317
1393.923863,507.6380277,608.8846608
1394.871679,419.870509,525.1266155
1395.819332,339.9548012,446.3098093
1396.76682,271.297547,374.9318331
1397.714145,214.5393922,312.65985
1398.661306,169.7502813,260.1761032
1399.608304,136.7018819,217.0612438
1400.555137,113.8629093,181.8526859
1401.501808,98.3586634,152.412286
1402.448315,86.89394034,126.5061663
1403.394658,76.42531994,102.3616967
1404.340838,64.37821649,79.0710759
1405.286855,49.03012216,56.82762798
1406.232708,30.22161097,36.92944732
1407.178397,9.748475962,21.46641137
1408.123924,-9.082914583,12.81227763
1409.069287,-22.25610938,13.20835531
1410.014487,-25.82629224,24.56171646
1410.959524,-17.11860743,48.30853282
1411.904398,4.218382056,85.18983455
1412.849108,36.82047588,135.0223246
1413.793656,79.29555381,196.6754442
1414.73804,130.8244904,268.3368356
1415.682262,190.5952789,347.9401725
1416.62632,257.7814514,433.5300044
1417.570216,332.3627772,523.3678551
1418.513949,415.2147964,615.7033778
1419.457519,506.5776929,708.3410897
1420.400926,604.1539315,798.3536945
1421.34417,702.9100812,882.2644023
1422.287251,796.9648928,956.6332121
1423.23017,881.7428984,1018.636216
1424.172926,954.3755338,1066.325792
1425.11552,1012.374105,1098.605985
1426.057951,1052.574246,1115.129767
1427.000219,1072.006531,1116.259375
1427.942325,1070.137926,1103.072656
1428.884268,1050.095643,1077.287143
1429.826049,1017.209258,1041.033331
1430.767667,975.9410944,996.5782191
1431.709123,928.1347563,946.1484961
1432.650417,874.2194199,891.8671402
1433.591549,815.763186,835.6649385
1434.532518,756.1405546,779.0576532
1435.473325,698.0991011,722.9113203
1436.413969,640.990452,667.4845863
1437.354452,581.7524578,612.8487403
1438.294772,519.3515635,559.3634015
1439.234931,457.3568307,507.7296862
1440.174927,401.3086967,458.5349039
1441.114761,353.956118,411.7461789
1442.054434,313.4290553,366.6920447
1442.993944,275.5659987,322.631008
1443.933292,237.6055042,279.4642816
1444.872479,199.8922895,237.9661541
1445.811504,164.7438213,199.3334456
1446.750367,134.2229524,164.4967569
1447.689068,108.7711678,133.7602323
1448.627607,87.36950441,106.9321874
1449.565985,69.03091367,83.75289951
1450.504201,54.3980703,64.2955013
1451.442256,45.35889855,49.02049914
1452.380149,42.53620068,38.41922216
1453.31788,43.67113498,32.57249998
1454.25545,45.22316181,31.01226529
1455.192859,45.30978923,32.92248017
1456.130106,44.48924428,37.4203196
1457.067191,43.87463162,43.72349081
1458.004115,43.3521718,51.21854618
1458.940878,42.3926315,59.4999119
1459.87748,42.26815656,68.35654496
1460.81392,45.90492323,77.64108898
1461.7502,54.59222105,87.08884634
1462.686317,65.76076115,96.31979584
1463.622274,75.26766488,105.147672
1464.55807,81.79679419,113.9306809
1465.493705,88.1930951,123.5039451
1466.429178,98.25177259,134.5692059
1467.364491,112.7014788,146.960912
1468.299643,128.7805453,159.3836154
1469.234633,143.2105096,169.8307951
1470.169463,154.4815153,176.3670893
1471.104132,162.3141686,177.8136178
1472.03864,166.3527091,174.0853597
1472.972988,166.1964948,166.1022622
1473.907174,161.9474914,155.3268151
1474.8412,154.0525582,143.1945983
1475.775066,143.2084113,130.7846999
1476.70877,130.9898928,118.8091131
1477.642314,119.6778492,107.7055194
1478.575698,110.4300048,97.67767316
1479.508921,102.1445841,88.75272499
1480.441983,93.06173635,80.91689341
1481.374885,83.09518217,74.23178106
1482.307627,73.71969414,68.8618287
1483.240208,65.91184348,65.08837164
1484.172629,59.36879867,63.35607935
1485.104889,54.21831474,64.25273125
1486.036989,52.60583389,68.30189879
1486.968929,57.29125563,75.58166803
1487.900709,68.22134219,85.36885835
1488.832329,81.11360763,96.10015732
1489.763788,90.19952706,105.7757359
1490.695087,92.44862231,112.5926536
1491.626227,88.96344078,115.4460468
1492.557206,82.82145286,114.1246282
1493.488025,76.51222848,109.2669428
1494.418685,71.34747762,102.1636086
1495.349184,67.9034216,94.41578665
1496.279523,66.01666516,87.53472512
1497.209703,64.99132218,82.64832396
1498.139723,64.64304979,80.36746956
1499.069583,65.72072847,80.73765569
1499.999283,68.67144309,83.27752461
1500.928824,72.43561652,87.18800663
1501.858205,75.33473255,91.71202998
1502.787426,77.17552887,96.44933313
1503.716488,79.85842071,101.3986172
1504.64539,85.78568898,106.6966935
1505.574133,95.90697416,112.2649388
1506.502716,109.0318172,117.6210757
1507.43114,122.4644135,121.9729238
1508.359404,133.1469035,124.5175437
1509.287509,138.8988187,124.7512501
1510.215454,139.6154563,122.6195078
1511.14324,137.6647599,118.4564082
1512.070867,136.4738994,112.7787624
1512.998335,137.8644371,106.0433437
1513.925643,140.692852,98.49718756
1514.852793,142.4723608,90.21835675
1515.779783,142.0339357,81.2897761
1516.706614,139.9439137,71.93685655
1517.633286,136.7521692,62.57539121
1518.559799,132.2893784,53.86047919
1519.486153,127.171155,46.72197817
1520.412348,123.8468283,42.22386843
1521.338384,125.3644718,41.22598215
1522.264261,133.4071589,44.04963622
1523.18998,147.4369347,50.3223092
1524.115539,165.106239,59.01830565
1525.04094,183.406907,68.62918192
1525.966182,199.7621001,77.4016535
1526.891265,212.2715619,83.63255706
1527.81619,219.344308,86.02728097
1528.740956,219.8938268,84.06323571
1529.665563,214.3538029,78.19881469
1530.590012,205.1100776,69.78893437
1531.514302,195.5033229,60.73072963
1532.438434,188.468412,53.01919032
1533.362407,185.8916593,48.33636595
1534.286222,188.3874929,47.66450581
1535.209879,195.0683621,50.95823507
1536.133377,203.6435122,57.07395263
1537.056717,211.0607993,64.13330619
1537.979898,214.3711366,70.24438579
1538.902921,211.8133361,74.26495596
1539.825786,204.0052223,76.23807814
1540.748493,194.0436086,77.26347568
1541.671042,185.5470482,78.85692607
1542.593432,180.0889758,82.16735121
1543.515665,176.4463504,87.48664485
1544.43774,172.0289139,94.21256319
1545.359656,164.6996559,101.1248381
1546.281415,153.3937191,106.7858412
1547.203015,137.6322025,109.9926273
1548.124458,117.2586307,110.2538297
1549.045743,93.13056845,108.1359543
1549.96687,67.70849556,105.2205519
1550.887839,44.36554073,103.6225638
1551.80865,26.01510692,105.3409834
1552.729304,14.27228503,111.7631856
1553.6498,9.465312442,123.4417206
1554.570138,11.18831884,140.1047307
1555.490319,18.74420826,160.7943314
1556.410342,30.87563749,184.0755544
1557.330208,45.28585183,208.3707764
1558.249916,59.19843971,232.4493549
1559.169466,71.11318285,255.911416
1560.08886,82.22281929,279.3594509
1561.008095,95.68223966,304.0402489
1561.927174,113.822399,331.0792898
1562.846095,136.105983,360.7590718
1563.764859,160.2014927,392.2483872
1564.683465,184.727459,423.8066722
1565.601914,210.0794027,453.1948581
1566.520206,236.3748927,478.0774648
1567.438341,261.0910015,496.4212241
1568.356319,279.2750644,506.9580601
1569.27414,286.6471129,509.6137378
1570.191803,282.9795305,505.6198342
1571.10931,272.4686137,497.0771681
1572.026659,260.7392767,486.094056
1572.943852,251.4343641,473.9787962
1573.860888,244.9339999,460.9081418
1574.777766,239.0727419,446.1177531
1575.694488,230.6199198,428.4116349
1576.611053,216.881522,406.7656285
1577.527462,197.1081069,380.8197893
1578.443713,173.0127207,351.0974597
1579.359808,147.9211236,318.9152104
1580.275747,125.3057423,286.0664499
1581.191528,107.8271788,254.3772455
1582.107153,96.89236909,225.2268206
1583.022622,92.23859758,199.1923071
1583.937933,92.00295386,176.0140534
1584.853089,94.00622789,154.9044489
1585.768088,97.1974589,134.9624675
1586.68293,101.3304549,115.4450521
1587.597616,105.4240202,95.89627992
1588.512146,107.404835,76.25784574
1589.426519,105.3921567,56.9399876
1590.340736,99.09149149,38.74583265
1591.254797,89.91489565,22.62660548
1592.168702,79.76950612,9.370821624
1593.08245,70.03262994,-0.596236007
1593.996042,61.83465406,-7.210176714
1594.909478,56.29583727,-10.67587988
1595.822758,53.44522658,-11.42184767
1596.735882,51.32625032,-10.07563316
1597.64885,47.11651222,-7.344366138
1598.561662,39.42664052,-3.78231957
1599.474318,29.52261119,0.401626733
1600.386819,20.32976118,5.31810656
1601.299163,14.33842627,11.16680001
1602.211351,12.52361811,17.99922559
1603.123384,14.72562893,25.63511097
1604.035261,20.12035804,33.74100594
1604.946982,27.10896688,41.99401075
1605.858547,33.42956821,50.23652312
1606.769957,37.09044649,58.53756425
1607.681211,37.38575551,67.13710922
1608.592309,34.96309003,76.32505247
1609.503252,31.27391156,86.31880295
1610.414039,28.18631622,97.14559306
1611.324671,27.48782883,108.506767
1612.235147,30.04220554,119.6757753
1613.145468,34.97219719,129.5334588
1614.055634,39.63821024,136.8210542
1614.965644,41.18079027,140.5884661
1615.875499,38.71898319,140.6119041
1616.785198,33.95368909,137.466975
1617.694743,29.59824802,132.2097696
1618.604132,27.39761355,125.9315019
1619.513366,27.37166459,119.4852504
1620.422444,28.52609568,113.4804249
1621.331368,30.42309586,108.4071906
1622.240136,34.43109822,104.647868
1623.14875,43.17825373,102.2551099
1624.057208,57.86808536,100.6692282
1624.965512,75.88284685,98.73013098
1625.87366,91.83991336,95.1448173
1626.781654,101.6142355,89.15752284
1627.689492,105.2093907,80.98999278
1628.597176,105.7979913,71.84157259
1629.504705,106.6427601,63.51399341
1630.412079,109.2924438,57.82975882
1631.319299,114.1651637,56.00943794
1632.226364,121.4835753,58.18317421
1633.133274,130.4807928,63.23799318
1634.040029,138.1990123,69.17139873
1634.94663,140.5083792,73.88829225
1635.853076,134.9266344,76.04145566
1636.759368,122.5919669,75.46304324
1637.665505,107.7816097,73.01532412
1638.571488,95.2799296,70.01872859
1639.477316,87.47147596,67.63498541
1640.38299,83.42347933,66.54788689
1641.28851,80.39021034,66.97265367
1642.193875,76.21892757,68.76577342
1643.099086,70.81407063,71.43819467
1644.004142,65.66134667,74.09111064
1644.909045,61.76625482,75.49126033
1645.813793,57.84696002,74.50288258
1646.718387,51.03519732,70.81511205
1647.622827,40.21441137,65.52830452
1648.527112,28.74894991,61.09495721
1649.431244,23.25621427,60.50227826
1650.335222,29.15570424,66.07532143
1651.239045,46.88693508,78.45647777
1652.142715,71.63432795,96.23352429
1653.046231,96.26634048,116.4248923
1653.949593,114.9677128,135.616606
1654.852801,125.3755242,151.1847843
1655.755855,128.9420606,162.0001049
1656.658755,129.6613005,168.3184902
1657.561502,131.2713905,171.0556686
1658.464095,134.7804848,171.0092415
1659.366534,138.5360476,168.4927589
1660.26882,140.3230336,163.4117614
1661.170952,139.0823,155.5190478
1662.07293,134.8099479,144.6043929
1662.974755,127.3229628,130.5522235
1663.876426,115.6815501,113.3801127
1664.777944,99.08663226,93.39081491
1665.679308,78.24554072,71.43540145
1666.580519,55.64507222,49.13602754
1667.481576,34.4540803,28.85765295
1668.382481,17.47754114,13.30907018
1669.283231,7.40138162,4.853419208
1670.183829,7.156760582,4.763993003
1671.084273,18.54550349,12.70483235
1671.984564,39.91429165,26.66477846
1672.884702,65.51556562,43.43107931
1673.784687,87.79874047,59.48868937
1674.684518,101.2533795,72.04038439
1675.584197,104.9478715,79.74137727
1676.483722,102.1863523,82.85046575
1677.383095,98.25645169,82.82861794
1678.282314,97.88966319,81.65996965
1679.181381,103.1669153,81.15936661
1680.080294,112.7091425,82.43023268
1680.979055,123.0833575,85.61119976
1681.877663,131.6331238,89.97947576
1682.776118,138.2465375,94.30556077
1683.67442,144.3536697,97.24778736
1684.57257,150.16028,97.66056411
1685.470567,153.0929258,94.86120218
1686.368411,149.5747363,88.9213193
1687.266102,138.8642513,80.8740902
1688.163641,125.0948574,72.59485428
1689.061027,115.0572743,66.24187839
1689.958261,113.4365832,63.48426148
1690.855342,119.9964486,64.95043004
1691.752271,131.018887,70.14822584
1692.649047,142.4388707,77.74604291
1693.545671,151.2832817,85.98191071
1694.442143,155.6969831,93.10123377
1695.338462,155.4191861,97.80344345
1696.234629,152.3616635,99.61404408
1697.130643,149.874176,99.04530868
1698.026505,151.139248,97.45016104
1698.922216,157.9905367,96.57688288
1699.817773,170.2658696,97.92519468
1700.713179,185.6559189,102.1259872
1701.608433,201.1445438,108.6547557
1702.503534,215.7010465,116.0501662
1703.398484,231.0211353,122.4529096
1704.293281,248.6095327,126.1080224
1705.187927,266.2675926,125.665062
1706.08242,278.1086257,120.3601162
1706.976762,278.5422138,110.2053662
1707.870952,266.8543486,96.15316263
1708.76499,248.141039,80.01943111
1709.658876,229.3218043,64.00574227
1710.55261,213.8007923,50.01835913
1711.446193,199.9374675,39.2392471
1712.339624,184.611289,32.17638654
1713.232903,167.5236134,28.95089635
1714.12603,151.3704127,29.45720622
1715.019006,138.8422905,33.36497362
1715.911831,130.9286378,40.15672318
1716.804504,127.4976226,49.23555781
1717.697025,127.8530135,59.99988509
1718.589395,130.5358466,71.8637725
1719.481613,133.4176464,84.24775964
1720.37368,134.4187317,96.54493777
1721.265595,132.3723573,108.1148946
1722.15736,127.7637275,118.3720287
1723.048973,123.0485511,126.9131006
1723.940434,121.5131143,133.5116323
1724.831745,124.3732939,137.8967899
1725.722904,128.6758169,139.5084105
1726.613912,129.0448467,137.5294571
1727.504768,121.872646,131.2407028
1728.395474,107.5509794,120.4648854
1729.286029,89.34153277,105.8513568
1730.176432,70.89924065,88.84553555
1731.066685,54.33770461,71.31528699
1731.956786,39.79844609,55.04420794
1732.846737,26.69933956,41.3902177
1733.736537,15.23488646,31.20175291
1734.626185,6.403291582,24.89062257
1735.515683,1.069701291,22.58061895
1736.405031,-0.174606637,24.27388274
1737.294227,3.542210135,29.87707731
1738.183272,12.89587967,38.96673096
1739.072167,26.66391721,50.47968703
1739.960911,40.88791255,62.70721522
1740.849505,50.64491023,73.74058406
1741.737948,53.39403094,82.12481337
1742.62624,50.84101361,87.30356086
1743.514382,47.5449959,89.61557947
1744.402373,47.85149458,89.88347438
1745.290214,53.71190372,88.87412318
1746.177904,64.10586613,86.95130114
1747.065444,75.91860961,84.11461318
1747.952833,86.34183048,80.362368
1748.840073,95.11606883,76.04635092
1749.727161,103.9993715,71.90592659
1750.6141,114.0788434,68.79803009
1751.500888,124.3617684,67.39030519
1752.387526,133.2148501,68.00702181
1753.274014,140.4841842,70.58993559
1754.160351,147.5080101,74.69276071
1755.046539,155.2504377,79.5769593
1755.932576,163.1394645,84.47533125
1756.818464,169.9041243,88.85859188
1757.704201,175.1404738,92.46416902
1758.589788,179.6637143,95.08795849
1759.475225,183.995031,96.37490328
1760.360513,186.6962409,95.8657982
1761.24565,185.2171064,93.33855246
1762.130638,179.0248154,89.13803085
1763.015476,171.2398751,84.10279616
1763.900164,166.2471443,79.06530722
1764.784702,165.681459,74.35936894
1765.66909,167.2938014,69.74733433
1766.553329,167.3629162,64.78194575
1767.437418,163.3562233,59.26810031
1768.321358,154.949616,53.51551887
1769.205148,144.0767895,48.27579546
1770.088788,133.9345856,44.4008199
1770.972279,126.588902,42.41802879
1771.85562,121.2444127,42.34438532
1772.738812,115.6839112,43.89230402
1773.621854,109.4125767,46.81116146
1774.504747,104.3492981,50.97198989
1775.38749,102.4036865,56.17752694
1776.270084,103.497393,62.01454314
1777.152529,106.0943244,67.91653444
1778.034825,108.7806089,73.34354096
1778.916971,111.0314999,77.96206421
1779.798968,112.7846778,81.75090686
1780.680816,113.8829413,84.95664751
1781.562515,114.7346887,87.89361724
1782.444065,117.1728589,90.65413515
1783.325465,123.0175721,92.84466397
1784.206717,131.1241702,93.55410241
1785.087819,136.8295184,91.70467091
1785.968773,135.2085852,86.64324955
1786.849577,125.0523421,78.58370106
1787.730233,109.7173016,68.61472969
1788.610739,94.40105525,58.31853966
1789.491097,82.78028993,49.27018123
1790.371306,75.63299946,42.66106869
1791.251367,71.58532692,39.14720747
1792.131278,68.81852581,38.92459362
1793.011041,66.65078486,41.95436216
1793.890655,66.22607134,48.16146734
1794.77012,69.84973135,57.42340075
1795.649437,79.20128837,69.34801702
1796.528605,93.65331793,83.07715995
1797.407625,110.104547,97.37099834
1798.286496,124.640756,110.9819789
1799.165218,134.8845171,123.0583545
1800.043792,141.2349709,133.2638945
1800.922218,146.1031069,141.5147807
1801.800495,151.9300999,147.5459477
1802.678624,159.2609877,150.6506889
1803.556604,165.6750798,149.8094445
1804.434436,166.6207454,144.1888584
1805.31212,158.5396268,133.7421174
1806.189656,142.0769782,119.5337834
1807.067043,122.3089232,103.5416618
1807.944283,105.7545924,88.05800503
1808.821374,96.84452635,75.05436805
1809.698317,96.29142405,65.772298
1810.575112,101.6230942,60.54726942
1811.451758,108.9364837,58.80265444
1812.328257,114.9888938,59.25112049
1813.204608,118.5055774,60.32317595
1814.080811,119.7504031,60.66958914
1814.956866,119.0817598,59.51573085
1815.832773,116.3824267,56.78444497
1816.708532,111.9169601,53.05936188
1817.584143,107.273778,49.43689839
1818.459607,105.1565674,47.21413335
1819.334923,107.9019704,47.37513987
1820.210091,115.6070752,50.04356024
1821.085111,125.5096521,54.24992579
1821.959984,133.3291139,58.22829344
1822.834709,135.2988525,60.10934346
1823.709286,129.6262072,58.6649085
1824.583716,117.130848,53.77073211
1825.457998,100.8687601,46.38973288
1826.332133,84.6303675,38.12475806
1827.20612,71.27648399,30.62656116
1828.07996,62.01467217,25.12918787
1828.953653,56.55101331,22.24238651
1829.827198,53.72331841,21.97858391
1830.700596,52.24374301,23.90125413
1831.573846,50.74630234,27.26290194
1832.446949,47.44521785,31.1496345
1833.319905,40.81411838,34.74442725
1834.192714,30.82371228,37.63928136
1835.065375,19.03280722,39.96228097
1835.93789,7.669573374,42.22858924
1836.810257,-1.101187583,45.05991684
1837.682477,-5.609299887,48.94936699
1838.55455,-5.292937136,54.09646455
1839.426476,-1.306916967,60.27080877
1840.298255,3.645067461,66.7729084
1841.169887,6.689475053,72.63628793
1842.041372,6.555668496,77.05200419
1842.91271,4.245803643,79.76485322
1843.783901,2.126996273,81.17758597
1844.654946,2.42783218,82.09700009
1845.525844,6.16236944,83.25356222
1846.396594,12.81953999,84.82965205
1847.267199,20.59464786,86.2736033
1848.137656,27.03565353,86.56730204
1849.007967,30.1837943,84.82072064
1849.878131,29.9694786,80.79951414
1850.748148,28.84095941,75.04720541
1851.618019,30.24063309,68.55104616
1852.487743,35.34039355,62.21415414
1853.357321,41.50558842,56.53595784
1854.226753,44.90348731,51.66836823
1855.096037,44.16240943,47.60091772
1855.965176,40.85519132,44.1926437
1856.834168,37.22766455,41.11750706
1857.703014,34.3716815,37.96193369
1858.571713,32.2864959,34.49992878
1859.440266,30.8732536,30.89905948
1860.308673,30.54880871,27.63537387
1861.176933,32.04086813,25.17968817
1862.045047,35.63679038,23.71377114
1862.913016,40.78754607,23.08343888
1863.780838,46.81921701,22.99421972
1864.648513,53.72173763,23.23174116
1865.516043,61.48788206,23.6830573
1866.383427,68.83244742,24.17397592
1867.250665,73.3183833,24.354469
1868.117756,72.9637482,23.80442704
1868.984702,67.73080483,22.30992713
1869.851502,59.78967541,20.0843597
1870.718156,52.51587959,17.72782302
1871.584664,48.73587229,15.93869823
1872.451026,49.08443408,15.18920145
1873.317243,51.55067879,15.5876379
1874.183314,52.98905607,16.99287408
1875.049239,51.69718141,19.2555388
1875.915018,48.41114077,22.36845752
1876.780651,44.83593097,26.42342375
1877.646139,41.98817863,31.47363705
1878.511482,40.28535946,37.44358761
1879.376679,40.45704581,44.10298933
1880.24173,43.57352254,51.02676682
1881.106635,49.96262089,57.51175497
1881.971396,58.02020366,62.54767894
1882.83601,64.25804805,65.01782561
1883.70048,65.27692962,64.20212572
1884.564804,60.45078188,60.35481747
1885.428982,52.82110898,54.87454047
1886.293016,47.14512516,49.7933496
1887.156904,46.79510993,46.84700836
1888.020646,52.01833394,46.72655932
1888.884244,60.49536444,48.92814231
1889.747696,69.22107387,52.17344785
1890.611003,76.14837215,55.05273246
