Wavelength,HS_V2S1_AAB_C4_S5_I2,HS_V2S1_AAB_C4_S5_I3
1885.428982,68.47197523,153.9707666
1886.293016,64.72107393,153.7128901
1887.156904,60.94698579,154.7039642
1888.020646,57.31546142,157.1403608
1888.884244,53.81363674,160.2863748
1889.747696,50.31174669,162.9678686
1890.611003,46.66124391,164.1693451
1891.474165,42.78923695,163.3955254
1892.337182,38.75213824,160.7045207
1893.200054,34.73529211,156.5631775
1894.06278,31.00135336,151.7013471
1894.925362,27.81258248,146.979707
1895.787799,25.35425825,143.1681276
1896.650091,23.6781827,140.6432943
1897.512238,22.68185381,139.2164538
1898.374239,22.13404628,138.2738827
1899.236097,21.74036838,137.1552319
1900.097809,21.22360993,135.4871484
1900.959376,20.38876129,133.228139
1901.820799,19.15623208,130.4665832
1902.682077,17.57064733,127.283435
1903.54321,15.79978799,123.9225493
1904.404199,14.11811823,121.1190056
1905.265043,12.84105282,120.1191565
1906.125742,12.2038399,122.1141501
1906.986297,12.23982408,127.4009402
1907.846707,12.7382205,134.9486227
1908.706973,13.3180628,142.7934851
1909.567094,13.58417667,149.0441446
1910.427071,13.2842371,152.771274
1911.286903,12.38969351,154.1534654
1912.146591,11.07601534,153.9241291
1913.006135,9.637551714,152.723437
1913.865534,8.395590455,150.8575735
1914.724789,7.631870807,148.468714
1915.5839,7.557654266,145.7911104
1916.442866,8.307221669,143.2204393
1917.301688,9.943032832,141.1839345
1918.160366,12.46977346,139.9915785
1919.0189,15.86132123,139.8456676
1919.87729,20.09651606,140.9998247
1920.735536,25.18317833,143.8234746
1921.593638,31.14934566,148.5902529
1922.451595,38.00496302,155.1940917
1923.309409,45.69670644,163.1218128
1924.167079,54.07185696,171.6802859
1925.024604,62.85917287,180.2060473
1925.881986,71.67736131,188.0729144
1926.739224,80.0891677,194.5834551
1927.596318,87.69639524,199.005283
1928.453269,94.24011138,200.9002716
1929.310075,99.65827713,200.5413726
1930.166738,104.0690715,198.9535183
1931.023257,107.683035,197.3417246
1931.879633,110.6901819,196.2740563
1932.735865,113.1918813,195.2977487
1933.591953,115.2213142,193.3226911
1934.447897,116.8323992,189.4842957
1935.303698,118.1889923,183.8502988
1936.159356,119.592896,177.4986408
1937.01487,121.4342563,171.9864078
1937.87024,124.088918,168.6424119
1938.725468,127.8043963,168.1598208
1939.580551,132.6112506,170.6304082
1940.435492,138.2767157,175.7355113
1941.290289,144.3003397,182.7447452
1942.144942,149.9533873,190.359474
1942.999453,154.3687278,196.745004
1943.85382,156.6734193,199.9208924
1944.708044,156.1376149,198.3412343
1945.562124,152.3092093,191.3890438
1946.416062,145.1022596,179.5647499
1947.269856,134.816293,164.2880019
1948.123508,122.081939,147.4600093
1948.977016,107.757768,131.022778
1949.830381,92.80713043,116.5858482
1950.683603,78.17073414,105.081752
1951.536683,64.65261899,96.55977147
1952.389619,52.84991716,90.3100466
1953.242412,43.14698142,85.30822009
1954.095063,35.76232943,80.76467859
1954.947571,30.81184785,76.51912794
1955.799935,28.35212995,73.08715528
1956.652157,28.3878758,71.37445605
1957.504237,30.84522402,72.27450447
1958.356173,35.52120218,76.33325923
1959.207967,42.03028978,83.52949731
1960.059618,49.78206954,93.17876485
1960.911127,58.02408108,103.9988756
1961.762493,65.96086801,114.3726373
1962.613716,72.91786207,122.7648991
1963.464797,78.48669091,128.1817938
1964.315735,82.59484429,130.5439435
1965.166531,85.47438051,130.8039869
1966.017184,87.53885412,130.6564551
1966.867695,89.21260865,131.8752143
1967.718064,90.78180466,135.537901
1968.56829,92.32072856,141.5166762
1969.418374,93.70868322,148.530652
1970.268315,94.70471723,154.7160038
1971.118114,95.02832185,158.3315225
1971.967771,94.41654145,158.2425233
1972.817286,92.66369251,154.1232377
1973.666659,89.65733729,146.4796915
1974.515889,85.40395269,136.5215303
1975.364977,80.02648032,125.8346862
1976.213924,73.73264642,115.9045887
1977.062728,66.77098603,107.7062673
1977.91139,59.38918615,101.5281559
1978.75991,51.79710055,96.97699318
1979.608288,44.14304478,93.10064631
1980.456524,36.52670019,88.7280633
1981.304619,29.05610995,83.03146347
1982.152571,21.91326608,75.99662424
1983.000382,15.37784068,68.47043924
1983.84805,9.789323878,61.8128073
1984.695577,5.463246091,57.38741454
1985.542962,2.587437049,56.06074052
1986.390206,1.134600278,57.85319812
1987.237308,0.835526718,61.8566922
1988.084268,1.237846252,66.42019917
1988.931086,1.835968342,69.59913263
1989.777763,2.22863792,69.84126805
1990.624298,2.242068153,66.6406657
1991.470692,1.965954347,60.7520226
1992.316944,1.691874721,53.82949017
1993.163055,1.789244683,47.74628702
1994.009024,2.5683137,43.9441142
1994.854852,4.170103716,43.00632034
1995.700538,6.516572943,44.54550672
1996.546083,9.342527743,47.46937945
1997.391487,12.29204257,50.53363404
1998.23675,15.02601433,52.84935991
1999.081871,17.29220484,54.03648832
1999.926851,18.94763668,54.07623065
2000.771689,19.95027063,53.1451784
2001.616387,20.32982961,51.53160993
2002.460943,20.14482128,49.54070442
2003.305358,19.45142149,47.39501557
2004.149632,18.29722293,45.20269092
2004.993765,16.72657254,42.94681818
2005.837757,14.78680669,40.45526338
2006.681608,12.54692867,37.42876884
2007.525318,10.13483257,33.57814298
2008.368888,7.77654783,28.80958818
2009.212316,5.814953409,23.36213959
2010.055603,4.697646352,17.85277177
2010.898749,4.930865895,13.23071273
2011.741755,7.006032347,10.62567677
2012.58462,11.31621318,11.10060734
2013.427344,18.07918155,15.3975141
2014.269927,27.27300983,23.73069831
2015.11237,38.59579747,35.63064196
2015.954672,51.47709984,49.95632809
2016.796833,65.15225237,65.20531439
2017.638853,78.76854752,79.95227564
2018.480733,91.48182934,93.08233171
2019.322473,102.5327101,103.774144
2020.164072,111.3127274,111.4799592
2021.00553,117.4202939,116.0194033
2021.846848,120.68966,117.6457946
2022.688026,121.1834318,116.9781696
2023.529063,119.1549179,114.854077
2024.36996,114.9850604,112.1262887
2025.210716,109.10642,109.3623742
2026.051332,101.9422046,106.5510461
2026.891808,93.88857518,103.0755594
2027.732144,85.34588271,98.10488269
2028.572339,76.77845516,91.24137671
2029.412394,68.76607395,83.03772018
2030.252309,62.00681538,75.0607075
2031.092084,57.24817986,69.46057523
2031.931719,55.15798143,68.28513253
2032.771213,56.17314191,72.88300707
2033.610568,60.36633779,83.57293088
2034.449782,67.36377291,99.52188181
2035.288857,76.34726774,118.8156008
2036.127791,86.15871906,138.8359711
2036.966586,95.48236135,156.8761366
2037.805241,103.050621,170.6819858
2038.643756,107.8348092,178.7768194
2039.482131,109.2062231,180.7231481
2040.320366,107.0383793,177.3381146
2041.158461,101.7094492,170.5337761
2041.996417,93.98710299,162.6092151
2042.834233,84.83892821,155.3939277
2043.671909,75.23912739,149.790653
2044.509446,66.02123218,145.8114991
2045.346843,57.7954786,142.8507472
2046.1841,50.93108467,140.0257838
2047.021218,45.58963541,136.549543
2047.858196,41.78407732,132.0329474
2048.695035,39.43646464,126.5780571
2049.531734,38.41696339,120.6402442
2050.368294,38.56111555,114.776433
2051.204714,39.67371276,109.4518838
2052.040995,41.52625174,105.0139158
2052.877137,43.84589229,101.769225
2053.713139,46.2934504,99.9816566
2054.549002,48.44485678,99.69635206
2055.384725,49.79704897,100.4828723
2056.22031,49.81572083,101.2857629
2057.055755,48.02796035,100.5718481
2057.891061,44.14694645,96.84667298
2058.726228,38.19824939,89.35881404
2059.561255,30.60365563,78.62124256
2060.396144,22.17883091,66.41600012
2061.230893,14.0290934,55.20218914
2062.065504,7.360505704,47.22880587
2062.899975,3.260192752,43.86328868
2063.734308,2.504820025,45.43727203
2064.568501,5.438519345,51.50798546
2065.402556,11.93406801,61.20969375
2066.236471,21.42794628,73.4334325
2067.070248,33.0156149,86.83060149
2067.903886,45.60247694,99.87654896
2068.737385,58.09724416,111.2155993
2069.570746,69.59953539,120.1998902
2070.403967,79.51081899,127.2074712
2071.23705,87.52391159,133.3633979
2072.069994,93.51162165,139.7525873
2072.9028,97.3911966,146.6551969
2073.735467,99.04344514,153.2887106
2074.567995,98.31970227,158.1308189
2075.400384,95.11201311,159.5652058
2076.232636,89.4387758,156.5105507
2077.064748,81.50467489,148.780897
2077.896722,71.71514589,137.0874947
2078.728558,60.64426839,122.7683448
2079.560255,48.97134533,107.4231869
2080.391814,37.40093182,92.56423061
2081.223235,26.57925637,79.3055239
2082.054517,17.02264003,68.15358
2082.885661,9.080720612,59.02116504
2083.716666,2.944025533,51.5177131
2084.547533,-1.318039068,45.3819725
2085.378262,-3.722723341,40.77694906
2086.208853,-4.367682656,38.25858197
2087.039306,-3.445209705,38.49621964
2087.86962,-1.249749579,41.97424927
2088.699797,1.83369831,48.80792188
2089.529835,5.351895298,58.63458198
2090.359736,8.814447613,70.51322462
2091.189498,11.74799315,82.88206672
2092.019122,13.78261027,93.73507648
2092.848608,14.75384874,101.1362531
2093.677957,14.78300697,103.9451462
2094.507167,14.28631932,102.3536056
2095.33624,13.88029295,97.82290514
2096.165175,14.20168453,92.38523863
2096.993972,15.71481423,87.79214181
2097.822631,18.58503324,85.10501262
2098.651152,22.65348625,84.81587168
2099.479536,27.50036676,87.05142282
2100.307782,32.56131125,91.51295988
2101.13589,37.27024574,97.32520769
2101.963861,41.20335742,103.1700025
2102.791694,44.18748888,107.7782811
2103.619389,46.33088009,110.515271
2104.446947,47.96308644,111.7406482
2105.274367,49.50687091,112.7539299
2106.10165,51.32756572,115.2966248
2106.928796,53.60424367,120.7704469
2107.755804,56.25398361,129.4993334
2108.582674,58.93077646,140.3703562
2109.409407,61.11251333,151.0281525
2110.236003,62.26578554,158.6028508
2111.062462,62.03885122,160.7648223
2111.888783,60.40918161,156.7078588
2112.714967,57.72675554,147.5678535
2113.541013,54.64049554,135.9726571
2114.366923,51.94004853,124.9156851
2115.192695,50.3751371,116.6000909
2116.01833,50.51400362,111.8903277
2116.843828,52.67452957,110.5478586
2117.669189,56.92355729,111.8854838
2118.494413,63.1152849,115.2641579
2119.3195,70.94277969,120.1720963
2120.144449,79.9935449,126.1049758
2120.969262,89.80560554,132.553985
2121.793938,99.91244284,139.1378609
2122.618477,109.862549,145.7222785
2123.442879,119.2148084,152.4177825
2124.267144,127.5278516,159.46682
2125.091273,134.355652,167.0452969
2125.915264,139.2455988,174.9689124
2126.739119,141.741284,182.3943277
2127.562837,141.4118191,187.7587468
2128.386418,137.9300781,189.1465625
2129.209863,131.1895608,185.0299374
2130.033171,121.4136363,175.0887318
2130.856342,109.1998422,160.6498877
2131.679377,95.46646255,144.3356534
2132.502275,81.31871567,128.9666833
2133.325036,67.89673055,116.4072567
2134.147661,56.26519906,107.1527511
2134.97015,47.35185011,100.7842969
2135.792502,41.89967884,96.73459658
2136.614718,40.40761522,94.81363089
2137.436797,43.06291148,95.30897667
2138.25874,49.68231876,98.74345725
2139.080546,59.68476571,105.5361423
2139.902217,72.11708445,115.7856168
2140.723751,85.73798878,129.1420426
2141.545148,99.14637438,144.6307471
2142.36641,110.937455,160.5103908
2143.187535,119.8753274,174.4194103
2144.008524,125.0583252,183.8956446
2144.829377,126.035545,187.0559958
2145.650094,122.8410647,183.1303548
2146.470674,115.9502431,172.6764653
2147.291119,106.1773878,157.4294759
2148.111427,94.53194479,139.8000623
2148.9316,82.05694493,122.1799197
2149.751637,69.68758649,106.3543922
2150.571537,58.15932685,93.23476409
2151.391302,47.97558518,82.94165797
2152.210931,39.43362728,75.1779465
2153.030424,32.69168273,69.7075886
2153.849781,27.83887531,66.62955159
2154.669002,24.93051876,66.2855195
2155.488088,23.98271651,68.9878518
2156.307038,24.94526969,74.82569718
2157.125852,27.67089875,83.57251092
2157.94453,31.89439364,94.636035
2158.763073,37.23582563,107.0997673
2159.58148,43.2319675,119.8597989
2160.399752,49.38410696,131.7424213
2161.217888,55.20651805,141.5789805
2162.035888,60.26689296,148.3379938
2162.853753,64.21632774,151.3213493
2163.671482,66.8104622,150.3140147
2164.489076,67.92571986,145.6130093
2165.306534,67.56930014,137.9200781
2166.123858,65.87724251,128.1161415
2166.941045,63.09122736,117.0087736
2167.758098,59.51811145,105.1902795
2168.575015,55.48367078,93.08882163
2169.391796,51.29069836,81.16128217
2170.208443,47.18373274,70.04967377
2171.024954,43.32334732,60.53419381
2171.84133,39.77566075,53.27606719
2172.657571,36.52065182,48.51625747
2173.473676,33.48217631,45.95374328
2174.289647,30.57965745,44.89636884
2175.105482,27.78905454,44.55471542
2175.921183,25.18863386,44.2766631
2176.736748,22.9680286,43.65247083
2177.552178,21.39578534,42.57038076
2178.367474,20.75407775,41.3006404
2179.182634,21.25189197,40.53519541
2179.997659,22.93399003,41.21698266
2180.81255,25.61806392,44.12829049
2181.627306,28.89532171,49.43288089
2182.441926,32.20790129,56.46013652
2183.256412,34.98579158,63.93086306
2184.070764,36.79841268,70.54887766
2184.88498,37.45893824,75.56095298
2185.699062,37.03583015,78.88965777
2186.513009,35.77873748,80.8431198
2187.326821,34.01182331,81.75143742
2188.140499,32.04496154,81.82995565
2188.954042,30.12144306,81.28353787
2189.76745,28.39309743,80.44858161
2190.580724,26.90299623,79.76245362
2191.393864,25.57198549,79.52311034
2192.206869,24.20571276,79.60454752
2193.019739,22.54884066,79.37642254
2193.832475,20.38990047,77.97236168
2194.645077,17.67623786,74.79430978
2195.457544,14.57724031,69.91661918
2196.269877,11.45965774,64.10101783
2197.082075,8.787692093,58.44369788
2197.894139,6.990957893,53.91984402
2198.706069,6.343140435,51.03342092
2199.517865,6.884147912,49.63798522
2200.329526,8.410480308,49.01221742
2201.141053,10.53736867,48.2421833
2201.952446,12.80322192,46.72812493
2202.763705,14.77380564,44.48762914
2203.57483,16.11805593,42.04294245
2204.385821,16.64572291,39.93009298
2205.196677,16.31561894,38.16570463
2206.0074,15.23516718,36.14514002
2206.817988,13.66113977,33.13158066
2207.628443,11.98435648,28.95669053
2208.438764,10.67341913,24.39140088
2209.24895,10.17778738,20.95577263
2210.059003,10.81439522,20.28392302
2210.868922,12.67586828,23.33925196
2211.678707,15.59567111,29.8725814
2212.488359,19.19486284,38.46459607
2213.297876,22.99940762,47.1691691
2214.10726,26.57522489,54.35939145
2214.91651,29.62132501,59.26916818
2215.725627,31.99487384,62.01171552
2216.534609,33.6742827,63.21161724
2217.343459,34.6885298,63.53773013
2218.152174,35.04396452,63.39058685
2218.960756,34.68394895,62.87608852
2219.769204,33.50308107,62.00226249
2220.577519,31.40691008,60.84930929
2221.3857,28.38740699,59.51407917
2222.193748,24.59026623,57.91155654
2223.001663,20.36248526,55.69114862
2223.809444,16.26853771,52.43763527
2224.617091,13.0602891,48.10435187
2225.424606,11.58931999,43.39928728
2226.231986,12.66819143,39.78043913
2227.039234,16.91323167,38.96917272
2227.846348,24.61674588,42.26881888
2228.653329,35.68384089,50.05405869
2229.460177,49.64072551,61.56704485
2230.266892,65.70750458,75.03639823
2231.073473,82.92878811,88.1831537
2231.879922,100.3435281,99.06768471
2232.686237,117.1487916,106.938184
2233.492419,132.7986283,112.5846028
2234.298468,147.0015992,117.907864
2235.104384,159.6293176,124.8877054
2235.910167,170.5879912,134.5268183
2236.715818,179.7160672,146.3605965
2237.521335,186.7440243,158.755749
2238.326719,191.3237229,169.7406164
2239.13197,193.1026352,177.8067038
2239.937089,191.8038989,182.2086436
2240.742074,187.2908066,182.7441223
2241.546927,179.6223536,179.4202064
2242.351647,169.1068152,172.3954853
2243.156234,156.3367309,162.1916763
2243.960689,142.1775892,149.8550805
2244.765011,127.6974008,136.8174875
2245.5692,114.0493966,124.5048182
2246.373257,102.3382115,113.9609845
2247.177181,93.49987707,105.7351947
2247.980972,88.20778356,100.049935
2248.784631,86.80088748,97.04610716
2249.588157,89.23288303,96.90828276
2250.391551,95.04940203,99.81581965
2251.194812,103.4001842,105.7484553
2251.997941,102.4647966,104.5740818
2252.800937,102.0730023,104.2720743
2253.603801,102.2248016,104.842433
2254.406533,102.9201942,106.2851577
2255.209132,104.1591803,108.6002485
2256.011599,105.9417598,111.7877054
2256.813934,108.2679328,115.8475284
2257.616136,111.1376992,120.7797175
2258.418206,114.551059,126.5842727
2259.220144,118.5080123,133.2611939
2260.02195,123.008559,140.8104813
2260.823624,128.0526992,149.2321347
