Wavelength,AAB_AS_S2_I1,AAB_AS_S2_I2,AAB_AS_S2_I4
1562.965735,105.8913252,91.24268734,31.88194014
1563.884656,114.6959059,90.73316163,40.33767476
1564.80342,123.1922987,91.1035784,48.32124093
1565.722027,131.2895389,94.10174779,45.39523723
1566.640476,138.8545493,102.580259,55.6210271
1567.558768,145.7186671,116.6818526,77.98075956
1568.476903,151.7010102,131.9157411,89.27855544
1569.394881,156.6442531,141.4902422,105.2787226
1570.312701,160.450038,141.0645805,109.6603295
1571.230365,163.0991522,131.8960819,101.6204665
1572.147871,164.6478777,119.9711319,95.86515578
1573.065221,165.204073,112.171665,101.5052239
1573.982414,164.8968984,112.4269952,109.8812726
1574.899449,163.8552117,120.1533514,115.1436252
1575.816328,162.2024217,131.2275043,119.8327259
1576.73305,160.0666732,140.3564318,109.7591766
1577.649615,157.5977394,143.5701197,107.2297216
1578.566024,154.976394,139.9020985,94.79099039
1579.482275,152.4032065,131.6135705,65.56
1580.39837,150.0650377,122.8212353,59.33776441
1581.314308,148.0910975,117.385315,50.22494143
1582.23009,146.5149549,117.2898839,28.28375818
1583.145715,145.2541257,122.0235643,21.70691548
1584.061183,144.1125435,128.9279481,27.13198591
1584.976495,142.8059435,134.8586401,31.67070672
1585.89165,141.0033431,138.6472027,27.75
1586.806649,138.3721131,141.833346,16.19315342
1587.721492,134.6168047,146.0964793,23.00128608
1588.636178,129.5108441,150.2264989,42.10507651
1589.550708,122.9235139,150.641431,40.88360592
1590.465081,114.8393781,144.884886,43.91803301
1591.379298,105.3639627,133.8588062,42.38569718
1592.293359,94.71389382,120.4041843,29.57867117
1593.207263,83.19676661,106.2759992,46.64497519
1594.121012,71.18831508,91.48858981,45.74433733
1595.034604,59.10955892,76.51819696,27.85867985
1595.94804,47.40133819,63.46138357,33.60528212
1596.86132,36.4968976,54.07044337,32.66180868
1597.774444,26.79925793,47.57101398,30.49497276
1598.687412,18.66830783,41.47527061,32.56227493
1599.600224,12.41418414,34.52694741,33.19839867
1600.51288,8.288353563,28.24244803,21.61255681
1601.42538,6.468460592,25.39139251,7.427620867
1602.337724,7.04332971,27.59504566,25.67239282
1603.249913,10.00831351,34.72697192,34.37624984
1604.161945,15.27356579,45.73,22.12381919
1605.073822,22.67858809,59.09652586,27.9237273
1605.985543,32.00564526,73.10179275,30.12906783
1606.897109,42.98933188,86.46,32.51760546
1607.808518,55.32210513,98.80396339,34.3935614
1608.719772,68.65590743,109.9278511,26.71179335
1609.630871,82.60167225,118.7790204,34.31364501
1610.541814,96.73053689,124.251659,34.40263112
1611.452601,110.5802298,127.2815681,22.05983074
1612.363233,123.6706395,131.0294389,29.77285119
1613.273709,135.5362131,137.9532782,39.19968633
1614.18403,145.7808999,146.7044126,49.99668213
1615.094196,154.1480945,152.4875534,76.78780865
1616.004206,160.5826672,151.1736569,68.73370901
1616.914061,165.2578881,143.1311952,60.22499935
1617.82376,168.5518687,132.7150964,76.74657596
1618.733304,170.9794037,124.3681288,69.411562
1619.642693,173.1002837,119.640419,77.4338377
1620.551927,175.4273297,117.2595439,90.00
1621.461006,178.3516897,115.0678399,91.29510327
1622.36993,182.0956211,112.0359922,98.61961151
1623.278698,186.6973085,109.5126493,89.44729615
1624.187311,192.0282191,110.7819287,94.71798778
1625.09577,197.8392968,118.1796411,113.7358997
1626.004073,203.8268957,129.8057969,118.0356369
1626.912222,209.7028779,139.768769,126.2936284
1627.820215,215.2495601,142.6373515,124.7814229
1628.728054,220.3445207,137.7591361,112.3641508
1629.635738,224.9517192,129.1185664,105.0998027
1630.543267,229.0869545,121.682084,91.46729288
1631.450641,232.7722569,118.7334068,94.16028172
1632.357861,235.9951833,122.0701076,96.83594398
1633.264925,238.6861598,132.4624589,91.23441612
1634.171835,240.7217525,148.3753652,128.2140993
1635.078591,241.9551184,165.2430485,154.7589476
1635.985192,242.2633089,177.7273943,148.0165134
1636.891638,241.5879244,183.1369803,161.8221702
1637.79793,239.9456038,182.7729235,157.6089732
1638.704067,237.4016562,180.3474191,145.8131647
1639.61005,234.02111,178.8552679,162.3201248
1640.515878,229.8241686,178.4108929,162.9182074
1641.421552,224.7700129,176.8159895,163.2852843
1642.327071,218.7763887,171.9307408,173.8986914
1643.232436,211.7668399,163.6015878,181.849528
1644.137647,203.7318275,153.953119,185.832175
1645.042704,194.7899821,145.8119384,172.4907028
1645.947606,185.2359047,139.8970082,169.4920367
1646.852354,175.5610879,133.1165669,169.3057825
1647.756948,166.435691,120.4236377,152.7588423
1648.661388,158.6425864,99.44,129.9962009
1649.565674,152.9653736,73.88880305,102.1417325
1650.469806,150.0490438,52.53532438,71.36397663
1651.373783,150.2666203,43.95631049,45.30124396
1652.277607,153.6282526,51.20195895,47.0002022
1653.181277,159.7592334,70.54050275,72.24750723
1654.084793,167.9526519,94.64923005,83.42
1654.988154,177.2776444,116.7739658,84.0431068
1655.891362,186.7082908,133.0415783,89.50146998
1656.794417,195.2399382,142.9221704,79.0906553
1657.697317,201.9740855,148.3216411,68.59381352
1658.600064,206.1694328,151.5076874,83.51547611
1659.502657,207.2693429,153.2534997,88.16670335
1660.405096,204.9206906,152.7038909,78.43755641
1661.307381,198.9938106,148.8266709,88.66
1662.209513,189.6019872,142.0910624,83.49326625
1663.111492,177.1101168,134.5523811,70.80
1664.013316,162.1235082,127.7859906,84.63639264
1664.914988,145.4565631,120.975801,84.05536814
1665.816505,128.0849549,111.6922714,70.38
1666.71787,111.0813873,98.49,54.44317004
1667.619081,95.53300549,82.50199073,27.23413116
1668.520138,82.44134129,66.76431497,6.729051358
1669.421042,72.61148255,54.49825755,-9.10
1670.321793,66.54479799,48.20846872,-28.19
1671.222391,64.35585765,49.63676374,-37.08
1672.122835,65.7358743,59.36806839,-39.32
1673.023126,69.98018037,75.97260053,-26.40
1673.923264,76.08436155,95.72,4.631629541
1674.823249,82.89444971,113.5955484,26.98152389
1675.72308,89.27870437,125.1736394,32.73131899
1676.622759,94.28151377,128.1258488,28.56004779
1677.522284,97.22782861,122.5177844,33.86093637
1678.421657,97.76464763,110.6809424,41.9542713
1679.320876,95.844291,97.11186641,30.97043237
1680.219943,91.66556954,87.33681155,21.25599404
1681.118856,85.59455933,85.22354548,22.40293812
1682.017617,78.08732441,90.87500888,32.01759486
1682.916225,69.62952579,101.6303701,57.56646145
1683.81468,60.69624928,115.0874251,68.54554483
1684.712982,51.72942586,130.269289,67.80410974
1685.611132,43.13098804,145.7118784,86.77125677
1686.509128,35.26948238,157.7907049,111.5699128
1687.406972,28.49278222,162.446321,119.44695
1688.304664,23.13463179,159.0083968,108.427359
1689.202203,19.50311587,151.8804676,96.84
1690.099589,17.84622433,147.6715598,90.57718916
1690.996823,18.30256042,150.2756247,105.3344202
1691.893904,20.85742212,158.9188243,125.3073544
1692.790833,25.32548241,170.5220822,121.523654
1693.687609,31.36986121,182.6829772,128.449168
1694.584233,38.55338286,194.1066938,148.930175
1695.480704,46.40773816,203.4357892,158.7829641
1696.377023,54.5004874,208.85957,158.3797816
1697.27319,62.48090124,209.0172028,151.7862325
1698.169205,70.09458569,204.0954166,146.1750562
1699.065067,77.16798806,196.202981,144.4978807
1699.960777,83.57168058,188.8905657,132.8859168
1700.856335,89.17529736,185.7999111,116.0990838
1701.751741,93.8088378,188.7234312,137.8805359
1702.646994,97.2442836,196.526173,167.152018
1703.542096,99.20535114,206.3082658,174.112676
1704.437046,99.40375599,215.5749102,193.8546119
1705.331843,97.59418957,222.8541842,199.1674349
1706.226489,93.63744777,226.4892853,190.762358
1707.120982,87.55782312,223.6392785,191.30
1708.015324,79.57934268,211.2781616,193.5339443
1708.909514,70.1298548,188.9785969,179.1478126
1709.803551,59.81121463,160.7942425,157.0225502
1710.697438,49.34368052,133.4424436,155.3625427
1711.591172,39.49882619,111.8069938,145.430083
1712.484755,31.03403321,96.50781154,150.3091824
1713.378185,24.63371695,86.1122419,132.9762181
1714.271465,20.855198,80.34332133,77.76398819
1715.164592,20.07855726,79.55745835,73.92106081
1716.057568,22.4675592,82.04983937,79.8200571
1716.950392,27.95054001,84.16785794,65.37
1717.843065,36.22358178,83.48426923,52.38872765
1718.735586,46.77459467,80.86202491,48.74
1719.627956,58.92781395,79.20806062,52.49798249
1720.520175,71.90456634,80.55649165,49.9733463
1721.412242,84.88965404,84.24794567,54.15300089
1722.304157,97.09249389,87.61558857,62.57385937
1723.195921,107.7978581,88.47006987,77.62552626
1724.087534,116.4057118,87.36,74.40658801
1724.978996,122.4606977,87.45,50.25345362
1725.870306,125.672809,91.37,53.09582973
1726.761465,125.9333611,98.00441408,57.3235313
1727.652473,123.3288576,102.7950315,44.41215137
1728.54333,118.1481144,101.186178,46.41236137
1729.434036,110.8750781,91.75587229,64.14447605
1730.32459,102.1650323,77.08022165,65.86832039
1731.214994,92.80515457,62.33867522,51.2909193
1732.105247,83.65814995,52.33794044,53.31209345
1732.995348,75.58873104,49.14,47.99747836
1733.885299,69.37869415,52.39221852,36.93637639
1734.775098,65.64136542,60.99932026,22.06343305
1735.664747,64.74934502,73.54273056,9.371761388
1736.554245,66.79013601,87.60260492,28.39002016
1737.443592,71.55754588,100.6437492,27.94
1738.332789,78.57455443,112.4125823,14.55591663
1739.221834,87.13825427,125.4349421,11.06592762
1740.110729,96.38490399,141.8549362,27.91158506
1740.999473,105.3790857,159.7411186,57.35656747
1741.888067,113.2219819,173.3449039,66.68684711
1742.77651,119.1583499,177.6626505,68.44951072
1743.664802,122.6575806,172.8755316,49.46628486
1744.552944,123.4549721,164.1944005,48.22823124
1745.440935,121.5545748,157.4108308,54.40
1746.328776,117.2043575,154.3541179,35.41730554
1747.216466,110.8553168,151.8392643,49.37256294
1748.104006,103.1117603,144.7643391,65.44429292
1748.991395,94.67512462,131.1597171,71.09795062
1749.878634,86.2829898,114.8026342,92.44747399
1750.765723,78.64918348,102.3558711,102.2819164
1751.652661,72.413283,97.5424281,123.690288
1752.53945,68.1033463,98.52,158.9609069
1753.426088,66.1086126,101.0999062,178.5239375
1754.312575,66.65653043,103.6396911,181.9832752
1755.198913,69.79384408,107.7005365,202.0527192
1756.085101,75.37879754,114.8206791,236.1213288
1756.971138,83.09057186,124.2005513,243.6959832
1757.857025,92.45364247,133.590039,248.8542289
1758.742763,102.8699117,141.3017038,253.3331394
1759.62835,113.6544243,146.9463856,248.8931319
1760.513787,124.0763581,150.4041975,248.0092202
1761.399075,133.4101344,150.5156473,253.3360352
1762.284212,140.9968734,145.5688797,239.2977223
1763.1692,146.3056828,135.4647013,204.2033198
1764.054037,148.979466,122.8052218,170.4383744
1764.938725,148.8573369,110.9816036,139.4283749
1765.823264,145.9762558,101.1225714,135.5637798
1766.707652,140.5580629,91.5524894,107.6400151
1767.591891,132.9846347,80.10855952,67.01126982
1768.47598,123.7607775,66.2742925,62.92503193
1769.359919,113.4674394,51.70499214,50.52136223
1770.243709,102.713273,39.89688746,33.92215722
1771.12735,92.0934942,34.46747599,12.62925951
1772.01084,82.16068747,35.86757124,-3.05
1772.894182,73.40678073,40.12003804,11.12492896
1773.777373,66.25139252,42.59,15.14761385
1774.660416,61.02883986,42.90029211,-5.25
1775.543308,57.96798905,44.58214495,-8.69
1776.426052,57.16851875,50.36023824,8.197260463
1777.308646,58.58326304,59.57814357,8.65033582
1778.191091,62.0115068,70.04448647,-2.45
1779.073387,67.10276941,80.45433386,0.860957854
1779.955533,73.37155335,90.52153832,0.725880579
1780.83753,80.22472561,99.80173104,-8.71
1781.719378,87.0022468,107.1701777,7.436608628
1782.601077,93.03026384,111.7362203,12.10814308
1783.482626,97.68156354,114.0451406,-4.73
1784.364027,100.4351917,115.6064696,9.881971702
1785.245278,100.9291316,116.8694417,24.39771557
1786.126381,99.002151,115.9770672,31.20973756
1787.007334,94.71912716,110.0405767,32.95429577
1787.888139,88.37301025,97.99686756,24.04020562
1788.768794,80.45906463,82.04563985,30.99386531
1789.649301,71.62247857,66.30835366,40.05190058
1790.529659,62.58722807,54.66108752,36.75805021
1791.409868,54.07850767,49.37244384,27.52141013
1792.289928,46.75157741,50.01925907,34.40665305
1793.16984,41.13712315,53.21856713,46.87923441
1794.049602,37.60719901,55.05422961,55.18008016
1794.929216,36.35873789,54.96941439,60.0040444
1795.808682,37.40728787,56.59425753,47.03893657
1796.687999,40.58507163,63.91096775,40.15084457
1797.567167,45.54443756,77.01432194,48.26712265
1798.446186,51.77407309,92.06554819,49.93032742
1799.325057,58.63478673,104.7867283,49.26908956
1800.20378,65.41483341,113.4839689,49.08
1801.082354,71.39737457,119.2868056,39.68131517
1801.960779,75.93053187,124.4004746,47.55297992
1802.839057,78.49285663,130.2561648,56.31478594
1803.717185,78.74795632,136.5118381,47.78829113
1804.595166,76.58150172,140.9306057,56.3798765
1805.472998,72.11551789,140.4089668,59.82
1806.350682,65.69618128,133.0887861,45.31416614
1807.228218,57.8512312,120.0012419,27.22910229
1808.105605,49.21797233,104.7568406,7.642708346
1808.982844,40.45358259,91.68857885,9.231669416
1809.859935,32.14792041,83.89517981,18.14040484
1810.736878,24.75884043,82.26008526,22.17100705
1811.613673,18.58219331,85.52,29.43713631
1812.49032,13.7580139,90.85219285,37.7219858
1813.366819,10.30450681,94.77983041,55.95
1814.24317,8.164773527,94.72,53.02063356
1815.119372,7.250446875,90.29344105,46.26173446
1815.995427,7.471649803,82.94,57.22
1816.871334,8.74967674,74.22,38.91
1817.747094,11.01331652,65.04,33.49
1818.622705,14.18288373,56.56,51.66
1819.498169,18.14961652,51.18,37.92
1820.373484,22.75977117,51.66,42.30
1821.248652,27.81149998,58.95,69.22
1822.123673,33.06972492,71.01,83.02
1822.998545,38.29801869,83.88,99.29
1823.87327,43.29699078,93.66,104.02
1824.747848,47.93298003,98.13,117.97
1825.622278,52.14508199,97.35,117.52
1826.49656,55.92912217,93.21,101.37
1827.370695,59.30688612,88.22,123.91
1828.244682,62.29440873,84.26,132.57
1829.118522,64.88267751,81.95,117.14
1829.992215,67.03765766,80.82,132.49
1830.86576,68.71795904,80.17,152.89
1831.739157,69.90053375,80.12,145.59
1832.612408,70.60111416,81.02,153.97
1833.485511,70.88091207,81.94,175.92
1834.358467,70.83962354,80.76,178.26
1835.231275,70.59844478,76.34,172.05
1836.103937,70.27628224,70.02,169.47
1836.976451,69.96310443,65.21,165.59
1837.848818,69.6971645,65.40,152.46
1838.721038,69.45426288,72.35,160.41
1839.593111,69.15448021,84.99,169.67
1840.465037,68.68521226,99.69,154.22
1841.336816,67.93274605,111.93,154.26
1842.208448,66.8121861,118.59,151.17
1843.079934,65.28697774,119.04,129.61
1843.951272,63.37198566,114.66,111.64
1844.822463,61.11840758,107.76,100.29
1845.693508,58.58590844,100.89,95.53
1846.564405,55.81423591,96.26,77.46
1847.435156,52.80745472,95.12,60.07
1848.30576,49.5375804,97.15,63.47
1849.176218,45.96549977,100.37,57.32
1850.046528,42.0700944,102.26,37.38
1850.916692,37.87398824,101.46,41.91
1851.78671,33.45676995,98.85,35.48
1852.656581,28.95127871,96.60,6.29
1853.526305,24.52482325,95.49,30.66
1854.395883,20.35459916,93.82,49.85
1855.265314,16.60744131,89.67,30.85
1856.134599,13.42643798,83.62,31.36
1857.003738,10.92114563,78.06,34.48
1857.87273,9.159934808,74.40,49.04
1858.741575,8.166225764,71.66,70.43
1859.610275,7.918982212,67.78,75.08
1860.478828,8.354164284,61.82,74.85
1861.347234,9.364951635,54.50,65.91
1862.215495,10.80439835,47.22,62.55
1863.083609,12.49636494,41.00,74.17
1863.951577,14.25611068,36.11,85.68
1864.819399,15.91616752,32.73,86.50
1865.687075,17.35037245,31.64,79.03
1866.554605,18.49038199,33.74,82.44
1867.421989,19.3331947,38.84,74.70
1868.289226,19.94104831,45.11,59.53
1869.156318,20.43522074,49.56,61.67
1870.023264,20.98490289,49.65,63.82
1870.890064,21.79161551,45.31,49.81
1871.756718,23.06837169,39.70,25.79
1872.623226,25.01332387,37.31,17.92
1873.489588,27.78120238,40.56,17.99
1874.355805,31.45973072,47.73,34.18
1875.221875,36.05847432,54.47,44.84
1876.0878,41.51198159,57.35,35.28
1876.95358,47.69106741,56.05,37.83
1877.819213,54.41267782,52.92,36.19
1878.684701,61.44347255,51.42,40.27
1879.550043,68.50091366,54.22,40.12
1880.41524,75.26097948,61.67,40.67
1881.280291,81.37972058,71.71,54.10
1882.145197,86.52882223,81.60,53.15
1883.009957,90.43798381,89.31,58.09
1883.874572,92.93321378,93.45,69.01
1884.739041,93.961475,92.76,73.80
1885.603365,93.59585629,86.94,59.14
1886.467544,92.01857432,77.93,34.45
1887.331577,89.48318481,69.38,33.35
1888.195465,86.26446448,64.25,33.21
1889.059208,82.6107396,62.92,29.57
1889.922805,78.71262312,63.74,40.78
1890.786258,74.6937192,64.98,48.69
1891.649565,70.61932532,66.14,35.55
1892.512727,66.51485204,67.82,30.33
1893.375744,62.38720448,70.37,38.75
1894.238615,58.2454037,72.97,36.10
1895.101342,54.11772191,74.12,34.69
1895.963924,50.06243809,73.27,23.04
1896.826361,46.1705761,71.94,12.43
1897.688652,42.56216984,72.64,14.66
1898.550799,39.38020368,76.36,18.01
1899.412801,36.78559768,81.31,38.26
1900.274658,34.95271143,84.23,46.09
1901.136371,34.06035907,83.53,51.38
1901.997938,34.27233776,80.79,51.68
1902.859361,35.70735243,78.65,31.64
1903.720639,38.40718167,77.07,47.63
1904.581772,42.31519408,72.81,59.40
1905.442761,47.27087212,63.59,46.09
1906.303605,53.01556343,52.15,31.88
1907.164304,59.20210431,45.13,24.85
1908.024859,65.40981192,47.46,40.21
1908.885269,71.17494865,57.97,44.81
1909.745535,76.04326691,70.01,56.66
1910.605656,79.63729952,76.09,55.94
1911.465633,81.71858297,72.86,25.92
1912.325465,82.2247845,62.96,18.08
1913.185153,81.27318954,52.98,19.89
1914.044696,79.13502147,49.07,17.77
1914.904096,76.19225588,53.11,25.22
1915.763351,72.8897349,62.08,42.20
1916.622461,69.69189541,71.04,49.19
1917.481428,67.04720718,77.03,57.74
1918.34025,65.35824868,80.15,69.48
1919.198928,64.9547602,81.64,75.14
1920.057462,66.07122783,81.90,98.10
1920.915852,68.8335647,81.07,98.58
1921.774098,73.25538923,80.15,92.09
1922.632199,79.23933716,80.06,105.46
1923.490157,86.5808469,80.11,104.76
1924.347971,94.97548484,78.73,113.56
1925.20564,104.0299526,75.86,105.29
1926.063166,113.276385,73.83,101.68
1926.920548,122.1937439,75.34,120.53
1927.777786,130.2442526,80.43,124.98
1928.63488,136.9289642,85.18,148.65
1929.49183,141.8546124,84.15,163.36
1930.348637,144.793131,75.24,149.42
1931.2053,145.7141593,62.68,133.83
1932.061819,144.7815203,54.69,131.28
1932.918195,142.3208002,57.66,147.46
1933.774426,138.7745665,71.53,182.16
1934.630514,134.6586743,89.67,212.04
1935.486459,130.5227477,103.14,221.33
1936.34226,126.9086339,106.74,223.29
1937.197918,124.2988509,102.54,203.77
1938.053432,123.0545928,97.67,201.03
1938.908802,123.3554563,97.76,217.16
1939.764029,125.1620759,102.21,222.88
1940.619113,128.2185339,106.41,231.00
1941.474053,132.0925153,107.65,205.48
1942.32885,136.2335261,107.63,184.43
1943.183504,140.0306918,109.75,189.86
1944.038014,142.8660868,115.31,166.64
1944.892381,144.1673716,122.52,157.91
1945.746605,143.4604424,127.78,160.28
1946.600686,140.418261,127.80,150.66
1947.454624,134.8989635,121.43,149.52
1948.308418,126.9641059,109.79,131.19
1949.162069,116.8698726,95.28,121.46
1950.015578,105.0320021,81.15,103.05
1950.868943,91.97343415,71.15,57.61
1951.722165,78.26774937,67.85,59.21
1952.575244,64.49149605,70.54,62.38
1953.428181,51.19343497,75.78,41.93
1954.280974,38.87902359,79.98,55.46
1955.133625,28.00167783,81.22,49.93
1955.986132,18.95343159,79.21,31.94
1956.838497,12.05235714,74.84,34.35
1957.690719,7.527740028,69.82,38.71
1958.542798,5.505849015,65.68,53.13
1959.394735,5.999923322,63.21,50.32
1960.246529,8.907726514,62.90,36.99
1961.09818,14.01861731,65.75,34.70
1961.949688,21.031262,72.41,42.84
1962.801054,29.58331539,81.56,47.28
1963.652278,39.29189624,89.56,53.46
1964.503359,49.79744865,92.26,68.96
1965.354297,60.79850651,87.84,68.43
1966.205093,72.06477558,78.73,68.38
1967.055746,83.42195845,70.69,67.80
1967.906257,94.71287576,69.51,79.88
1968.756625,105.7506095,77.44,105.92
1969.606851,116.2845701,91.84,134.15
1970.456935,125.9960534,107.29,172.27
1971.306877,134.5258348,119.54,180.29
1972.156676,141.5213264,127.87,187.24
1973.006333,146.6855041,134.01,199.95
1973.855848,149.8151834,139.57,198.68
1974.70522,150.8243704,144.38,218.83
1975.554451,149.7529888,146.55,215.94
1976.403539,146.7614488,143.92,197.56
1977.252485,142.1098117,135.80,196.22
1978.101289,136.1211297,124.38,182.72
1978.949951,129.1337564,114.36,165.70
1979.798472,121.4538937,110.30,134.19
1980.64685,113.3235955,112.76,123.40
1981.495086,104.9170892,117.42,142.19
1982.34318,96.36562846,118.48,114.75
1983.191133,87.79394343,113.05,66.90
1984.038943,79.34590672,102.39,58.25
1984.886612,71.18844204,90.65,54.11
1985.734139,63.49748762,83.17,34.97
1986.581524,56.43716403,84.26,45.37
1987.428768,50.14403525,94.69,58.80
1988.275869,44.72397681,110.73,71.06
1989.122829,40.2618783,125.85,101.26
1989.969648,36.83887168,133.89,112.00
1990.816325,34.54786479,132.37,116.72
1991.66286,33.4957071,123.63,101.53
1992.509254,33.78465568,112.60,86.52
1993.355506,35.47704575,103.13,97.72
1994.201617,38.55597884,96.70,81.21
1995.047586,42.8945614,93.62,59.26
1995.893414,48.24072088,94.16,48.96
1996.7391,54.22196978,98.11,50.22
1997.584645,60.37402222,104.38,65.94
1998.430049,66.19192808,111.72,60.03
1999.275311,71.19339088,119.06,47.69
2000.120432,74.97996739,124.88,43.94
2000.965412,77.28454408,127.26,54.26
2001.810251,77.99551564,126.01,43.15
2002.654948,77.14991224,123.83,11.05
2003.499505,74.89876104,124.09,30.02
2004.34392,71.46297655,127.52,47.43
2005.188194,67.0987796,131.90,50.05
2006.032327,62.07902171,134.30,60.52
2006.876319,56.68757564,132.69,62.84
2007.72017,51.22116096,126.20,76.56
2008.56388,45.99186006,115.15,81.40
2009.407449,41.3253422,101.21,75.84
2010.250877,37.55346256,87.15,68.32
2011.094165,35.00165286,75.68,62.91
2011.937311,33.97058418,67.89,52.76
2012.780317,34.71022639,62.93,47.57
2013.623181,37.38642351,59.74,50.63
2014.465905,42.04468203,59.03,32.27
2015.308489,48.5787305,62.73,23.00
2016.150931,56.71380041,71.02,36.81
2016.993233,66.01661124,81.07,50.33
2017.835394,75.93672167,89.41,45.00
2018.677415,85.86758296,94.88,24.70
2019.519295,95.20842149,98.69,13.67
2020.361035,103.416834,102.15,25.88
2021.202634,110.0503639,105.46,26.68
2022.044092,114.7937859,108.04,5.02
2022.88541,117.4685096,108.84,12.45
2023.726588,118.0280114,106.31,21.92
2024.567625,116.5473209,99.35,17.50
2025.408521,113.2094116,89.32,21.91
2026.249278,108.2876374,80.41,22.19
2027.089894,102.1267484,76.96,26.43
2027.93037,95.12771756,79.72,37.19
2028.770705,87.73868025,85.12,43.83
2029.610901,80.44847416,88.45,41.39
2030.450956,73.77380844,88.15,38.84
2031.290871,68.22909916,86.94,36.98
2032.130646,64.27274934,88.87,28.46
2032.97028,62.23563699,95.80,32.38
2033.809775,62.25068342,106.85,36.52
2034.649129,64.20560213,120.24,21.74
2035.488344,67.7325981,134.69,12.78
2036.327418,72.24006488,149.94,19.98
2037.166353,76.98548628,167.07,23.22
2038.005148,81.17866617,187.68,12.88
2038.843802,84.09494998,210.90,13.46
2039.682317,85.17926125,231.26,30.35
2040.520692,84.12584392,241.36,46.19
2041.358928,80.91589131,237.96,27.98
2042.197023,75.79684595,224.90,-5.43
2043.034979,69.20705965,209.71,0.97
2043.872795,61.67472832,198.04,8.50
2044.710471,53.72570027,191.67,7.95
2045.548008,45.81945796,189.97,16.37
2046.385405,38.31658207,191.01,29.50
2047.222662,31.47332644,191.41,39.67
2048.05978,25.45403711,187.10,51.05
2048.896758,20.34981079,175.79,69.38
2049.733597,16.19529413,159.17,66.97
2050.570296,12.98108626,142.05,71.66
2051.406856,10.66254563,128.55,77.31
2052.243276,9.167203432,118.74,71.76
2053.079557,8.40215697,109.28,72.47
2053.915698,8.260529484,97.15,60.94
2054.751701,8.625670469,82.84,48.38
2055.587564,9.374161071,70.38,43.54
2056.423287,10.38238871,64.38,37.73
2057.258872,11.54353355,66.17,42.82
2058.094317,12.79794353,71.58,49.67
2058.929623,14.17007791,73.10,47.38
2059.764789,15.7963678,65.44,48.45
2060.599817,17.92740887,49.75,32.49
2061.434706,20.89646879,33.12,4.97
2062.269455,25.06105744,23.66,-12.14
2063.104066,30.73700556,25.41,-18.77
2063.938537,38.14514246,37.21,-20.32
2064.772869,47.38071643,55.54,-12.62
2065.607063,58.40500597,77.63,8.41
2066.441117,71.05254858,102.37,13.77
2067.275033,85.04584556,128.97,15.05
2068.10881,100.0128901,155.33,32.01
2068.942448,115.5092006,177.54,51.73
2069.775947,131.0475122,191.53,66.96
2070.609307,146.1312154,196.10,72.58
2071.442529,160.2792981,194.80,63.60
2072.275612,173.0314835,194.58,54.69
2073.108556,183.9351028,201.53,63.07
2073.941361,192.5313058,216.66,72.68
2074.774028,198.3633455,235.28,84.33
2075.606556,201.0180107,250.12,97.53
2076.438946,200.19227,255.67,96.41
2077.271197,195.763906,250.67,96.11
2078.10331,187.8424199,237.97,88.61
2078.935284,176.7848793,222.22,81.44
2079.76712,163.1769969,207.09,89.49
2080.598817,147.7914706,193.99,82.97
2081.430376,131.5350437,183.04,75.48
2082.261796,115.3884893,174.42,63.23
2083.093078,100.3398495,168.10,40.79
2083.924222,87.31327694,162.90,42.84
2084.755228,77.10011362,156.79,45.29
2085.586095,70.29957458,148.22,31.98
2086.416824,67.27257014,136.81,24.21
2087.247415,68.11007958,122.52,25.48
2088.077868,72.61974653,105.08,38.87
2088.908182,80.33528838,85.27,49.61
2089.738359,90.54935745,66.70,37.65
2090.568397,102.3669586,55.28,33.40
2091.398297,114.7777177,55.56,39.93
2092.22806,126.7466412,67.14,50.71
2093.057684,137.3200585,83.83,75.20
2093.88717,145.7366726,96.51,78.02
2094.716519,151.5239667,98.61,75.18
2095.545729,154.5526405,90.74,59.31
2096.374802,155.0269248,80.39,37.09
2097.203736,153.4111212,75.98,48.56
2098.032533,150.320266,80.04,54.19
2098.861193,146.4131262,88.35,72.96
2099.689714,142.3110126,95.27,77.88
2100.518098,138.5436071,99.29,54.97
2101.346344,135.5137414,102.87,56.92
2102.174452,133.4774438,108.16,60.68
2103.002422,132.5397978,114.05,69.13
2103.830255,132.6646749,117.31,76.19
2104.657951,133.6933657,115.61,82.90
2105.485509,135.3673085,108.93,87.78
2106.312929,137.350189,98.99,84.78
2107.140212,139.2453872,88.60,93.07
2107.967357,140.610462,81.64,92.13
2108.794365,140.9785127,82.31,91.67
2109.621236,139.8992238,92.24,104.94
2110.447969,137.0063877,107.65,125.87
2111.274565,132.1041516,120.17,140.37
2112.101023,125.2474465,122.07,146.44
2112.927344,116.7857274,111.66,139.96
2113.753528,107.349534,94.75,104.54
2114.579575,97.77952642,80.69,89.10
2115.405484,89.01712263,76.25,83.36
2116.231257,81.98631264,81.92,85.18
2117.056892,77.49242406,92.80,107.81
2117.88239,76.14819229,103.11,102.21
2118.707751,78.32151164,111.10,97.75
2119.532975,84.0956384,119.95,86.35
2120.358061,93.24379097,133.83,85.78
2121.183011,105.2320595,153.03,115.56
2122.007824,119.2621243,173.33,121.39
2122.8325,134.3493111,189.69,118.62
2123.657039,149.4165202,200.06,110.56
2124.481441,163.3828216,205.68,116.06
2125.305706,175.2347688,208.87,115.99
