Wavelength,HS_V3S1_AAB_C2_S1_I1,HS_V3S1_AAB_C2_S1_I2,HS_V3S1_AAB_C2_S1_I1
1530.590012,12.16700313,72.35978025,14.7862735
1531.514302,11.11235472,71.55327164,6.926480419
1532.438434,11.36936321,71.87026448,1.590961939
1533.362407,15.44905795,71.43626455,-0.625503488
1534.286222,18.30058669,67.95757078,3.945876052
1535.209879,18.7276459,64.03401531,18.91798215
1536.133377,22.0337303,64.40929735,42.50765115
1537.056717,28.23807621,69.66986501,68.36808827
1537.979898,32.4583322,76.26429202,90.17819346
1538.902921,34.65811568,80.63667106,103.8976942
1539.825786,36.84520633,80.95461267,109.4448068
1540.748493,37.16861218,77.43094088,112.6140528
1541.671042,35.47369724,73.3788862,121.1366663
1542.593432,37.29185741,73.11470592,135.6174114
1543.515665,40.89048179,75.86378874,147.6416399
1544.43774,36.7620115,75.37392671,149.9445429
1545.359656,28.18851535,68.72067103,145.4439301
1546.281415,23.89689315,60.19358624,142.1992429
1547.203015,22.41059261,53.5760376,141.1895552
1548.124458,23.36666341,47.30771899,135.0959576
1549.045743,25.85401906,39.63756088,120.0645836
1549.96687,24.34998098,31.79925828,101.7939476
1550.887839,22.47753481,24.88303998,87.91461974
1551.80865,24.102518,18.86485186,80.6890252
1552.729304,22.76127676,14.31973494,78.09879405
1553.6498,18.67804758,12.11828774,77.38965342
1554.570138,20.36749665,12.57729977,77.74267797
1555.490319,26.6323123,15.68097841,81.11131299
1556.410342,29.28728809,21.01137753,89.38590873
1557.330208,29.96612901,26.91374372,100.595465
1558.249916,35.68983792,31.12780803,108.3950329
1559.169466,43.52833994,34.33799817,106.4418166
1560.08886,47.84806263,40.38450717,95.72832354
1561.008095,51.9041261,50.14449423,85.56289014
1561.927174,58.33402982,60.16715869,82.64608528
1562.846095,62.65302223,69.53281108,83.00608865
1563.764859,66.31095532,81.70446047,80.23125313
1564.683465,77.80909405,97.86390849,75.19699925
1565.601914,93.45047694,114.1733694,72.1973245
1566.520206,104.4527591,127.4742534,72.92162779
1567.438341,117.0011278,138.702721,76.94695759
1568.356319,137.7165349,148.4623341,80.53877759
1569.27414,162.2518303,154.6019821,76.67557539
1570.191803,185.3308415,156.6271336,64.50656435
1571.10931,203.8924987,157.3285678,54.8495886
1572.026659,222.1409446,158.415851,59.06549268
1572.943852,247.0072942,158.4100898,76.42381985
1573.860888,271.0725549,154.9797031,97.46207286
1574.777766,281.5252459,147.3742677,115.4107973
1575.694488,282.0780607,137.6712729,129.1166931
1576.611053,285.0143321,129.1068692,137.6822103
1577.527462,286.8997876,121.2993763,139.0118993
1578.443713,277.8798404,109.9262296,134.3877168
1579.359808,263.5483494,93.26583934,127.9455637
1580.275747,248.9450151,75.55775575,120.3169909
1581.191528,228.5558165,61.97070851,109.6212978
1582.107153,201.6024153,52.84143228,98.063306
1583.022622,171.6093753,44.78209559,89.46380347
1583.937933,140.8252731,36.14733382,81.6063122
1584.853089,110.3113774,29.00912453,70.26155367
1585.768088,83.38813635,25.60469187,59.14512053
1586.68293,64.7108342,24.79137949,54.69378398
1587.597616,48.78470069,23.74168843,53.947549
1588.512146,29.95503913,22.73639789,48.83416268
1589.426519,14.77502769,25.17477001,37.77085873
1590.340736,7.884024731,31.90859369,26.38260081
1591.254797,6.016379361,38.9892076,21.13071547
1592.168702,3.41366609,42.88083992,23.01984598
1593.08245,0.230429203,45.41641251,26.76137544
1593.996042,3.49368889,50.10454159,27.80040022
1594.909478,8.638226506,54.72507423,27.10799289
1595.822758,5.614703023,53.7791798,28.54034866
1596.735882,1.211858104,48.45897751,34.23842536
1597.64885,6.367520854,46.45740366,41.27956125
1598.561662,16.16223309,50.73480569,44.61418135
1599.474318,20.68941035,55.81631865,46.2208056
1600.386819,25.35136109,56.50195385,54.77398204
1601.299163,36.63773822,53.77426879,72.17210662
1602.211351,44.51116011,51.05945427,89.78748039
1603.123384,45.6136583,50.14023347,102.1270151
1604.035261,47.77144749,51.27529508,114.136397
1604.946982,52.15185079,53.48432753,131.5415875
1605.858547,58.42977631,54.88207531,151.8142894
1606.769957,63.64714094,54.61772266,168.7550505
1607.681211,63.5617452,53.58308168,181.2788556
1608.592309,62.03641335,52.72113439,191.9338485
1609.503252,60.08999617,52.20696101,201.0449284
1610.414039,55.51372143,52.10937351,209.2033388
1611.324671,53.22415523,51.88339487,220.6694336
1612.235147,55.6554576,49.6462435,238.4181897
1613.145468,55.27176679,44.16582522,258.0118626
1614.055634,46.57212678,37.75226833,269.8191522
1614.965644,36.46550482,34.70011606,268.7830842
1615.875499,31.69853645,35.35279658,258.9424394
1616.785198,27.03939315,34.84638897,246.3772431
1617.694743,19.5389237,30.47379897,234.2094596
1618.604132,14.64473486,26.08579858,225.8378489
1619.513366,14.52885905,25.88722649,224.6776641
1620.422444,16.76344698,28.30019462,228.3249124
1621.331368,18.79088711,29.06822242,228.617824
1622.240136,19.78434848,27.01594651,221.4206467
1623.14875,19.34369342,24.2643627,213.3327348
1624.057208,17.66677368,23.12627374,213.5470263
1624.965512,18.54514529,24.67584627,221.5648897
1625.87366,23.15067647,28.34579108,227.847561
1626.781654,27.87609864,31.7635109,224.1935425
1627.689492,29.687013,33.08702446,210.5945033
1628.597176,27.41569254,33.50541815,194.5092167
1629.504705,25.44827141,35.04454378,184.0709793
1630.412079,27.82411677,36.61251042,180.3975275
1631.319299,30.5888399,34.98829782,179.9374944
1632.226364,32.06948363,29.65175917,183.1969417
1633.133274,34.09090767,24.06397178,191.4484175
1634.040029,34.3935014,21.57699309,198.1844425
1634.94663,32.37208004,22.22506731,195.100968
1635.853076,29.86843463,23.95334399,181.5621137
1636.759368,27.37057982,25.31869841,162.4610879
1637.665505,25.75987249,26.44848741,143.0236037
1638.571488,22.52153871,27.64687813,126.5866628
1639.477316,16.55722287,27.92309383,114.5744374
1640.38299,15.97747512,26.29645385,107.7976675
1641.28851,23.03699879,23.93737391,104.0293952
1642.193875,26.29960127,22.83278079,96.17686319
1643.099086,20.23018567,22.83203585,80.27618948
1644.004142,13.60400869,22.36725982,63.37243579
1644.909045,12.93809954,21.26886735,55.65589075
1645.813793,16.39129406,20.83719874,56.15048355
1646.718387,21.22235629,22.06734846,53.57824617
1647.622827,22.84122854,24.53156641,40.762232
1648.527112,20.03432156,26.35962771,22.69330769
1649.431244,19.19000819,26.30128588,11.74036817
1650.335222,22.39673426,25.27831843,18.45945257
1651.239045,26.49981836,23.60378957,44.24994073
1652.142715,30.01858894,19.40988102,79.91132307
1653.046231,31.49192251,13.3301411,113.0510336
1653.949593,30.96564109,10.24651638,136.8061423
1654.852801,31.73766823,12.48034734,150.8865964
1655.755855,36.03670588,16.16825136,159.0860256
1656.658755,41.71767183,17.02932529,166.493253
1657.561502,42.72121141,15.27671638,174.6461429
1658.464095,37.00904558,14.30248303,180.8302458
1659.366534,32.76823838,17.29988169,182.3972768
1660.26882,34.86598092,24.12374269,177.6916511
1661.170952,37.77679826,30.87663847,166.7303286
1662.07293,39.99455937,34.05031566,153.609628
1662.974755,43.60284526,34.48524141,141.7314941
1663.876426,46.87895684,35.92703162,127.9447924
1664.777944,49.84592945,39.68183798,107.383337
1665.679308,52.99497869,42.65611219,80.69765577
1666.580519,55.69342179,42.61622811,52.96315643
1667.481576,59.06764919,42.31895554,27.58998336
1668.382481,59.86712246,44.29494771,4.280308958
1669.283231,54.84941889,45.23564638,-15.17739192
1670.183829,52.57836739,41.16143738,-23.2751769
1671.084273,58.55206825,34.69057492,-14.48041753
1671.984564,62.54680843,31.2777703,7.085578088
1672.884702,59.31715104,31.36529756,31.60329459
1673.784687,57.30592156,31.77547874,50.81831657
1674.684518,59.53886535,32.05427274,60.69270358
1675.584197,60.01558876,33.91520082,62.37314372
1676.483722,57.014124,36.11716903,60.47432505
1677.383095,53.28399475,35.50771452,57.90061351
1678.282314,49.24922737,32.71445921,54.75954577
1679.181381,42.4721388,31.6472264,53.04737572
1680.080294,32.62843048,33.68265037,57.63123667
1680.979055,27.10416763,36.07337557,69.84831511
1681.877663,28.62915152,35.64702921,83.89464381
1682.776118,27.49926434,32.48509696,94.75764144
1683.67442,24.84276519,29.36280375,106.7235116
1684.57257,32.14579533,27.94924465,126.0272498
1685.470567,43.0334692,27.68962319,147.8482562
1686.368411,45.03835414,27.65535113,159.685634
1687.266102,43.88483815,27.05722158,156.1310749
1688.163641,46.54190621,25.0834913,144.8546377
1689.061027,46.4794751,21.61218808,138.8589317
1689.958261,41.91464342,17.1770415,144.3808426
1690.855342,41.14249959,12.46991924,156.7301389
1691.752271,44.42962218,9.179905472,167.8046053
1692.649047,44.13897024,9.909527786,174.106449
1693.545671,39.03895998,14.75412401,175.9306291
1694.442143,34.40624384,19.76587224,173.3445958
1695.338462,34.33591969,22.07722896,165.5464457
1696.234629,35.77117732,24.03410383,152.1564855
1697.130643,31.94941441,27.98971104,133.8528461
1698.026505,25.04368451,30.7943522,112.3399835
1698.922216,21.91493724,29.47985719,91.05501274
1699.817773,19.97519901,27.62957925,75.10126069
1700.713179,13.44977047,29.25079206,67.19196326
1701.608433,6.018485155,32.19369885,64.62984054
1702.503534,4.723088175,33.0420241,62.99310748
1703.398484,6.938265944,32.45608743,60.36727833
1704.293281,7.408617862,33.07498864,57.61444229
1705.187927,9.870554998,35.74595605,57.24217891
1706.08242,15.64150613,38.43233235,58.93057409
1706.976762,18.46409985,38.81605968,55.12981637
1707.870952,16.73939393,37.11398726,37.99170118
1708.76499,13.03084969,34.7179764,12.18916088
1709.658876,8.414441021,32.75751845,-6.461505455
1710.55261,4.843725842,33.24403009,-8.70425348
1711.446193,5.296986952,37.58679635,-2.304476413
1712.339624,9.798553088,43.25777593,1.022669023
1713.232903,13.88771016,45.64798249,2.637488645
1714.12603,14.07111657,43.58972245,11.01203911
1715.019006,12.99603805,40.3236858,26.22969522
1715.911831,15.06374315,39.1661369,42.50812807
1716.804504,19.3470136,40.72444654,58.71627765
1717.697025,21.39048232,43.55893201,76.47617827
1718.589395,20.9348303,45.04006432,94.54415314
1719.481613,21.92986789,43.5528833,111.6792517
1720.37368,25.47337446,41.52460841,129.9744855
1721.265595,30.462201,42.26960789,150.2695841
1722.15736,36.98521346,43.77126548,167.4810603
1723.048973,42.98710287,41.76537175,176.7085272
1723.940434,46.22684135,37.41166648,181.5442334
1724.831745,48.36144543,35.03970425,187.65187
1725.722904,49.47480478,35.56815494,191.9058036
1726.613912,47.32306227,37.39045126,188.0571765
1727.504768,44.06366838,39.55674498,175.9899307
1728.395474,41.02773786,41.68608567,157.0464046
1729.286029,33.62107952,43.54097492,131.7640247
1730.176432,25.31478197,44.78878958,106.9317158
1731.066685,25.99211391,45.10812103,90.62374112
1731.956786,30.7944134,45.22005081,79.69441875
1732.846737,30.17911446,45.90595941,66.0797925
1733.736537,27.70671146,45.42208177,52.01547163
1734.626185,25.94335152,41.05379502,45.95367653
1735.515683,21.04548971,34.54066084,47.90020334
1736.405031,16.29789869,32.11541827,50.63531727
1737.294227,15.87901178,36.7546074,52.61264666
1738.183272,15.35942077,44.20889824,60.82903785
1739.072167,14.56324315,48.76090516,81.47088445
1739.960911,19.37264544,48.84835209,111.4749974
1740.849505,27.77389606,46.10292086,139.7993205
1741.737948,34.01118855,42.80884821,157.4980103
1742.62624,37.02032524,40.07389389,165.6775678
1743.514382,37.10109115,37.05659801,171.0701499
1744.402373,35.62361208,34.2333616,176.8355514
1745.290214,34.62988405,34.82557294,182.9216949
1746.177904,33.09373412,38.97249374,190.3542257
1747.065444,30.47059571,42.13478174,198.0607003
1747.952833,29.66715609,42.42576327,200.6339933
1748.840073,29.13980324,42.34965208,195.8083129
1749.727161,23.75340381,42.53731175,190.6401554
1750.6141,17.71063985,40.50145591,193.5149825
1751.500888,18.62085943,35.13827953,201.6863019
1752.387526,22.24316082,28.81749965,206.5914309
1753.274014,21.91621754,25.32731585,210.2009271
1754.160351,22.36669823,25.44188565,221.6713666
1755.046539,27.25301738,25.46174095,239.1592366
1755.932576,28.95835757,23.3019923,250.6468092
1756.818464,25.32656169,22.88281914,251.1397279
1757.704201,25.06282673,27.2016361,247.1791897
1758.589788,28.47909494,31.65023635,247.6262884
1759.475225,28.66037305,30.39873837,256.1668617
1760.360513,28.56328733,24.80882533,267.6103387
1761.24565,33.28625212,20.2585451,269.5953993
1762.130638,37.89403931,19.05334446,254.5930928
1763.015476,37.10382392,20.1556233,231.070509
1763.900164,33.31003768,22.11430639,214.9926927
1764.784702,31.40105602,24.67829632,209.0817749
1765.66909,31.53627951,29.36938585,201.3363578
1766.553329,29.52850299,36.83003262,185.5402771
1767.437418,26.58895129,43.75927456,167.6297939
1768.321358,28.26256875,46.37119358,150.2112496
1769.205148,31.47896638,45.50440374,129.2668942
1770.088788,29.65014025,44.51562449,108.6813044
1770.972279,26.56563806,44.4132367,99.29182989
1771.85562,28.32792433,43.99691543,99.59078434
1772.738812,33.06244638,42.79817601,96.04299683
1773.621854,37.94429627,42.32095685,85.98942503
1774.504747,42.11878277,44.4495941,79.9822184
1775.38749,44.42547525,47.83003771,80.30790133
1776.270084,44.23796254,48.08339469,77.94882964
1777.152529,40.45510223,44.21420713,69.70736591
1778.034825,35.23012441,40.37996146,61.73128153
1778.916971,33.34183678,38.52868581,58.71346475
1779.798968,30.76548629,35.92819382,59.04289992
1780.680816,21.49359154,31.80219807,57.67437796
1781.562515,13.83733834,28.38668453,52.04517205
1782.444065,14.62393326,25.5201444,46.98744123
1783.325465,15.45255765,22.30187004,49.98778928
1784.206717,14.2899243,21.42862233,60.79288881
1785.087819,15.40440636,24.77197854,70.04882604
1785.968773,13.92133233,28.98873825,69.13972768
1786.849577,10.62048129,30.58221398,59.80647001
1787.730233,11.45428107,30.59976194,51.33566511
1788.610739,14.50868935,31.06257589,48.87682666
1789.491097,19.94359192,30.70186936,50.19253489
1790.371306,25.68815595,27.69726273,53.09297352
1791.251367,24.92508561,24.64431544,58.65822952
1792.131278,23.60106504,25.915614,65.8371685
1793.011041,27.47780646,30.70199967,69.08152722
1793.890655,28.24571363,34.5896615,66.17944439
1794.77012,25.4682298,36.61480184,64.63638714
1795.649437,27.63429749,38.27786763,73.55609651
1796.528605,31.98941222,38.4075481,91.55229201
1797.407625,31.04092515,35.29550719,108.5784739
1798.286496,26.09844118,31.24107866,117.5861127
1799.165218,22.98138978,29.92968134,120.1629546
1800.043792,23.44281761,31.0558244,121.4110813
1800.922218,22.71030757,31.74289209,122.8651828
1801.800495,18.75660866,31.22128862,123.5777081
1802.678624,18.69541701,29.75619463,125.0533784
1803.556604,23.36979002,26.7266057,127.9183735
1804.434436,25.54950951,23.74198892,126.5234729
1805.31212,26.09468699,23.83899133,114.7752664
1806.189656,25.07869842,25.28920744,95.03168025
1807.067043,19.49381466,23.70077284,76.14324827
1807.944283,15.55588605,20.48769428,63.95685388
1808.821374,14.96505827,20.54255974,57.1830057
1809.698317,13.61651986,22.68511466,53.7273082
1810.575112,13.7411406,21.60427575,56.04412683
1811.451758,12.51137448,18.25556365,65.85800777
1812.328257,6.642191296,19.28187417,78.43971815
1813.204608,3.849769418,25.5494042,87.22703197
1814.080811,5.175368708,30.21115712,91.29317723
1814.956866,3.612920415,29.8010465,95.03421324
1815.832773,3.072179027,28.1697671,102.1936596
1816.708532,7.783435984,28.46300819,111.3059213
1817.584143,9.107295306,29.61516667,117.4066103
1818.459607,5.435338668,30.44499071,119.9891148
1819.334923,5.700531588,31.22785067,125.3359489
1820.210091,7.585403116,31.93783584,136.8465221
1821.085111,5.358129441,31.99588992,149.4616128
1821.959984,3.665993604,31.62956199,156.6681952
1822.834709,3.725221194,31.57900123,155.9027019
1823.709286,1.827938442,31.24797598,147.2708615
1824.583716,0.673331716,29.70554757,133.8113005
1825.457998,2.694425881,27.83988619,121.084447
1826.332133,4.186809546,26.41065826,111.4316539
1827.20612,4.245676787,24.37698484,102.6600079
1828.07996,5.279122516,21.81561973,94.04359053
1828.953653,5.426389475,20.6118284,86.31942552
1829.827198,4.628820036,21.03212347,78.46312803
1830.700596,6.762887971,22.1666985,72.06629621
1831.573846,9.780132254,24.67438962,71.28459065
1832.446949,11.57635169,28.33537659,73.47975605
1833.319905,14.25311895,30.039488,69.86402483
1834.192714,15.42441915,28.57658415,57.60773262
1835.065375,13.75488561,27.42129329,43.06643481
1835.93789,13.32929895,29.2989274,32.97486092
1836.810257,15.80350518,32.30425699,28.48235051
1837.682477,19.03119399,33.92799351,27.41416648
1838.55455,20.39285255,34.40795007,28.2964514
1839.426476,19.72635269,34.36925801,31.25335591
1840.298255,17.42777081,33.39462436,35.76559708
1841.169887,13.86281134,32.10418099,39.64590688
1842.041372,14.19319149,32.46682259,41.45246431
1842.91271,19.58081242,35.25183103,41.53136396
1843.783901,22.34198441,39.02943483,40.6764304
1844.654946,22.33271004,41.89754702,40.60404597
1845.525844,26.25032197,42.79023245,44.47869586
1846.396594,30.74202695,41.3236394,54.04236176
1847.267199,29.73178999,38.20341305,66.90192028
1848.137656,27.65895912,35.49392373,78.35439135
1849.007967,27.3892868,34.26839398,84.02350373
1849.878131,24.09942541,32.97996344,80.57526089
1850.748148,19.29565926,30.43344996,70.60403906
1851.618019,16.53834311,27.78958514,65.73133453
1852.487743,12.90483446,25.26364578,73.55939814
1853.357321,10.06402436,20.95711985,84.92738296
1854.226753,9.551079736,15.5139265,86.51004082
1855.096037,6.161467954,13.05710965,79.67956216
1855.965176,3.028187029,14.97074481,76.18851525
1856.834168,5.701698157,17.72595188,81.43930152
1857.703014,8.62453142,19.11307647,90.2686262
1858.571713,8.882957336,21.74815912,95.9739032
1859.440266,9.12270258,28.35248333,96.75301217
1860.308673,7.473687053,37.50906695,95.00560511
1861.176933,4.846957887,45.71792876,96.04017082
1862.045047,7.053481041,51.31032469,103.9552148
1862.913016,13.94578652,55.1868335,114.8025047
1863.780838,18.74908718,58.70289341,120.1874063
1864.648513,17.77516321,62.00413183,119.0053565
1865.516043,16.73242764,64.29218496,117.6278619
1866.383427,20.91816594,64.90496539,119.0491
1867.250665,24.89702144,63.84325663,119.7001666
1868.117756,24.83266122,61.14608158,115.8927709
1868.984702,25.95529649,56.46833908,107.1841893
1869.851502,29.36691623,50.09989614,94.48994713
1870.718156,30.68467091,43.57697184,79.86257919
1871.584664,30.61959327,38.28867474,67.98015236
1872.451026,32.19728243,33.89233463,62.87605217
1873.317243,33.37748688,29.05182585,61.30086133
1874.183314,31.53982415,23.67532227,54.88005275
1875.049239,28.98772779,19.26616313,41.73415921
1875.915018,27.72151837,16.74129585,29.59433837
1876.780651,26.69909159,15.32470475,25.78278029
1877.646139,27.13301535,14.48206411,29.96633838
1878.511482,30.29011732,15.60498467,36.66632679
1879.376679,32.50116259,19.86572784,41.14416152
1880.24173,30.7042706,24.7604509,43.48148645
1881.106635,27.108106,25.88927341,48.87266602
1881.971396,25.63319252,23.30765458,62.57886938
1882.83601,27.40736475,22.14207928,81.95411901
1883.70048,28.46832214,25.09725065,95.97741741
1884.564804,25.22045536,28.93933203,97.19014001
1885.428982,23.02529925,30.21462403,91.09061869
1886.293016,26.67011631,29.6361648,88.90258002
1887.156904,28.54129872,29.17584516,94.95140941
1888.020646,24.27743458,29.20898015,105.9373012
1888.884244,21.36085648,29.66757908,117.596231
1889.747696,22.79368145,30.85298387,126.917713
1890.611003,25.05155243,32.55616982,131.6885093
1891.474165,25.10974198,33.67001426,131.5596487
1892.337182,21.48650017,32.7767863,127.8580557
1893.200054,16.42127122,29.58032019,121.1741279
1894.06278,9.249273653,25.85289101,110.7232389
1894.925362,-0.646976409,23.57740918,97.68749949
1895.787799,-3.813955205,22.78396325,86.44382122
1896.650091,0.525795282,23.01216137,80.22540864
1897.512238,0.543574456,25.05081396,79.00849744
1898.374239,-0.908198459,29.24686966,80.80440344
1899.236097,4.167386946,34.1248442,81.1128055
1900.097809,8.189950256,37.74644067,75.5964166
1900.959376,6.884668281,39.22159726,66.70158992
1901.820799,5.828617145,39.56520038,62.04601356
1902.682077,6.157844926,41.1320642,63.39811496
1903.54321,8.022334575,44.29534813,62.83754694
1904.404199,12.09560542,46.53308074,53.64070532
1905.265043,16.11478181,46.94852818,40.28430181
1906.125742,18.98510191,47.64007763,33.82609109
1906.986297,19.51828819,48.80192839,41.14924395
1907.846707,19.16091162,48.00025342,59.34599426
1908.706973,22.82194756,45.38839815,76.34097223
1909.567094,28.05522803,43.34231214,80.37689563
1910.427071,29.87861878,41.30737337,72.80159263
1911.286903,29.41420378,37.75312923,65.31399715
1912.146591,27.13724362,34.6990551,63.84012693
1913.006135,23.56555498,33.95576063,64.03978455
1913.865534,20.99741254,33.53193687,61.85880509
1914.724789,18.78951567,32.0876477,59.36688259
1915.5839,17.92006159,31.12226642,59.21179271
1916.442866,19.44561145,31.5241298,59.9627754
1917.301688,17.63987739,33.22067888,60.40119267
1918.160366,11.19599986,36.37339002,62.69592394
1919.0189,7.339591736,39.55476897,66.11645216
1919.87729,7.429611099,40.46189061,65.39218037
1920.735536,6.760529797,39.64273387,60.28722388
1921.593638,5.257378545,39.55997183,57.42316212
1922.451595,6.958366755,40.42171413,60.34135318
1923.309409,11.31429892,40.52141553,65.84236273
1924.167079,13.76744314,39.63766123,70.14945944
1925.024604,15.39009258,39.04495713,72.91624187
1925.881986,18.07089019,38.77932733,75.42503709
1926.739224,18.95972802,36.80821125,79.36725303
1927.596318,20.16338165,31.45102622,85.46363388
1928.453269,24.93941372,24.17406148,88.55384878
1929.310075,28.49678048,18.41527035,80.48026574
1930.166738,27.14182181,15.57887228,63.09940539
1931.023257,23.05615641,14.48649425,49.44234582
1931.879633,19.04254854,14.17837453,48.20054254
1932.735865,17.15946461,13.99126259,55.02516921
1933.591953,17.11259213,11.95877774,60.83269735
1934.447897,16.78778312,7.391247666,61.54058111
1935.303698,14.58194586,3.579606177,57.60336179
1936.159356,9.439625968,3.433451224,51.21586996
1937.01487,3.640543169,5.067936648,48.01213741
1937.87024,0.913146093,5.919812249,54.04876817
1938.725468,0.057272964,6.932905781,66.93202458
1939.580551,-1.590510842,9.019332891,78.58409062
1940.435492,-1.280145916,10.58258854,89.37913601
1941.290289,4.201846622,10.92777833,107.9632427
1942.144942,11.69244235,11.03872263,135.5463863
1942.999453,16.65087035,10.86277386,163.1089099
1943.85382,17.3604738,10.22637968,183.5873032
1944.708044,15.56219046,10.52249907,196.1118664
1945.562124,16.74802948,12.58805639,201.8639949
1946.416062,21.81653762,15.47923982,203.2619061
1947.269856,24.85601821,17.86895303,202.6698313
1948.123508,23.08586092,18.83840283,198.0254798
1948.977016,20.98826175,18.41232662,185.4571224
1949.830381,22.34767082,17.75284987,167.7351969
1950.683603,21.74177641,17.48673659,152.4726256
1951.536683,16.0793543,16.60474915,142.6749667
1952.389619,13.59377866,14.56721782,136.3233345
1953.242412,16.21821908,13.30397131,130.9279233
1954.095063,19.00128562,14.79861658,123.9347603
1954.947571,23.36782412,18.0806609,113.6199797
1955.799935,26.20537376,21.0668603,100.9370821
1956.652157,22.88543342,23.21879381,88.57653251
1957.504237,22.00200298,24.64176284,78.31174928
1958.356173,27.40259578,25.5555036,69.53047827
1959.207967,29.57901522,26.83585143,62.40476186
1960.059618,28.50584826,27.82339861,60.76888911
1960.911127,33.62490675,25.89682993,66.3452725
1961.762493,42.48728098,21.50214892,74.0438783
1962.613716,46.16533728,19.27153964,78.74732947
1963.464797,47.84986625,21.68673153,80.83595512
1964.315735,55.36263247,26.24290379,81.44380826
1965.166531,64.68663922,30.03427819,79.15199369
1966.017184,67.85395999,33.25427815,74.49045246
1966.867695,68.55236935,36.6280228,72.50194609
1967.718064,71.81816818,37.96919027,77.53240614
1968.56829,72.56078872,34.83899384,88.50648447
1969.418374,71.66162401,29.5809063,101.2103332
1970.268315,75.20412472,27.0018388,112.3089454
1971.118114,76.45022778,27.57496184,120.674647
1971.967771,71.46730713,27.94211481,127.5393313
1972.817286,69.21008536,27.45768247,134.3592928
1973.666659,70.37194117,28.64347915,139.2232259
1974.515889,70.58402724,31.55036017,139.4444805
1975.364977,71.23323994,33.3240002,136.8487267
1976.213924,66.85621064,33.12770739,133.7717416
1977.062728,54.94033513,32.72521141,127.8975084
1977.91139,49.52923495,32.65558691,118.7369853
1978.75991,53.67325823,31.37902197,112.4953555
1979.608288,50.87504182,27.7321388,112.7129923
1980.456524,40.54178291,22.22325866,112.7768672
1981.304619,37.09844451,16.87655092,105.3379574
1982.152571,36.47195609,14.39976259,93.22108815
1983.000382,31.93471567,15.41444319,83.71164571
1983.84805,34.38590077,17.07096444,78.22647058
1984.695577,42.64527211,16.73306934,73.87836501
1985.542962,42.57924474,14.77771836,69.86915191
1986.390206,38.44390035,12.0414766,69.12487967
1987.237308,41.66701909,8.07533647,75.80717727
1988.084268,48.35168599,3.457669873,89.76834782
1988.931086,50.74771421,0.933462153,103.3305652
1989.777763,51.16066577,2.20446496,106.9707143
1990.624298,53.15773329,4.723543089,98.69724962
1991.470692,51.92726018,4.598373011,85.68392116
1992.316944,45.0048798,2.276540178,75.62505356
1993.163055,39.91315721,1.430441845,69.32495617
1994.009024,38.95228723,3.278623828,65.00763076
1994.854852,35.74808637,6.631496601,65.77427446
1995.700538,31.63118845,11.50924944,74.80778405
1996.546083,30.1251849,18.13007669,85.72401673
1997.391487,27.05095429,24.59754758,89.10288871
1998.23675,23.13369976,28.68829743,86.7793565
1999.081871,20.36984995,29.90311287,86.52573971
1999.926851,14.08532068,29.39900653,87.4225059
2000.771689,9.230097809,29.81222259,85.12929325
2001.616387,12.81903439,33.35802298,82.67087999
2002.460943,15.14411288,39.01870384,82.40303619
2003.305358,11.43208355,43.98711477,79.76903722
2004.149632,11.24251104,46.98552723,74.58722326
2004.993765,15.53398303,48.34437446,74.21981857
2005.837757,19.85304962,49.49101622,80.57264768
2006.681608,25.0653548,52.68426862,86.17586319
2007.525318,29.35233444,57.58283496,84.84352792
2008.368888,32.01948809,60.09493568,77.93855282
2009.212316,35.23864153,58.41807297,69.14683669
2010.055603,35.30826115,55.77237237,60.18154414
2010.898749,32.39993704,54.81787796,53.89426884
2011.741755,32.95139768,55.273464,52.88159747
2012.58462,33.79817986,56.999322,53.10835355
2013.427344,30.46091499,60.3317889,50.63956681
2014.269927,28.46087933,65.16009263,53.38427338
2015.11237,30.74276949,71.6838387,70.68414865
2015.954672,34.12091193,79.18556466,94.66740063
2016.796833,33.7827036,84.66118666,109.6029752
2017.638853,27.70401379,86.19201261,116.1104893
2018.480733,24.14143781,86.05630729,127.9519492
2019.322473,28.83937117,87.20816411,147.5298577
2020.164072,34.92036856,89.32181758,162.7044916
2021.00553,38.03066193,90.99678532,167.0602457
2021.846848,38.44979833,92.18950778,166.2565343
2022.688026,34.79068863,92.57447774,164.9177825
2023.529063,30.74781777,91.13736539,162.2935457
2024.36996,31.40058066,88.76020909,159.1761596
2025.210716,34.27727163,88.9250374,157.6840036
2026.051332,34.02427547,93.74543961,157.017766
2026.891808,29.44894771,99.47148185,155.6992259
2027.732144,25.7495434,99.32190146,153.596295
2028.572339,26.07827753,92.06925773,149.1428594
2029.412394,23.94199812,83.74503223,140.1691975
2030.252309,18.02739683,79.49261561,128.9710767
2031.092084,16.61761124,78.23773028,120.0222847
2031.931719,16.21521158,76.59045058,112.1029053
2032.771213,9.100428395,73.69147744,102.3644202
2033.610568,4.645157443,70.75906903,97.90344272
2034.449782,8.672173276,68.21771751,109.0081808
2035.288857,11.42092413,64.71486902,130.6066631
2036.127791,9.676658053,59.19192948,146.8817311
2036.966586,8.173947148,52.67231992,155.0800377
2037.805241,9.446834858,46.78858492,166.9588958
2038.643756,13.83320959,41.86649337,183.8756108
2039.482131,17.41039456,37.00730622,189.2458228
2040.320366,16.86434214,30.97315988,173.7250382
2041.158461,14.04673784,23.81221446,151.8136792
