Wavelength,HS_V4S3_AAB_C2_02_I1,HS_V4S3_AAB_C2_02_I2
1886.293016,64.06332759,162.0823049
1887.156904,61.48905758,156.111333
1888.020646,67.59169511,154.3924581
1888.884244,80.8814776,155.1799161
1889.747696,94.84317168,155.3511394
1890.611003,100.194616,152.518171
1891.474165,97.52185561,147.0748034
1892.337182,95.50501256,141.0720307
1893.200054,97.31727727,135.5324032
1894.06278,96.46512665,129.0684328
1894.925362,88.83617805,119.6014588
1895.787799,80.72255167,108.2366461
1896.650091,78.78928388,99.7860137
1897.512238,83.5662399,97.65914181
1898.374239,91.40995654,99.21910148
1899.236097,95.55377836,98.1800589
1900.097809,91.83499073,91.94350064
1900.959376,84.947015,84.80452963
1901.820799,88.39900953,82.22002185
1902.682077,107.4912952,82.5330778
1903.54321,122.2368795,77.44227363
1904.404199,114.5444374,62.29257487
1905.265043,97.56014697,43.08152701
1906.125742,91.05133309,31.10488861
1906.986297,99.69916709,32.62702465
1907.846707,123.1753838,44.10086784
1908.706973,150.1614032,54.99681286
1909.567094,157.9415816,56.04313711
1910.427071,146.3062021,47.00991928
1911.286903,139.5636709,35.53847465
1912.146591,145.2425716,28.54493613
1913.006135,147.5811865,27.54241169
1913.865534,137.4970022,30.78725005
1914.724789,124.0608194,35.68111549
1915.5839,118.7526563,39.62815034
1916.442866,116.5838341,42.27744858
1917.301688,107.8520504,46.91179991
1918.160366,99.27813889,56.08141239
1919.0189,94.57708844,66.02834607
1919.87729,83.78553742,70.23065165
1920.735536,70.04499706,68.18513937
1921.593638,64.69323867,65.32553253
1922.451595,63.8608567,65.21877604
1923.309409,58.29240783,66.80854523
1924.167079,48.75109582,68.44355944
1925.024604,44.06223275,70.67801061
1925.881986,47.51738197,74.95649844
1926.739224,52.93869363,81.5794305
1927.596318,58.90223557,87.9260016
1928.453269,64.20362198,87.61990652
1929.310075,58.93993193,75.81599253
1930.166738,45.56703722,57.38309425
1931.023257,41.58024327,44.77978572
1931.879633,52.33107779,45.67060771
1932.735865,65.93719825,55.79533119
1933.591953,69.97711786,64.79822801
1934.447897,65.63910138,66.49763163
1935.303698,63.23410635,62.70554093
1936.159356,60.97612682,59.80739117
1937.01487,50.5091662,63.64309601
1937.87024,40.14075345,75.19767373
1938.725468,38.88398416,89.31396898
1939.580551,36.8987516,100.0275632
1940.435492,30.01650434,107.6379147
1941.290289,28.23846093,117.0350065
1942.144942,29.75968743,129.8712327
1942.999453,27.87011252,143.3186733
1943.85382,29.66058703,154.8892192
1944.708044,36.43584916,162.9623672
1945.562124,35.41340692,165.1265897
1946.416062,24.73011299,160.7546296
1947.269856,18.42383483,152.0667532
1948.123508,19.28865749,139.6672676
1948.977016,12.67240151,121.8347432
1949.830381,1.023351023,100.6508532
1950.683603,2.946094497,82.76312101
1951.536683,13.01173996,71.91014548
1952.389619,18.38367385,65.44256329
1953.242412,25.83864016,58.24550183
1954.095063,35.76631032,47.63371347
1954.947571,42.19587285,35.72190511
1955.799935,52.31318089,26.99124178
1956.652157,68.02268377,22.59689971
1957.504237,79.65730662,19.23577576
1958.356173,83.96429696,14.7246155
1959.207967,86.50351401,12.09133163
1960.059618,95.20026029,15.52875718
1960.911127,110.0187113,23.61533505
1961.762493,120.7660894,30.63785695
1962.613716,124.9010475,34.15614004
1963.464797,127.2033163,36.47992968
1964.315735,123.5745152,39.11934609
1965.166531,110.4496269,40.2322514
1966.017184,95.85139387,38.55858293
1966.867695,87.41078329,37.56896526
1967.718064,85.4676513,42.73340903
1968.56829,86.60355772,53.91109568
1969.418374,84.79893099,63.99572001
1970.268315,78.84611382,67.69957793
1971.118114,73.98140332,68.31992023
1971.967771,72.55502029,72.61621954
1972.817286,76.11897109,81.36385566
1973.666659,81.58442196,88.26450137
1974.515889,77.39627486,88.19188542
1975.364977,68.08653407,83.14160283
1976.213924,70.09399536,76.98407411
1977.062728,74.4428142,69.08559954
1977.91139,64.28261576,59.3701642
1978.75991,55.60067894,53.66746402
1979.608288,70.21907004,55.78771929
1980.456524,91.6804174,59.63703879
1981.304619,94.71988713,57.00608786
1982.152571,89.39594418,48.63339017
1983.000382,92.51264529,41.25932416
1983.84805,96.92358472,38.30622218
1984.695577,97.37881164,38.24802284
1985.542962,99.980638,38.08570712
1986.390206,104.871746,36.50983811
1987.237308,111.7412644,36.00159678
1988.084268,124.245008,39.71971164
1988.931086,138.1130472,44.93908198
1989.777763,142.0708787,44.699348
1990.624298,132.7361425,37.79054073
1991.470692,119.9927199,31.06118079
1992.316944,111.9962048,29.53733468
1993.163055,102.7755183,30.57092085
1994.009024,85.58065231,30.505839
1994.854852,71.10300047,31.09716319
1995.700538,75.93670636,35.6099091
1996.546083,91.95115544,42.76183276
1997.391487,94.27867633,48.92765892
1998.23675,86.0628416,53.49781761
1999.081871,91.63424681,57.16451048
1999.926851,103.5706131,58.28427707
2000.771689,97.04672032,56.53831121
2001.616387,85.19660837,55.83545428
2002.460943,91.3130138,58.08526055
2003.305358,100.4446579,59.67600097
2004.149632,97.12984598,58.20869669
2004.993765,94.55332787,56.08828719
2005.837757,99.0081451,54.92276868
2006.681608,100.3957817,52.68437221
2007.525318,93.79669169,47.81922978
2008.368888,83.61503836,41.8311027
2009.212316,75.79182345,36.59675253
2010.055603,67.25443498,31.88838743
2010.898749,52.42993781,26.96318591
2011.741755,38.8783383,21.69238782
2012.58462,32.68826682,15.39202107
2013.427344,27.13544207,9.192382396
2014.269927,26.17125348,8.957269135
2015.11237,43.53275476,19.18076756
2015.954672,69.08935074,35.263112
2016.796833,78.82679541,48.97017884
2017.638853,76.95467254,59.3199028
2018.480733,85.92168216,70.79176058
2019.322473,103.2146314,83.37304388
2020.164072,108.4879385,92.11207855
2021.00553,103.2252726,95.27980119
2021.846848,104.7355691,96.17427423
2022.688026,111.6010446,97.2894308
2023.529063,109.8829438,98.49751607
2024.36996,101.5311182,100.4800786
2025.210716,97.44789069,105.5692275
2026.051332,96.27724479,115.3211621
2026.891808,91.1650678,128.6722182
2027.732144,82.05276257,141.5940159
2028.572339,70.55559743,149.4507773
2029.412394,55.057009,151.3097856
2030.252309,37.08955606,150.7744469
2031.092084,24.62194134,151.7880422
2031.931719,18.66519807,155.3220154
2032.771213,9.996822344,161.9894199
2033.610568,1.602296386,175.6943931
2034.449782,9.800320472,199.1824848
2035.288857,32.79484371,226.8828651
2036.127791,48.95325021,250.1982664
2036.966586,55.31956317,269.6309714
2037.805241,73.07688485,291.4363684
2038.643756,105.1843458,311.4609071
2039.482131,125.0725105,314.6436308
2040.320366,119.6431403,295.4368634
2041.158461,111.8029278,268.4249141
2041.996417,124.5033414,251.5976808
2042.834233,147.6585636,246.6888391
2043.671909,161.105575,242.9917546
2044.509446,167.6200349,234.0088554
2045.346843,177.7258657,222.6001834
2046.1841,186.5046218,212.5146905
2047.021218,188.1310566,201.1663977
2047.858196,185.0307234,182.7013476
2048.695035,178.2313303,156.6505273
2049.531734,171.9075465,129.9796651
2050.368294,170.2401932,108.9480742
2051.204714,164.3326484,92.9912304
2052.040995,148.2412525,79.0306053
2052.877137,133.0508246,66.96412648
2053.713139,125.0974836,57.53073103
2054.549002,118.9444939,49.19152178
2055.384725,115.8469052,41.11419092
2056.22031,117.9938552,35.57333613
2057.055755,119.4244431,33.41149614
2057.891061,118.8361155,30.10941166
2058.726228,115.7627438,19.86035803
2059.561255,101.8598477,2.610426799
2060.396144,79.40351793,-14.7603686
2061.230893,65.57808523,-24.87372904
2062.065504,64.80036736,-26.5320416
2062.899975,63.74205547,-23.75797778
2063.734308,58.34518363,-19.98447768
2064.568501,57.58900452,-15.14118449
2065.402556,62.67550824,-6.681688185
2066.236471,68.89912168,7.969938509
2067.070248,79.30430152,28.63176904
2067.903886,97.13197083,51.36755804
2068.737385,115.7299085,70.84648246
2069.570746,123.902453,84.01495558
2070.403967,117.3706289,92.63414298
2071.23705,107.6962143,102.7585961
2072.069994,111.4351356,119.7022995
2072.9028,126.4435537,142.5190324
2073.735467,138.8569093,164.6351105
2074.567995,147.6292287,179.6899548
2075.400384,153.7533866,185.6417945
2076.232636,146.5527422,184.4444837
2077.064748,129.2481207,179.6767152
2077.896722,120.1588886,173.5534762
2078.728558,116.3513771,164.5175353
2079.560255,103.5151338,149.136731
2080.391814,87.09401376,127.7587211
2081.223235,76.99238723,106.3504369
2082.054517,72.49200226,91.09738612
2082.885661,72.0650767,81.94391677
2083.716666,72.70701726,73.21606016
2084.547533,68.2068618,61.06647972
2085.378262,59.16068819,47.97697294
2086.208853,54.77261149,38.30347595
2087.039306,58.33458073,32.67669049
2087.86962,61.82907997,30.13426123
2088.699797,62.86469069,32.36933889
2089.529835,66.8435802,41.21296104
2090.359736,72.0480477,55.00115162
2091.189498,76.72296588,71.20072628
2092.019122,85.70230964,88.50579259
2092.848608,95.04768792,103.2098142
2093.677957,91.37898627,108.3900794
2094.507167,71.30689125,101.6238656
2095.33624,48.12463984,90.79081322
2096.165175,39.30043756,86.75789789
2096.993972,49.86675878,91.11728824
2097.822631,63.67467678,95.90862584
2098.651152,61.95602634,95.44620754
2099.479536,53.61604782,93.70377413
2100.307782,59.14375282,97.73129692
2101.13589,75.22621653,107.0919654
2101.963861,87.18955823,113.8895155
2102.791694,91.16694549,112.2778812
2103.619389,88.1544681,104.2775272
2104.446947,80.48450215,95.70200423
2105.274367,74.33133366,89.33911656
2106.10165,73.39742282,84.29815831
2106.928796,74.24312377,80.65722906
2107.755804,75.63386541,81.37125567
2108.582674,83.19720977,88.08878838
2109.409407,94.99635501,97.01350735
2110.236003,101.262007,100.985288
2111.062462,98.32651389,94.90082631
2111.888783,85.4210179,78.78997905
2112.714967,66.60590376,57.89952952
2113.541013,54.38489123,40.45393149
2114.366923,53.23265365,33.34328369
2115.192695,59.12033027,37.63438704
2116.01833,69.44530599,47.64081047
2116.843828,75.96340926,56.18653526
2117.669189,70.70243915,61.76939895
2118.494413,61.82392526,69.0046143
2119.3195,63.93870049,81.79724292
2120.144449,76.70525248,98.11522622
2120.969262,85.22861318,112.8513494
2121.793938,81.18319094,124.8650412
2122.618477,73.25586565,138.0436275
2123.442879,71.16311658,153.9969198
2124.267144,70.4161673,167.7103124
2125.091273,63.88651656,173.9325788
2125.915264,56.22343171,174.4096466
2126.739119,54.96527128,174.7885611
2127.562837,59.09745297,176.7155209
2128.386418,62.62370014,176.047322
2129.209863,62.38201633,167.23596
2130.033171,55.95191851,147.7059443
2130.856342,37.25638468,120.7073334
2131.679377,13.70182509,95.89265259
2132.502275,9.330763541,82.60964087
2133.325036,22.90801256,80.13587095
2134.147661,26.67360696,79.58220713
2134.97015,19.59636638,75.76935353
2135.792502,19.15513714,71.14934627
2136.614718,20.65293913,69.433578
2137.436797,20.88361038,71.97442009
2138.25874,34.77104683,79.28302117
2139.080546,59.9441128,90.6649411
2139.902217,75.85427841,103.2028248
2140.723751,80.51779572,115.377653
2141.545148,90.41516106,129.8544496
2142.36641,111.5404979,148.4944242
2143.187535,132.4142017,167.5029597
2144.008524,141.9623993,181.1451317
2144.829377,144.8892991,186.7258359
2145.650094,149.1417397,183.5533779
2146.470674,145.8934054,171.8120931
2147.291119,130.2924642,154.9608065
2148.111427,118.7941403,138.7680825
2148.9316,114.8869471,126.2271463
2149.751637,101.5166743,116.7294099
2150.571537,81.22035882,109.4105979
2151.391302,73.26437046,103.4092939
2152.210931,73.27556857,96.13198406
2153.030424,61.307177,85.96312636
2153.849781,42.74095811,76.19046678
2154.669002,36.86223523,71.15451543
2155.488088,36.9474437,68.92410983
2156.307038,29.5535659,63.2593606
2157.125852,26.71746046,52.64796126
2157.94453,34.45576617,42.50167077
2158.763073,35.09466578,38.09129525
2159.58148,27.53707619,39.26588864
2160.399752,27.88602922,42.90117667
2161.217888,32.33207468,47.12239989
2162.035888,30.67627776,51.66254648
2162.853753,29.16029316,55.73099415
2163.671482,30.76539019,56.47894229
2164.489076,29.30342207,51.10885612
2165.306534,25.53731887,41.95074578
2166.123858,23.85805826,36.25254871
2166.941045,26.17518688,37.74072744
2167.758098,30.96211002,42.06106551
2168.575015,30.43608463,43.59034382
2169.391796,23.49123251,42.3423989
2170.208443,20.15925158,41.15113759
2171.024954,22.36779017,40.35312885
2171.84133,22.77988206,38.47803684
2172.657571,20.02397945,35.42454242
2173.473676,18.80889047,31.8545426
2174.289647,20.30522606,26.30503567
2175.105482,18.21075585,16.29835918
2175.921183,9.971851743,3.694344804
2176.736748,4.381955348,-4.551987428
2177.552178,3.102539769,-4.233540411
2178.367474,-3.394713461,0.546303078
2179.182634,-10.82908446,3.016136699
2179.997659,-8.771149857,1.919945951
2180.81255,-5.742582205,1.633515518
2181.627306,-6.473299873,6.821521944
2182.441926,4.041459159,17.5266128
2183.256412,23.45036106,27.90775589
2184.070764,28.96841696,31.59223055
2184.88498,22.17805651,28.94588149
2185.699062,23.16994545,26.31670928
2186.513009,31.40112698,28.80565405
2187.326821,36.71150309,36.91120058
2188.140499,41.79250719,47.94313292
2188.954042,48.84096821,57.55498048
2189.76745,52.71455301,62.17044778
2190.580724,51.6253119,62.20152949
2191.393864,49.97754029,61.97399524
2192.206869,55.39213403,65.29711957
2193.019739,70.98331036,70.67995
2193.832475,87.77347174,72.74350428
2194.645077,92.60973727,69.85543823
2195.457544,86.88934113,67.17228086
2196.269877,86.10617561,69.16126304
2197.082075,91.41111279,72.53627342
2197.894139,89.70308165,71.41295326
2198.706069,87.78528444,66.93732928
2199.517865,96.89421918,65.50983803
2200.329526,101.3570848,69.11311675
2201.141053,92.3468284,73.13866694
2201.952446,83.32448322,71.79053746
2202.763705,72.69117988,62.66211594
2203.57483,54.51791956,49.39325831
2204.385821,48.08498816,40.05999796
2205.196677,61.86647836,39.29789291
2206.0074,69.20932839,43.42691582
2206.817988,57.19895183,45.7350084
2207.628443,46.1549072,43.19896217
2208.438764,43.87711066,36.46733605
2209.24895,38.10852743,27.86031974
2210.059003,30.58248436,21.92133278
2210.868922,36.8030433,24.56811608
2211.678707,61.77777891,38.27157828
2212.488359,92.00422761,58.91112986
2213.297876,110.2548498,79.66031393
2214.10726,114.3681556,96.39119914
2214.91651,116.0100285,107.7835753
2215.725627,121.9652787,114.0962369
2216.534609,125.912905,118.5635291
2217.343459,127.472057,126.6862192
2218.152174,136.6685901,140.9934595
2218.960756,146.5531578,157.5528012
2219.769204,141.0594912,169.5534261
2220.577519,127.1319132,173.6496877
2221.3857,120.0929497,171.9603199
2222.193748,119.5562905,169.1860132
2223.001663,120.37604,168.1997628
2223.809444,120.9548811,166.737814
2224.617091,113.4798903,159.0145882
2225.424606,90.17414531,142.5852956
2226.231986,63.90662492,121.8447241
2227.039234,53.26286769,102.5709677
2227.846348,52.88025825,86.6417952
2228.653329,50.49459615,74.86679052
2229.460177,49.78519584,70.37501171
2230.266892,56.35153108,75.00946508
2231.073473,66.08891396,84.46705899
2231.879922,70.0869291,89.86853852
2232.686237,61.0455361,84.26459811
2233.492419,42.65666089,67.9272362
2234.298468,30.09846106,48.6557115
2235.104384,29.70037768,37.01496536
2235.910167,33.12404305,39.68955475
2236.715818,39.94127442,54.97313283
2237.521335,53.42558726,73.15044817
2238.326719,59.30898235,83.36145748
2239.13197,47.50309452,82.7065959
2239.937089,34.53285299,77.88525018
2240.742074,34.8866302,76.98267785
2241.546927,38.20959722,80.9421876
2242.351647,35.95740987,83.92703579
2243.156234,35.02518572,80.07747766
2243.960689,32.27071019,68.57332315
2244.765011,19.60387281,53.78864544
2245.5692,9.208859513,41.60564394
2246.373257,12.16013186,35.3952601
2247.177181,18.53240889,35.78881054
2247.980972,22.25740608,42.41208518
2248.784631,29.62465096,53.41836004
2249.588157,41.24519927,65.70054117
2250.391551,54.79706254,78.17452719
2251.194812,72.92490527,92.0640172
2251.997941,80.21606624,96.79730825
2252.800937,88.03924705,101.9038184
2253.603801,96.3944477,107.3835476
2254.406533,105.2816682,113.2364959
2255.209132,114.7009086,119.4626634
2256.011599,124.6521688,126.0620499
2256.813934,135.1354488,133.0346555
2257.616136,146.1507487,140.3804801
2258.418206,157.6980685,148.0995239
2259.220144,169.7774081,156.1917868
2260.02195,182.3887675,164.6572687
2260.823624,195.5321468,173.4959698
