Wavelength,HS_V4S3_AAB_C2_02_I1,HS_V4S3_AAB_C2_02_I2,HS_V4S3_AAB_C2_02_I3,HS_V4S3_AAB_C2_02_I1,HS_V4S3_AAB_C2_02_I2
1151.732021,286.798873,50.37671764,34.80572659,586.6804194,101.7214298
1152.721972,227.8749765,28.0423387,17.645151,504.1739037,67.05298368
1153.71175,181.57435,15.25941596,3.980857736,437.4306853,45.72827799
1154.701354,145.2601638,1.645822576,-3.659809892,385.5424644,37.31267669
1155.690785,114.4358496,0.520290538,-6.609410229,341.3532872,36.47474953
1156.680042,93.51595252,0.546065411,0.370193956,299.5275388,39.72948875
1157.669126,71.03207515,-1.659649292,4.929240825,261.9786572,47.8917076
1158.658037,46.49034528,1.184092585,9.210718246,233.6010929,62.47878959
1159.646775,31.20183426,-1.101241657,21.24793799,213.6123038,81.98686889
1160.63534,25.02027974,1.857837925,29.22847658,200.8241817,102.3075925
1161.623732,25.36030618,10.66282186,31.34419672,190.2591246,118.3479254
1162.611951,21.27747502,11.04692777,41.9503448,171.5239797,126.0437655
1163.599996,14.05606275,6.009299316,45.07362096,148.7052853,125.3878491
1164.587869,20.30777255,8.58312663,45.35125743,131.582434,120.6661916
1165.575569,26.89073663,13.59610785,53.90266971,114.6332143,117.6959742
1166.563096,21.16546584,15.7321921,50.72633135,96.63999724,121.4280111
1167.55045,19.39439189,16.64962865,46.92309525,90.97663669,132.9777289
1168.537632,22.42735621,15.21010427,42.94502054,97.20964253,146.4234874
1169.52464,16.99220575,18.53454136,38.28566326,90.17772861,151.6429542
1170.511476,4.364128256,19.00911572,35.19674087,57.51398127,144.8500387
1171.498139,-0.598380561,12.99687029,26.67045001,29.85008174,134.365005
1172.48463,8.839312915,9.428945,27.91775243,35.05944007,130.8230886
1173.470948,17.13431893,5.516013436,28.06137738,48.71776384,134.8699278
1174.457093,20.53543781,7.293696153,22.26421621,43.25302404,140.6459603
1175.443066,26.78948426,13.14691352,21.6063518,35.72469871,146.2298035
1176.428867,28.85072345,16.99775493,14.55140558,39.97422872,154.183739
1177.414495,30.9409005,21.50098948,5.63266418,44.85588272,167.3081661
1178.399951,40.76897015,24.30073684,-1.472410235,57.16573844,187.4360649
1179.385234,51.12181035,30.37861894,2.213961217,86.90906804,212.3019137
1180.370345,57.31830903,32.44548544,16.13569068,113.1518544,233.4738491
1181.355283,57.9531636,31.21755831,17.58246995,120.7495227,243.4097425
1182.34005,57.14394559,31.48849293,25.63006141,122.0396425,243.3319444
1183.324644,58.78495995,26.16014748,41.58554546,128.7423378,240.7306443
1184.309066,64.11151617,30.06423554,51.28874427,143.2050522,240.866135
1185.293316,72.61548864,32.63046818,60.26420016,163.066,242.4518787
1186.277394,71.91267734,21.60364818,62.13291954,180.7767113,240.3456387
1187.2613,62.84605875,19.5897498,61.72411251,188.5425982,230.7973796
1188.245034,57.42461078,18.4713494,59.67142563,185.4874976,215.0971395
1189.228596,49.13606978,12.94350331,57.93330404,179.9802304,198.9099708
1190.211986,33.4666032,14.28087172,59.1511938,178.3232528,186.2559089
1191.195204,19.49238342,11.80217849,58.42805158,178.2164877,175.4721172
1192.17825,9.949866066,8.934817843,60.32551994,176.306803,163.2642732
1193.161125,-0.451537094,10.6119361,57.15165134,170.5952557,149.9931825
1194.143827,-10.03166509,12.05471586,52.73529282,167.0644808,138.8665742
1195.126358,-9.469707735,10.81370618,54.89626253,177.2059677,131.3934593
1196.108718,-0.981654276,12.41864088,58.08478858,191.9804636,125.0345091
1197.090905,2.822504969,22.8155155,62.21716307,190.5368787,116.2780887
1198.072921,1.300793114,26.4328993,59.81647007,179.3319946,105.5101727
1199.054766,-0.187370462,26.05324365,51.76472836,177.3123121,96.89745864
1200.036439,-1.15531567,28.15431204,41.57829338,179.7008916,94.52822186
1201.01794,-1.451348054,29.82308856,35.73984803,179.0566277,100.2397318
1201.99927,-3.302410998,34.75664824,34.62222925,186.1645035,112.0265667
1202.980429,-0.9490636,34.26668596,35.60991469,202.791434,123.1692206
1203.961416,8.676244949,32.48756587,34.20447176,212.940291,127.5184493
1204.942232,11.91433087,33.63116953,28.10562959,211.3924726,127.7369501
1205.922877,10.73118853,33.06070358,36.57389436,213.8224941,135.5133786
1206.90335,17.48036237,36.27657454,38.77732899,235.1154297,161.0798484
1207.883652,27.22699037,45.16044961,36.89069843,271.9912139,201.3048714
1208.863783,31.68826597,53.99102919,39.26731886,307.1738905,238.9391421
1209.843743,31.97572043,55.97437427,27.71186696,319.481095,256.9674914
1210.823532,30.13314465,60.61431265,26.28273174,302.0962668,255.0561405
1211.80315,23.2178474,62.59897042,23.70298735,279.8715508,248.6673569
1212.782596,20.47829997,64.18713007,17.34420223,279.8012179,250.1672976
1213.761872,27.62551517,70.63883108,19.03473171,291.5479828,255.8276058
1214.740977,30.51280577,66.09735458,18.11928299,292.9779389,254.8317038
1215.719911,32.69460726,67.16807749,18.80658707,284.9143838,244.7933663
1216.698674,39.20222243,65.50466772,8.290979469,277.5307243,232.4923097
1217.677266,40.5466949,64.26544511,7.317194368,274.826429,222.3397006
1218.655688,44.11370715,68.36868071,20.77910935,270.9880359,209.895874
1219.633938,50.7444739,65.01747384,21.86802329,254.3383491,188.6604372
1220.612018,50.08221191,68.58851627,25.06422407,227.633892,160.2151566
1221.589928,43.11655849,58.33835002,24.54615413,205.3892271,134.1667434
1222.567667,32.55211567,47.66353862,22.60968867,191.6814921,119.1757312
1223.545235,28.68738211,51.97019428,27.40388223,186.1691038,115.9507603
1224.522632,31.53176608,51.35643513,22.83356817,190.6501585,117.6976895
1225.499859,29.83989357,47.23486232,19.13205971,195.895112,116.487432
1226.476916,32.48630358,45.80370484,23.93981797,192.1126152,110.4702441
1227.453802,35.72847852,46.43729319,31.8960866,186.7998822,105.1176879
1228.430518,29.34807931,42.37824289,41.8066989,188.4762641,107.1383463
1229.407064,24.93518913,43.60105276,45.09571032,193.3019524,118.6441233
1230.383439,23.10280434,48.69041384,40.38771383,198.1469689,136.4495685
1231.359644,22.10748509,57.99324424,42.69712243,202.0706109,153.3037634
1232.335678,21.49265461,72.51235888,48.25122787,195.4684109,160.5018684
1233.311543,13.97026575,76.52762304,44.54622343,170.9944425,154.193127
1234.287237,5.98707341,76.0794286,43.50942684,140.2656712,139.5582714
1235.262761,0.852177186,75.55141536,44.0956298,121.1893006,125.7578384
1236.238115,-0.119855133,70.30265377,42.69222467,114.5240411,117.0988371
1237.2133,4.129500667,69.74174095,44.94857252,107.8479899,111.2751243
1238.188314,2.787828379,73.69592962,39.32685439,98.55741223,105.0992566
1239.163158,3.58549255,69.01814924,31.19746856,96.35052048,99.63041378
1240.137832,12.53855552,62.68012714,29.40593798,104.4624903,98.49999613
1241.112336,16.52492766,67.44790035,33.21528164,114.4997234,101.0040912
1242.086671,17.54975097,72.4123278,34.90079709,114.705257,99.41454414
1243.060836,18.76493376,76.64856194,25.77463975,100.6020376,86.67169671
1244.034831,19.74633707,81.12380054,26.32989804,83.95550002,65.83325904
1245.008656,20.34094543,72.85198463,26.61716952,76.70650288,48.18838021
1245.982311,16.51232881,73.0546902,23.48282384,76.69708788,41.9754154
1246.955797,18.39369113,84.31356276,23.33330567,84.88161991,45.40317182
1247.929113,25.98074476,82.74521161,7.012883888,100.9123176,50.19944759
1248.90226,31.66400928,90.73215577,8.53214689,108.6652908,50.00382698
1249.875237,43.51938066,111.5468243,19.75984248,106.3497539,45.73308843
1250.848045,54.36282735,112.5431185,18.52617998,113.7920313,43.46126765
1251.820683,53.67089458,109.0004839,21.36235403,129.6670188,46.99285956
1252.793152,49.68501341,117.8597172,12.2844039,134.1502927,54.40640169
1253.765451,50.52683973,126.9053491,11.54023817,131.3464484,62.53371259
1254.737582,58.01066115,139.1921157,23.0763118,137.7804484,71.16079153
1255.709542,63.91950994,149.0942374,27.34687271,145.9345705,81.21281904
1256.681334,63.54208628,158.799977,29.1886275,144.8952667,92.11166463
1257.652956,63.70247678,165.158983,29.02617537,146.3238028,101.8423519
1258.624409,59.85496806,158.2818587,33.33919356,153.2709546,107.998711
1259.595693,53.53297688,154.189786,36.92885643,151.0935803,110.2588007
1260.566808,57.31055664,158.5062129,36.63836613,144.9480486,112.6116115
1261.537754,58.83678728,158.7842936,34.00425771,150.6811098,119.7855627
1262.508531,52.41998195,148.3492792,37.69685158,162.1907839,130.9990611
1263.479139,51.48425409,149.0733053,41.95195617,166.2246844,139.6889041
1264.449577,48.59774834,150.179282,29.26859255,159.144214,139.4085378
1265.419847,39.03699774,139.7602929,19.53667295,142.2288807,129.4634092
1266.389948,35.25969399,140.9807041,19.38197788,124.0883101,115.7881661
1267.359881,39.22571709,141.0093217,23.8769536,113.9693669,106.8180745
1268.329644,39.79009599,139.1811544,31.86970676,110.0008054,107.5990867
1269.299239,33.1829495,142.576505,35.20555091,109.8991591,116.249585
1270.268665,30.61863108,142.5203412,35.77382302,115.0105004,125.8001364
1271.237922,34.47852081,140.840435,36.38871589,116.6959048,130.4104212
1272.207011,37.8670268,148.4031102,45.78415424,107.5210731,129.3932572
1273.175931,41.35485154,157.092038,48.82613037,96.98464279,124.6831315
1274.144682,42.49438848,147.0174589,45.07090762,92.91122785,116.7007572
1275.113265,40.37997026,135.7930912,46.80214347,88.21548945,104.9140501
1276.08168,42.28676257,130.698879,43.95717884,77.42011296,91.72438933
1277.049926,47.74792144,127.3637799,48.67799479,69.37024529,83.60697181
1278.018003,54.67123847,128.6004723,51.78332196,74.58727359,86.36413809
1278.985912,61.18174037,127.0172525,49.65446354,87.35200012,98.36985177
1279.953653,59.31414618,123.8089961,47.78058073,97.32580154,109.9728325
1280.921226,52.78194338,108.0546782,43.58549661,103.5568739,111.2478061
1281.88863,48.55157368,90.42711428,43.86298416,99.18733473,101.1099882
1282.855866,45.80869882,85.04748843,39.90359565,81.88227016,88.77807613
1283.822934,42.44479165,76.9726897,31.50505475,73.851919,83.81378801
1284.789834,34.75455193,68.431598,21.13408249,82.32728164,84.31199975
1285.756566,29.80943353,55.9595929,18.61626413,82.63511443,80.15493825
1286.723129,26.93192255,46.83978464,14.26157418,68.49076446,67.83456695
1287.689525,14.85003182,33.82514411,2.036949449,60.18562615,55.01400458
1288.655752,5.774692986,20.43280935,2.531310154,64.06389586,50.82679741
1289.621812,8.299077526,27.04418475,5.537424752,72.26651141,57.85117484
1290.587704,11.03075488,27.34814643,9.779971963,88.37995981,72.11567386
1291.553428,10.92837346,25.62397832,13.49785938,116.3510983,85.83371922
1292.518984,11.23982302,20.25691421,8.86876821,139.5374431,92.24778927
1293.484372,10.11979875,12.39318385,8.80540206,146.614099,91.95424838
1294.449592,10.26402326,15.82456855,8.660356022,155.0717956,91.38820837
1295.414645,20.998845,21.3877039,10.77037362,173.9772221,92.3185771
1296.37953,35.36059187,37.10973678,16.68343503,184.5874251,88.38606524
1297.344247,42.47350453,46.05333368,17.67551101,180.5035244,75.4113648
1298.308797,47.44923672,46.89979774,21.2136049,175.819021,59.66363957
1299.27318,48.71164136,50.02976774,24.48041216,178.3508197,51.96159327
1300.237394,49.10761993,58.7812868,21.38966742,190.2956312,56.32981085
1301.201441,58.10653547,73.70781428,20.29309203,207.5336017,67.39455189
1302.165321,64.3117878,80.27256323,26.06271565,217.5303182,77.18640458
1303.129034,62.38597027,88.31951797,27.51189928,221.503997,80.72688314
1304.092578,62.71300167,90.10398081,28.27114399,226.2210764,76.16199856
1305.055956,63.93562432,86.87473752,23.67105717,218.3042375,65.44005673
1306.019166,57.96135045,88.3123575,17.00757926,194.6201994,54.68373303
1306.982209,46.61279447,89.24163738,21.96403964,179.1379864,47.73319202
1307.945085,40.19766735,88.6191317,22.79419951,172.4548935,41.30677391
1308.907794,35.39892424,78.91084118,29.13339468,151.6200083,32.63204036
1309.870335,22.5957624,72.5846795,34.82645845,127.18751,26.19624597
1310.83271,12.61114176,66.1772625,37.52330286,122.6010332,25.68677324
1311.794917,12.43242843,60.21654419,43.33208215,121.5163416,26.75133157
1312.756957,10.42797506,54.0395218,41.53029465,105.7386921,24.58150559
1313.718831,6.20231715,41.55344742,44.49894612,94.31757889,20.61931238
1314.680537,8.438348309,39.13405534,43.36985568,94.82378677,17.00913119
1315.642076,10.25215144,30.01079882,37.41496785,86.63726669,12.83799501
1316.603449,3.526510358,16.16281992,33.2855345,72.94079161,8.531908217
1317.564654,-0.16429462,13.12508864,32.25191391,70.54156081,6.962006926
1318.525693,4.458298288,16.53658757,42.90012102,66.2748193,10.50023089
1319.486565,2.802047539,25.35754131,55.05609807,53.37941387,20.60558999
1320.447271,-1.778400878,35.21297475,57.44548314,54.90854598,35.80193923
1321.407809,-0.308517997,39.49371898,56.62099313,69.42924986,49.43853818
1322.368181,-3.561795084,36.31183892,62.04022825,71.14512026,56.40544947
1323.328387,-6.669357519,45.22592856,61.39364559,63.37946342,60.79030241
1324.288426,-3.004116834,59.84375009,58.42396163,64.9303083,70.35863736
1325.248298,-1.222985846,70.12586969,64.51339388,78.93352952,86.15510379
1326.208004,2.351068953,77.99651288,68.59574624,100.9855809,102.7930084
1327.167543,7.059020366,73.31351445,67.63048466,119.5430568,116.5613274
1328.126916,6.309681618,80.52937583,63.26550943,125.9051177,128.3446279
1329.086122,5.675580986,98.45128245,64.80509551,129.2790718,138.8721094
1330.045162,7.735238651,106.1826867,67.39461076,131.26108,146.7473295
1331.004036,7.913837263,117.97064,62.42056854,121.9458247,153.5235825
1331.962744,7.884910363,134.189238,69.33805137,112.9179584,164.2665657
1332.921285,15.11537134,150.4935512,69.80734091,120.7428849,179.0619206
1333.87966,26.35356019,158.5956782,56.84982907,133.1151176,189.9588505
1334.837869,31.09517263,155.4616414,52.31221413,132.0100006,190.2860747
1335.795912,30.38955876,147.4315915,41.2397872,123.0238383,182.1679731
1336.753788,34.30948036,142.0605233,36.02917417,117.0790492,171.9823004
1337.711499,42.16215808,146.3004171,29.77272993,109.1167752,163.4114599
1338.669043,44.15419809,145.0248884,12.0970341,98.24398916,158.7127189
1339.626422,44.22946526,137.6286373,10.68664337,99.21926716,161.9242761
1340.583635,45.60893092,133.4867605,13.80375069,111.161768,174.7524667
1341.540682,41.714523,136.9051696,15.84605399,118.4231806,191.1028036
1342.497562,41.18841082,133.6370501,13.53130716,122.5199484,199.5258255
1343.454278,47.9913006,128.2306367,9.586403767,123.4907812,191.5435948
1344.410827,46.7739779,124.7849747,17.76004778,106.8425676,169.6688832
1345.36721,39.86847291,106.8337778,24.2163366,81.89994703,147.6644003
1346.323428,37.73277936,104.6465993,24.93475164,73.92532356,137.7963806
1347.279481,31.37046503,104.069834,29.84182237,80.44768789,137.9525168
1348.235367,25.53468888,90.82758042,47.30822289,85.91440957,137.4452693
1349.191088,31.86314167,83.67197121,62.62725455,88.3112688,132.1906362
1350.146643,34.13520254,79.41364461,62.68661181,90.28891804,125.8900448
1351.102033,28.72343714,82.15855455,61.88703388,92.5502771,120.2098158
1352.057258,28.09724576,78.04269536,66.98968647,91.43285528,114.0376045
1353.012316,28.97523108,73.72469684,72.14872868,87.41827271,110.9857005
1353.96721,35.5151039,81.82446706,79.3876456,99.24017001,116.8665525
1354.921938,51.86414009,88.19016297,92.01821593,134.5395077,128.4895879
1355.876501,66.34440683,80.14432328,92.41549478,166.8280227,134.6243123
1356.830898,70.38669384,64.9857093,93.49330956,177.390667,129.459344
1357.785131,64.20048628,54.29092525,106.0908952,177.4942136,117.1230395
1358.739198,58.66107429,47.40586783,105.0229194,175.0118163,104.120624
1359.693099,62.34067793,47.44806595,102.2638817,167.1000045,94.8897327
1360.646836,66.54845411,52.17549439,90.74255654,160.8774936,92.23574965
1361.600408,66.27345515,59.8932605,75.91316059,164.4447557,95.60376642
1362.553814,68.20024494,55.30131423,77.84768193,168.7775852,100.4088578
1363.507055,67.19249742,50.44813487,70.76633296,161.7839323,101.5644788
1364.460132,63.78117486,59.2770242,60.06908755,147.4271551,96.31720048
1365.413043,73.3325184,53.85253956,52.26732865,132.6720328,84.88665673
1366.36579,85.48762096,54.22033469,49.38389503,113.6628475,70.63442223
1367.318371,89.5760143,61.35620047,51.43277059,89.08488903,58.24435077
1368.270788,97.9979043,58.72809383,48.97559715,65.72480664,50.27881224
1369.22304,108.8504133,62.19274626,46.63449161,47.93489643,45.48693398
1370.175127,120.5673277,61.39547212,43.02941473,35.4145338,40.31190401
1371.12705,146.3861924,65.10085564,42.01044099,22.29981995,32.89772053
1372.078808,180.475034,79.77641935,36.27601908,3.634421161,25.79468166
1373.030401,206.7273337,88.96459732,30.33553019,-9.316756694,22.84903014
1373.981829,236.4519693,95.73618146,34.11255622,-6.505912406,24.29447316
1374.933093,280.6460851,108.1030077,41.34240542,0.216443542,29.07394803
1375.884192,329.406556,126.6451865,55.39533792,8.290057635,40.51038205
1376.835127,382.3445946,151.0673852,71.18603918,36.70999416,62.7455546
1377.785897,440.1980747,171.5166635,86.48774951,85.39883481,92.42538048
1378.736503,500.211368,189.1306254,104.634573,133.1211586,121.1551966
1379.686945,560.2556581,212.4860341,128.7922628,173.7730652,145.6762875
1380.637222,614.8286397,232.347687,152.3956659,216.2269119,170.1841495
1381.587335,670.7620573,259.7213742,163.4958443,264.3730263,199.4297891
1382.537283,727.7911723,287.5148829,177.4893871,315.0586596,233.0702104
1383.487067,774.3557918,314.0475947,199.5977794,363.0615512,266.508686
1384.436687,816.2534273,342.4263834,224.5063962,405.7403712,295.4464372
1385.386143,851.6171386,349.3582558,248.5167729,443.6041787,317.870261
1386.335435,864.6034004,356.8564659,255.9708881,472.5317901,330.9816313
1387.284562,865.1123923,355.3748881,250.9705025,485.8634847,330.5637482
1388.233526,864.5780184,335.9561433,246.5236631,486.7966975,317.3332468
1389.182325,850.3946186,320.0002937,245.6672011,484.6618749,299.4076226
1390.130961,819.3806004,294.5547578,242.9556893,479.6045795,284.2426832
1391.079432,773.4535573,265.6237894,229.7221827,463.7883613,271.2612809
1392.02774,710.7252169,233.7557264,208.2378864,435.5959305,254.3152165
1392.975883,643.0428216,200.4824856,187.0096227,397.3264864,229.1142563
1393.923863,573.3080415,170.7303865,164.5356308,345.9224617,197.7150991
1394.871679,493.7308943,139.6127499,141.7915564,288.7417057,166.7266963
1395.819332,415.386212,106.8694863,122.6275906,245.0050539,140.6086337
1396.76682,345.8042249,77.74524031,96.04042433,209.8736657,117.7098992
1397.714145,275.7416135,56.74551399,72.98857287,164.7343368,95.18312376
1398.661306,207.7281479,32.2793353,58.42342582,122.596876,74.90378526
1399.608304,152.5641469,11.71735693,37.12161213,102.781229,60.11205117
1400.555137,109.2331846,-1.667973828,20.71448576,91.37967775,49.8339135
1401.501808,69.36855541,-8.25246424,16.01511959,71.97204021,41.5093187
1402.448315,32.56218893,-12.05678804,11.66227178,51.22550068,35.59525116
1403.394658,4.149194577,-8.779212364,1.971262139,37.5241223,33.42441737
1404.340838,-15.32123769,0.378575728,-8.521034045,28.06995081,33.13054381
1405.286855,-27.12796176,0.35321621,-8.581505734,17.36690086,30.73847679
1406.232708,-30.40399466,12.93343298,1.714951414,4.506547644,23.99283082
1407.178397,-23.85637382,17.5060958,6.38143563,-6.78278787,13.52563967
1408.123924,-15.45218815,11.59154336,7.947921314,-15.46525006,1.068433574
1409.069287,-4.61007384,13.64155109,5.837768024,-24.93363878,-11.76554649
1410.014487,22.22607576,8.659145739,0.329068374,-30.64884024,-22.12634466
1410.959524,58.75417149,3.887297815,8.23551502,-21.23734117,-25.60028711
1411.904398,99.35492458,-0.717908952,15.4912455,0.419411436,-19.54703345
1412.849108,146.2304148,2.818960763,13.32784011,19.21977574,-4.629598275
1413.793656,196.9816007,9.937445749,12.01921706,33.93545127,17.48066737
1414.73804,257.6514911,24.11521618,17.75859991,55.50973781,43.67559776
1415.682262,325.7455542,38.93880312,20.9368455,81.68807678,66.78438759
1416.62632,390.666364,38.60726508,16.69385658,96.68520921,79.29382074
1417.570216,452.0900911,42.36474932,18.0079998,96.28551557,82.07791166
1418.513949,522.9307423,46.19536267,17.62113961,98.30539407,85.98094581
1419.457519,605.752866,57.67219329,15.05462512,118.2716031,101.3955619
1420.400926,683.5699521,73.63521203,17.29527223,148.4046833,127.3080393
1421.34417,759.1094654,83.50917162,18.1794557,175.6103042,153.5373916
1422.287251,842.5014249,96.13750029,12.56606535,200.9688134,172.6236441
1423.23017,926.2353385,107.2515198,9.711304652,229.3554024,186.0558088
1424.172926,1002.959557,115.5248303,13.51933026,258.5333837,199.7813322
1425.11552,1072.420102,123.0258094,9.200989099,288.1056204,217.2506343
1426.057951,1138.339573,133.6960056,5.252217499,321.3563469,236.8562522
1427.000219,1195.150121,135.9177835,6.31448475,352.390258,253.7992893
1427.942325,1236.293384,135.6099459,9.652447879,374.1660738,264.3438178
1428.884268,1270.626094,135.3390251,23.48617157,393.0008813,269.7098806
1429.826049,1300.272246,122.3672144,28.40111752,416.2140713,275.9149469
1430.767667,1316.78656,114.922601,30.02133614,442.4781205,287.8949573
1431.709123,1320.928179,109.1898522,36.73595678,467.5476984,303.081023
1432.650417,1312.507844,99.4045651,43.87152876,484.8337837,314.1893116
1433.591549,1289.427374,86.81753653,56.96485465,489.8792296,320.4694309
1434.532518,1259.421149,75.02624208,57.13002945,491.2492244,331.6733168
1435.473325,1221.890257,76.99599767,59.25842709,502.9292495,355.877879
1436.413969,1172.211728,75.51243083,69.57906665,519.2267425,385.7922501
1437.354452,1110.912231,71.60396249,73.52822391,515.1435959,403.4465144
1438.294772,1036.179314,63.99344228,74.57274587,483.066398,399.2843905
1439.234931,955.303576,48.10596452,70.1936371,442.0139165,382.0024603
1440.174927,871.0215698,38.50886746,63.74381166,405.917601,368.3436254
1441.114761,787.692303,35.6898164,65.72447439,378.053611,366.3870094
1442.054434,711.1536978,40.73597247,68.95404248,357.2086822,368.9148804
1442.993944,626.6716007,41.52118822,62.6763798,327.3872619,361.132311
1443.933292,545.0642863,39.32056674,59.22754762,281.4032484,335.3618292
1444.872479,480.3781696,36.56788533,49.48968576,238.9040906,297.7022383
1445.811504,411.8815584,28.01782416,44.98957246,207.152649,259.9930805
1446.750367,340.7898232,24.66508055,39.66656225,172.96446,229.268626
1447.689068,280.2452047,22.69619279,26.63735733,141.4721039,205.2946798
1448.627607,226.3722193,20.23959552,27.96247402,125.2679095,182.2520356
1449.565985,177.8999729,16.83348078,25.84824099,111.018401,153.2243307
1450.504201,137.8510649,8.794805774,29.0354751,85.13690499,119.1117303
1451.442256,104.1758155,5.571329318,27.21798345,61.70846071,90.61586415
1452.380149,70.8140555,10.2442595,20.02161433,52.96338535,75.73178339
1453.31788,40.94005482,13.87458806,26.3697432,48.31779493,69.59189187
1454.25545,20.85458278,19.21502196,30.23693637,39.04427197,62.27802519
1455.192859,7.993330162,24.1966475,33.29084029,31.69182283,52.64295918
1456.130106,-2.984294185,22.12385731,33.28189796,32.10589889,48.87283349
1457.067191,-11.92651177,26.71363093,33.99175079,38.36865729,56.25768646
1458.004115,-17.39525989,37.9546466,41.67844705,46.7841649,68.2029741
1458.940878,-19.93045768,38.79327156,47.3994845,54.0010931,72.10771284
1459.87748,-11.44906626,34.70698656,50.62131361,58.82804636,63.95079918
1460.81392,7.059855785,36.38625698,56.15129331,65.3540927,53.76705803
1461.7502,20.66955773,33.09640291,55.11927028,81.44122617,54.16668115
1462.686317,31.29835809,34.09683882,51.61707433,108.3316865,64.92114881
1463.622274,47.89355922,43.04374673,58.67364188,132.6930074,72.9816426
1464.55807,62.03503119,42.74665255,59.0529632,139.6810199,68.83663823
1465.493705,67.26639825,43.35834485,55.17455153,134.9568382,58.12078377
1466.429178,74.19347076,45.63741798,56.64249814,141.1141833,53.4187687
1467.364491,82.86059904,45.14558715,58.74418918,165.428489,58.53050072
1468.299643,87.35181643,46.30681812,58.86023269,189.6366471,66.6944999
1469.234633,91.14301414,44.3187262,46.9861623,200.976098,72.37085597
1470.169463,89.08703536,42.73876773,45.38687369,207.8834382,76.70571124
1471.104132,81.76638692,45.84833937,46.90653933,218.1369801,80.62637271
1472.03864,79.42501224,47.81722168,37.80135258,222.3862913,81.30898686
1472.972988,77.5345713,50.44651337,41.74111343,210.8273152,78.56524642
1473.907174,65.73100295,54.79530862,41.85886364,196.1585085,77.1351407
1474.8412,54.72818466,55.3534324,42.44713944,196.2302075,79.54423937
1475.775066,55.86929011,55.56121885,44.42371536,200.4021165,83.63568962
1476.70877,51.4370714,59.15414105,41.90973318,189.1182934,89.44788452
1477.642314,34.9195087,65.19107542,53.40478672,173.0325565,100.6775858
1478.575698,20.98352875,68.2788876,61.34377757,168.1987531,115.77721
1479.508921,11.21936081,69.33843678,65.85191961,160.8970892,124.8988624
1480.441983,2.585923925,66.1611709,71.50645025,141.6097018,121.1100071
1481.374885,2.000518991,53.96929648,70.49176194,127.6111962,110.0834027
1482.307627,9.633338151,46.60509426,73.00635163,124.1816177,103.83878
1483.240208,11.3439441,49.42424041,75.19698313,120.1336613,107.5315417
1484.172629,12.69824673,49.5834553,71.11680049,118.3300219,115.5617742
1485.104889,22.38325241,50.14011514,68.01266261,120.077752,119.555598
1486.036989,24.6668555,48.9614163,68.47868579,112.5832572,118.7040941
1486.968929,19.58414328,42.17092288,68.88699415,99.83150034,120.9247026
1487.900709,15.37579215,42.7585579,66.86912769,100.0527662,132.2518262
1488.832329,10.64591757,38.64128924,62.17106417,110.510169,147.5891287
1489.763788,11.56992465,38.4115565,55.97521891,113.4812812,156.2245031
1490.695087,15.88172751,40.68791435,41.89262875,104.6544973,154.4500371
1491.626227,12.83102324,30.16461456,27.66491008,93.3520636,147.1195677
1492.557206,6.890690313,29.42110589,28.14316949,85.842451,137.8108547
1493.488025,8.726251466,27.69130942,23.52688814,77.96235449,124.8740466
1494.418685,17.03976426,23.21004165,15.3885616,66.13871635,108.8056665
1495.349184,24.13821161,26.03814435,20.85250579,58.12088904,95.59308938
1496.279523,26.71307142,29.27012204,18.82582915,58.64767418,88.6802097
1497.209703,28.89171466,32.74283015,12.75520919,59.84014051,84.262003
1498.139723,31.00952105,31.61154461,14.67834724,56.090597,78.07732414
1499.069583,29.1923276,33.16175938,10.66583053,50.73470427,71.31331201
1499.999283,29.20216938,36.12837103,9.894833336,49.97047397,66.89191395
1500.928824,31.96203518,38.03957564,8.827623731,53.0016088,63.80775151
1501.858205,31.66055919,41.83305062,4.403959521,49.24902855,58.56654274
1502.787426,29.48825152,45.5645248,11.12397943,37.75624706,51.44634315
1503.716488,27.50869798,46.89333116,16.31454312,30.59909199,47.77176355
1504.64539,24.08420861,47.02440555,25.53203816,32.02214718,51.83821004
1505.574133,19.71137436,53.78406597,32.86080535,37.55814081,62.50077725
1506.502716,19.44394066,54.84685975,31.65974898,43.74783972,76.00383049
1507.43114,16.43594644,55.35475422,37.90985364,47.9698576,89.94492345
1508.359404,6.178492631,59.72582561,41.72178474,48.91949441,102.1880575
1509.287509,-0.064541223,58.00947733,44.76542887,47.08254218,109.2143829
1510.215454,-5.868602981,54.04537271,47.50813604,42.6386123,109.3847151
1511.14324,-13.02818642,45.37430396,44.55603418,37.68871215,106.5679316
1512.070867,-10.24707345,47.5722276,40.43721544,38.56577914,107.7385531
1512.998335,-6.519488691,47.01725366,41.61383056,48.30492529,116.1026834
1513.925643,-10.71836577,44.18256793,40.80278626,61.2012263,127.4285253
1514.852793,-10.74052363,51.21853151,35.68446997,70.43061003,135.1100664
1515.779783,-1.46811566,47.64533391,34.44496911,77.3328994,138.4956972
1516.706614,7.405156961,51.57659139,30.46280121,90.23759229,142.1958732
1517.633286,9.698192018,53.49998504,32.52913244,106.6887945,146.8226072
1518.559799,11.77655252,57.30204153,31.16842138,110.293318,147.2540553
1519.486153,16.64693501,65.89557011,25.64336714,102.191835,142.1421048
1520.412348,18.34604808,65.34350771,22.00028851,101.003197,137.5798767
