Wavelength,HS_V4S3_AAB_C2_02_I1,HS_V4S3_AAB_C2_02_I2,HS_V4S3_AAB_C2_02_I3
1529.665563,20.39927391,84.76637182,14.97514805
1530.590012,17.00248618,86.18640385,8.030122281
1531.514302,13.53023627,85.97048391,8.480625032
1532.438434,10.02171046,80.75966288,6.705677854
1533.362407,7.707320743,77.55468518,4.770222713
1534.286222,8.062384221,83.94183283,5.595411911
1535.209879,7.732570228,77.23380688,7.93512394
1536.133377,3.825449358,70.29471667,7.589306717
1537.056717,3.969382501,64.69241732,9.999677352
1537.979898,6.914118231,62.75462937,17.01152338
1538.902921,6.378905112,70.40246172,15.93354995
1539.825786,3.24358639,67.57451668,20.17813333
1540.748493,-2.345929429,70.41078395,17.55425843
1541.671042,-5.101319268,71.52279538,14.09240408
1542.593432,-0.945113522,69.19411666,17.44960108
1543.515665,8.797968496,77.07269103,16.72582099
1544.43774,18.00443047,77.26449597,23.90028394
1545.359656,18.29640284,73.88044272,20.14133812
1546.281415,16.71158257,71.81020859,13.20920949
1547.203015,21.95782289,64.77377235,12.16604668
1548.124458,27.06202134,61.1078774,15.0661897
1549.045743,28.88749621,66.45503186,25.99673319
1549.96687,30.09677835,67.39860471,32.89407581
1550.887839,26.73368695,67.02317852,40.53890703
1551.80865,22.57531221,65.24284834,37.29967443
1552.729304,22.64385629,57.22091017,33.39892059
1553.6498,22.79615913,56.93305488,45.66828697
1554.570138,24.35748137,52.9982732,52.71449057
1555.490319,22.54440251,47.77984456,57.19990783
1556.410342,17.19823558,45.40413229,64.91034597
1557.330208,14.43619332,43.20439451,64.81780738
1558.249916,2.641759636,42.37597211,64.13415765
1559.169466,-11.50969376,42.85299477,63.30962713
1560.08886,-10.53915675,47.42920193,57.85099318
1561.008095,-4.171230425,35.55284495,56.11200185
1561.927174,-2.244015093,24.10200785,51.83681104
1562.846095,2.858062596,19.7174787,44.5150564
1563.764859,19.21922144,19.19818318,37.79489678
1564.683465,36.89843999,31.03031135,30.61226946
1565.601914,49.21180639,37.11162307,34.88060513
1566.520206,63.18427045,43.38101986,38.61614897
1567.438341,75.00973747,46.02546828,29.86255423
1568.356319,84.92403004,44.5217792,27.71990732
1569.27414,97.59650264,44.22141305,31.45177062
1570.191803,108.5206397,46.80563564,34.58813596
1571.10931,116.4272268,51.48151691,39.50192366
1572.026659,117.7010083,50.65614032,37.47846978
1572.943852,114.9444245,54.65441154,36.96915044
1573.860888,117.3687444,50.16237071,37.94767415
1574.777766,113.3021868,44.76534225,34.77223851
1575.694488,98.64476418,48.24361326,45.01440245
1576.611053,88.38404165,44.00807196,48.54639559
1577.527462,76.36368977,41.70419883,45.9339675
1578.443713,60.81313609,47.56757772,58.66239197
1579.359808,53.36261027,52.56974944,56.20143916
1580.275747,44.73711365,46.09395467,48.51514698
1581.191528,35.94164945,45.52094374,50.96460305
1582.107153,36.70728683,46.12594628,50.29183548
1583.022622,32.54724246,42.89467508,49.70772732
1583.937933,21.4218106,48.04799824,47.12426855
1584.853089,20.7733152,42.76397609,51.80317416
1585.768088,24.93661341,45.1653357,56.21811019
1586.68293,21.83580707,49.28822704,62.11465021
1587.597616,22.61175978,45.09305686,77.32707681
1588.512146,28.77387702,42.14072991,72.72597858
1589.426519,29.24197805,30.82129071,61.24713614
1590.340736,27.82534792,27.00018064,67.1662981
1591.254797,27.5622677,30.71131526,73.41036147
1592.168702,26.76874592,36.6517057,74.21326595
1593.08245,25.21191474,36.10275692,80.1436763
1593.996042,20.55560148,35.0457323,84.2063366
1594.909478,16.71201735,38.1751252,81.84912904
1595.822758,16.65839602,30.52528851,76.00279273
1596.735882,14.66469254,25.89243686,67.92672102
1597.64885,11.76062096,28.49471672,73.31678339
1598.561662,11.57695489,36.62099128,79.83616739
1599.474318,10.35386246,41.43416236,77.26313004
1600.386819,11.83236679,47.31500109,75.59898645
1601.299163,19.78070889,60.37765736,62.73144131
1602.211351,24.41218549,67.11801355,51.83474066
1603.123384,21.77650996,73.68717459,51.67287894
1604.035261,20.42939415,76.11623082,43.92923121
1604.946982,21.85349278,80.42036518,40.9100901
1605.858547,23.42047646,84.06453701,45.04509476
1606.769957,29.21188608,81.48801812,47.79384993
1607.681211,33.81606368,81.10354487,55.09838833
1608.592309,32.7108359,80.31385646,63.35923373
1609.503252,36.64742739,81.3229846,70.03293825
1610.414039,42.5553619,74.41500956,67.79038595
1611.324671,39.17932336,75.21924764,71.68676208
1612.235147,35.23019535,86.2256867,91.91846197
1613.145468,39.78335311,87.71160434,102.8594161
1614.055634,45.19112369,88.52911251,115.2826931
1614.965644,45.83543616,86.08906938,130.642171
1615.875499,43.32463547,86.31585526,132.988692
1616.785198,40.59641352,89.09939299,135.6951215
1617.694743,42.41600766,83.70126798,134.1714741
1618.604132,43.81914575,80.86843798,136.7201361
1619.513366,39.24743786,80.27894694,147.9361131
1620.422444,35.0643618,78.44454662,143.2461917
1621.331368,36.31252939,70.11313827,131.2262026
1622.240136,40.78887191,61.02704346,127.3289821
1623.14875,40.33442414,58.88813159,121.7780667
1624.057208,35.23092895,47.08378662,113.0954457
1624.965512,31.91524287,35.81776782,106.8053784
1625.87366,29.39419608,37.34914717,94.6784863
1626.781654,29.22508733,34.81779966,89.69771426
1627.689492,27.5416263,27.32347495,93.42633473
1628.597176,21.80067243,23.14943088,89.16969582
1629.504705,21.96202978,16.87929147,84.15745307
1630.412079,25.04380758,20.78998378,78.26573743
1631.319299,23.68028966,24.45498165,73.09931836
1632.226364,20.37616487,15.92209049,63.25393675
1633.133274,16.22174974,26.91239146,56.92762408
1634.040029,16.10168921,36.1603569,60.81359603
1634.94663,18.14649352,34.09937993,57.64628401
1635.853076,14.57784993,41.56672938,58.42341638
1636.759368,11.95482604,44.48844071,58.00790637
1637.665505,10.42104391,46.9961233,52.24334298
1638.571488,7.27029408,47.84772046,48.19436563
1639.477316,9.984762724,47.8055287,39.06474169
1640.38299,12.75083589,51.03670481,39.55037691
1641.28851,12.15319864,54.64429131,42.069554
1642.193875,12.40186645,67.36231378,36.81028747
1643.099086,11.86488361,73.11236102,41.92772161
1644.004142,11.78006962,72.91119504,47.69037981
1644.909045,6.01808897,77.21271658,46.35065826
1645.813793,-1.84919048,77.77550567,43.51908265
1646.718387,0.462071555,79.79601463,34.78640146
1647.622827,2.350449036,79.44809797,29.60279363
1648.527112,-0.665016914,76.23580578,30.74010296
1649.431244,-0.857574275,73.17183678,31.32502215
1650.335222,4.08060731,71.959077,27.41471219
1651.239045,14.4005104,71.56164141,21.01718601
1652.142715,17.18624492,69.31785185,28.36920406
1653.046231,10.05730155,64.49799381,34.72041973
1653.949593,9.780608373,56.47367291,30.44094621
1654.852801,18.63005835,59.51354697,36.70322053
1655.755855,29.314833,55.79063025,37.80268406
1656.658755,35.23279045,46.30028146,32.9123463
1657.561502,37.92446888,47.92746736,36.6412635
1658.464095,45.40732384,41.57644793,41.4592553
1659.366534,49.29648631,36.75789407,46.55963742
1660.26882,51.13727097,35.26403509,41.31569979
1661.170952,61.88357245,36.03447377,39.22827552
1662.07293,68.01585394,43.25105895,43.32868722
1662.974755,69.92769927,48.51770879,40.1456962
1663.876426,78.25139787,51.40083987,40.62611752
1664.777944,82.28573259,48.06438899,35.82907142
1665.679308,78.8191538,44.14916714,27.2852997
1666.580519,71.69601849,39.24630664,23.05201977
1667.481576,64.95594649,36.76435047,15.67240352
1668.382481,62.32101051,39.49082309,5.911739342
1669.283231,58.17722121,40.25513717,4.055758033
1670.183829,52.62864154,41.37951583,2.58101719
1671.084273,49.24330562,36.60473102,-2.023346728
1671.984564,47.49526002,29.45051666,-0.222259059
1672.884702,43.11064593,29.45766989,3.348252429
1673.784687,32.42349365,26.3257218,18.45357909
1674.684518,26.04197134,21.28510151,23.98542218
1675.584197,27.9307015,18.27379854,19.79523064
1676.483722,25.61870497,16.17744716,26.82302275
1677.383095,14.92068109,20.93635677,23.87140087
1678.282314,1.602265419,25.09866623,26.65653544
1679.181381,-4.117287714,29.91704127,33.15850933
1680.080294,-2.287255256,37.5322215,35.82381947
1680.979055,-4.517174202,47.33815261,36.59188906
1681.877663,-4.406732821,54.25429344,29.14202272
1682.776118,-0.17565111,56.75037053,37.98620929
1683.67442,-3.919249915,67.17087978,43.8830272
1684.57257,-2.887953279,72.14268797,43.15796921
1685.470567,6.168131181,72.27137383,47.26980936
1686.368411,6.68505737,73.65865156,42.21821608
1687.266102,4.55630156,74.35321227,41.81182701
1688.163641,4.935758284,73.91873507,43.58113682
1689.061027,8.147224626,70.68248398,39.01766477
1689.958261,15.37833018,75.69503609,29.50006098
1690.855342,14.94624213,76.9045024,31.10590013
1691.752271,12.84610863,72.92887579,33.68583034
1692.649047,17.58760601,66.90065051,22.68943835
1693.545671,18.09632815,57.0155998,24.62294682
1694.442143,20.19925142,57.9562796,27.91864497
1695.338462,27.85145659,51.38105686,27.56915285
1696.234629,27.40380319,39.71895193,25.14134155
1697.130643,25.86158721,39.94886937,21.21519554
1698.026505,32.49991011,38.62799893,29.96572412
1698.922216,37.16308428,40.43818431,36.61310202
1699.817773,41.2315609,42.73802557,39.42504811
1700.713179,51.21353319,45.61705853,37.38537476
1701.608433,57.44464916,49.42818382,34.57502821
1702.503534,56.16861102,43.73183497,35.39187003
1703.398484,56.4668252,35.80463382,39.07361049
1704.293281,58.286653,32.63056209,49.11654996
1705.187927,57.78914891,33.84398108,50.97001004
1706.08242,60.46211756,32.99482586,50.31818531
1706.976762,64.24635017,35.75978958,49.14238723
1707.870952,62.81470671,38.91205531,46.9334118
1708.76499,58.20790289,40.09181035,46.04459654
1709.658876,50.52458102,42.81159917,40.20999275
1710.55261,46.06647293,43.37126535,33.62842501
1711.446193,41.84250245,49.40789188,27.72968797
1712.339624,27.6081459,52.73743739,23.63557282
1713.232903,22.0313037,51.76369886,11.66245294
1714.12603,24.28111373,46.32006048,0.880282468
1715.019006,15.58759396,41.51475985,5.120322011
1715.911831,11.56266505,42.60162484,4.43453053
1716.804504,10.38542009,37.50216147,-2.692858792
1717.697025,1.022354165,40.22887969,1.17896817
1718.589395,1.135294824,42.32508313,4.778146216
1719.481613,5.087743858,34.0577943,5.447255833
1720.37368,2.077320461,31.58165512,10.27707509
1721.265595,7.015635125,32.03694546,1.43694845
1722.15736,13.90406729,32.61136107,-3.67127151
1723.048973,8.469786892,32.07898622,4.581576759
1723.940434,0.395369675,30.94578271,7.98233783
1724.831745,-0.833381769,33.33451902,17.14287465
1725.722904,2.807932892,44.15432012,27.24523787
1726.613912,5.085409967,56.86182865,35.08180803
1727.504768,6.554861996,64.61124362,42.04970771
1728.395474,10.0657628,69.90971982,42.73974054
1729.286029,7.544515749,71.48809063,47.71104628
1730.176432,-0.64985191,66.24501456,48.15046882
1731.066685,-2.886685756,60.84196446,44.42485998
1731.956786,4.881171431,63.05851259,44.67285121
1732.846737,14.27028,65.1005331,40.43304188
1733.736537,16.62869197,67.29225849,36.93729161
1734.626185,18.51072175,58.97115214,40.18093657
1735.515683,19.89575402,49.39907753,49.38497822
1736.405031,15.31397825,50.0745405,53.16948414
1737.294227,13.44241136,45.11023794,53.77213004
1738.183272,13.77534332,46.66857684,56.11466409
1739.072167,13.63822281,52.69690272,60.76182106
1739.960911,16.20895381,50.31425834,67.09144421
1740.849505,18.14659312,43.21159425,61.82845863
1741.737948,23.20219941,39.23045509,60.02754963
1742.62624,27.25521821,41.73131171,56.81753201
1743.514382,20.92613568,47.35095419,53.2158008
1744.402373,14.48706743,50.91520911,57.72868206
1745.290214,13.17324786,50.83102222,53.25876823
1746.177904,13.14732485,54.35345034,54.30682721
1747.065444,12.06785557,58.02254065,52.33330887
1747.952833,4.357095239,54.61473572,44.37358188
1748.840073,-3.560116731,45.13891212,42.61954886
1749.727161,-5.858710336,39.35961056,39.33163158
1750.6141,-8.784740911,38.63674465,36.46376211
1751.500888,-8.497491287,31.2467095,24.61140845
1752.387526,-1.638969553,28.03955093,10.91952067
1753.274014,7.416914282,28.13469298,8.695815338
1754.160351,17.51364063,19.14246936,11.35676175
1755.046539,25.80387822,11.77513447,14.81123508
1755.932576,34.85613193,0.906068473,24.82752727
1756.818464,45.06931287,-0.901914677,35.35869425
1757.704201,48.84025965,1.286946514,36.73999298
1758.589788,49.95140525,-4.666974054,49.6875392
1759.475225,53.7600055,-1.158464472,57.2987428
1760.360513,57.06446582,-2.32147294,55.03711551
1761.24565,56.5035618,-0.385871214,62.68113185
1762.130638,55.94915351,4.979216114,57.70514728
1763.015476,57.61402889,5.785158029,59.39921963
1763.900164,51.11259381,7.295364059,64.75017693
1764.784702,44.02447431,13.24861861,61.20586304
1765.66909,48.72482322,22.55265474,66.54441817
1766.553329,51.73766033,23.94681016,64.6816597
1767.437418,47.3965758,32.34746995,60.55411476
1768.321358,40.4390538,40.37677265,55.92912484
1769.205148,33.92226157,45.87748605,51.12463571
1770.088788,31.95237477,49.05351332,53.65668974
1770.972279,32.44881859,47.57892688,45.89673556
1771.85562,33.14530709,53.89549671,28.35632494
1772.738812,31.70432705,54.97048071,16.81736362
1773.621854,31.41227272,55.91949671,13.94187541
1774.504747,37.05009509,59.74137232,19.46877659
1775.38749,40.18656883,54.58976429,21.13804167
1776.270084,37.81504957,43.78365096,13.68001101
1777.152529,35.81713945,34.05204665,15.89634096
1778.034825,30.65367538,37.73553366,17.97353671
1778.916971,21.33593396,43.39352138,15.47951804
1779.798968,17.40175521,36.86409437,19.85552905
1780.680816,14.61353086,40.35499526,13.77212307
1781.562515,2.738819709,49.75375339,6.271400111
1782.444065,-7.486562257,50.70690524,10.67270933
1783.325465,-6.704846888,54.1073581,13.40058495
1784.206717,-3.131461552,56.2961239,17.98248341
1785.087819,0.853905276,53.91638178,17.88706246
1785.968773,12.0080816,62.94378921,14.23652192
1786.849577,24.29009229,72.44520875,16.6777975
1787.730233,25.73335891,74.53049494,16.98855907
1788.610739,20.84542717,86.97634821,14.66359146
1789.491097,22.63728609,91.24762259,12.76681621
1790.371306,29.95141863,90.22423933,20.7356892
1791.251367,31.46957534,93.80839802,23.53347801
1792.131278,33.52918517,91.04238956,16.22692019
1793.011041,38.1583074,90.455062,20.79793604
1793.890655,32.63933485,86.51766785,23.8636622
1794.77012,29.42366822,84.4362544,22.02100395
1795.649437,32.9242964,81.32903997,29.51843161
1796.528605,28.32030745,64.50166562,35.32357509
1797.407625,25.13988626,58.00279173,34.40348239
1798.286496,28.60121377,65.67202213,39.12629779
1799.165218,26.47901721,71.74925341,41.10762369
1800.043792,21.23600144,69.83477155,36.24405295
1800.922218,20.32567751,60.19117083,36.34819489
1801.800495,17.54547013,59.59418162,34.56707633
1802.678624,12.54236022,53.63456453,30.75958758
1803.556604,13.95045019,40.44976561,31.99497242
1804.434436,19.01350381,42.15225997,29.88291959
1805.31212,23.32581578,35.35207265,19.32076889
1806.189656,25.0923642,21.67632233,10.04045897
1807.067043,23.55547522,24.37990461,10.74591419
1807.944283,21.98842895,30.13527223,18.81071179
1808.821374,18.88026207,29.77844966,25.36753297
1809.698317,16.88757293,29.24991445,25.45804753
1810.575112,20.54389664,24.3203718,26.16505774
1811.451758,19.59345255,21.62022038,30.52106898
1812.328257,9.213479325,21.99417413,30.83766775
1813.204608,3.896978941,12.62399194,32.19324804
1814.080811,6.211390808,8.562074063,35.09349613
1814.956866,9.206791447,10.45910155,28.85160395
1815.832773,15.84058893,13.48353139,26.22538668
1816.708532,17.55727943,16.46717085,32.48375784
1817.584143,11.30210395,13.39501752,33.45738088
1818.459607,12.32155462,18.65473287,29.58420184
1819.334923,16.88311416,22.93684055,27.91870437
1820.210091,15.69582473,19.77889043,23.71150721
1821.085111,17.74470114,17.63974983,18.96543558
1821.959984,21.49062222,11.88212753,19.48650421
1822.834709,18.72193841,3.754476018,11.49631915
1823.709286,17.93418962,-3.035935189,-0.602696832
1824.583716,17.88444545,-1.055909695,-1.574881505
1825.457998,15.8064925,0.483901482,0.175202949
1826.332133,20.11986689,-4.077678732,-0.505815397
1827.20612,21.63376702,-1.846057286,5.692388863
1828.07996,19.20696423,4.100817282,16.44710757
1828.953653,19.8334975,7.282990286,23.47651013
1829.827198,18.36167779,5.160799785,25.72825925
1830.700596,20.19002252,4.943192112,24.4810204
1831.573846,23.77423294,12.30723413,23.47330064
1832.446949,21.46072603,17.46443181,25.97361875
1833.319905,18.70060798,16.23289474,30.14573509
1834.192714,20.88766309,15.5477836,27.05193557
1835.065375,27.15385239,17.38836247,25.78188408
1835.93789,29.20899458,21.67994946,23.49254963
1836.810257,25.06747927,33.06954898,17.0069875
1837.682477,22.21577821,43.11657071,18.81741176
1838.55455,28.02016299,48.84127271,13.18963304
1839.426476,41.1064724,52.52630705,6.287742707
1840.298255,44.60428311,53.69042721,7.039639103
1841.169887,38.86877291,53.39158062,6.078402912
1842.041372,41.98631158,47.7503348,7.397815239
1842.91271,49.62491934,46.76103526,5.945023611
1843.783901,53.75683633,46.71433657,4.762212315
1844.654946,57.5241283,46.85814764,17.6704827
1845.525844,56.66248668,50.90840031,34.25370266
1846.396594,55.56406406,43.53010373,41.98466033
1847.267199,58.01545559,36.94587254,45.96912362
1848.137656,53.04697566,33.53189289,48.67963869
1849.007967,49.07209118,30.23713404,54.79257968
1849.878131,52.62073414,31.043998,57.52853807
1850.748148,53.09972839,26.57906297,57.69229454
1851.618019,54.0943843,22.98560082,65.5587182
1852.487743,51.31331415,16.66824292,71.99087559
1853.357321,39.76929803,7.778243708,74.79319388
1854.226753,30.86557055,3.871837125,75.65218005
1855.096037,22.71878204,3.024161191,78.67176262
1855.965176,14.88081004,7.086309183,77.81279381
1856.834168,16.75763555,13.96101783,63.61678752
1857.703014,23.18811156,24.36987114,51.71155005
1858.571713,23.73395827,30.84681848,45.83924152
1859.440266,22.34318717,27.65588815,36.24960671
1860.308673,22.27382008,23.04731222,33.02309488
1861.176933,15.77725757,22.70246098,34.53788872
1862.045047,14.55189657,23.35567195,29.81848376
1862.913016,28.1539822,24.67123693,27.73065624
1863.780838,32.97912159,29.34906666,27.3244718
1864.648513,24.31204784,24.57658732,28.98601234
1865.516043,19.14608288,23.46834744,32.2596512
1866.383427,18.11799502,28.95451781,26.01960569
1867.250665,17.02876344,24.16367287,19.80552223
1868.117756,12.26569567,22.49765739,17.32963141
1868.984702,11.47234447,22.08809302,14.89880005
1869.851502,22.91000476,20.93236483,15.75089825
1870.718156,29.61276923,16.19123931,12.45909269
1871.584664,27.5055259,9.049008587,11.91664378
1872.451026,27.40947868,7.557722026,16.93270314
1873.317243,23.99945465,9.248243033,15.35641198
1874.183314,19.32062016,18.88061274,11.19883901
1875.049239,17.61861985,20.55362666,10.81946362
1875.915018,13.04872999,17.55935528,10.9916454
1876.780651,14.46011804,22.51882071,3.059437777
1877.646139,24.62649244,25.24808117,-5.047283445
1878.511482,24.01324903,31.00968908,-6.463033449
1879.376679,15.54156638,30.89296166,-6.860366944
1880.24173,15.89667829,25.3388206,-5.710528844
1881.106635,17.18947003,26.36129894,-4.933458014
1881.971396,16.31027013,27.21040929,-3.973407035
1882.83601,19.40925424,30.22941906,-2.894564929
1883.70048,19.3805473,31.17230816,-2.23343294
1884.564804,14.90549786,28.12851106,-1.333849368
1885.428982,11.4126248,25.33541324,-0.91723045
1886.293016,7.744036592,27.62443438,-0.357646521
1887.156904,3.880832911,23.43011505,-0.10732367
1888.020646,1.855358376,7.727218953,0.145401948
1888.884244,3.707444863,4.740556454,0.285127053
1889.747696,11.18768373,5.31483764,0.339560259
1890.611003,16.07117374,2.781880615,0.403197231
1891.474165,12.84726939,6.563800616,0.365735414
1892.337182,11.5690719,10.06785288,0.378615429
1893.200054,13.09677298,8.916912847,0.320536363
1894.06278,10.00248195,11.84529109,0.305462745
1894.925362,5.602788234,17.64190284,0.261363324
1895.787799,2.670204736,17.33062459,0.238555538
1896.650091,2.398340526,19.13048439,0.218893348
1897.512238,6.666410732,26.84404882,0.203315968
1898.374239,8.737921515,33.20100737,0.207835786
1899.236097,7.073103317,35.61594072,0.207385639
1900.097809,7.514364482,43.21864182,0.232666202
1900.959376,5.858526238,45.54799078,0.248081669
1901.820799,5.569000609,46.71728024,0.287740059
1902.682077,16.25612268,52.30741576,0.312970595
1903.54321,25.91918771,48.42815356,0.352300764
1904.404199,26.22995788,49.27185331,0.373210796
1905.265043,23.1365541,48.04956332,0.381865584
1906.125742,18.03882676,44.63752883,0.371610552
1906.986297,15.83470385,43.60743258,0.29922201
1907.846707,18.73088565,36.51697377,0.210706683
1908.706973,23.88397883,34.24362295,-0.008750905
1909.567094,29.22830256,35.94182637,-0.248571221
1910.427071,29.44409327,37.26440846,-0.677932986
1911.286903,27.68645165,31.15440425,-1.160310081
1912.146591,29.02824622,21.46775606,-1.82186722
1913.006135,29.02153057,16.3043516,-2.616078664
1913.865534,23.43486036,15.11249669,-3.434902518
1914.724789,15.06394971,20.32246475,-4.494448028
1915.5839,13.93260418,22.95020956,-5.224835647
1916.442866,17.82488704,20.2390342,-6.231797722
1917.301688,17.1578268,17.18598953,-6.371284368
1918.160366,13.14384164,18.89073538,-6.5782536
1919.0189,6.731413793,19.50380322,-2.146215583
1919.87729,6.048661461,17.1695348,9.157799233
1920.735536,13.78667372,18.91922615,11.52031858
1921.593638,20.17282765,12.87509069,9.434012541
1922.451595,26.52294195,9.319231275,14.62336016
1923.309409,30.68083847,9.573725673,16.76303629
1924.167079,30.89688235,3.184048904,14.17359132
1925.024604,32.79595575,5.534445097,14.76315654
1925.881986,38.78591941,6.675070807,18.28518172
1926.739224,48.92888936,6.453635637,23.48919285
1927.596318,54.04291571,9.121740766,33.09356589
1928.453269,55.20111383,8.394082638,40.95275416
1929.310075,59.31851417,6.645195535,40.92265696
1930.166738,61.74987162,1.204177064,39.15870473
1931.023257,63.74574573,-1.580512606,41.28510307
1931.879633,63.77851504,-5.459805576,42.31607271
1932.735865,61.07632917,-4.185668987,39.40083803
1933.591953,58.79307746,2.362994876,36.24012416
1934.447897,51.65145299,1.201945888,35.24606206
1935.303698,46.0843924,0.725124696,39.55719307
1936.159356,46.58993094,1.190074512,43.72518926
1937.01487,40.29345627,5.283843928,43.92199987
1937.87024,28.16988224,16.40911379,47.9131039
1938.725468,17.95882294,20.24752781,58.57566857
1939.580551,11.52633276,21.76666374,67.16377284
1940.435492,13.88708407,30.06096116,67.23386112
1941.290289,14.22236924,32.57292062,60.00242712
1942.144942,3.335343401,34.01588277,58.87166254
1942.999453,-4.120732266,35.51448069,64.66872728
1943.85382,-4.059104999,33.13256124,56.16383363
1944.708044,-3.449302207,36.95102044,46.03288252
1945.562124,-1.721656367,45.86027082,45.3461204
1946.416062,1.302317745,50.39020082,45.61083751
1947.269856,1.978313445,49.13421091,49.03917262
1948.123508,0.283054581,49.73573132,54.02958535
1948.977016,2.500006924,47.87594946,56.07740578
1949.830381,6.426235032,47.36481869,48.65184104
1950.683603,9.231803795,46.26464721,46.45539209
1951.536683,11.71079021,40.68686461,50.34281863
1952.389619,7.582748288,40.99385957,42.21259003
1953.242412,4.495342761,38.23560991,35.00231191
1954.095063,8.585959324,36.59030195,32.63569162
1954.947571,10.2137152,35.0199137,33.44270512
1955.799935,14.52645532,32.05771036,40.01336877
1956.652157,24.28875465,37.37589018,38.7752513
1957.504237,26.83271794,37.83785311,36.57396406
1958.356173,23.54845281,36.52245486,45.49584248
1959.207967,23.55458584,34.21983168,51.67577854
1960.059618,22.95353238,32.75239933,47.44067097
1960.911127,21.8225499,37.18917448,47.85730712
1961.762493,24.87795963,32.90326088,56.03927939
1962.613716,24.61499857,28.64786758,59.95704499
1963.464797,23.59559551,27.24964181,53.41204436
1964.315735,26.01902976,27.94033096,40.90040101
1965.166531,23.52230666,36.97359555,40.85717417
1966.017184,23.0371175,41.99388102,45.31999365
1966.867695,26.94444834,40.04950071,48.60065587
1967.718064,27.08984574,36.10320256,54.37804888
1968.56829,27.91361046,40.54953035,53.83175157
1969.418374,26.71863952,45.58759206,52.42024908
1970.268315,20.97694075,37.45659234,48.15408808
1971.118114,19.27750601,31.28121075,45.72047573
1971.967771,20.41301781,32.87391827,36.58761308
1972.817286,22.61477738,37.84257139,23.51372151
1973.666659,28.68633805,46.16473963,25.4151714
1974.515889,33.22340024,53.85243071,26.96385849
1975.364977,33.47070295,52.49856852,27.30012843
1976.213924,32.34643289,50.52392539,30.42166712
1977.062728,28.4045679,50.03554339,28.60176719
1977.91139,21.65156534,41.40340691,26.48744694
1978.75991,19.53251919,45.57058771,29.10478534
1979.608288,23.02589122,52.35291562,25.7449875
1980.456524,22.32591339,46.54859401,24.14900777
1981.304619,21.07699886,47.60475986,33.98864595
1982.152571,21.36062031,46.71710549,38.89390934
1983.000382,15.14880157,44.00698378,36.86187481
1983.84805,16.31373536,48.46541076,32.30276829
1984.695577,23.90382539,55.18232839,35.71077524
1985.542962,19.76606396,58.43157967,45.88526843
1986.390206,15.70917396,54.20393973,45.74484436
1987.237308,17.55460486,46.39669929,45.20544005
1988.084268,18.27361491,37.29725858,45.54877869
1988.931086,20.85190576,38.2697849,41.88666443
1989.777763,23.3524163,40.8894052,51.32774137
1990.624298,27.55065959,36.73960645,62.67435548
1991.470692,34.20285038,46.12168628,56.97954459
1992.316944,35.12389143,58.92359694,53.19793681
1993.163055,31.32084167,61.96203919,63.27418276
1994.009024,25.33929733,68.05552122,68.01651424
1994.854852,18.85668143,71.1748281,66.99102166
1995.700538,18.47554375,67.50985435,67.42117303
1996.546083,21.80704335,65.13015074,64.33506755
1997.391487,24.24410443,65.268262,63.65152335
1998.23675,27.09729101,72.74139052,59.23873188
1999.081871,27.81141694,74.67770326,57.90595374
1999.926851,25.98224677,64.05313518,62.39361833
2000.771689,24.5484343,58.88520974,62.4976951
2001.616387,19.82531101,60.47018072,66.8069886
2002.460943,16.57972099,59.02087429,65.3919041
2003.305358,22.641652,56.1603174,63.33337063
2004.149632,25.70809781,52.34633699,66.14068229
2004.993765,22.27748173,47.38997843,60.32911231
2005.837757,20.22114242,39.38602957,58.43999087
2006.681608,17.14079835,28.59419511,58.7880652
2007.525318,16.80036469,25.44491891,57.04969063
2008.368888,18.78562052,23.92704035,55.65092671
2009.212316,18.42448116,25.10543388,49.81381397
2010.055603,18.89420249,29.08281378,54.91705388
2010.898749,15.95126826,25.41345644,51.47679281
2011.741755,6.594245296,22.09161259,32.99855907
2012.58462,-2.615357221,17.21771145,35.12094544
2013.427344,-2.944065543,11.13993087,35.53385244
2014.269927,4.663142755,10.38698632,26.0866551
2015.11237,9.023349644,9.339806296,26.66950293
2015.954672,11.22408486,7.900012174,23.65446785
2016.796833,12.91131845,8.766057274,23.63887798
2017.638853,8.851365255,10.02121232,35.19203767
2018.480733,6.72758309,10.54708308,38.16006833
2019.322473,5.903589056,8.366549039,40.50239016
2020.164072,2.834770772,8.091248426,54.79357905
2021.00553,7.235628104,12.74019554,62.76410913
2021.846848,10.58086185,13.53525329,67.98269712
2022.688026,10.11292988,8.886599528,68.35690687
2023.529063,14.95711345,7.177296378,69.46776825
2024.36996,15.60524121,10.02894725,76.53337189
2025.210716,16.0436598,13.16064755,70.09444956
2026.051332,21.37592668,16.64881073,74.4918868
2026.891808,20.91253778,19.34479076,85.75086483
2027.732144,17.89787887,28.12196114,82.64759447
2028.572339,16.54473184,31.76441057,80.21154097
2029.412394,14.32730759,26.31790593,77.22183266
2030.252309,13.3266543,30.42177011,77.68496787
2031.092084,16.94858387,29.66894869,75.09700524
2031.931719,19.77325982,30.16321693,67.41238242
2032.771213,18.42633455,35.44483058,66.31065943
2033.610568,23.00842575,39.4929048,59.67570169
2034.449782,28.33798858,51.61070185,53.93696319
2035.288857,25.68024399,55.78906773,47.43229081
2036.127791,24.63130333,56.98679554,38.15974432
2036.966586,26.03664502,61.24719898,41.99113706
