Wavelength,HS_V2S2_AAB_C2_I1,HS_V2S2_AAB_C2_I2,HS_V2S2_AAB_C2_I3
975.7835288,71.41910896,100.2710143,24.09334285
976.804451,71.37267249,103.0193465,19.14598559
977.8251925,64.71751652,99.17680412,14.96746377
978.8457535,45.70497092,86.01721071,11.67593821
979.866134,25.11349513,70.64938714,9.437841705
980.886334,16.57424036,63.44384987,8.40505744
981.9063536,20.35204152,67.34400761,8.619772777
982.9261929,24.72156456,75.32287629,9.970693928
983.9458517,20.90213745,79.09355332,12.24013843
984.9653303,13.46190613,78.32520989,15.20253797
985.9846287,11.58208255,77.4002115,18.69611465
987.0037468,12.53467374,75.27874191,22.6271763
988.0226847,6.70612123,67.12395617,26.92254099
989.0414426,-3.104056379,55.51669782,31.45397472
990.0600203,-4.731727131,50.38994511,35.95740728
991.078418,4.140260992,56.9179811,39.99923836
992.0966357,14.31065904,69.54027934,43.04217119
993.1146734,18.26748078,78.19862952,44.59733454
994.1325312,16.63773207,77.90740965,44.391461
995.1502092,13.89387779,71.61359435,42.47193389
996.1677073,11.47975676,64.16318896,39.21134653
997.1850256,7.399243069,57.14797286,35.22329195
998.2021641,2.534751706,51.7175279,31.23234648
999.219123,2.490782983,50.62681288,27.94653651
1000.235902,9.828405123,53.31337821,25.96056865
1001.252502,19.02697075,54.32505305,25.70362237
1002.268922,24.28797296,50.44034025,27.42759364
1003.285162,27.65444035,44.85142138,31.22259858
1004.301223,34.05831086,42.53385368,37.0543178
1005.317105,42.96989196,45.63601624,44.82502155
1006.332807,49.52507398,52.91040928,54.44614294
1007.348329,50.97009387,59.81362833,65.88755246
1008.363673,50.00019812,61.27865471,79.16102943
1009.378837,51.90920719,57.3257194,94.21535014
1010.393822,56.76293283,53.01887378,110.7734879
1011.408627,59.63809647,52.90656936,128.1979508
1012.423254,63.12237868,58.99847291,145.4675169
1013.437701,75.44877296,70.40731572,161.2935464
1014.45197,91.944858,81.39125453,174.3586115
1015.466059,98.54418795,85.20357219,183.6186296
1016.479969,93.58873508,81.53260851,188.5539329
1017.4937,87.0927996,75.23977208,189.2552505
1018.507253,84.33072431,69.44478876,186.3227726
1019.520626,84.30623495,64.37816232,180.6441375
1020.533821,86.23668842,60.42176775,173.1431193
1021.546837,89.26630111,59.47318631,164.5752087
1022.559674,93.20548696,64.30512384,155.4164654
1023.572333,100.6199432,75.00888628,145.85246
1024.584812,110.7568774,85.64812747,135.8463904
1025.597114,117.4300662,89.80372722,125.2576951
1026.609236,119.9606239,89.85094142,113.9727183
1027.62118,124.6129479,93.55513232,102.0054436
1028.632946,130.5067663,101.8793366,89.54963169
1029.644533,128.2669599,107.8335938,76.98324477
1030.655942,115.0877134,106.3929574,64.81720194
1031.667172,99.73469518,99.56510983,53.58975222
1032.678224,92.01716167,92.82321172,43.73335548
1033.689098,92.19175842,89.49217272,35.467596
1034.699793,91.53749566,88.34921035,28.77328629
1035.710311,85.5787206,86.62806093,23.46489982
1036.72065,79.88350799,83.21823932,19.31613514
1037.730811,74.83400682,76.50994829,16.17273252
1038.740794,61.04785482,63.88300474,14.02008391
1039.750599,40.02817495,47.26276619,12.99231589
1040.760225,27.74185881,33.51635174,13.31006565
1041.769674,30.24979563,26.06048793,15.17157241
1042.778945,36.15489989,21.81973463,18.66424914
1043.788039,35.88326775,17.75641558,23.74417686
1044.796954,31.03195843,13.9647343,30.28112169
1045.805692,25.56944384,10.1385505,38.15071851
1046.814251,21.84264018,4.681618235,47.35449538
1047.822633,22.4625112,-3.24601562,58.12622758
1048.830838,27.48513313,-13.34520635,70.97297412
1049.838865,34.71239552,-23.18786348,86.63079308
1050.846714,45.0141619,-27.68251818,105.9547619
1051.854386,60.2629651,-23.5899566,129.7826583
1052.86188,78.72973,-12.59476682,158.816228
1053.869197,100.6512842,4.242921082,193.5521691
1054.876336,133.7331428,31.36923223,234.2694764
1055.883298,184.5513638,73.84790438,281.0588259
1056.890082,247.2693314,131.0265545,333.8533211
1057.89669,309.100762,199.0698016,392.4117416
1058.90312,367.0790664,277.8084451,456.2212195
1059.909373,431.2095137,370.1263407,524.3326528
1060.915448,508.1937859,474.1468402,595.2033673
1061.921347,591.6081992,581.3215233,666.652763
1062.927068,673.8285841,684.0196416,735.9893554
1063.932613,757.2092916,780.262792,800.268233
1064.93798,845.0814991,869.0338587,856.5821575
1065.943171,930.1430681,945.2184293,902.3212575
1066.948184,999.8752469,1002.095683,935.3886352
1067.953021,1048.63899,1036.535478,954.3655425
1068.957681,1080.888532,1049.540016,958.6101674
1069.962164,1104.348849,1042.482284,948.2871784
1070.96647,1119.097007,1014.027118,924.336673
1071.9706,1115.755942,961.6126167,888.3853511
1072.974553,1086.447673,886.0969386,842.5997952
1073.978329,1032.587637,794.0856064,789.4933341
1074.981929,963.3992228,695.4222346,731.7143337
1075.985352,890.1468095,598.247722,671.8513579
1076.988598,815.9695795,505.0596429,612.2918108
1077.991668,732.783619,413.4099787,555.1618585
1078.994562,635.6374464,322.4236429,502.3306977
1079.99728,533.3372844,238.3130481,455.4018498
1080.99982,438.4394478,171.0565268,415.6196451
1082.002185,356.1911501,126.1174662,383.7058076
1083.004374,285.8996722,100.2153945,359.7198777
1084.006386,225.4043467,84.29203066,343.0410949
1085.008222,174.0522173,71.77737431,332.5046224
1086.009882,132.5280362,63.74484627,326.6350102
1087.011365,100.7535434,63.81283795,323.8748927
1088.012673,80.1487376,70.94779493,322.7414084
1089.013805,73.45211808,80.27410017,321.9099199
1090.01476,78.05195978,87.64136166,320.2640918
1091.01554,86.54845818,91.56990949,316.936986
1092.016144,95.70086254,93.33916129,311.3240648
1093.016572,109.1623127,95.62632286,303.0427598
1094.016824,129.2207691,99.1380119,291.8573919
1095.016901,149.5205611,101.669277,277.6232211
1096.016801,162.97873,102.428472,260.2923448
1097.016526,172.8320588,104.1020914,239.9814184
1098.016076,185.1088218,107.6561906,217.0637222
1099.015449,196.3557256,108.831917,192.2394658
1100.014648,198.1518552,103.1211328,166.5389559
1101.01367,186.8881637,91.12316537,141.2311805
1102.012517,166.0567029,77.77227575,117.6447522
1103.011189,146.0379337,69.71608539,96.94205393
1104.009685,138.5853468,72.21577732,79.90451185
1105.008006,144.6374356,84.2355323,66.79536193
1106.006152,152.2399773,97.8661082,57.35299819
1107.004122,150.0666534,105.1796417,50.91487083
1108.001917,138.5301185,104.8730802,46.61046753
1108.999537,124.8461567,101.8236038,43.53991003
1109.996982,111.752113,101.1111011,40.88276744
1110.994251,97.46880792,103.1167363,37.93888874
1111.991346,82.23969677,103.6295388,34.15537457
1112.988265,66.86952229,97.17983347,29.19453676
1113.98501,50.02897644,81.71065239,23.05119477
1114.981579,31.62222052,61.93575365,16.17032049
1115.977974,13.13638539,45.77400995,9.507582858
1116.974193,-4.263903825,36.0224253,4.522844703
1117.970238,-17.12942561,28.09959957,3.133768512
1118.966108,-19.47033736,17.01064252,7.639707143
1119.961804,-7.056063329,4.770536895,20.5899921
1120.957324,21.01440026,-0.041547151,44.56057899
1121.95267,63.1406763,11.64061628,81.8313465
1122.947841,118.0480988,46.88073258,134.0076712
1123.942838,189.25018,112.5424164,201.6664006
1124.93766,281.5564454,212.7462394,284.1217489
1125.932308,392.5321599,343.3201739,379.3885292
1126.926781,514.9567622,493.1860118,484.3604632
1127.921079,645.7616797,651.3537005,595.1382301
1128.915204,786.4152208,810.5598553,707.3990096
1129.909154,936.6243173,965.3274448,816.7204657
1130.902929,1089.726315,1108.217264,918.8234776
1131.896531,1234.470615,1230.170465,1009.740596
1132.889958,1362.65671,1326.503269,1085.933491
1133.883211,1472.05697,1399.31537,1144.383434
1134.876289,1559.004284,1449.499063,1182.68994
1135.869194,1613.79577,1469.550785,1199.221504
1136.861924,1629.063188,1450.432914,1193.31793
1137.854481,1608.193342,1393.604089,1165.471437
1138.846864,1559.576204,1309.431247,1117.38995
1139.839072,1485.819788,1203.874112,1051.903889
1140.831107,1384.363989,1073.483202,972.7441232
1141.822968,1257.781207,916.5370846,884.2267332
1142.814655,1118.847008,745.7350552,790.8555317
1143.806168,983.3872769,585.2730147,696.8635783
1144.797507,857.7084175,453.0926356,605.7740944
1145.788673,734.8142939,348.4255249,520.1093474
1146.779665,607.2628501,260.9934135,441.3389205
1147.770483,480.9474274,188.5105513,370.0475041
1148.761128,368.4933765,136.6534936,306.2250787
1149.751599,273.0782626,104.9715793,249.5925884
1150.741897,189.1588436,83.91774199,199.8998329
1151.732021,116.5790399,66.32449874,157.1167772
1152.721972,63.64677423,53.54456607,121.4456978
1153.71175,35.1448356,48.75550574,93.16131586
1154.701354,25.15837764,50.6652518,72.37517262
1155.690785,24.91990462,56.53113591,58.83199202
1156.680042,32.27406797,66.75108452,51.79899538
1157.669126,49.22030323,82.47855468,50.07201636
1158.658037,73.52338893,100.6513747,52.10221864
1159.646775,98.90908966,115.7962655,56.2186297
1160.63534,121.9345618,126.2542923,60.88475273
1161.623732,142.0379673,133.909478,64.91151241
1162.611951,157.1446327,138.4620573,67.5736157
1163.599996,164.0614096,136.5372029,68.61704048
1164.587869,162.1685368,126.4805212,68.16366797
1165.575569,157.2590331,112.5459333,66.5422814
1166.563096,159.4970946,103.777942,64.09252522
1167.55045,172.5800556,105.8948322,61.00930259
1168.537632,187.5249456,113.2162955,57.29933499
1169.52464,191.4297856,112.8382467,52.87464323
1170.511476,182.5900095,99.81258381,47.71977523
1171.498139,174.2003092,84.13417119,42.02255421
1172.48463,177.4741876,78.1894916,36.20994727
1173.470948,185.5066562,82.40932473,30.91943526
1174.457093,185.6230117,89.66489544,26.94765194
1175.443066,179.4293054,97.45390987,25.15911894
1176.428867,176.7898465,108.4941686,26.33024409
1177.414495,182.3046082,125.4689734,30.97085467
1178.399951,197.9902218,150.476329,39.19888161
1179.385234,224.6977274,183.5285913,50.70924807
1180.370345,256.6618206,218.8741685,64.84269669
1181.355283,285.1629316,248.1111839,80.73260199
1182.34005,306.067707,268.4357409,97.466938
1183.324644,320.8682659,285.2755538,114.193386
1184.309066,334.6582344,305.8882211,130.1444398
1185.293316,352.349076,330.6574062,144.6179195
1186.277394,373.2492492,351.6365129,156.9643185
1187.2613,389.8843653,360.5304037,166.6038846
1188.245034,396.2576805,357.5007364,173.058014
1189.228596,396.0846579,350.0605839,175.9734126
1190.211986,395.1936688,342.9129818,175.1269674
1191.195204,389.3306996,332.5151077,170.4266017
1192.17825,370.6460796,313.3526253,161.9291928
1193.161125,342.8982457,285.6255762,149.8764161
1194.143827,318.6042751,254.3020954,134.7336075
1195.126358,300.2648569,223.1242596,117.2151007
1196.108718,275.2932815,192.4350072,98.29490137
1197.090905,235.7867366,162.3015148,79.19820309
1198.072921,192.1103359,134.1781171,61.34524639
1199.054766,156.6704243,108.6606959,46.2220009
1200.036439,128.6408506,85.95655836,35.203333
1201.01794,106.1549011,69.84620521,29.39069828
1201.99927,94.99480165,65.66295488,29.50402743
1202.980429,94.90341342,72.06786203,35.83131765
1203.961416,95.54530554,80.21771473,48.22315472
1204.942232,93.11483782,84.9385161,66.10725435
1205.922877,98.68397177,93.56293976,88.50110669
1206.90335,125.3254246,118.4101645,114.0402368
1207.883652,171.0563275,159.5855638,141.0821391
1208.863783,217.3232378,199.8438063,167.9303194
1209.843743,244.9352535,220.7786667,193.1353651
1210.823532,251.5103929,222.1248662,215.7398397
1211.80315,252.0076016,219.8250042,235.3395538
1212.782596,259.8885001,225.2768622,251.9522144
1213.761872,271.2795685,233.4615296,265.8086302
1214.740977,273.5490206,233.4867705,277.1953681
1215.719911,265.1651767,223.401501,286.3969327
1216.698674,257.1982036,210.4535088,293.7136087
1217.677266,254.3022788,200.5242753,299.5165952
1218.655688,244.8730471,191.252533,304.3102312
1219.633938,218.6885093,176.7704974,308.7694486
1220.612018,184.6954869,156.8528201,313.7007817
1221.589928,158.6589506,137.5676942,319.8983029
1222.567667,143.5859184,124.7680002,327.9425044
1223.545235,135.0773497,120.4390225,338.0411629
1224.522632,132.3056616,122.5602728,349.9809137
1225.499859,132.8495766,126.1632922,363.1901852
1226.476916,131.6504653,127.7656252,376.8649131
1227.453802,131.1907539,129.2908823,390.0926227
1228.430518,139.2124975,134.9536507,401.9394574
1229.407064,155.7312204,145.6702642,411.5219116
1230.383439,172.0284934,157.7965964,418.1061454
1231.359644,179.7078906,164.751228,421.2435887
1232.335678,175.3659933,160.5305764,420.9051707
1233.311543,161.0004128,145.234542,417.5445147
1234.287237,143.9205928,126.1251112,412.0230899
1235.262761,132.3696423,110.5929433,405.3937326
1236.238115,128.226783,99.60579068,398.624834
1237.2133,126.4853937,90.10656072,392.3740379
1238.188314,122.1156724,81.37585165,386.8772082
1239.163158,115.4338623,76.17149208,381.9661981
1240.137832,110.6723904,76.62099196,377.1983916
1241.112336,108.3303897,80.09426087,372.0552317
1242.086671,100.8860814,79.07500595,366.1385645
1243.060836,82.29378356,67.73057262,359.2838293
1244.034831,58.72020198,49.62083297,351.544255
1245.008656,41.18556548,35.17902677,343.0779038
1245.982311,33.27789507,31.12156656,334.0325318
1246.955797,32.97448175,35.17877959,324.5079739
1247.929113,36.14443557,39.75078726,314.6028517
1248.90226,36.28170616,39.4214581,304.4935239
1249.875237,32.8641718,36.66119798,294.4735817
1250.848045,33.97012666,38.20607114,284.9076317
1251.820683,41.18585001,45.06671469,276.1250893
1252.793152,45.36949588,51.43675995,268.3304088
1253.765451,43.07205507,53.35976958,261.5743362
1254.737582,40.65897276,52.45628993,255.7700803
1255.709542,41.29147157,52.18430729,250.7207612
1256.681334,43.9704671,55.20728045,246.1396545
1257.652956,50.70604422,62.17670939,241.6624412
1258.624409,60.772509,69.88721911,236.8669532
1259.595693,67.96256512,74.44204757,231.3145868
1260.566808,71.85939156,78.10575917,224.6000877
1261.537754,77.95454426,87.07519109,216.3893849
1262.508531,86.33768762,101.4208666,206.4607653
1263.479139,92.62884003,113.676496,194.7727511
1264.449577,93.74135566,117.2268039,181.52799
1265.419847,87.3000505,111.3158493,167.1675927
1266.389948,75.10623721,100.1350078,152.2699275
1267.359881,66.37351595,90.59737749,137.3930171
1268.329644,69.30256943,88.63380737,122.9345338
1269.299239,82.77474793,94.49663795,109.0752886
1270.268665,98.62430536,101.8426054,95.82913213
1271.237922,107.943831,102.8946461,83.16944666
1272.207011,107.9821732,95.62285657,71.1654912
1273.175931,104.6077923,85.44825818,60.05701659
1274.144682,102.8080785,78.45848976,50.23127572
1275.113265,98.70348467,74.16430486,42.12041908
1276.08168,88.77348828,68.1428115,36.05801022
1277.049926,80.90229215,60.98785583,32.13082825
1278.018003,86.25338934,59.99180719,30.07113874
1278.985912,104.1952394,70.50718895,29.24906975
1279.953653,123.1300957,88.36843304,28.80776565
1280.921226,131.8806081,102.4359944,27.92035242
1281.88863,126.4858362,104.9350171,26.07356341
1282.855866,113.4780355,99.62134808,23.25840128
1283.822934,104.7300549,96.87371354,20.00057581
1284.789834,101.0554244,99.6172481,17.2581028
1285.756566,92.45214654,100.9503862,16.26182983
1286.723129,78.89155909,96.86051165,18.32829577
1287.689525,70.93843223,91.88794547,24.62400814
1288.655752,71.19024372,91.4278668,35.90458368
1289.621812,76.37219763,97.11680095,52.32198159
1290.587704,90.23278633,109.1065414,73.38131394
1291.553428,115.220781,125.9883265,98.06490168
1292.518984,141.4093539,143.7000868,125.0894368
1293.484372,159.1019258,158.9425071,153.2177423
1294.449592,171.3315166,171.4072319,181.5196689
1295.414645,181.9118951,180.5383634,209.5054561
1296.37953,184.711236,184.9058546,237.1121029
1297.344247,176.4471616,186.8850613,264.5528202
1298.308797,167.6656156,193.146979,292.06278
1299.27318,170.9646294,208.4208989,319.6236047
1300.237394,185.6717147,230.7614023,346.7874558
1301.201441,200.6046961,253.6872914,372.6847895
1302.165321,208.2523236,272.0084791,396.2029722
1303.129034,209.0097884,283.3321548,416.2408738
1304.092578,202.2601229,284.7325398,431.9315706
1305.055956,184.5285941,274.2939487,442.7690397
1306.019166,158.9309764,256.4825885,448.6274517
1306.982209,133.6704802,238.1236033,449.6987664
1307.945085,111.1070209,219.5575506,446.3927397
1308.907794,92.312613,197.8877999,439.2343948
1309.870335,84.26317788,175.1287718,428.7701963
1310.83271,86.53721096,154.5413333,415.4971229
1311.794917,85.40606981,134.3897904,399.8495579
1312.756957,74.74837544,112.6913631,382.2546687
1313.718831,64.85974146,92.23218466,363.2091718
1314.680537,62.60881959,76.02222179,343.3209153
1315.642076,62.84829063,63.32114425,323.2968132
1316.603449,61.59546147,51.94553964,303.8821949
1317.564654,58.58579064,40.05271209,285.769626
1318.525693,51.60610468,27.68039232,269.512787
1319.486565,43.82377764,19.91399623,255.4721679
1320.447271,44.82133923,22.87611762,243.7963426
1321.407809,53.82676475,33.71958239,234.4429659
1322.368181,57.7725944,41.80341833,227.2373295
1323.328387,51.46607308,42.22538344,221.928938
1324.288426,44.54822739,41.67022936,218.1952677
1325.248298,45.95932798,48.42888631,215.5931309
1326.208004,52.42485682,61.49035379,213.5178172
1327.167543,54.65208069,73.30531163,211.2364316
1328.126916,48.86059214,80.44585063,208.0122235
1329.086122,38.15713311,85.39881274,203.273546
1330.045162,27.42895195,89.27830158,196.7511155
1331.004036,23.41825681,90.94471151,188.5232254
1331.962744,32.72250015,92.68125997,178.9579542
1332.921285,51.58595918,99.01805718,168.6037381
1333.87966,66.61483526,110.6084574,158.1053227
1334.837869,71.0401218,123.778715,148.1745177
1335.795912,70.76157104,134.3473651,139.5703779
1336.753788,73.1383825,140.4175084,133.0183776
1337.711499,80.09514708,144.1864589,129.0430398
1338.669043,93.57508106,151.3002862,127.7621193
1339.626422,117.9120784,165.8843993,128.7392566
1340.583635,152.372339,186.2256764,130.990399
1341.540682,187.7501863,206.4734547,133.1831183
1342.497562,213.1503269,220.6047156,133.9746024
1343.454278,222.6459181,224.0069339,132.3591191
1344.410827,218.7384159,216.0569915,127.8874226
1345.36721,212.7435965,203.4997501,120.6830237
1346.323428,215.0131545,195.731959,111.2821948
1347.279481,223.4547415,193.8899552,100.4182537
1348.235367,229.1334843,190.2840158,88.87400586
1349.191088,229.0749926,180.5347457,77.4351398
1350.146643,224.2931157,169.0256631,66.88830047
1351.102033,212.4538672,159.6950487,57.9948595
1352.057258,193.9188501,149.2393493,51.40866901
1353.012316,179.9097192,134.1336438,47.54545313
1353.96721,182.0537723,118.047684,46.45249299
1354.921938,194.9664048,107.1298194,47.76881878
1355.876501,201.2839542,102.4872572,50.85341149
1356.830898,193.406879,100.1983617,55.05627748
1357.785131,178.0577488,94.39187609,59.99664071
1358.739198,162.070345,80.66511942,65.70633313
1359.693099,146.927862,61.69027932,72.58693618
1360.646836,134.7898041,47.4388344,81.22903623
1361.600408,129.094132,45.38493892,92.19750601
1362.553814,130.039386,53.35789948,105.8825106
1363.507055,132.8190435,64.08892962,122.4609381
1364.460132,129.5388364,72.10787711,141.9505167
1365.413043,116.6871338,75.31279696,164.3065785
1366.36579,101.9450389,75.31682383,189.5068874
1367.318371,97.82124274,77.83386634,217.5870484
1368.270788,109.2336677,89.35931007,248.6310225
1369.22304,131.5055115,112.1064785,282.7558079
1370.175127,157.484159,143.645081,320.1229733
1371.12705,185.0792273,182.8993994,360.9600606
1372.078808,220.452543,234.5255551,405.5335728
1373.030401,271.5491607,302.8860583,454.030979
1373.981829,338.1209087,383.325259,506.3784101
1374.933093,415.6050295,466.8221236,562.0699454
1375.884192,506.0494196,552.318582,620.0652517
1376.835127,612.0770732,645.900264,678.7750709
1377.785897,725.081726,748.091464,736.1473621
1378.736503,833.4460993,849.2121483,789.851274
1379.686945,935.2518942,937.554455,837.5065992
1380.637222,1032.416811,1007.849134,876.8857527
1381.587335,1120.584813,1061.637469,906.0615203
1382.537283,1191.763096,1101.79168,923.525078
1383.487067,1241.958633,1127.794842,928.2937879
1384.436687,1272.97841,1136.227731,919.9918083
1385.386143,1287.046842,1123.881472,898.8746332
1386.335435,1279.223623,1088.308238,865.7922124
1387.284562,1239.908094,1027.981357,822.1063128
1388.233526,1169.10609,946.4074091,769.5646485
1389.182325,1080.055579,854.4260653,710.123103
1390.130961,983.2642968,763.7262683,645.7492632
1391.079432,877.1294801,678.1381004,578.2889832
1392.02774,758.6656386,593.7087415,509.4499023
1392.975883,633.639718,506.9067527,440.8722228
1393.923863,512.2384916,420.9677794,374.2010297
1394.871679,400.4033714,343.4766439,311.0818463
1395.819332,297.2773383,278.2351815,253.0564657
1396.76682,200.6602887,222.1525751,201.3997175
1397.714145,115.7624986,171.8950821,156.9619065
1398.661306,52.87565913,129.6597138,120.0572382
1399.608304,13.12465912,98.64621938,90.42871653
1400.555137,-12.53266556,76.83229821,67.3278392
1401.501808,-27.40020925,59.37115198,49.7243559
1402.448315,-26.55155846,44.08735464,36.6061779
1403.394658,-10.60672549,31.34238303,27.30090679
1404.340838,13.50378351,20.57747666,21.75292105
1405.286855,45.47957822,10.19368138,20.6870379
1406.232708,92.75140523,1.196841969,25.59100285
1407.178397,158.7756303,-0.901336282,38.48832677
1408.123924,238.4707161,10.6880226,61.54159351
1409.069287,325.7906044,40.06491941,96.58222108
1410.014487,422.3600801,89.35614414,144.6774827
1410.959524,535.7735848,160.5633896,205.8269138
1411.904398,668.2244585,253.4557604,278.853827
1412.849108,812.3201645,363.5998388,361.5202363
1413.793656,961.7453904,484.5740655,450.8273434
1414.73804,1118.116303,610.5091482,543.4032016
1415.682262,1281.162472,735.8847904,635.8722137
1416.62632,1438.616281,854.8305089,725.130501
1417.570216,1576.131346,962.9294885,808.4779362
1418.513949,1696.140427,1060.216465,883.5914085
1419.457519,1813.223655,1149.238642,948.3920788
1420.400926,1927.749579,1227.625144,1000.931567
1421.34417,2019.655646,1285.70212,1039.414519
1422.287251,2072.840603,1314.283612,1062.375217
1423.23017,2090.819449,1312.054121,1068.915562
1424.172926,2084.532486,1283.268301,1058.890598
1425.11552,2057.429816,1231.508689,1032.983414
1426.057951,2006.47887,1158.291093,992.6701812
1427.000219,1930.150236,1065.516547,940.0979224
1427.942325,1831.270852,957.0755912,877.898401
1428.884268,1715.28841,839.2150031,808.9614043
1429.826049,1589.968525,720.0688051,736.1945235
1430.767667,1463.391261,606.8818739,662.3027946
1431.709123,1337.174366,502.6424208,589.6229758
1432.650417,1206.381401,407.0525045,520.0321246
1433.591549,1070.676104,321.4836217,454.9187759
1434.532518,941.2397473,250.8925901,395.1886079
1435.473325,831.5873315,198.600772,341.2987154
1436.413969,742.1169696,160.0379692,293.340855
1437.354452,660.1617088,125.7324247,251.1740049
1438.294772,577.3273432,91.73401382,214.5527449
1439.234931,498.3649344,63.39770147,183.1804999
1440.174927,432.0251989,48.23764472,156.6734446
1441.114761,382.1985187,48.00601733,134.4999492
1442.054434,344.9450738,56.05275467,115.9869126
1442.993944,308.2654582,60.56058117,100.4279509
1443.933292,263.6758691,54.38546241,87.23792787
1444.872479,217.7870341,42.18348641,76.04368389
1445.811504,181.1107775,33.88334643,66.649909
1446.750367,154.3875369,33.74359255,58.926775
1447.689068,135.2298134,39.23535257,52.71486418
1448.627607,121.8478615,45.63721533,47.80765792
1449.565985,106.4775095,48.63262582,44.01737688
1450.504201,84.26303821,47.4895575,41.28077583
1451.442256,65.41827877,47.14265945,39.72519197
1452.380149,60.5861588,52.48947777,39.63930328
1453.31788,62.51694975,61.44840906,41.36842593
1454.25545,57.64907012,68.42499752,45.19363273
1455.192859,45.85248606,72.4674058,51.2309287
1456.130106,37.47067348,77.34098864,59.36498241
1457.067191,39.42767634,85.13009019,69.24387884
1458.004115,49.52927482,92.90106511,80.35957694
1458.940878,57.70589645,95.80665045,92.18913735
1459.87748,53.88553737,93.38532713,104.3193023
1460.81392,40.709995,91.86911063,116.4864852
1461.7502,32.29016998,97.84457261,128.5376206
1462.686317,33.81370636,109.758445,140.3840854
1463.622274,33.104357,118.7110573,152.0074153
1464.55807,20.65958197,118.5099748,163.492187
1465.493705,5.827752777,112.7998654,175.0003904
1466.429178,3.603161195,110.4606171,186.6481858
1467.364491,14.13885002,114.8348206,198.3474229
1468.299643,25.5782114,120.8230915,209.7228134
1469.234633,33.0109531,123.0028159,220.1605213
1470.169463,42.10653721,121.8045153,228.9577744
1471.104132,53.50362635,120.0222868,235.5116559
1472.03864,58.36295518,118.2140022,239.4918069
1472.972988,54.92461386,116.3180832,240.9351546
1473.907174,54.70287687,115.1520001,240.2108246
1474.8412,63.91084449,113.3214436,237.871527
1475.775066,74.33379797,108.4222453,234.4754043
1476.70877,81.87560309,104.1703353,230.4552504
1477.642314,96.13159587,108.4948522,226.063686
1478.575698,121.1371221,120.9843185,221.4005401
1479.508921,144.6069476,130.4203095,216.5168135
1480.441983,156.0823312,129.1608607,211.5461801
1481.374885,159.1237652,122.954556,206.7771505
1482.307627,160.6195022,122.1245151,202.6163593
1483.240208,163.5309369,128.7109753,199.4813873
1484.172629,168.7614323,136.5902857,197.7014746
1485.104889,172.5440458,140.9398511,197.4633859
1486.036989,170.1837168,143.8959194,198.7807841
1486.968929,167.6646585,150.663007,201.4566932
1487.900709,175.2650481,161.3716995,205.0534031
1488.832329,188.5078378,169.3329076,208.9234954
1489.763788,192.1355838,169.0454797,212.3309587
1490.695087,182.3415094,162.9885507,214.6208702
1491.626227,168.7651974,156.8578431,215.360169
1492.557206,155.6053973,150.8025459,214.4051106
1493.488025,137.0155917,140.5940144,211.8985664
1494.418685,112.945855,126.2444067,208.2075327
1495.349184,94.27829635,113.7831735,203.8042608
1496.279523,86.65565951,107.4096774,199.1228232
1497.209703,82.66478519,104.9552396,194.4567025
1498.139723,76.45823965,103.2024456,189.9393626
1499.069583,73.29977542,102.7741902,185.5938855
1499.999283,77.56007369,104.6523206,181.4147447
1500.928824,81.55356547,105.8439101,177.447818
1501.858205,76.10424139,103.3653151,173.8324725
1502.787426,66.08551203,100.9059033,170.7738259
1503.716488,64.11473851,105.6940698,168.4444852
1504.64539,74.1500435,118.8892041,166.8618941
1505.574133,90.31386937,134.576904,165.808081
1506.502716,105.4257722,147.8730076,164.8304453
1507.43114,115.5978487,158.772603,163.3161299
1508.359404,121.3870975,167.9453786,160.609175
1509.287509,126.4570696,173.3615036,156.142076
1510.215454,132.5434215,172.8441058,149.5556309
1511.14324,136.8580304,168.3247336,140.7754321
1512.070867,137.8485892,165.3764762,130.0176125
1512.998335,139.312511,166.6950741,117.7234227
1513.925643,143.2215769,167.7129182,104.4553787
1514.852793,145.4457922,162.5352587,90.80196188
1515.779783,145.0949195,152.8887949,77.32141276
1516.706614,147.8416044,145.6418387,64.5262727
1517.633286,152.4862537,141.4559017,52.8970246
1518.559799,148.1890679,132.7421977,42.9096991
1519.486153,132.8740451,115.1027507,35.04187047
1520.412348,117.5951856,94.44629036,29.71090614
1521.338384,108.7010856,80.31700673,27.14692201
1522.264261,103.4357074,76.86103228,27.26793848
1523.18998,101.0531339,81.25268747,29.62847127
1524.115539,102.5379567,87.94714095,33.46795003
1525.04094,104.2451104,93.82536452,37.84329266
1525.966182,102.935568,99.20942854,41.80332644
1526.891265,100.9750124,103.7440995,44.55386977
1527.81619,98.01633352,103.5050202,45.57713375
1528.740956,86.77794815,94.59294485,44.697063
1529.665563,66.31034781,78.67315959,42.09613224
1530.590012,48.36123912,62.13572659,38.28205284
1531.514302,41.96343851,49.67855054,34.00525047
1532.438434,41.79260225,41.27962242,30.13895089
1533.362407,39.8281956,36.20857396,27.52769364
1534.286222,40.10893268,36.91744359,26.80664282
1535.209879,51.63300445,46.09151057,28.23105725
1536.133377,73.6427485,61.68928627,31.59816106
1537.056717,98.20618692,77.81283778,36.32214561
1537.979898,119.0267946,89.21570843,41.63485913
1538.902921,131.0982508,93.53830254,46.81070384
1539.825786,132.2721667,91.62378787,51.31511613
1540.748493,128.9640247,87.76639571,54.83586803
1541.671042,131.0194628,87.70045421,57.22222389
