Wavelength,AAB_Blank_I1,AAB_Blank_I2,AAB_Blank_I3,AAB_Blank_I4,AAB_Blank_I5,AAB_Blank_I6,AAB_Blank_I7,AAB_Blank_I8,AAB_Blank_I9,AAB_Blank_I10,AAB_Blank_I11,AAB_Blank_I12,AAB_Blank_I13,AAB_Blank_I14,AAB_Blank_I15
1188.802547,129.27458221874943,274.7497943031265,339.7877459088544,309.80330975501045,88.76805275553706,402.90014359204633,375.0782595676661,39.86471989735943,360.49192094271643,26.91024619927711,339.3171337209268,324.12725602898183,311.14267597577935,220.86566675350744,93.59967166781394
1192.630292,132.91185387520355,255.55860897725182,16.340926928941553,21.380074299984763,85.82996055902635,50.38260945032523,339.6650837337854,41.84202444808232,196.61014252777358,23.952280071141658,41.380567814488685,86.76152488463414,265.6033584962387,232.02755358896462,83.375506734504
1196.452416,88.4020082633682,160.46576330341188,42.68386981613395,-5.889162735722373,84.44988493609125,92.04538568548152,260.47027208594307,45.07054611604308,199.26819599249342,22.351224060550052,6.7996192406340725,76.05029899565574,167.07091703865288,165.4990636231459,74.5325505773931
1200.26893,14.05261820426569,43.05881043566362,170.4179802493597,98.6519586123395,84.59313064490625,194.50077995965705,158.02808713310785,49.49735827350207,198.74285033950252,22.11000490459888,82.94221992334047,104.16735920586454,63.45583670364457,60.09815669029008,67.26534328918189
1204.079844,-81.43077884248814,-29.55049847304636,-68.13347294668296,-7.993783456251521,86.08054586459289,-68.37900790436296,25.67809156751872,54.927375175253395,14.526695206708524,23.113559186138616,-11.818971524383443,-35.74330242547675,2.0102965866571765,-18.496765927300174,61.61330103643273
1207.88517,-106.52192436653473,4.261140032914952,-31.77752805465522,-76.29708690626579,88.57636923675732,-81.55125744678213,-41.12279004030276,61.00075407772012,-117.68584764331058,25.111169642615906,-125.38329935580593,-102.34584806595097,33.578054659328615,2.8686968531549297,57.43479004900195
1211.684917,46.040563242031055,152.61294089402207,70.12034510749736,-42.80541372371401,91.60214289738178,16.420259958586193,93.3774635784579,67.1996749488452,20.257468606226894,27.718666501772958,-40.51605414858129,-48.331455643126,178.38521817344986,147.60373644296828,54.40866922519971
1215.479098,307.40104435055787,329.9579511001452,224.53903241417575,292.7100786542725,94.58940134338266,293.29134029622384,370.60116342899596,72.89641015971651,477.053336394794,30.45394988182727,413.0041572898732,346.1244318169209,364.208294676468,336.1972075382315,52.07604148070132
1219.267722,441.9011942164348,409.9350405576447,704.7115197798578,665.5756170952812,96.96981145207155,755.0707902580926,533.7948156491503,77.44329747146298,748.6943329763877,32.80978173304564,734.6758156058623,679.4845125387534,458.1297460455933,435.1903127506255,49.9237375923116
1223.050801,334.27265559508606,347.6555818336622,290.9472454425174,312.749002113747,98.27416986697122,341.4783221702535,448.13032967640106,80.27950925341094,357.33744559569703,34.342745257761464,338.03311205286917,242.41673696975698,400.60506926567905,388.38881853231754,47.48589170637988
1226.828346,136.48412095361033,221.9711051750336,-89.92687138852042,-52.42625601264933,98.19856322031445,-58.81782536323965,266.2198133212218,81.01171113370913,12.355799090123796,34.74019439026188,11.7434720134612,-54.49304688992391,265.42979923034164,268.1905302551147,44.42363167392027
1230.600366,33.90716636904778,136.42560361831474,295.1924984278799,194.98494319363982,96.61969761527354,337.3499068903393,177.9125289113411,79.44422493781994,206.5790513268342,33.84384956221811,269.74155169127084,228.98829319920077,161.84383010973067,178.63686645269604,40.5589731622306
1234.366874,39.383258705055695,120.94710545500521,236.79619421306302,273.8892892249658,93.57853455191137,359.25940464894177,182.7707400298719,75.57326504390798,243.60806126707328,31.64362291584216,314.03597733400403,214.18510480723086,133.61143193990534,157.77614411835958,35.87187905095758
1238.12788,91.05395473900079,143.20102841852264,38.758625899609065,45.77304827282338,89.25816492960942,53.78977284062656,200.19460236060706,69.57082280657195,4.952433081516219,28.26397668414093,70.67312395140291,11.742300288837349,166.95136601214003,186.46352959204432,30.48036280770944
1241.883395,147.47249397337052,158.15377799879315,100.9413729779717,90.7457508866561,83.96246477899153,106.41367912205517,204.1256347671091,61.765344448889984,89.77796436024346,23.947558455024875,202.53482585987138,152.48187065057758,225.06042336116948,225.16490112608363,24.613883148116912
1245.633429,147.93408466469148,132.13130970401056,255.57091004976965,315.15600514915855,78.09207246867675,308.55314025202796,176.9173753820107,52.616984599420284,293.0559890457117,19.033353590303193,452.5856407355133,344.3857609221438,258.3046237157649,227.05466938258138,18.586331063607197
1249.377994,59.169195284324644,67.600192417778,170.61454289684758,155.86576993570472,72.11567525956086,164.60999992975684,98.78058854836289,42.688220672175575,92.61883591328072,13.930172129388652,225.38415283517338,122.43989253710984,240.9864999414487,174.01757421278995,12.772679223317851
1253.1171,-37.483700278071794,13.181023650159418,-135.95298476080092,-132.72534370050255,66.53243192897392,-123.07555267554864,19.52318402969012,32.60692091920518,-161.19890927745132,9.082783316341931,-73.37154578878837,-153.99306166425092,207.6155589943478,110.55208825290086,7.582535490740412
1256.850759,-38.43077290786343,13.132887073180424,-28.513365179776464,-23.97989418196932,61.82344420146675,-20.015993621726757,14.691972930515362,23.017275460430177,-50.34491908097013,4.927812296775329,46.891838483194064,-16.063946462438043,205.78578883297436,95.24491628620831,3.4212976060515032
1260.578981,31.869921227482568,48.34994266823803,104.15362655617211,100.83268306574958,58.40200656167717,101.38715853668833,68.98138100648767,14.525526159078638,84.86802148958316,1.8481534902536367,215.8505261295466,109.607213206173,218.99227527435988,117.70773523356249,0.64489689636968
1264.301776,53.68814196321762,59.00093032947975,29.2560225448803,71.47051514687554,56.57600666147886,44.488076645687194,88.4198470690412,7.65423566128046,58.32130828656219,0.13886723502004372,232.13393562807332,60.40292137233746,186.72442033993775,109.9742984756991,-0.47603978602168695
1268.019157,-24.767475278130206,23.017672216299726,106.87413683201851,68.80594042403847,56.52496300496851,65.66532214224131,25.55085106187072,2.809423376200691,41.26615188382909,-0.013651212220466391,176.30908830547926,55.81244298160643,101.74015572730204,46.29822462544143,0.21490160170050387
1271.731133,-110.61152028348802,-14.014268405664069,-28.449198537804854,-73.75709957854755,58.28694828939647,-81.19053599933382,-43.41679599001525,0.2558356790645462,-61.8659381223727,1.4524330580530034,-25.024721379949867,-59.28914261646766,42.559465213491016,-9.181821577837049,2.7617775241834437
