Wavelength,BC_4 ATP_10^-3M_750_5_5_M_S3_I1,BC_4 ATP_10^-3M_750_5_5_M_S3_I2,BC_4 ATP_10^-3M_750_5_5_M_S3_I3,BC_4 ATP_10^-3M_750_5_5_M_S3_I4,BC_4 ATP_10^-3M_750_5_5_M_S3_I5
876.725250261385,386.60809687233893,354.56962758681755,354.3837943800449,439.32966556904773,149.14671515079056
881.018539401459,288.0503293256566,261.0902855009916,341.26842944888375,302.1997383037716,170.98075791717628
885.305364626767,311.34707107192895,374.1708223017862,261.59289269938796,351.06396695076364,170.3288259577167
889.585737091185,267.8651472185654,370.2388957753196,138.21572060064554,352.95384643803135,149.72248877137022
893.859667940127,18.895426468656176,60.41791741413189,28.64743179908956,54.67007594207051,116.72040030924441
898.127168310677,-53.30351862895626,-69.9056962763826,17.502460448211195,-67.25585274626783,80.22822592578613
902.388249331707,183.74076289992018,178.09038468899553,101.08098452263287,189.2675946594581,47.159391305012974
906.642922124003,281.5261280662841,329.77589042908727,154.98841441073455,258.91952964333007,21.42613207834563
910.891197800389,52.8828147751605,73.42020240080991,90.74482961296236,-12.827380103217582,5.061333996805402
915.133087465836,-111.1119234424242,-173.54849898104897,-22.073809525092052,-133.98344604964686,-0.8032017492165124
919.368602217606,-17.627362779153593,-59.140102393911725,-54.489235758525325,-4.036858101253639,3.5279292835820257
923.597753145354,65.94727669219859,73.28908668645359,19.152645308435652,80.8458965007369,15.521864854826092
927.820551331259,27.818948402702574,32.71409877559198,114.91490590171635,65.61442182960454,30.66638525926635
932.037007850138,37.196325588559674,29.326671898698855,149.7080601886434,76.0924325992275,44.164031494963496
936.247133769581,127.33543143387266,86.29020230958122,109.4744398437589,165.32966658128365,52.892008696335225
940.450940150044,122.56727833680861,63.23486036371783,33.52319556576514,150.3023821006197,56.53468867348502
944.648438045002,-10.517983802492267,-61.54630266230632,-24.120407231894948,-43.74015317890002,57.266181088081474
948.839638501038,-67.66645481319432,-94.39428109925103,-24.2710270068396,-98.13540905251357,58.02193772324273
953.024552557976,12.581942990791497,19.522378588075718,32.4881364619913,42.46999051038003,60.35601922396812
