#Wave,#Intensity2
1406.830977,9869
1405.885124,9783
1404.939107,9845
1403.992927,10066
1403.046584,10043
1402.100077,10014
1401.153407,9983
1400.206573,10191
1399.259575,10178
1398.312414,10154
1397.365089,10374
1396.417601,10511
1395.469949,10481
1394.522133,10597
1393.574153,10741
1392.626009,10693
1391.677702,10908
1390.72923,10923
1389.780595,10988
1388.831795,10982
1387.882832,10882
1386.933704,10935
1385.984413,10977
1385.034957,11176
1384.085337,11131
1383.135553,10953
1382.185604,11080
1381.235491,11036
1380.285214,11000
1379.334773,11067
1378.384167,11130
1377.433397,11005
1376.482462,10947
1375.531362,10961
1374.580099,10988
1373.62867,11023
1372.677077,11013
1371.725319,10910
1370.773397,10929
1369.82131,10755
1368.869058,10834
1367.916641,10957
1366.964059,11000
1366.011313,10791
1365.058401,10835
1364.105325,10781
1363.152083,10777
1362.198677,10745
1361.245105,10710
1360.291369,10621
1359.337467,10619
1358.3834,10504
1357.429168,10364
1356.47477,10428
1355.520207,10438
1354.565479,10345
1353.610586,10360
1352.655527,10245
1351.700303,10349
1350.744913,10311
1349.789357,10436
1348.833636,10298
1347.87775,10344
1346.921698,10309
1345.96548,10283
1345.009096,10481
1344.052547,10473
1343.095832,10426
1342.138951,10346
1341.181904,10378
1340.224691,10462
1339.267313,10448
1338.309768,10356
1337.352058,10356
1336.394181,10194
1335.436138,10074
1334.477929,10048
1333.519554,10078
1332.561013,10091
1331.602305,10013
1330.643432,9958
1329.684392,9944
1328.725185,9941
1327.765812,10010
1326.806273,9961
1325.846567,10011
1324.886695,9978
1323.926656,9872
1322.966451,9816
1322.006079,9848
1321.04554,9879
1320.084835,9813
1319.123963,9862
1318.162924,9653
1317.201718,9705
1316.240346,9737
1315.278806,9559
1314.3171,9695
1313.355227,9747
1312.393186,9625
1311.430979,9505
1310.468605,9604
1309.506063,9720
1308.543355,9619
1307.580479,9597
1306.617436,9630
1305.654226,11602
1304.690848,9803
1303.727303,9698
1302.763591,9779
1301.799711,9666
1300.835664,9544
1299.871449,9626
1298.907067,9714
1297.942517,9657
1296.977799,9780
1296.012914,9581
1295.047862,9710
1294.082641,9596
1293.117253,9629
1292.151697,9763
1291.185973,9858
1290.220081,9926
1289.254022,9786
1288.287794,9686
1287.321399,9683
1286.354835,9737
1285.388103,9755
1284.421204,9894
1283.454136,9610
1282.4869,9577
1281.519495,9612
1280.551923,9700
1279.584182,9691
1278.616273,9820
1277.648195,9691
1276.679949,9696
1275.711534,9607
1274.742952,9732
1273.7742,9880
1272.80528,9756
1271.836191,9772
1270.866934,9731
1269.897508,9623
1268.927914,9839
1267.95815,9957
1266.988218,9841
1266.018117,9751
1265.047847,9847
1264.077408,9803
1263.1068,10110
1262.136023,9988
1261.165078,9762
1260.193963,9966
1259.222679,9788
1258.251226,9876
1257.279603,9941
1256.307812,9857
1255.335851,9860
1254.363721,9888
1253.391421,9671
1252.418953,9880
1251.446314,9793
1250.473507,9806
1249.50053,9995
1248.527383,9740
1247.554067,9750
1246.580581,9609
1245.606925,9664
1244.6331,9619
1243.659105,9682
1242.68494,9677
1241.710606,9350
1240.736101,9535
1239.761427,9608
1238.786583,9492
1237.811569,9530
1236.836385,9505
1235.861031,9389
1234.885507,9336
1233.909812,9332
1232.933948,9437
1231.957913,9295
1230.981708,9221
1230.005333,9281
1229.028788,9270
1228.052072,9160
1227.075185,9253
1226.098129,9171
1225.120902,9210
1224.143504,9121
1223.165936,9213
1222.188197,9228
1221.210288,9131
1220.232208,9182
1219.253957,8999
1218.275536,8884
1217.296943,9074
1216.31818,9092
1215.339246,9122
1214.360142,9046
1213.380866,8973
1212.401419,8958
1211.421801,8979
1210.442013,9016
1209.462053,8987
1208.481922,8955
1207.50162,8899
1206.521146,8810
1205.540502,8957
1204.559686,8998
1203.578698,8852
1202.59754,9009
1201.61621,8995
1200.634708,8899
1199.653035,8852
1198.671191,8975
1197.689175,8999
1196.706987,8940
1195.724628,8962
1194.742097,8856
1193.759394,9023
1192.77652,8939
1191.793473,9128
1190.810255,9076
1189.826865,9142
1188.843303,9175
1187.859569,9163
1186.875664,9340
1185.891586,9470
1184.907336,9514
1183.922914,9564
1182.938319,9545
1181.953553,9604
1180.968614,9644
1179.983503,9596
1178.99822,9506
1178.012764,9478
1177.027136,9249
1176.041336,9210
1175.055363,9180
1174.069217,8968
1173.082899,9070
1172.096409,8951
1171.109746,8861
1170.12291,8905
1169.135901,8927
1168.14872,8965
1167.161366,8943
1166.173839,8954
1165.186139,8917
1164.198266,8911
1163.21022,8968
1162.222001,9052
1161.23361,8771
1160.245045,8941
1159.256307,8979
1158.267396,8886
1157.278311,8980
1156.289054,8949
1155.299623,9038
1154.310019,8969
1153.320242,8881
1152.330291,9022
1151.340166,9094
1150.349869,9223
1149.359397,9053
1148.368753,9150
1147.377934,9164
1146.386942,9375
1145.395777,9361
1144.404437,9394
1143.412924,9352
1142.421237,9486
1141.429376,9391
1140.437342,9558
1139.445133,9503
1138.45275,9488
1137.460194,9546
1136.467463,9599
1135.474559,9396
1134.48148,9288
1133.488227,9248
1132.4948,9258
1131.501199,9068
1130.507423,8979
1129.513473,8924
1128.519349,8989
1127.52505,8990
1126.530577,8922
1125.53593,8853
1124.541107,8775
1123.546111,8846
1122.55094,8834
1121.555594,8712
1120.560073,8752
1119.564378,8680
1118.568508,8819
1117.572463,8799
1116.576243,8800
1115.579849,8848
1114.583279,8748
1113.586535,8774
1112.589615,8668
1111.592521,8743
1110.595251,8856
1109.597807,8759
1108.600187,8798
