lineage,file,source_sha256,manifest_intensity_selector,source_intensity_column,record_id,sample_type,spectrum_points,positive_frequency_max_index,filter_fft_peak_index,normalized_cutoff,percentile,order,lock_basis
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10pM_rep2_acc4.csv,acd6b7bf3baceaa7e6e305cb12a5a9f8f88219b9b878ac8db9841c0840d1e2d1,1,Intensity,row00100__4ATP_10pM_rep2_acc4__Intensity,4atp,512,255,134,0.52549019607843139,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10pM_rep2_acc5.csv,872d36ef41a87bf9137755ee4498461a4d147eed65fc94fa028ba9254b864061,1,Intensity,row00101__4ATP_10pM_rep2_acc5__Intensity,4atp,512,255,194,0.76078431372549016,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10pM_rep3_acc1.csv,f2dd7e065d02f2735880b7818c86e8b6f857efb1240cc3dd5defafc462d64602,1,Intensity,row00102__4ATP_10pM_rep3_acc1__Intensity,4atp,512,255,129,0.50588235294117645,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10pM_rep3_acc2.csv,1616ebb420b5bc3b74aa13e37c531fa449adba5dd3b703e74a9d4f05cf297bc5,1,Intensity,row00103__4ATP_10pM_rep3_acc2__Intensity,4atp,512,255,185,0.72549019607843146,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10pM_rep3_acc3.csv,6f6d3d47f6209baf678e7f2ed91274b90735383a7d8662869428db65362a36e4,1,Intensity,row00104__4ATP_10pM_rep3_acc3__Intensity,4atp,512,255,160,0.62745098039215685,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10pM_rep3_acc4.csv,b3cffad04efbbc06991eb7ed9775ac456deabb5e8d5f597b18440f08994fa09a,1,Intensity,row00105__4ATP_10pM_rep3_acc4__Intensity,4atp,512,255,190,0.74509803921568629,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10pM_rep3_acc5.csv,0b4ab4d18e44fa0da021b128d5ff2f4d1402ca275c6db60aa2370a11877e5bd8,1,Intensity,row00106__4ATP_10pM_rep3_acc5__Intensity,4atp,512,255,156,0.61176470588235299,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10uM_rep1_acc1.csv,bcc32a07bffff7c6ad0c5745f8aa76c70d5ac9d9bc422e08431135713e90f8dd,1,Intensity,row00107__4ATP_10uM_rep1_acc1__Intensity,4atp,512,255,234,0.91764705882352937,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10uM_rep1_acc2.csv,083f5d8f89e4d2fa1420f0792be400aada871a5a07be7ac0c7816158516c7ea7,1,Intensity,row00108__4ATP_10uM_rep1_acc2__Intensity,4atp,512,255,180,0.70588235294117652,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10uM_rep1_acc3.csv,e8a3ff217521ff99bc831d0975c147b3fe79304dd018255a589f801e3ea40e3e,1,Intensity,row00109__4ATP_10uM_rep1_acc3__Intensity,4atp,512,255,210,0.82352941176470584,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10uM_rep1_acc4.csv,f86513d459aa8cb828d4cbbabbf2079dd67bbe398e67a2fea484d822637b0f9b,1,Intensity,row00110__4ATP_10uM_rep1_acc4__Intensity,4atp,512,255,240,0.94117647058823539,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10uM_rep1_acc5.csv,21b857a617010194fad7d2b5825a3b32d6d1a6aceba53cdb3cd250cb962a260b,1,Intensity,row00111__4ATP_10uM_rep1_acc5__Intensity,4atp,512,255,202,0.79215686274509811,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10uM_rep2_acc1.csv,e72f77cf015dd0ce50aad932b6b145931337dcab8c961eb6b1bc5188a23e4ae8,1,Intensity,row00112__4ATP_10uM_rep2_acc1__Intensity,4atp,512,255,200,0.78431372549019607,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10uM_rep2_acc2.csv,19899e39785cf3f084866813c6d8cbcf91a931f2dc40f67ee9bbb0af388de53b,1,Intensity,row00113__4ATP_10uM_rep2_acc2__Intensity,4atp,512,255,172,0.67450980392156867,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10uM_rep2_acc3.csv,32ec04ea890353d0fd02c9a081e777ce1c4bebcea1a8fed84bd29602360c1d2d,1,Intensity,row00114__4ATP_10uM_rep2_acc3__Intensity,4atp,512,255,245,0.96078431372549022,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10uM_rep2_acc4.csv,54d172db881244c5e4595bc7538de6d431981ebe9a1d3e224af54a3009c79f7b,1,Intensity,row00115__4ATP_10uM_rep2_acc4__Intensity,4atp,512,255,204,0.80000000000000004,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10uM_rep2_acc5.csv,b268b1bbc62b9cd4acb1306af28c3293ef32714c607aafd4103b4290286f8a0c,1,Intensity,row00116__4ATP_10uM_rep2_acc5__Intensity,4atp,512,255,177,0.69411764705882351,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10uM_rep3_acc1.csv,4da2595ec0fe70f3f71f3e5353846aeaa8bff6d782c2aacdc91c643a6475df55,1,Intensity,row00117__4ATP_10uM_rep3_acc1__Intensity,4atp,512,255,139,0.54509803921568634,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10uM_rep3_acc2.csv,daf6c22ffb4d84df1559b409a2616413bb3282b3c28f5c3467be0876bf454fa4,1,Intensity,row00118__4ATP_10uM_rep3_acc2__Intensity,4atp,512,255,139,0.54509803921568634,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10uM_rep3_acc3.csv,f9751af3172756f5f2ad772c81561c3abd21f162b55d2c1b476718865f76a5ff,1,Intensity,row00119__4ATP_10uM_rep3_acc3__Intensity,4atp,512,255,128,0.50196078431372548,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10uM_rep3_acc4.csv,13e0e68e982b569f0f314a6e847a3d4190448f229de45227191280f8df870bca,1,Intensity,row00120__4ATP_10uM_rep3_acc4__Intensity,4atp,512,255,180,0.70588235294117652,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10uM_rep3_acc5.csv,f22eec80457c5fced8110fdccef9a54799e637f1bf440cc15641e9faec8470c3,1,Intensity,row00121__4ATP_10uM_rep3_acc5__Intensity,4atp,512,255,115,0.45098039215686281,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep1_acc1.csv,1168567dee269d19c308db7d80ff5d2fc871f4be01ef65658dd8b6234cf7d858,1,Intensity,row00122__4ATP_1fM_rep1_acc1__Intensity,4atp,512,255,242,0.94901960784313732,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep1_acc2.csv,738c77a5d54f7755ea952bcf1aa590e9c7fd2c1b55475ea0bd845eedd488f4ee,1,Intensity,row00123__4ATP_1fM_rep1_acc2__Intensity,4atp,512,255,138,0.54117647058823526,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep1_acc3.csv,fbd2994cc7d0466a938386b31347e84d816fd874851d54534f3a567c4973f52a,1,Intensity,row00124__4ATP_1fM_rep1_acc3__Intensity,4atp,512,255,92,0.36078431372549019,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep1_acc4.csv,e59ecc53ae29aca27318b755e423d540d8647b4e3befe9f442d22377141037cf,1,Intensity,row00125__4ATP_1fM_rep1_acc4__Intensity,4atp,512,255,231,0.90588235294117647,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep1_acc5.csv,25831d3704254de308e2d3cde5fe8cbcf2d863730a6eafa8d8ec493f8f735ed1,1,Intensity,row00126__4ATP_1fM_rep1_acc5__Intensity,4atp,512,255,127,0.49803921568627457,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep2_acc1.csv,2da118f049dae03635c73fe3b322032028c2de9831ddc58e71f231554c6e3d7c,1,Intensity,row00127__4ATP_1fM_rep2_acc1__Intensity,4atp,512,255,242,0.94901960784313732,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep2_acc2.csv,ff7e20cc6d8a23fb5fc12913e6fdaf3aec26441a2ada46a31bd653f89395af2a,1,Intensity,row00128__4ATP_1fM_rep2_acc2__Intensity,4atp,512,255,241,0.94509803921568625,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep2_acc3.csv,e330bb3ee5a034496d6af999a926e3c466ac6015f92ec1a012d991a1050ce731,1,Intensity,row00129__4ATP_1fM_rep2_acc3__Intensity,4atp,512,255,218,0.8549019607843138,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep2_acc4.csv,a09d0104db3245c88793dac8219b473abf869b1301465dc0eec35a677f3247fd,1,Intensity,row00130__4ATP_1fM_rep2_acc4__Intensity,4atp,512,255,164,0.64313725490196083,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep2_acc5.csv,f8ac7c6574575e5cd550bd9aec9429afd4201f9433d7b541a8c388b018fa4936,1,Intensity,row00131__4ATP_1fM_rep2_acc5__Intensity,4atp,512,255,135,0.52941176470588236,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep3_acc1.csv,71533a07759b901d4cf33bbf5263f304e8838239a52419731317dfdef0ba9b3d,1,Intensity,row00132__4ATP_1fM_rep3_acc1__Intensity,4atp,512,255,152,0.59607843137254901,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep3_acc2.csv,de6de6c3cb0217d4e135200567f9926dd70c15b1d40df20ea6b7c444c47ba78d,1,Intensity,row00133__4ATP_1fM_rep3_acc2__Intensity,4atp,512,255,143,0.5607843137254902,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep3_acc3.csv,e9f202606e9787a7963206d6a94efccca68bfb97ad6c6acac235536f78dbec0e,1,Intensity,row00134__4ATP_1fM_rep3_acc3__Intensity,4atp,512,255,211,0.82745098039215692,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep3_acc4.csv,403428f5ba5c0a5f7820f60797ac38ecec29a3bc9e3c4819c07dda9ed08c9268,1,Intensity,row00135__4ATP_1fM_rep3_acc4__Intensity,4atp,512,255,211,0.82745098039215692,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep3_acc5.csv,c076790f14ced4f82c71282d88a086fcbe79538e9bbec25c37ccf9b06a558a0a,1,Intensity,row00136__4ATP_1fM_rep3_acc5__Intensity,4atp,512,255,151,0.59215686274509804,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1mM_rep1_acc1.csv,ba1bb42507966c5e5b1dbc121313d56aaf103fdb37e7a2a7e3417f3dece1d937,1,Intensity,row00137__4ATP_1mM_rep1_acc1__Intensity,4atp,512,255,211,0.82745098039215692,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1mM_rep1_acc2.csv,c9834fbb6174b5567bfb64287a21ce835c389cca8ca270831afe58d70794c96d,1,Intensity,row00138__4ATP_1mM_rep1_acc2__Intensity,4atp,512,255,190,0.74509803921568629,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1mM_rep1_acc3.csv,e04f3a9d9bfa3c8ee06171ed4c574df7f3a597da1947d0327f6a031a9938af2b,1,Intensity,row00139__4ATP_1mM_rep1_acc3__Intensity,4atp,512,255,226,0.88627450980392164,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1mM_rep1_acc4.csv,6821f4b6d5def138e6572461649f5c6dd0b501ea8e7838cf06a7ae5d8fa26df8,1,Intensity,row00140__4ATP_1mM_rep1_acc4__Intensity,4atp,512,255,183,0.71764705882352942,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1mM_rep1_acc5.csv,a9a6824d22949c9decb3ad9bc9b3156bc4e20cc736ba4a7123d1f032159e2716,1,Intensity,row00141__4ATP_1mM_rep1_acc5__Intensity,4atp,512,255,241,0.94509803921568625,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1mM_rep2_acc1.csv,58c76ba3c7281c68a86aa9c0021d0c524fe6cce0db4e5460cd7cb45aa238e002,1,Intensity,row00142__4ATP_1mM_rep2_acc1__Intensity,4atp,512,255,177,0.69411764705882351,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1mM_rep2_acc2.csv,86b8e753d8258dfe55da78c281ba631b992d794bddc1c29cebc31178b108bfa6,1,Intensity,row00143__4ATP_1mM_rep2_acc2__Intensity,4atp,512,255,145,0.56862745098039214,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1mM_rep2_acc3.csv,babe5d47e3814afffca547877d35a614f8d0dfc6cc51eecb63b047830c647331,1,Intensity,row00144__4ATP_1mM_rep2_acc3__Intensity,4atp,512,255,178,0.69803921568627458,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1mM_rep2_acc4.csv,6b91bef4f83d040a494918810c4818741d95115d61b4364272ce83cef0faba26,1,Intensity,row00145__4ATP_1mM_rep2_acc4__Intensity,4atp,512,255,228,0.89411764705882357,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1mM_rep2_acc5.csv,a0bc811cacbe58b472d639e18c960747296e142fb58bb99de25f86120b893377,1,Intensity,row00146__4ATP_1mM_rep2_acc5__Intensity,4atp,512,255,247,0.96862745098039227,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1mM_rep3_acc1.csv,f61bd4053f98c0b83e11db0d0c5d3466f1dc2d64fcba10ab309fe2bd829abb26,1,Intensity,row00147__4ATP_1mM_rep3_acc1__Intensity,4atp,512,255,244,0.95686274509803937,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1mM_rep3_acc2.csv,d99c186d28df67533cf9f25e3a0b668cdad3c969d4edf448ea83a11874bd72cb,1,Intensity,row00148__4ATP_1mM_rep3_acc2__Intensity,4atp,512,255,215,0.84313725490196079,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1mM_rep3_acc3.csv,f4adaa73000323a3a828b19cb12e9c9b6e6282369c70d3a6f825f3d019a2059e,1,Intensity,row00149__4ATP_1mM_rep3_acc3__Intensity,4atp,512,255,227,0.8901960784313725,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1mM_rep3_acc4.csv,5fdedf23935df8164a6d5c3ce0f9354ed2de87e3f868e644a71b16c62583a83f,1,Intensity,row00150__4ATP_1mM_rep3_acc4__Intensity,4atp,512,255,178,0.69803921568627458,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1mM_rep3_acc5.csv,843566fbd157e4b050df9e9dcf730cb57260197d847c20673af1febb6aed438b,1,Intensity,row00151__4ATP_1mM_rep3_acc5__Intensity,4atp,512,255,174,0.68235294117647061,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1nM_rep1_acc1.csv,534f1801fbed754c86f914163b0f2d4295807fa69346417a2a5ed7ab5fb4aac4,1,Intensity,row00152__4ATP_1nM_rep1_acc1__Intensity,4atp,512,255,134,0.52549019607843139,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1nM_rep1_acc2.csv,2b420e2d89a080a974b7512f3f789bbee58a11391f918d5e8d5593df98464175,1,Intensity,row00153__4ATP_1nM_rep1_acc2__Intensity,4atp,512,255,193,0.75686274509803919,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1nM_rep1_acc3.csv,31b600d2a971227a526e8cca8d5bafac0f053b97a45a5f07de5153aeff925f5e,1,Intensity,row00154__4ATP_1nM_rep1_acc3__Intensity,4atp,512,255,189,0.74117647058823533,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1nM_rep1_acc4.csv,c575e0a8ac55496a3da8f5e8e495432667777b5ceb487a455d8143c255697ccf,1,Intensity,row00155__4ATP_1nM_rep1_acc4__Intensity,4atp,512,255,216,0.84705882352941186,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1nM_rep1_acc5.csv,f0af3cc03d79338619739976341f7ea0c7cea52d4e5a261712e58bb9cf43ab42,1,Intensity,row00156__4ATP_1nM_rep1_acc5__Intensity,4atp,512,255,218,0.8549019607843138,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1nM_rep2_acc1.csv,1fa10a501cf15c65a525b83277044930a05b64ba94c7f8a75044b8950bdbb51c,1,Intensity,row00157__4ATP_1nM_rep2_acc1__Intensity,4atp,512,255,116,0.45490196078431372,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1nM_rep2_acc2.csv,56e967f53949f528b4ea6665cc8f7be9d19c3254ee9d453a4d4efdb9d1b5ff46,1,Intensity,row00158__4ATP_1nM_rep2_acc2__Intensity,4atp,512,255,200,0.78431372549019607,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1nM_rep2_acc3.csv,f2cff9e947e469db9c7d2f7656ff214379cf76020c6f98b93af7fc0bd619dcf2,1,Intensity,row00159__4ATP_1nM_rep2_acc3__Intensity,4atp,512,255,200,0.78431372549019607,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1nM_rep2_acc4.csv,2b5cc9010f1a84861454ac326aff2886f08c68801f74c53a5e1c130db7901b05,1,Intensity,row00160__4ATP_1nM_rep2_acc4__Intensity,4atp,512,255,166,0.65098039215686276,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1nM_rep2_acc5.csv,283260c19cbeec88c25309239d41c881182165a0f3671102d99b115f3996cfa9,1,Intensity,row00161__4ATP_1nM_rep2_acc5__Intensity,4atp,512,255,112,0.4392156862745098,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1nM_rep3_acc1.csv,546f754fd70773c93219f70f1cd31e51da0e078996580d9c65d5c3feb7ba341c,1,Intensity,row00162__4ATP_1nM_rep3_acc1__Intensity,4atp,512,255,143,0.5607843137254902,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1nM_rep3_acc2.csv,aaa76a5b0650b9227de1253fa465af0ea86bf3169dbbe0952ad311f280497649,1,Intensity,row00163__4ATP_1nM_rep3_acc2__Intensity,4atp,512,255,187,0.73333333333333328,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1nM_rep3_acc3.csv,388274073b454dcf4bf68a9fc5d33211eddc299b2f3d1630462562d0241f4b7f,1,Intensity,row00164__4ATP_1nM_rep3_acc3__Intensity,4atp,512,255,159,0.62352941176470589,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1nM_rep3_acc4.csv,af97c913665cdbf0de4876d4e583467b12c6b96be53b8aaaa7808b8d84d7f805,1,Intensity,row00165__4ATP_1nM_rep3_acc4__Intensity,4atp,512,255,168,0.65882352941176481,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1nM_rep3_acc5.csv,ccc46cd50bbf1f1e84eb21600d5cd5a5dd3320d3facb195e1eea52c1e97108e1,1,Intensity,row00166__4ATP_1nM_rep3_acc5__Intensity,4atp,512,255,253,0.99215686274509807,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1pM_rep1_acc1.csv,551fdecd8f921d68f0bd052d1662b11d14d9679cd1259f8df28d4d1b6f070e13,1,Intensity,row00167__4ATP_1pM_rep1_acc1__Intensity,4atp,512,255,200,0.78431372549019607,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1pM_rep1_acc2.csv,32b8e800e3645284babd56d708b1982252a9eca00890be385365f81473f6311d,1,Intensity,row00168__4ATP_1pM_rep1_acc2__Intensity,4atp,512,255,175,0.68627450980392168,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1pM_rep1_acc3.csv,c3dec894785c8b677a5fe344a843ddec1e7715e093ea80ad30fe740570c3ebbf,1,Intensity,row00169__4ATP_1pM_rep1_acc3__Intensity,4atp,512,255,175,0.68627450980392168,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1pM_rep1_acc4.csv,e9813af380e7d08a614b0df4eb7daca7f3a026158bb2a3814bd869eda3b42e52,1,Intensity,row00170__4ATP_1pM_rep1_acc4__Intensity,4atp,512,255,216,0.84705882352941186,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1pM_rep1_acc5.csv,e34ed089aaa096a8f5ea8949c563890502fc50abbc1baf9fbb2bcfa7916c3129,1,Intensity,row00171__4ATP_1pM_rep1_acc5__Intensity,4atp,512,255,242,0.94901960784313732,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1pM_rep2_acc1.csv,a8ce2f06122c649b6c3e6ef1ca646d5ae78922a512533de1f818fea907df2f89,1,Intensity,row00172__4ATP_1pM_rep2_acc1__Intensity,4atp,512,255,220,0.86274509803921573,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1pM_rep2_acc2.csv,f89e361fa54cc4354dcd1d11a7d55a36857645c564f058452e4a48b9561a3369,1,Intensity,row00173__4ATP_1pM_rep2_acc2__Intensity,4atp,512,255,191,0.74901960784313726,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1pM_rep2_acc3.csv,e4e038bae66d726ff6f8b2e14736dd4300be6b3c9dff179adb3e0c86d7ed496f,1,Intensity,row00174__4ATP_1pM_rep2_acc3__Intensity,4atp,512,255,224,0.8784313725490196,10,3,canonical Windows replay matching the preserved historical snapshot
